"","IF00C1_hpft","SPX_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","T00C1_hpft","USDX_hpft","USDCNH_hpft"
"2016-11-15",3330.1762188499,2208.80132447434,2.92099971521746,2.09359936381504,1.21500367969904,99.0984851017246,99.2478837976771,6.81580528093852
"2016-11-16",3331.60867485635,2210.22205481873,2.92542819316924,2.10086264121048,1.21938265650505,99.0568416646558,99.2962317013446,6.81768884777823
"2016-11-17",3333.02162347925,2211.65471331177,2.92990158396374,2.10809469107755,1.22370849320855,99.0148367918019,99.3440864806396,6.81955054235403
"2016-11-18",3334.41504025339,2213.09904195185,2.93441836229623,2.11529240337708,1.22797888294235,98.9724912518083,99.3914211240293,6.82138961608909
"2016-11-21",3335.78894063518,2214.5547725957,2.94821351485844,2.13664925584497,1.24043570294737,98.9298260138681,99.4382092729292,6.82320535361979
"2016-11-22",3337.14337851718,2216.02162420361,2.95288827863611,2.14367976873784,1.24446303942241,98.8868622404234,99.4844253558659,6.82499707509446
"2016-11-23",3338.47844053469,2217.49930896724,2.95759858922045,2.15066143630772,1.2484247288523,98.8436213461369,99.5300444155739,6.82676413409996
"2016-11-24",3339.79426030416,NA,2.96234283649577,2.15759160083791,1.25231901756011,98.8001250197877,99.5750421389554,6.82850592084809
"2016-11-25",3341.09102109534,2218.9875336708,2.96711937938636,2.16446767047594,1.2561442458153,98.7563953661499,99.6193950931881,6.83022187756609
"2016-11-28",3342.36895785035,2220.48599981607,2.9816258671758,2.18474662949462,1.26719023136262,98.7124548578366,99.6630807440319,6.83191149628865
"2016-11-29",3343.62837822505,2221.99440657448,2.98651447130626,2.19138202638479,1.2707243208853,98.6683263079055,99.7060773260171,6.83357431670179
"2016-11-30",3344.86966842652,2223.51244536034,2.99142660210299,2.19795154559817,1.27418233878569,98.6240328962905,99.7483637300972,6.8352099189547
"2016-12-01",3346.09330476245,2225.03980042262,2.99636037581014,2.20445302206672,1.27756312682515,98.5795979110901,99.7899193806749,6.83681791730935
"2016-12-02",3347.29984196747,2226.57614579931,3.00131387563332,2.21088433290551,1.28086559251012,98.5350447379425,99.8307244328653,6.83839796004316
"2016-12-05",3348.48992666887,2228.1211414908,3.01627341602067,2.22973719800356,1.29029303477538,98.4903965973085,99.8707595158991,6.83994971328322
"2016-12-06",3349.66427936138,2229.67443318437,3.02128649423517,2.23586819302219,1.29327254552215,98.4456765918222,99.910005617793,6.84147285712907
"2016-12-07",3350.82366373997,2231.23565689011,3.0263096362773,2.2419195828945,1.29616926103016,98.4009076131407,99.948443842114,6.84296707856283
"2016-12-08",3351.96888431305,2232.8044414073,3.03134091026857,2.24788969045519,1.29898248201523,98.3561121950852,99.9860555231639,6.84443208301361
"2016-12-09",3353.10079047007,2234.38041971604,3.03637838775737,2.25377689974949,1.30171156667683,98.3113126024176,100.022822095096,6.84586759803894
"2016-12-12",3354.22027567752,2235.96323032951,3.05150913568506,2.27092568798361,1.30938847958511,98.2665308741593,100.058725443056,6.8472733794569
"2016-12-13",3355.32828544354,2237.55252215669,3.05655266153693,2.27646623637796,1.31177576510075,98.2217888007731,100.093748098674,6.84864921653973
"2016-12-14",3356.42578023152,2239.1479527858,3.06159316111331,2.28191676235908,1.31407656567944,98.1771075169137,100.127872973824,6.84999493101947
"2016-12-15",3357.51373525012,2240.74919392852,3.0666289036455,2.28727609890802,1.31629060588299,98.1325074579183,100.161083392596,6.85131037465903
"2016-12-16",3358.59313198038,2242.35592313815,3.07165820751605,2.29254316088572,1.31841769240373,98.088008270803,100.19336347862,6.85259543208557
"2016-12-19",3359.66493970359,2243.96782676461,3.086691816362,2.30778152596917,1.32427648084789,98.0436281258521,100.224698587587,6.85385002094928
"2016-12-20",3360.73012117274,2245.58459765342,3.09168021056668,2.31267093490845,1.32605531914927,97.9993842723818,100.255075178961,6.85507410461999
"2016-12-21",3361.78961406443,2247.20593631878,3.09665509344075,2.31746438255164,1.32774733271792,97.9552925651852,100.2844809214,6.85626767757273
"2016-12-22",3362.84432020449,2248.83155368141,3.10161536515842,2.32216145307782,1.32935275714474,97.9113675158914,100.312904741767,6.85743076963556
"2016-12-23",3363.895120011,2250.46116809179,3.10656005789824,2.32676183505385,1.33087188624346,97.8676229312298,100.340336680972,6.85856344127992
"2016-12-26",3364.94286792473,NA,3.12129202852083,2.33998113667016,1.33491520871542,97.82407223294,100.366767833291,NA
"2016-12-27",3365.98838246751,2252.09450291379,3.1261659394315,2.34419350748371,1.33609307825948,97.7807283063763,100.392190411246,6.85966579103478
"2016-12-28",3367.03245101744,2253.7312870209,3.13102018241997,2.34830901610733,1.33718679247386,97.7376035515786,100.41659769103,6.86073795803634
"2016-12-29",3368.07582970744,2255.37125622506,3.13585400571931,2.35232790086212,1.33819685808148,97.6947097110442,100.439984047714,6.86178012293616
"2016-12-30",3369.11923927342,2257.01414476278,3.14066666573883,2.35625049170719,1.33912379492213,97.6520580735647,100.462345055778,6.86279251192242
"2017-01-03",3370.16336528434,2258.6596843444,3.15497024593303,2.36744471044516,1.34141114881316,97.6096599218517,100.503977808334,6.86377539571025
"2017-01-04",3371.20885853767,2260.3075991637,3.15969064383608,2.37098655585515,1.34201087331499,97.5675264013567,100.523245089998,6.8647290907356
"2017-01-05",3372.25635157551,2261.95761307146,3.16438589342114,2.37443452106701,1.34253006188558,97.5256685667335,100.541478479516,6.86565395341647
"2017-01-06",3373.3064716453,2263.60945423498,3.16905511511679,2.37778919608642,1.34296918727439,97.4840973331152,100.558678231247,6.86655034259762
"2017-01-09",3374.35983712528,2265.26285373255,3.1783119949969,2.38422117382892,1.34360916637775,97.4428235843574,100.574844986345,6.86741858295793
"2017-01-10",3375.41705113805,2266.91754816933,3.18289797494137,2.38729973696244,1.34381101679517,97.4018581034154,100.589980058171,6.8682589925418
"2017-01-11",3376.47870756355,2268.57327565395,3.18745455937369,2.39028754046686,1.3439347917989,97.3612117547489,100.604085341091,6.86907189335422
"2017-01-12",3377.54538712981,2270.22977511446,3.19198094372705,2.39318522610209,1.34398103835772,97.3208954805887,100.617163306527,6.86985762448875
"2017-01-13",3378.61764845894,2271.88678826776,3.19647632155217,2.39599343137583,1.3439503297366,97.2809201854609,100.629216919542,6.87061653385531
"2017-01-16",3379.69601811889,NA,3.20976857281991,2.40388742662157,1.34340253730732,97.2412967900582,100.640249451557,6.87134896396621
"2017-01-17",3380.78099398315,2273.5440569094,3.21413213105435,2.40634393556102,1.34307016716125,97.2020363056297,100.650264424934,6.87205524691028
"2017-01-18",3381.87304147811,2275.20132397295,3.21846084204808,2.40871403485621,1.34266400662261,97.1631495858131,100.659265763842,6.87273570954781
"2017-01-19",3382.97259900429,2276.85833005073,3.22275397864707,2.41099829403098,1.34218474556184,97.1246472353871,100.667257268129,6.87339065007043
"2017-01-20",3384.08008972039,2278.51481436627,3.22701084438472,2.41319725007181,1.34163309081228,97.0865396470171,100.67424297575,6.87402035379944
"2017-01-23",3385.1959132349,2280.17051069985,3.23955726317547,2.41928782712487,1.33955097649235,97.0488371370407,100.680227119616,6.87462509551936
"2017-01-24",3386.32045622641,2281.82514985769,3.24366257050533,2.42115121505874,1.33871702683952,97.0115500852313,100.685214010087,6.8752051351667
"2017-01-25",3387.45409165164,2283.47845645783,3.24772843495473,2.42293221585148,1.33781445316841,96.9746888842434,100.689207757487,6.87576070670864
"2017-01-26",3388.59717885929,2285.1301543969,3.25175425528337,2.42463143788213,1.33684412478556,96.9382636202044,100.692212305343,6.87629202282212
"2017-02-03",3389.75006965259,2294.99162085547,3.28246059274077,2.43536386694648,1.32676185065288,96.9022833976402,100.689662869424,6.87898049580721
"2017-02-06",3390.91311128895,2296.62456973549,3.29326733379596,2.43812817137636,1.32199733976862,96.8667562181235,100.685837058829,6.87934672803902
"2017-02-07",3392.08663748823,2298.25374488712,3.29678283369821,2.43890353354942,1.32030132037572,96.8316886768626,100.681045603341,6.87968984164788
"2017-02-08",3393.27096671191,2299.87886578571,3.30025514563517,2.43960733289674,1.31855405736463,96.7970859195111,100.675289953734,6.88000986839402
"2017-02-09",3394.46639961119,2301.49964976797,3.30368450897965,2.44024044777563,1.31675721455816,96.7629517889428,100.668571422776,6.88030682127549
"2017-02-10",3395.67322696994,2303.11581201749,3.30707124901935,2.4408037401708,1.3149124861801,96.7292890462317,100.660891156207,6.88058069733046
"2017-02-13",3396.89173384022,2304.72707035108,3.31371851780428,2.44172412284236,1.31108626793254,96.6960995377077,100.65225027084,6.88083148619521
"2017-02-14",3398.12220788935,2306.33314795274,3.31698001920344,2.44208280754735,1.30910823456567,96.6633841303317,100.642649922513,6.88105917061083
"2017-02-15",3399.36494592331,2307.93377772985,3.3202008469883,2.44237486651275,1.30708920611566,96.631142886625,100.632091409982,6.88126372975055
"2017-02-16",3400.62025354345,2309.52870550601,3.32338162976158,2.44260107650993,1.30503090351512,96.5993749748537,100.620576273595,6.88144513296652
"2017-02-17",3401.88844082991,2311.11769418328,3.32652305862564,2.44276222572917,1.30293506045351,96.5680786038157,100.608106231113,6.88160333317411
"2017-02-20",3403.1698309993,NA,3.33571891584094,2.44286347174117,1.29643994432207,96.5372513790628,100.594682946036,6.8817382698772
"2017-02-21",3404.46475764832,2312.7005222438,3.33871076315622,2.44277251952673,1.29421171018541,96.5068903075698,100.58030822017,6.88184987046689
"2017-02-22",3405.77357893972,2314.27698472154,3.34166727193744,2.44262054616319,1.29195488767335,96.4769920171557,100.564983977229,6.88193805223242
"2017-02-23",3407.09667566162,2315.84689842612,3.34458926587166,2.44240833911717,1.28967127042951,96.4475525375527,100.548712477233,6.8820027235552
"2017-02-24",3408.43445391068,2317.41010023282,3.34747756365785,2.44213668063838,1.28736264665966,96.4185675442483,100.531496253478,6.88204378201226
"2017-02-27",3409.78733900612,2318.96644684298,3.35594841559798,2.44097256925297,1.28030460994648,96.3900323665185,100.513338022173,6.88206111162124
"2017-02-28",3411.1557746888,2320.51581559696,3.35871001838817,2.44047046992042,1.2779137992001,96.3619420159451,100.494240746793,6.88205458460097
"2017-03-01",3412.54021164926,2322.05810482696,3.36144191935309,2.43991238267328,1.27550679164945,96.3342911651407,100.474207642702,6.8820240647125
"2017-03-02",3413.94110811945,2323.59323069103,3.36414488047268,2.43929887927331,1.27308522446121,96.3070742668344,100.453242186575,6.88196940440956
"2017-03-03",3415.35893169798,2325.12113989526,3.36681964779515,2.43863049844967,1.27065067714927,96.2802852966195,100.431348378845,6.88189045043156
"2017-03-06",3416.79415166126,2326.64180325568,3.37468227689636,2.43630167076818,1.26328409355937,96.2539177352647,100.408530922277,6.88178705114272
"2017-03-07",3418.24723300367,2328.15521556273,3.3772518042671,2.43541946696882,1.26081233333465,96.2279645219205,100.384794910855,6.88165906098746
"2017-03-08",3419.71864287154,2329.66139172433,3.37979695283681,2.43448533761592,1.2583347437701,96.2024180484833,100.360145960087,6.88150634264156
"2017-03-09",3421.20885434401,2331.16036327982,3.38231851616814,2.43349993937453,1.25585264706912,96.1772702612624,100.334590264229,6.8813287645847
"2017-03-10",3422.71834491555,2332.65217554112,3.38481729675359,2.43246396425808,1.25336733669223,96.1525124772593,100.308134734323,6.88112620918278
"2017-03-13",3424.24758488439,2334.13688775439,3.39218529122009,2.42906040047276,1.24590465120988,96.128135340829,100.280786945938,6.88089856734644
"2017-03-14",3425.7970378862,2335.61457567857,3.39460142752988,2.42783026945938,1.24341889446025,96.1041288876485,100.252554875707,6.88064573195958
"2017-03-15",3427.36717935897,2337.08533133135,3.39699915918853,2.42655397331434,1.24093603540904,96.080482885482,100.223446959923,6.88036760227246
"2017-03-16",3428.95849309184,2338.54925906318,3.39937943428767,2.425232611427,1.23845726286137,96.0571868730382,100.193472256264,6.88006408590756
"2017-03-17",3430.57147280809,2340.00648313796,3.40174320228344,2.42386735488224,1.23598376422956,96.0342302193495,100.162639953505,6.87973507648793
"2017-03-20",3432.20663390836,2341.45714552414,3.40874478486548,2.41952048608306,1.22860677246719,96.0116024186184,100.130959270401,6.87938046343522
"2017-03-21",3433.86450561115,2342.90140399846,3.4110517046268,2.41799210005209,1.22616620560034,95.9892930666395,100.098439502285,6.87900013909133
"2017-03-22",3435.54561109721,2344.33942957052,3.41334657164239,2.41642620366103,1.22373681280095,95.9672919032205,100.065090037182,6.87859399969189
"2017-03-23",3437.25047401666,2345.77139371228,3.41563019233119,2.41482415397277,1.22131976725294,95.9455889123442,100.030920108672,6.87816193853758
"2017-03-24",3438.9796121724,2347.19746959485,3.41790335064746,2.41318731366115,1.21891624139473,95.9241743312619,99.9959387997083,6.87770384277254
"2017-03-27",3440.73354194105,2348.61783046731,3.42466736557208,2.40808160441652,1.2117985165573,95.9030387090673,99.9601550772061,6.87721959616708
"2017-03-28",3442.51279806081,2350.03264824877,3.42690574370941,2.40631913807265,1.20946077650969,95.8821731718329,99.9235778162169,6.8767090804231
"2017-03-29",3444.31792364725,2351.44209195329,3.42913691659886,2.40452862180626,1.20714237768867,95.8615694272128,99.8862155871247,6.8761721682645
"2017-03-30",3446.14946821767,2352.84633412396,3.43136135110861,2.40271137954127,1.20484446182951,95.8412196077229,99.8480768666511,6.87560873108868
"2017-03-31",3448.00798636634,2354.24555130844,3.43357944634185,2.40086874159667,1.20256815853846,95.8211162751252,99.8091701567299,6.87501863666703
"2017-04-05",3449.89402667337,2358.41489664343,3.44458486610094,2.39132112165303,1.19154932954658,95.8012524081703,99.6879316820486,6.87308711812008
"2017-04-06",3451.80813870761,2359.79586852734,3.44677018970734,2.38935397128934,1.18942546384268,95.7816214067745,99.6460441592879,6.87238910241265
"2017-04-07",3453.75089572584,2361.17274791628,3.44895043918593,2.3873706433215,1.18733052067727,95.7622169762226,99.6034358466861,6.87166378889045
"2017-04-10",3455.72289255893,2362.54572055426,3.45546035594669,2.38133615984819,1.18122786847061,95.74303324689,99.5601172986666,6.87091106055166
"2017-04-11",3457.72474753686,2363.91496985695,3.45761966300246,2.37930064114814,1.1792570436773,95.7240649269391,99.5160997141069,6.87013081152871
"2017-04-12",3459.75709795336,2365.28067701374,3.45977330474162,2.37725517431541,1.17731915364539,95.7053071738411,99.4713948939784,6.86932295033449
"2017-04-13",3461.82060064386,2366.64301902467,3.46192100515569,2.37520099228868,1.1754148831179,95.6867556435518,99.4260151382978,6.86848739811794
"2017-04-14",3463.9159274251,NA,3.46406244232291,2.37313930433958,1.17354488129493,95.6684064321281,99.3799730316458,6.86762408197087
"2017-04-17",3466.04376945068,2368.00216447761,3.46832500066072,2.36899803531749,1.16991010211303,95.6502561371342,99.3332816387943,6.86673293597609
"2017-04-18",3468.20482328245,2369.35826637966,3.47044525528441,2.36692063259058,1.16814641733012,95.6323016957472,99.2859544894721,6.86581390053069
"2017-04-19",3470.39978810981,2370.71146988731,3.47255753852918,2.36484008785675,1.16641918662475,95.6145402186492,99.2380055155765,6.86486692085481
"2017-04-20",3472.62936080529,2372.06190892679,3.47466136102085,2.36275737256929,1.16472883904109,95.596969030519,99.1894487433926,6.86389194662687
"2017-04-21",3474.89422567534,2373.409703973,3.47675621368552,2.36067338177601,1.16307575626496,95.5795857311088,99.1402984370078,6.86288893609567
"2017-04-24",3477.19506122734,2374.75496879534,3.48298154605605,2.35442182685592,1.1583432141933,95.5623881777075,99.0905691141695,6.86185785602841
"2017-04-25",3479.53253881986,2376.09780694509,3.48503506020808,2.35234056408421,1.15684211011955,95.5453743311144,99.0402755451868,6.86079868444031
"2017-04-26",3481.90730129166,2377.43832172347,3.48707684426962,2.35026171717282,1.15537953867332,95.5285420808709,98.9894324725242,6.85971140841657
"2017-04-27",3484.31996794791,2378.77662160371,3.48910634378297,2.34818591030031,1.1539556387642,95.5118894548395,98.9380545571812,6.858596026865
"2017-04-28",3486.77113572796,2380.11281919748,3.49112299590877,2.34611376753703,1.15257051709554,95.4954146468286,98.8861564524139,6.85745255414843
"2017-05-02",3489.26137779478,2382.77937618525,3.49904955461348,2.33787379001162,1.14741909936974,95.4791160937482,98.780858708194,6.85508148144586
"2017-05-03",3491.79123987614,2384.1099752884,3.50099320276723,2.33582877188528,1.14622864890097,95.4629924038816,98.7274888148315,6.85385399741342
"2017-05-04",3494.36123386158,2385.43895330226,3.50292042618961,2.33379083730366,1.14507714274887,95.4470423098843,98.6736582176106,6.85259865121748
"2017-05-05",3496.97183237522,2386.76643663406,3.5048305902184,2.33176050949536,1.14396454229463,95.4312646299814,98.6193821795708,6.85131554056863
"2017-05-08",3499.62346217417,2388.09255337795,3.51045255898739,2.32572044252788,1.14085958001055,95.4156580720132,98.5646759935316,6.85000477996035
"2017-05-09",3502.3164935622,2389.41743680481,3.51228844574398,2.32372588346927,1.13990194537309,95.4002212647591,98.5095549307835,6.84866650491978
"2017-05-10",3505.05123061309,2390.74122485132,3.51410439209317,2.32174168109802,1.13898284799742,95.384952599044,98.4540345051869,6.84730087519489
"2017-05-11",3507.82791121516,2392.0640585554,3.51589992019628,2.31976844856466,1.13810221020913,95.3698501762499,98.3981306711376,6.84590807853202
"2017-05-12",3510.6466983344,2393.38608262924,3.51767460776845,2.31780683963583,1.13725996324206,95.3549116286148,98.3418598646226,6.84448833012419
"2017-05-15",3513.50768614257,2394.70744276715,3.52287040212483,2.31199879033648,1.13496316502279,95.340134154411,98.2852390417892,6.84304186930134
"2017-05-16",3516.41090951608,2396.02828363578,3.52455875252322,2.31009079108525,1.13427421450277,95.3255143918452,98.2282855069734,6.84156895718229
"2017-05-17",3519.35635087283,2397.34875304852,3.52622501653892,2.30819803391189,1.13362361373268,95.3110486359792,98.1710168333859,6.84006987504047
"2017-05-18",3522.34395732545,2398.66900073745,3.52786907070816,2.30632127615288,1.13301137388465,95.2967327662363,98.1134505853977,6.83854491809243
"2017-05-19",3525.37363119615,2399.98915976851,3.52949082764322,2.30446128415679,1.13243750796768,95.2825623019831,98.0556040244207,6.83699439446392
"2017-05-22",3528.44522109372,2401.30934958784,3.53422191998284,2.29898905627932,1.13094634574403,95.2685325200544,97.9974943121444,6.83541863073937
"2017-05-23",3531.55852322379,2402.62968209397,3.53575423440166,2.29720313276638,1.13052612413747,95.2546384399426,97.9391382186391,6.83381796863439
"2017-05-24",3534.71327334014,2403.95026617232,3.53726428904552,2.29543733915865,1.13014429538797,95.2408745898489,97.8805520943344,6.83219276750752
"2017-05-25",3537.90915364209,2405.2712089682,3.53875221056697,2.2936922763004,1.12980083172151,95.2272350082924,97.821752052872,6.83054340605499
"2017-05-26",3541.14579147088,2406.59261780866,3.54021817767527,2.29196854278828,1.12949569634854,95.2137133490061,97.7627538628817,6.82887028017186
"2017-05-31",3544.4227927104,2409.23728294756,3.54722818266572,2.2836896615796,1.12854277205128,95.2003029196439,97.5847248709854,6.82371233710395
"2017-06-01",3547.73973821741,2410.56077169434,3.54856868857854,2.28210553744367,1.12846599944534,95.186996650167,97.5250879098457,6.82194816435341
"2017-06-02",3551.09618304555,2411.88518862749,3.54988968980695,2.28054641265042,1.12842676647415,95.1737872678654,97.4653289307911,6.82016219389909
"2017-06-05",3554.49165796798,2413.21066012316,3.55374070494055,2.27602306237637,1.12853165963406,95.1606673441938,97.4054626677222,6.81835476227654
"2017-06-06",3557.92566470013,2414.53732379459,3.55498887520128,2.27456774945217,1.12863978947392,95.1476292878309,97.3455035229721,6.8165261873118
"2017-06-07",3561.39766449285,2415.86532671657,3.55622028052457,2.27313911728245,1.12878393972815,95.1346654451755,97.2854656557098,6.81467677176195
"2017-06-08",3564.90708828725,2417.19482207857,3.55743554896024,2.27173737169173,1.12896374641851,95.1217680313317,97.2253628964816,6.81280679348901
"2017-06-09",3568.453355286,2418.52597021072,3.55863533967569,2.2703626634702,1.1291788282951,95.1089291809362,97.1652088420106,6.81091651337549
"2017-06-12",3572.03588258066,2419.85893830295,3.56214897722205,2.26640173444845,1.13003153540069,95.0961409204218,97.105016993342,6.80900618076836
"2017-06-13",3575.65409145693,2421.19389901971,3.56329414195425,2.26513600805627,1.13038333578468,95.0833952146596,97.0448008952925,6.80707603475641
"2017-06-14",3579.30740153239,2422.53102896522,3.56442759576671,2.26389760631185,1.13076804843419,95.0706841293223,96.9845741267741,6.80512630896961
"2017-06-15",3582.99523265013,2423.87051266206,3.56555014096272,2.26268651451784,1.13118510079655,95.0579998733552,96.9243502480141,6.80315722873924
"2017-06-16",3586.71698509833,2425.21254099401,3.56666257822205,2.26150269569766,1.13163388031921,95.0453348455662,96.8641427927132,6.80116901157318
"2017-06-19",3590.47203477892,2426.55730839536,3.5699471466986,2.25811383220703,1.13316385137024,95.0326815985333,96.8039655320676,6.79916187689851
"2017-06-20",3594.25973042907,2427.90501258148,3.5710270248733,2.25703785665806,1.13373261361094,95.0200328107706,96.7438323523354,6.79713604961145
"2017-06-21",3598.07939578923,2429.25586238817,3.57210067932512,2.25598833798827,1.13432945740558,95.0073815317075,96.6837574440217,6.7950917663634
"2017-06-22",3601.93032431726,2430.61007042318,3.57316883185947,2.25496501232652,1.13495355514983,94.9947211455816,96.6237554094071,6.79302927470352
"2017-06-23",3605.81179306908,2431.96785192078,3.57423217121266,2.25396757529721,1.13560404942388,94.9820452361252,96.5638412005751,6.79094883714801
"2017-06-26",3609.72306209907,2433.32942372319,3.57739997160281,2.25112696589077,1.13770485403745,94.969347480192,96.5040301511168,6.78885073443019
"2017-06-27",3613.66338798444,2434.69500529009,3.57845065438177,2.25022923861667,1.13845169729435,94.9566217356685,96.4443378989225,6.78673526644303
"2017-06-28",3617.63204279388,2436.06481845407,3.57949973864294,2.2493552608515,1.13922014667922,94.9438621831318,96.3847804605073,6.78460276174568
"2017-06-29",3621.62831378157,2437.43907871713,3.58054779833676,2.24850447179883,1.14000914725185,94.9310633145749,96.325373871261,6.78245356025017
"2017-06-30",3625.65149207395,2438.8180034931,3.58159537298088,2.24767629439429,1.14081761271718,94.9182198849449,96.2661340276101,6.78028800972119
"2017-07-03",3629.7008801119,2440.20180286323,3.58474031972053,2.24532160660616,1.14334859420512,94.9053268512956,96.2070765220068,6.77810646261361
"2017-07-04",3633.77578734206,NA,3.58579103717164,2.24457815290819,1.14422378524305,94.892379320226,96.1482166880852,6.7759092712632
"2017-07-05",3637.8755215986,2441.5906805397,3.5868437791631,2.24385458344125,1.14511302979815,94.8793723961332,96.0895698537845,6.77369679552626
"2017-07-06",3641.99937138049,2442.98483560845,3.58789903783797,2.24315045794813,1.14601538926935,94.8663012279007,96.031151399203,6.77146940782138
"2017-07-07",3646.14662639556,2444.38446341426,3.58895731586187,2.24246537922117,1.14692998662708,94.8531611134805,95.9729767542199,6.7692274911091
"2017-07-10",3650.31657271431,2445.78974556391,3.59215526145945,2.24052108269303,1.14973933596737,94.8399475507665,95.9150612543645,6.76697144018477
"2017-07-11",3654.50848857548,2447.20085572585,3.59323060865795,2.23990913819282,1.15069531286616,94.8266561438195,95.8574202504698,6.76470166417592
"2017-07-12",3658.72164547328,2448.61795997939,3.59431147832079,2.23931500790631,1.15166007479944,94.8132826041954,95.800069145014,6.76241858838428
"2017-07-13",3662.9553179158,2450.04121544592,3.59539837822015,2.23873862159512,1.15263314280497,94.7998227936419,95.7430232916903,6.76012265245448
"2017-07-14",3667.20877217643,2451.47077702796,3.59649181558608,2.23817996304073,1.15361410315147,94.7862727626953,95.6862980400698,6.75781430648142
"2017-07-17",3671.48128124338,2452.90679871401,3.59981627033465,2.23661079203718,1.15660111548594,94.7726288099808,95.6299087536465,6.75549400956191
"2017-07-18",3675.77213116343,2454.34943771644,3.60094070493965,2.23612368706804,1.15761072922805,94.7588874836805,95.573870563812,6.75316222467243
"2017-07-19",3680.08059902123,2455.79885382418,3.60207402988346,2.23565482117417,1.15862710083617,94.7450455954399,95.5181984035837,6.75081941830551
"2017-07-20",3684.40595124819,2457.25520941401,3.60321667098918,2.23520439952922,1.1596502080748,94.7311001144412,95.46290683066,6.74846605543983
"2017-07-21",3688.74747466241,2458.71867431609,3.60436904979169,2.23477264150379,1.16068009253372,94.7170481565903,95.4080101235983,6.74610260468362
"2017-07-24",3693.10448203854,2460.18942505483,3.60788870306987,2.23359174725926,1.16381156068785,94.7028870894881,95.3535220595896,6.74372953775936
"2017-07-25",3697.47630651028,2461.66764386785,3.6090840750115,2.23323708086245,1.16486984273775,94.6886144886355,95.2994558166137,6.74134733085271
"2017-07-26",3701.86229770247,2463.15351701084,3.61029115827763,2.23290233075441,1.16593566954081,94.6742281887565,95.2458240178299,6.73895646212127
"2017-07-27",3706.26180826727,2464.64723711032,3.61151031554289,2.23258777205489,1.16700925356048,94.6597262028928,95.1926387823232,6.73655741685418
"2017-07-28",3710.67418347331,2466.14900285952,3.61274190345045,2.2322937200198,1.16809082263616,94.6451066167428,95.1399114821443,6.73415068226005
"2017-07-31",3715.09876211528,2467.65901740465,3.61651483678098,2.23153816689716,1.17138607758184,94.6303676773286,95.0876529659347,6.73173674858261
"2017-08-01",3719.53488204775,2469.17748635188,3.61779971464467,2.23132986142839,1.17250239360858,94.6155077618363,95.0358733408013,6.72931610728473
"2017-08-02",3723.98188406071,2470.70461639902,3.6190987944976,2.23114407158812,1.17362824733298,94.6005252679684,94.9845817682293,6.7268892477886
"2017-08-03",3728.43912104117,2472.24061720873,3.62041243133088,2.23098128560746,1.17476403319994,94.5854185663489,94.9337865967604,6.72445665963378
"2017-08-04",3732.90595803639,2473.78570128151,3.62174098951934,2.23084200364545,1.17591017428851,94.570186043919,94.883495307342,6.72201883339769
"2017-08-07",3737.38175486911,2475.34008108459,3.62581991269495,2.23057037612502,1.17941536809548,94.5548261432504,94.8337144988999,6.71957626178377
"2017-08-08",3741.86585445322,2476.90397034353,3.627211895579,2.23053035942405,1.18060767808247,94.5393373771097,94.7844501931889,6.71712944306804
"2017-08-09",3746.3575904509,2478.47758508629,3.62862069939474,2.23051653535478,1.18181279224775,94.5237181901299,94.7357078289949,6.71467888041399
"2017-08-10",3750.85628641116,2480.06114052074,3.63004673497266,2.23052948084258,1.18303122015915,94.50796699415,94.6874923513669,6.71222507465811
"2017-08-11",3755.36125292093,2481.65485001221,3.63149042623829,2.2305697974009,1.18426346648775,94.4920821912043,94.6398082077484,6.70976851722103
"2017-08-14",3759.87177995864,2483.25890962635,3.63593181024557,2.23086096043723,1.18804802777698,94.4760621759009,94.5926593092515,6.70730968070512
"2017-08-15",3764.38710477399,2484.87349875611,3.63745049293983,2.23101667664233,1.18934036416362,94.4599054081243,94.5460489275159,6.7048490241676
"2017-08-16",3768.90643217962,2486.49878951968,3.63898898602311,2.23120265608681,1.19064878999537,94.443610543666,94.4999798552825,6.70238699951054
"2017-08-17",3773.42893805833,2488.13494565919,3.64054768568274,2.23141944888285,1.19197365432812,94.4271764491699,94.4544545893039,6.69992405506085
"2017-08-18",3777.95376600682,2489.78212331555,3.64212696144885,2.23166762117983,1.19331526829238,94.4106021882001,94.4094752186451,6.69746063344645
"2017-08-21",3782.48003712309,2491.44045460316,3.64699164864374,2.23260598446888,1.19744320180651,94.393887044569,94.3650435246424,6.69499717166365
"2017-08-22",3787.00685069887,2493.11004508547,3.64865652813752,2.23298515618901,1.19885426430953,94.3770305126529,94.3211608905371,6.69253410056592
"2017-08-23",3791.53328069513,2494.79097425508,3.65034353168194,2.23339835624965,1.20028315227134,94.360032262967,94.2778281683848,6.69007184121133
"2017-08-24",3796.0583785833,2496.48330482224,3.65205291509239,2.23384605453431,1.20172997985234,94.3428921491315,94.2350458666723,6.68761080488851
"2017-08-25",3800.58117519436,2498.18707851874,3.65378491850002,2.23432871538832,1.20319482033871,94.3256101818304,94.1928140595577,6.68515139181973
"2017-08-28",3805.10067157325,2499.90231330268,3.65911883316481,2.23599075280482,1.20769751983382,94.3081865152273,94.1511324327062,6.68269399118606
"2017-08-29",3809.61586637523,2501.62900434073,3.66094344408646,2.23661742470541,1.20923428857739,94.2906214210421,94.1099999914664,6.68023897945719
