"","SPX_hpft","IH00C1_hpft","US_10yry_hpft","CN_10yry_hpft","UK_10yry_hpft","T00C1_hpft","USDX_hpft","USDCNH_hpft"
"2012-09-24",1408.57464535589,NA,1.66953898333843,3.48502784800013,1.71163619605145,NA,80.8596467279818,6.30448170761196
"2012-09-25",1409.23035564553,NA,1.67038688084738,3.48679458726496,1.71285507217162,NA,80.8451498415915,6.3033792887611
"2012-09-26",1409.8869630559,NA,1.67124132086588,3.48856435737036,1.71410837644188,NA,80.8308260895457,6.30226883609874
"2012-09-27",1410.5446496964,NA,1.67210223425952,3.49033660993936,1.71539570370596,NA,80.8166877179238,6.30115086922456
"2012-09-28",1411.20360736271,NA,1.67296956378152,3.4921107988418,1.71671667253098,NA,80.8027465673706,6.30002590907387
"2012-10-08",1415.19654832544,NA,1.68197551146964,3.50983715627391,1.73169212119647,NA,80.7238475398745,6.29315879170907
"2012-10-09",1415.87096442586,NA,1.68290669345629,3.51159603393249,1.73335645217572,NA,80.7115811764353,6.29199967018637
"2012-10-10",1416.54871845106,NA,1.68384300119434,3.51335024095678,1.73504906418828,NA,80.6995906351676,6.29083780339791
"2012-10-11",1417.23013858977,NA,1.68478439325774,3.51509925882423,1.73676939934313,NA,80.6878837607053,6.28967372799392
"2012-10-12",1417.91555964919,NA,1.68573085143346,3.51684257362117,1.73851688557828,NA,80.6764681250329,6.28850798007164
"2012-10-15",1418.60532288898,NA,1.68860061103599,3.52203322545619,1.74391623527399,NA,80.665350928986,6.28734109214296
"2012-10-16",1419.29977398119,NA,1.6895673389556,3.52374865585504,1.74576626093962,NA,80.6545389656348,6.28617359051606
"2012-10-17",1419.99926749532,NA,1.69053915045513,3.52545583786868,1.74764035825943,NA,80.6440386455466,6.28500599309093
"2012-10-18",1420.70417272482,NA,1.69151605914836,3.52715425298958,1.74953787050814,NA,80.6338557821738,6.28383880798184
"2012-10-19",1421.41487587399,NA,1.69249810322784,3.52884338231513,1.75145812480899,NA,80.6239955300572,6.28267252986642
"2012-10-22",1422.13177829093,NA,1.69547631899554,3.53384991211232,1.75734858417725,NA,80.6144625254442,6.28150764191482
"2012-10-23",1422.85528619108,NA,1.69648043909578,3.53549677955813,1.75935323942187,NA,80.6052609937065,6.28034461668522
"2012-10-24",1423.58581062131,NA,1.6974907084914,3.53713183133959,1.76137757148339,NA,80.5963947243398,6.27918391350513
"2012-10-25",1424.32375860024,NA,1.69850748203569,3.53875458395472,1.76342110485236,NA,80.5878672235819,6.27802598081224
"2012-10-26",1425.06953101389,NA,1.6995311528215,3.54036456459437,1.7654834115925,NA,80.5796817222099,6.27687125312068
"2012-10-29",NA,NA,1.70160099263242,3.54354438047385,1.7696628474923,NA,80.5718412534703,6.27572014839943
"2012-10-30",NA,NA,1.7026481972483,3.54511333602648,1.77177927943804,NA,80.5643486109919,6.27457307061649
"2012-10-31",1425.82352405514,NA,1.70370432809572,3.54666776302091,1.77391312551253,NA,80.557206455368,6.27343041207474
"2012-11-01",1426.58612848962,NA,1.70476995896781,3.54820726295434,1.77606413254358,NA,80.5504171891104,6.27229255194339
"2012-11-02",1427.35772943504,NA,1.70584567452728,3.54973145639316,1.77823206229656,NA,80.5439829596028,6.27115985639956
"2012-11-05",1428.13871242406,NA,1.70913932972097,3.55420871923824,1.78483506540073,NA,80.5379056991103,6.27003267909865
"2012-11-06",1428.92945755044,NA,1.71026146974451,3.5556683234636,1.78706845254513,NA,80.5321873465176,6.26891136184922
"2012-11-07",1429.73034041115,NA,1.71139681071393,3.55711105987187,1.7893177496569,NA,80.5268299242473,6.2677962346656
"2012-11-08",1430.54173638013,NA,1.71254600550531,3.55853669342086,1.79158281413873,NA,80.5218354868872,6.26668761623132
"2012-11-09",1431.36400628098,NA,1.71370973535248,3.55994501159201,1.79386351276922,NA,80.5172061895404,6.26558581229333
"2012-11-12",1432.19748901604,NA,1.71729461473536,3.56406413086793,1.80079808491786,NA,80.512944302294,6.26340380465881
"2012-11-13",1433.04250219387,NA,1.71852275420962,3.56540131084484,1.80313992015495,NA,80.5090523072023,6.26232414936177
"2012-11-14",1433.8993418591,NA,1.71976834230963,3.56672030249213,1.80549658318584,NA,80.5055329124505,6.26125240026826
"2012-11-15",1434.7682798696,NA,1.7210318192618,3.56802096869127,1.80786782078448,NA,80.5023890704976,6.26018879058368
"2012-11-16",1435.64955567201,NA,1.72231357165155,3.56930317983859,1.81025333789418,NA,80.4996239877991,6.25913353232777
"2012-11-19",1436.54337504964,NA,1.7262715109963,3.57303777999286,1.81749195499055,NA,80.4972410930361,6.25704886358066
"2012-11-20",1437.44991246573,NA,1.72762910252861,3.57424483213775,1.81993078684877,NA,80.4952441085325,6.25601983350645
"2012-11-21",1438.36932185886,NA,1.72900605446212,3.57543271371931,1.82238180705579,NA,80.4936368982934,6.25499991229896
"2012-11-22",NA,NA,1.73040242443335,3.57660124731423,1.82484448399084,NA,80.4924234895015,6.253989268543
"2012-11-23",1439.30173664833,NA,1.73181824155452,3.57775024585434,1.82731825509385,NA,80.491608089713,6.25298806048935
"2012-11-26",1440.24727068536,NA,1.73618242531001,3.58107811557646,1.83480026210013,NA,80.4911949922887,6.25101453573849
"2012-11-27",1441.20602535765,NA,1.73767600273506,3.58214706230374,1.83731254284761,NA,80.4911883741836,6.25004248786138
"2012-11-28",1442.1780880163,NA,1.73918892155745,3.58319552436015,1.83983297913717,NA,80.4915922878522,6.24908041199313
"2012-11-29",1443.16352854136,NA,1.74072108727794,3.5842233171804,1.84236097269106,NA,80.4924107397866,6.24812841714065
"2012-11-30",1444.16240348284,NA,1.74227237266375,3.58523026062401,1.84489591766723,NA,80.4936476696819,6.24718660153031
"2012-12-03",1445.17475814169,NA,1.74703900478326,3.58812417966146,1.85253624388299,NA,80.4953068922324,6.24625504824771
"2012-12-04",1446.20062625217,NA,1.74866457286196,3.5890458744758,1.8550926422364,NA,80.4973920800796,6.2453338266605
"2012-12-05",1447.24002678541,NA,1.75030790982919,3.58994575989176,1.85765264533936,NA,80.4999066639232,6.24442299259667
"2012-12-06",1448.29296252929,NA,1.75196859580531,3.59082362442758,1.86021547173781,NA,80.5028537365855,6.24352258603855
"2012-12-07",1449.35942058052,NA,1.75364615704662,3.59167925583864,1.86278030938107,NA,80.506236109844,6.24263263149929
"2012-12-10",1450.43937383568,NA,1.75877440849217,3.59411064678945,1.87047835478793,NA,80.5100564868218,6.24088411278051
"2012-12-11",1451.53278225756,NA,1.76051350789771,3.59487525432352,1.87304249517414,NA,80.5143175432628,6.24002553295159
"2012-12-12",1452.63959262717,NA,1.76226624028798,3.59561660231617,1.87560404201593,NA,80.5190218722165,6.23917737559892
"2012-12-13",1453.75974193186,NA,1.7640318064843,3.59633449719663,1.87816192503307,NA,80.5241718789352,6.23833960987935
"2012-12-14",1454.89315717239,NA,1.76580935263443,3.5970287489716,1.88071502766114,NA,80.5297696962579,6.23751219888271
"2012-12-17",1456.03975116727,NA,1.7712050879262,3.59896780947647,1.88833391074751,NA,80.5358172072832,6.2358882581287
"2012-12-18",1457.19941965777,NA,1.7730216981713,3.5995656773429,1.89085602854867,NA,80.5423158983792,6.23509162007728
"2012-12-19",1458.3720477702,NA,1.77484579746995,3.60013902283351,1.89336734518623,NA,80.5492668566857,6.23430512165872
"2012-12-20",1459.55751632807,NA,1.77667646952658,3.6006876877784,1.89586662376757,NA,80.5566706723514,6.23352869007212
"2012-12-21",1460.75569682861,NA,1.7785128167106,3.60121151973724,1.89835262343155,NA,80.5645274315304,6.23276224176713
"2012-12-24",1461.96645421005,NA,1.78404724225707,3.60263263717122,1.90571864926928,NA,80.5728366761183,6.23125891901939
"2012-12-25",NA,NA,1.78589763836513,3.60305579004752,1.90813937141414,NA,80.5815975410442,6.23052184511501
"2012-12-26",1463.18964075951,NA,1.7877493866781,3.60345347020786,1.91054084554005,NA,80.5908087839103,6.22979435619041
"2012-12-27",1464.42509416978,NA,1.78960162359018,3.60382556659669,1.91292191645557,NA,80.6004687730994,6.22907634398566
"2012-12-28",1465.67263421056,NA,1.79145347953653,3.60417196933501,1.9152814319148,NA,80.6105754756998,6.22836769763901
"2012-12-31",1466.9320615026,NA,1.79699781855063,3.60505597529151,1.92221908222937,NA,80.621126461782,6.22766830398365
"2013-01-04",1470.77934191909,NA,1.80432894703212,3.60586879576155,1.93109527310355,NA,80.6677116443066,6.22496092814709
"2013-01-07",1472.08395060428,NA,1.80974804162156,3.60620083342338,1.93742621849065,NA,80.6804350580561,6.22430601960087
"2013-01-08",1473.39923425446,NA,1.81153464216901,3.60625826694501,1.93946724888659,NA,80.6935813938145,6.22365961899612
"2013-01-09",1474.72493794029,NA,1.81331007845975,3.60628900366591,1.94147157501159,NA,80.7071464314194,6.22302158352722
"2013-01-10",1476.06080001564,NA,1.81507364975748,3.60629301648133,1.94343807896383,NA,80.7211257880155,6.22239176296475
"2013-01-11",1477.40655316931,NA,1.81682468702654,3.60627028585561,1.94536571630719,NA,80.7355149992571,6.22176999818314
"2013-01-14",1478.76192846112,NA,1.82199635627275,3.60604152633667,1.95090587424653,NA,80.7503092035065,6.22115611460056
"2013-01-15",1480.12665473674,NA,1.82369118394356,3.60591176909071,1.95266872515862,NA,80.7655030490826,6.22054992222927
"2013-01-16",1481.50045750107,NA,1.82537059498799,3.60575530004888,1.95438831837407,NA,80.7810906509417,6.21995121605338
"2013-01-17",1482.88305904033,NA,1.82703409958862,3.6055721595374,1.95606394892203,NA,80.7970656877378,6.21935977925558
"2013-01-18",1484.27417797403,NA,1.82868122224245,3.60536239964037,1.95769496066805,NA,80.8134214284475,6.2187753811912
"2013-01-21",NA,NA,1.83351971488136,3.60457410664571,1.96231430181734,NA,80.8301506761642,6.2176267068774
"2013-01-22",1485.67353211853,NA,1.83509682431645,3.60425860127263,1.96376102900644,NA,80.8472459184137,6.2170618987913
"2013-01-23",1487.08083999528,NA,1.83665539411503,3.60391686385418,1.9651604109137,NA,80.8646993202385,6.21650307058036
"2013-01-24",1488.49582297231,NA,1.83819503493164,3.60354898191734,1.96651201282686,NA,80.8825026427279,6.21594993177781
"2013-01-25",1489.91820561264,NA,1.83971536707047,3.60315504281676,1.96781544324594,NA,80.9006472564692,6.21540218364846
"2013-01-28",1491.34771509339,NA,1.84415692857111,3.60181772530635,1.97143343721937,NA,80.919124146591,6.21432164909075
"2013-01-29",1492.78408398263,NA,1.84559665070057,3.60132042486315,1.97254106936618,NA,80.9379238267248,6.21378826785246
"2013-01-30",1494.22704849936,NA,1.84701563013743,3.60079753559622,1.97359915245509,NA,80.9570363479002,6.21325909142102
"2013-01-31",1495.67635108613,NA,1.84841375521798,3.60024918621007,1.97460754879655,NA,80.9764511874358,6.21273383477586
"2013-02-01",1497.13173738191,NA,1.84979098991702,3.59967552120043,1.97556618296698,NA,80.9961571211634,6.21221221237596
"2013-02-04",1498.59295403168,NA,1.85379810157083,3.59780430991553,1.97814373254159,NA,81.0161421988679,6.21066628892086
"2013-02-05",1500.05975430997,NA,1.8550928934335,3.59713113794304,1.97890386561543,NA,81.0363937196088,6.21015633921594
"2013-02-06",1501.53189029966,NA,1.85636771565948,3.59643360529065,1.97961484003915,NA,81.0568983846676,6.20964859269316
"2013-02-07",1503.00911872571,NA,1.85762295355035,3.59571194892696,1.9802769718697,NA,81.0776422726443,6.20914276672924
"2013-02-08",1504.4912006898,NA,1.85885906831383,3.59496642333313,1.9808906413527,NA,81.0986109260524,6.20863858194639
"2013-02-18",NA,NA,1.87030981770824,3.58626650481545,1.98449572092993,NA,81.2282874051396,6.20413131280984
"2013-02-19",1513.47274455163,NA,1.8713820722128,3.58528010170813,1.9846217365671,NA,81.2503936011791,6.20362933288065
"2013-02-20",1514.98246544385,NA,1.87244517936546,3.58427422410895,1.98470966313774,NA,81.2725956748337,6.20312627387382
"2013-02-21",1516.49528677442,NA,1.87350036067671,3.58324935186968,1.98476099259194,NA,81.2948760356281,6.20262193515287
"2013-02-22",1518.01100575348,NA,1.87454890278388,3.58220598415661,1.98477733301613,NA,81.3172170052078,6.20211613091002
"2013-02-25",1519.52941377303,NA,1.87766839264044,3.57897014034628,1.98463422866004,NA,81.3396009404055,6.20109944694488
"2013-02-26",1521.05030122844,NA,1.8787042681121,3.57785806788301,1.98452897319076,NA,81.3620102405403,6.20058826212295
"2013-02-27",1522.57344542011,NA,1.8797405996012,3.57673018917211,1.98439841423208,NA,81.3844274704401,6.20007500138009
"2013-02-28",1524.09861368217,NA,1.88077885494316,3.57558707799382,1.98424476171919,NA,81.4068353883809,6.19955954304774
"2013-03-01",1525.62557062747,NA,1.88182050208062,3.57442933494293,1.9840703094312,NA,81.4292168210797,6.19904177617372
"2013-03-04",1527.15407697554,NA,1.884980598553,3.57087469610393,1.98344610406427,NA,81.4515548156424,6.19799891772564
