"","FG0_hpft","CU0_hpft","RB0_hpft","CL00Y_hpft","CU0_hpft","RB0_hpft","CL00Y_hpft","AL0_hpft","I0_hpft","CF0_hpft","FG0_hpft","SA0_hpft","P0_hpft","Y0_hpft","I0_hpft","V0_hpft","TA0_hpft"
"2020-08-11",1612.72479961141,49426.3956892714,3643.38282820051,37.3558750263153,49426.3956892714,3643.38282820051,37.3558750263153,14060.5910852488,795.249584233332,12596.3451204704,1612.72479961141,1480.89952804055,5555.27987775345,6347.76781177905,795.249584233332,6465.49866169671,3533.34642530954
"2020-08-12",1615.89404625575,49505.8642684595,3646.54127289264,37.4383047864585,49505.8642684595,3646.54127289264,37.4383047864585,14077.6485329246,796.920502985783,12617.2021556283,1615.89404625575,1482.27768212156,5568.04638070904,6362.82207375213,796.920502985783,6474.93656966882,3533.33382039943
"2020-08-13",1619.04635844762,49585.4877861838,3649.72791576335,37.5211079926064,49585.4877861838,3649.72791576335,37.5211079926064,14094.7076357654,798.590292018107,12638.2654307397,1619.04635844762,1483.66659017672,5580.88408836836,6377.9808836662,798.590292018107,6484.43083121829,3533.38268333249
"2020-08-14",1622.18144485849,49665.2720281216,3652.94428659758,37.6042848938609,49665.2720281216,3652.94428659758,37.6042848938609,14111.7684163828,800.259342674608,12659.528899397,1622.18144485849,1485.06488907109,5593.79038293904,6393.24041725968,800.259342674608,6493.98153468573,3533.49278772975
"2020-08-17",1625.29910921342,49745.2231207707,3656.19197357657,37.6878377312607,49745.2231207707,3656.19197357657,37.6878377312607,14128.8310070496,801.928057836341,12680.9865779132,1625.29910921342,1486.47118273883,5606.76269338618,6408.59686681358,801.928057836341,6503.58874177878,3533.66400254013
"2020-08-18",1628.39924279474,49825.3473703277,3659.47262525494,37.771770657929,49825.3473703277,3659.47262525494,37.771770657929,14145.895661249,803.596856398192,12702.6325572008,1628.39924279474,1487.88402920432,5619.79846033571,6424.04641169474,803.596856398192,6513.25250429167,3533.89629447522
"2020-08-19",1631.48183018043,49905.6514900564,3662.7879628595,37.8560899442843,49905.6514900564,3662.7879628595,37.8560899442843,14162.962746621,805.266170718977,12724.4610269716,1631.48183018043,1489.30194165431,5632.89516543429,6439.58525747894,805.266170718977,6522.97290560425,3534.18972959196
"2020-08-20",1634.54695085624,49986.1426085042,3666.13978554659,37.9408038358733,49986.1426085042,3666.13978554659,37.9408038358733,14180.03275031,806.936457712381,12746.4662585208,1634.54695085624,1490.72339157414,5646.05031438668,6455.20963039037,806.936457712381,6532.75009595608,3534.5444682359
"2020-08-21",1637.594771741,50066.8287819406,3669.52994671025,38.0259226879939,50066.8287819406,3669.52994671025,38.0259226879939,14197.1063545814,808.60819567678,12768.6425667683,1637.594771741,1492.14681725557,5659.26147205144,6470.9157932005,808.60819567678,6542.5842739613,3534.9607583066
"2020-08-24",1640.62554178604,50147.7189156181,3672.96034060944,38.1114588480056,50147.7189156181,3672.96034060944,38.1114588480056,14214.1844463004,810.281879884564,12790.9843094318,1640.62554178604,1493.57069885404,5672.5261875587,6486.69998833938,810.281879884564,6552.47570116781,3535.43892767035
"2020-08-25",1643.63955227292,50228.822631212,3676.43290840707,38.1974264093321,50228.822631212,3676.43290840707,38.1974264093321,14231.2681243415,811.958019204268,12813.4859109269,1643.63955227292,1494.99356234722,5685.84198802233,6502.55842065625,811.958019204268,6562.42466905744,3535.97938233463
"2020-08-26",1646.63714754801,50310.1501259115,3679.94963592538,38.2838412339724,50310.1501259115,3679.94963592538,38.2838412339724,14248.3587111308,813.637131688505,12836.1418593337,1646.63714754801,1496.41399837439,5699.2063664433,6518.48724841482,813.637131688505,6572.43149909043,3536.58261203763
"2020-08-27",1649.61869856173,50391.7119694152,3683.51252038154,38.3707213344634,50391.7119694152,3683.51252038154,38.3707213344634,14265.4576773798,815.319736027289,12858.9466991617,1649.61869856173,1497.83067570246,5712.61674809691,6534.48256433669,815.319736027289,6582.49654066012,3537.24919498491
"2020-08-28",1652.58460576301,50473.5191984572,3687.12357802832,38.4580868422881,50473.5191984572,3687.12357802832,38.4580868422881,14282.5667073585,817.006357054336,12881.8950364517,1652.58460576301,1499.24233691865,5726.07050898325,6550.54044688814,817.006357054336,6592.62019382462,3537.97980173379
"2020-08-31",1655.53531068099,50555.5833037583,3690.78483896069,38.5459598107538,50555.5833037583,3690.78483896069,38.5459598107538,14299.6876050222,818.697519264522,12904.9815293505,1655.53531068099,1500.64779371121,5739.56500583289,6566.65697681612,818.697519264522,6602.80288654552,3538.77518747736
"2020-09-01",1658.47132694117,50637.9164028932,3694.4983526505,38.634364141677,50637.9164028932,3694.4983526505,38.634364141677,14316.8223076073,820.393753557176,12928.2008972254,1658.47132694117,1502.04593372646,5753.09761022839,6582.82827515345,820.393753557176,6613.04505190137,3539.63617520825
"2020-09-02",1661.39325144645,50720.5312022324,3698.26620503427,38.7233255035903,50720.5312022324,3698.26620503427,38.7233255035903,14333.9728516854,822.095601290639,12951.5479503905,1661.39325144645,1503.435744376,5766.66574188167,6599.05051061096,822.095601290639,6623.34714661388,3540.56367440404
"2020-09-03",1664.30174786914,50803.4413804029,3702.0905149112,38.8128713696076,50803.4413804029,3702.0905149112,38.8128713696076,14351.1413722814,823.803614614541,12975.0175846422,1664.30174786914,1504.81631887255,5780.26687461455,6615.31990446728,823.803614614541,6633.70965094756,3541.55868232512
"2020-09-04",1667.19755040355,50886.6611738483,3705.9734340394,38.9030303936732,50886.6611738483,3705.9734340394,38.9030303936732,14368.3300751157,825.518359073173,12998.6047674752,1667.19755040355,1506.18687136311,5793.8985431508,6631.63271972955,825.518359073173,6644.13308718615,3542.62230347219
"2020-09-07",1670.08144685605,50970.2052144146,3709.91715051496,38.9938322495442,50970.2052144146,3709.91715051496,38.9938322495442,14385.5411489028,827.240414139565,13022.3044870446,1670.08144685605,1507.54673181136,5807.5583507217,6647.98528417008,827.240414139565,6654.61799881482,3543.75572272034
"2020-09-08",1672.95425843347,51054.0884494816,3713.9238722864,39.0853068618763,51054.0884494816,3713.9238722864,39.0853068618763,14402.7767417113,828.970369406482,13046.1116783457,1672.95425843347,1508.89533716395,5821.24392788215,6664.37397118259,828.970369406482,6665.16491934313,3544.96019909191
"2020-09-09",1675.81684268464,51138.3263513114,3717.99581808389,39.177484186809,51138.3263513114,3717.99581808389,39.177484186809,14420.0390406553,830.708824494624,13070.0212361522,1675.81684268464,1510.23223988222,5834.95292686437,6680.79521121058,830.708824494624,6675.77435557,3546.23706694234
"2020-09-10",1678.67008776593,51222.9350270492,3722.13520873569,39.2703932523614,51222.9350270492,3722.13520873569,39.2703932523614,14437.3302668368,832.45638523732,13094.0280196424,1678.67008776593,1511.55709705086,5848.68306139038,6697.24553457599,832.45638523732,6686.44676875672,3547.58774124792
"2020-09-11",1681.5149137381,51307.9308697519,3726.34424027028,39.3640625088889,51307.9308697519,3726.34424027028,39.3640625088889,14454.6526144732,834.213654901418,13118.1266234356,1681.5149137381,1512.86965535759,5862.43205636227,6713.72152170189,834.213654901418,6697.18254957334,3549.01367408978
"2020-09-14",1684.35225650597,51393.3304696753,3730.62507476495,39.4585194682575,51393.3304696753,3730.62507476495,39.4585194682575,14472.0082375496,835.981232431554,13142.3114296728,1684.35225650597,1514.16975550588,5876.19765045407,6730.21979465929,835.981232431554,6707.98207155743,3550.51635822867
"2020-09-15",1687.18307160281,51479.1505708727,3734.97984893949,39.5537908263373,51479.1505708727,3734.97984893949,39.5537908263373,14489.3991992553,837.7597179241,13166.5766021883,1687.18307160281,1515.45734738009,5889.97758794826,6746.73702441075,837.7597179241,6718.84568254284,3552.09731246142
"2020-09-16",1690.00831276279,51565.4082177755,3739.41067197353,39.6499023702162,51565.4082177755,3739.41067197353,39.6499023702162,14506.827580551,839.549716650154,13190.916093048,1690.00831276279,1516.73246966676,5903.76970398479,6763.26999260832,839.549716650154,6729.77366505987,3553.75808844
"2020-09-17",1692.82891669667,51652.1207362486,3743.9195939448,39.7468794059203,51652.1207362486,3743.9195939448,39.7468794059203,14524.2954957143,841.351829639925,13215.3237027894,1692.82891669667,1517.99522369403,5917.57191059774,6779.81557236538,841.351829639925,6740.7662380453,3555.5002774587
"2020-09-18",1695.6458048175,51739.3055119262,3748.50859697019,39.8447474585946,51739.3055119262,3748.50859697019,39.8447474585946,14541.8050768683,843.166640128561,13239.7930600268,1695.6458048175,1519.24577827832,5931.38221002886,6796.37075118429,843.166640128561,6751.82356059234,3557.32551472807
"2020-09-21",1698.45987752765,51826.9797972898,3753.17959416858,39.9435325589717,51826.9797972898,3753.17959416858,39.9435325589717,14559.3584481607,844.994710124424,13264.3176134298,1698.45987752765,1520.48436713551,5945.19873449182,6812.93268198761,844.994710124424,6762.94576254219,3559.23546460027
"2020-09-22",1701.27202380187,51915.1610848582,3757.93443851162,40.0432612773273,51915.1610848582,3757.93443851162,40.0432612773273,14576.9577743287,846.836585032612,13288.8906360751,1701.27202380187,1521.71130241822,5959.0198032943,6829.49873827874,846.836585032612,6774.13293577983,3561.23182973564
"2020-09-23",1704.08310390295,52003.8670048066,3762.77489443775,40.1439601370045,52003.8670048066,3762.77489443775,40.1439601370045,14594.6052637773,848.692781738597,13313.5052669797,1704.08310390295,1522.92696304312,5972.84395680927,6846.06655524565,848.692781738597,6785.38515237152,3563.31632799115
"2020-09-24",1706.89395813999,52093.1151314402,3767.70263505997,40.2456555401251,52093.1151314402,3767.70263505997,40.2456555401251,14612.3031034346,850.56378640005,13338.1545092106,1706.89395813999,1524.1318140251,5986.66982592735,6862.63390965257,850.56378640005,6796.70243100513,3565.49068498209
"2020-09-25",1709.70541273351,52182.9228142512,3772.71924223169,40.3483736598241,52182.9228142512,3772.71924223169,40.3483736598241,14630.0533770518,852.450051199516,13362.8311618394,1709.70541273351,1525.32641465524,6000.49606351172,6879.19864685394,852.450051199516,6808.08473440584,3567.75660924492
"2020-09-28",1712.51827948026,52273.3068020724,3777.82620864341,40.4521406462322,52273.3068020724,3777.82620864341,40.4521406462322,14647.8578904768,854.351993777606,13387.5277642839,1712.51827948026,1526.51141428259,6014.32128163942,6895.75861772922,854.351993777606,6819.53191918823,3570.11579960634
"2020-09-29",1715.33335376436,52364.2833712993,3783.02492334898,40.5569825220111,52364.2833712993,3783.02492334898,40.5569825220111,14665.7182263216,856.269995419898,13412.2365716401,1715.33335376436,1527.68754437986,6028.14404671285,6912.31168754333,856.269995419898,6831.04374561906,3572.56993763227
"2020-09-30",1718.1514154614,52455.8683629323,3788.31667709388,40.6629253585402,52455.8683629323,3788.31667709388,40.6629253585402,14683.6357407354,858.204402544242,13436.9496023442,1718.1514154614,1528.85561143983,6041.96287291829,6928.85573323504,858.204402544242,6842.61987081858,3575.12065937143
"2020-10-09",1720.97323769539,52548.0770292293,3793.70265851363,41.437400269469,52548.0770292293,3793.70265851363,41.437400269469,14701.6115994251,860.155530248238,13461.6586031572,1720.97323769539,1530.0164956625,6055.77623552664,6945.38863740131,860.155530248238,6854.25985433602,3577.76955599388
"2020-10-12",1723.79960344843,52640.9239917166,3799.18396186675,41.5530041537921,52640.9239917166,3799.18396186675,41.5530041537921,14719.6467454474,862.123673290367,13486.3550554838,1723.79960344843,1531.17115501918,6069.58248333606,6961.90820953411,862.123673290367,6865.96314303075,3580.51815454911
"2020-10-13",1726.63130770109,52734.4234138856,3804.76161498376,41.6699123168702,52734.4234138856,3804.76161498376,41.6699123168702,14737.742005452,864.109113964024,13511.0303718389,1726.63130770109,1532.32061402531,6083.37997598456,6978.41229658045,864.109113964024,6877.72914686534,3583.36792844505
"2020-10-14",1729.46917073173,52828.5889958817,3810.4365786549,41.7881444571319,52828.5889958817,3810.4365786549,41.7881444571319,14755.8981545644,866.112119217145,13535.6761233207,1729.46917073173,1533.46597731734,6097.16715016768,6994.89884803849,866.112119217145,6889.55727540463,3586.32030953955
"2020-10-15",1732.31402330508,52923.4338697208,3816.20974060415,41.9077196571325,52923.4338697208,3816.20974060415,41.9077196571325,14774.1159192408,868.132934871247,13560.2840934818,1732.31402330508,1534.60843124446,6110.94250236101,7011.36588929421,868.132934871247,6901.44691641712,3589.37668696223
"2020-10-16",1735.1666988855,53018.9706347672,3822.08190901007,42.0286567191158,53018.9706347672,3822.08190901007,42.0286567191158,14792.3959821627,870.171778799739,13584.8463900828,1735.1666988855,1535.74923388785,6124.70460296247,7027.81151315303,870.171778799739,6913.39745165392,3592.53843317608
"2020-10-19",1738.02802419375,53115.2112027883,3828.05380763925,42.1509740370401,53115.2112027883,3828.05380763925,42.1509740370401,14810.7389871086,872.228835545594,13609.355436987,1738.02802419375,1536.8897005343,6138.4520343812,7044.23384409786,872.228835545594,6925.40824573368,3595.80692007495
"2020-10-20",1740.89882216121,53212.166845269,3834.1260816856,42.2746895920543,53212.166845269,3834.1260816856,42.2746895920543,14829.1455437971,874.304254651796,13633.8040611471,1740.89882216121,1538.03120609785,6152.18334897316,7060.63099180854,874.304254651796,6937.47863913589,3599.18352759687
"2020-10-21",1743.77990413412,53309.8480296233,3840.29928662216,42.3998208606112,53309.8480296233,3840.29928662216,42.3998208606112,14847.6162575083,876.398147951104,13658.185637484,1743.77990413412,1539.17516026043,6165.89697820642,7077.00098402301,876.398147951104,6949.60792876853,3602.66963741401
"2020-10-22",1746.67207116627,53408.26446592,3846.57388775732,42.5263848914653,53408.26446592,3846.57388775732,42.5263848914653,14866.1517008065,878.5105920149,13682.4940353777,1746.67207116627,1540.32301361374,6179.59126666771,7093.34179778848,878.5105920149,6961.79535264479,3606.26663732218
"2020-10-23",1749.57610249437,53507.4253847939,3852.95027173733,42.6543977413751,53507.4253847939,3852.95027173733,42.6543977413751,14884.7523935044,880.641630594582,13706.7235279842,1749.57610249437,1541.47625842639,6193.26450028922,7109.65139403078,880.641630594582,6974.04005180009,3609.97592806864
"2020-10-26",1752.4927638498,53607.3395505002,3859.42874064576,42.7838746749464,53607.3395505002,3859.42874064576,42.7838746749464,14903.4187970686,882.791272301535,13730.86872845,1752.4927638498,1542.63642279578,6206.91494119726,7125.92775957603,882.791272301535,6986.34106525464,3613.79890202274
"2020-10-27",1755.42280336471,53708.0150835184,3866.00949862073,42.9148297686271,53708.0150835184,3866.00949862073,42.9148297686271,14922.1513069302,884.95948063239,13754.9245468287,1755.42280336471,1543.80506107745,6220.54080304568,7142.16888056783,884.95948063239,6998.69732288529,3617.73692262879
"2020-10-28",1758.36695449992,53809.4593613798,3872.69264793631,43.0472753694192,53809.4593613798,3872.69264793631,43.0472753694192,14940.9502509699,887.146168533505,13778.886206968,1758.36695449992,1544.98375795253,6234.14029166968,7158.37279774297,887.146168533505,7011.10766307521,3621.79130133106
"2020-10-29",1761.32595012819,53911.6789109139,3879.47818752294,43.1812221771488,53911.6789109139,3879.47818752294,43.1812221771488,14959.8158714399,889.351200604907,13802.7492324326,1761.32595012819,1546.17412835795,6247.71163004203,7174.53761294595,889.351200604907,7023.57084620778,3625.96329015856
"2020-10-30",1764.30051139652,54014.6794448547,3886.36603169907,43.3166785490232,54014.6794448547,3886.36603169907,43.3166785490232,14978.7482634573,891.574399430133,13826.5095192716,1764.30051139652,1547.3778141058,6261.25306918592,7190.66147002963,891.574399430133,7036.08558053843,3630.25406599515
"2020-11-02",1767.29133740902,54118.4656666443,3893.35600736692,43.4536499192921,54118.4656666443,3893.35600736692,43.4536499192921,14997.7473858061,893.8155421847,13850.1632248809,1767.29133740902,1548.59647223046,6274.76287512476,7206.74252998576,893.8155421847,7048.65050257556,3634.66472554745
"2020-11-03",1770.29911846511,54223.0410087771,3900.44786521877,43.5921385820458,54223.0410087771,3900.44786521877,43.5921385820458,15016.8129456388,896.074365917444,13873.7067871174,1770.29911846511,1549.8317682907,6288.23930261659,7222.77894361218,896.074365917444,7061.26420290912,3639.19625381094
"2020-11-04",1773.32453358303,54328.4076436348,3907.64128387573,43.7321442008966,54328.4076436348,3907.64128387573,43.7321442008966,15035.9445787007,898.350569311022,13897.1368607839,1773.32453358303,1551.08539157359,6301.68055154059,7238.76882419729,898.350569311022,7073.92528715456,3643.84951811166
"2020-11-05",1776.36824305624,54434.5667420097,3914.93586240814,43.8736641898875,54434.5667420097,3914.93586240814,43.8736641898875,15055.1418145811,900.643805961111,13920.4502810298,1776.36824305624,1552.35904300981,6315.08485061229,7254.71033596417,900.643805961111,7086.63238107263,3648.62527863435
"2020-11-06",1779.4308888561,54541.5183510151,3922.33113596437,44.0166940648623,54541.5183510151,3922.33113596437,44.0166940648623,15074.4040646714,902.953683228841,13943.6441218695,1779.4308888561,1553.65443300205,6328.45047166864,7270.6017097824,902.953683228841,7099.38411706892,3653.52418153874
"2020-11-09",1782.51309378733,54649.261271664,3929.82657068777,44.1612271245414,54649.261271664,3929.82657068777,44.1612271245414,15093.7306555655,905.27975984615,13966.7156390097,1782.51309378733,1554.97327221794,6341.77575554265,7286.44123905869,905.27975984615,7112.17911860687,3658.54672722326
"2020-11-10",1785.61547014245,54757.7930187913,3937.42157471466,44.3072539697686,54757.7930187913,3937.42157471466,44.3072539697686,15113.1208190308,907.621547647781,13989.6621321206,1785.61547014245,1556.31727064118,6355.05912389961,7302.2273153305,907.621547647781,7125.01601767187,3663.69324019207
"2020-11-11",1788.73862173482,54867.1099459958,3945.1155269042,44.4547634151679,54867.1099459958,3945.1155269042,44.4547634151679,15132.5736943536,909.978522183853,14012.4810076365,1788.73862173482,1557.68812462571,6368.29901585856,7317.95837211573,909.978522183853,7137.89351355277,3668.96387607206
"2020-11-12",1791.88314674957,54977.2070974387,3952.90776005866,44.6037432389652,54977.2070974387,3952.90776005866,44.6037432389652,15152.0883513255,912.350125058761,14035.1697692711,1791.88314674957,1559.08752047365,6381.49390978329,7333.6328957481,912.350125058761,7150.81027452983,3674.35863436726
"2020-11-13",1795.04965133379,55088.0783156003,3960.7975647698,44.7541799649385,55088.0783156003,3960.7975647698,44.7541799649385,15171.6638793428,914.735768123812,14057.7260685217,1795.04965133379,1560.51712973512,6394.64239800136,7349.24948914634,914.735768123812,7163.76493668534,3679.87739513567
"2020-11-16",1798.23875491035,55199.7161296286,3968.78418165099,44.9060585941509,55199.7161296286,3968.78418165099,44.9060585941509,15191.29944961,917.134831463626,14080.1476642895,1798.23875491035,1561.97860904306,6407.74317473594,7364.80684301314,917.134831463626,7176.75608823024,3685.51991510565
"2020-11-17",1801.451093416,55312.1118665908,3976.86680138268,45.0593622120854,55312.1118665908,3976.86680138268,45.0593622120854,15210.9943814535,919.546661169835,14102.4323825528,1801.451093416,1563.47360406939,6420.79504803205,7380.30375666151,919.546661169835,7189.78238815712,3691.28582043456
"2020-11-18",1804.68732501022,55425.2562088301,3985.04456637148,45.2140724838962,55425.2562088301,3985.04456637148,45.2140724838962,15230.7480763346,921.970571862976,14124.5781277675,1804.68732501022,1565.0037526409,6433.79695914277,7395.73918532114,921.970571862976,7202.84261874073,3697.17461016354
"2020-11-19",1807.94813081416,55539.1388209519,3993.31659510447,45.3701695621038,55539.1388209519,3993.31659510447,45.3701695621038,15250.5600097084,924.405851482624,14146.5828240516,1807.94813081416,1566.57068412155,6446.74803335089,7411.11228085529,924.405851482624,7215.93570082119,3703.1856530074
"2020-11-20",1811.23420241225,55653.7483650581,4001.68197380762,45.5276321921226,55653.7483650581,4001.68197380762,45.5276321921226,15270.4298861353,926.851761732161,14168.4444039654,1811.23420241225,1568.17601340602,6459.64755309988,7426.42237546002,926.851761732161,7229.06068427197,3709.31820145426
"2020-11-23",1814.54625703866,55769.0723420641,4010.13976666832,45.6864376849362,55769.0723420641,4010.13976666832,45.6864376849362,15290.3576186909,929.30754451263,14190.1608882865,1814.54625703866,1569.82134812607,6472.49502787186,7441.66903813999,929.30754451263,7242.21671571921,3715.57139506876
"2020-11-24",1817.88504035257,55885.0973708811,4018.68902767155,45.8465620876228,55885.0973708811,4018.68902767155,45.8465620876228,15310.3434054913,931.772425458603,14211.7303377051,1817.88504035257,1571.50827723952,6485.29009874319,7456.85204027166,931.772425458603,7255.40300211462,3721.94427531715
"2020-11-25",1821.25131142823,56001.8093267558,4027.32876982172,46.0079802706695,56001.8093267558,4027.32876982172,46.0079802706695,15330.3876821869,934.245604655912,14233.1509120514,1821.25131142823,1573.2383670432,6498.03247437645,7471.9712699357,934.245604655912,7268.6188487,3728.43577719644
"2020-11-26",1824.64584096145,56119.1936239983,4036.05796119559,46.1706666760791,56119.1936239983,4036.05796119559,46.1706666760791,15350.491119901,936.726259136326,14254.4209213162,1824.64584096145,1575.01315179517,6510.72196045395,7487.02672068066,936.726259136326,7281.86363495513,3735.0447390004
"2020-11-27",1828.0694053312,56237.2350767978,4044.87550276967,46.3345956846922,56237.2350767978,4044.87550276967,46.3345956846922,15370.6546913493,939.213543508658,14275.5387568603,1828.0694053312,1576.83413010599,6523.35845854388,7502.01851916884,939.213543508658,7295.13677606642,3741.76989880952
"2020-11-30",1831.52278809007,56355.9181648593,4053.78023266606,46.4997411893044,56355.9181648593,4053.78023266606,46.4997411893044,15390.8796397955,941.706595960477,14296.5028536863,1831.52278809007,1578.70276585863,6535.94194101413,7516.94691729969,941.706595960477,7308.43771951871,3748.60988845241
"2020-12-01",1835.00678061565,56475.2273194242,4062.77093904152,46.6660767459896,56475.2273194242,4062.77093904152,46.6660767459896,15411.1675058514,944.204539296778,14317.3117623151,1835.00678061565,1580.62049944299,6548.47247391694,7531.81227361163,944.204539296778,7321.76603261469,3755.56328776946
"2020-12-02",1838.52217654974,56595.1475190572,4071.84634896669,46.8335753156978,56595.1475190572,4071.84634896669,46.8335753156978,15431.520282394,946.706483836348,14337.9641442529,1838.52217654974,1582.58872920919,6560.95015557065,7546.61503305721,946.706483836348,7335.12134323984,3762.62859037036
"2020-12-03",1842.06976622428,56715.6639757753,4081.00511892208,47.0022089226681,56715.6639757753,4081.00511892208,47.0022089226681,15451.9404599167,949.211525139165,14358.4587282555,1842.06976622428,1584.6087978607,6573.3751312213,7561.35572003179,949.211525139165,7348.50345629451,3769.80420571944
"2020-12-04",1845.650352983,56836.7621516213,4090.24583972744,47.1719488166778,56836.7621516213,4090.24583972744,47.1719488166778,15472.4311090545,951.718753512858,14378.7942563206,1845.650352983,1586.68198957383,6585.74752670761,7576.03472061409,951.718753512858,7361.91231303752,3777.08845125548
"2020-12-07",1849.26475130147,56958.4275724306,4099.56701332856,47.3427656844249,56958.4275724306,4099.56701332856,47.3427656844249,15492.9955972598,954.227254217299,14398.9694979514,1849.26475130147,1588.80953081628,6598.0675045023,7590.65231863619,954.227254217299,7375.34800415585,3784.47956844023
"2020-12-08",1852.9137906808,57080.6460175282,4108.96706303078,47.5146297653718,57080.6460175282,4108.96706303078,47.5146297653718,15513.6376547364,956.736120895813,14418.9831962816,1852.9137906808,1590.9925894901,6610.33528422602,7605.20872020404,956.736120895813,7388.81081795871,3791.97577017685
"2020-12-09",1856.59834019515,57203.4032958228,4118.44433460685,47.6875105909949,57203.4032958228,4118.44433460685,47.6875105909949,15534.3612522654,959.244452678143,14438.8342023435,1856.59834019515,1593.23226165143,6622.55115822289,7619.70406170954,959.244452678143,7402.30127615973,3799.57526255647
"2020-12-10",1860.31931938411,57326.6851539543,4127.99709323799,47.8613769013391,57326.6851539543,4127.99709323799,47.8613769013391,15555.1705906056,961.75133020192,14458.5214295945,1860.31931938411,1595.52957267512,6634.71543275272,7634.13833023547,961.75133020192,7415.82008284248,3807.27622191835
"2020-12-11",1864.0777062372,57450.4773578218,4137.62355059856,48.0361966190216,57450.4773578218,4137.62355059856,48.0361966190216,15576.0700443912,964.255817262657,14478.0438291759,1864.0777062372,1597.88545772731,6646.82830389381,7648.51136665745,964.255817262657,7429.36824082501,3815.07677600106
"2020-12-14",1867.87453276194,57574.765724299,4147.32188198826,48.2119372982053,57574.765724299,4147.32188198826,48.2119372982053,15597.0643106062,966.756981478891,14497.4004003765,1867.87453276194,1600.30074552192,6658.8898525145,7662.82285471726,966.756981478891,7442.94707707386,3822.97499497177
"2020-12-15",1871.71088219051,57699.5362271385,4157.09021945957,48.3885658828507,57699.5362271385,4157.09021945957,48.3885658828507,15618.15830694,969.253900904093,14516.5902900364,1871.71088219051,1602.77615403988,6670.90012689893,7677.0723845261,969.253900904093,7456.55831150856,3830.96891796391
"2020-12-16",1875.58784524735,57824.7749538633,4166.9266292078,48.5660488324872,57824.7749538633,4166.9266292078,48.5660488324872,15639.3572478478,971.745653278827,14535.6128052144,1875.58784524735,1605.31231350528,6682.85916834956,7691.25948054417,971.745653278827,7470.20387364386,3839.05658618813
"2020-12-17",1879.50652889725,57950.4679921893,4176.82914266879,48.7443522765477,57950.4679921893,4176.82914266879,48.7443522765477,15660.6666006953,974.231326572699,14554.4673783859,1879.50652889725,1607.9097641225,6694.76698059435,7705.38357667577,974.231326572699,7483.88586802833,3847.23602722719
"2020-12-18",1883.46805308992,58076.6014402586,4186.79578345475,48.9234420608816,58076.6014402586,4186.79578345475,48.9234420608816,15682.0921348666,976.710023534738,14573.1535575142,1883.46805308992,1610.56895502771,6706.62358271381,7719.44405174117,976.710023534738,7497.60643012825,3855.50525582593
"2020-12-21",1887.4735520329,58203.1617184394,4196.82457442193,49.1032838889973,58203.1617184394,4196.82457442193,49.1032838889973,15703.6399728932,979.180868519711,14591.6710106571,1887.4735520329,1613.29025726917,6718.42898437748,7733.44022942537,979.180868519711,7511.36768966994,3863.86229531259
"2020-12-22",1891.52418784895,58330.1357776081,4206.91359183425,49.2838435952534,58330.1357776081,4206.91359183425,49.2838435952534,15725.3166911372,981.643025891482,14610.0195554446,1891.52418784895,1616.07396146836,6730.18322806599,7747.37143364304,981.643025891482,7525.1717856364,3872.30516012583
"2020-12-23",1895.62116173407,58457.5110137608,4217.06102074204,49.4650865000863,58457.5110137608,4217.06102074204,49.4650865000863,15747.1291042048,984.095728350217,14628.1992196298,1895.62116173407,1618.92038003472,6741.88638171092,7761.23697448613,984.095728350217,7539.02090191491,3880.83184243993
"2020-12-24",1899.76569161554,58585.2746450929,4227.26511278189,49.6469768972113,58585.2746450929,4227.26511278189,49.6469768972113,15769.0840741078,986.538238918886,14646.2099999563,1899.76569161554,1621.8298261739,6753.53844785726,7775.03606309993,986.538238918886,7552.91719752007,3889.44029213995
"2020-12-25",1903.95901376497,58713.4136386788,4237.52414684719,NA,58713.4136386788,4237.52414684719,NA,15791.1884454434,988.969838148661,14664.0519331807,1903.95901376497,1624.80262345841,6765.13940594882,7788.76786960919,988.969838148661,7566.86280500282,3898.12841164454
"2020-12-28",1908.20236661762,58841.9147734013,4247.83642817668,49.8294784995363,58841.9147734013,4247.83642817668,49.8294784995363,15813.4491334586,991.389827036273,14681.7251154964,1908.20236661762,1627.83910999879,6776.68931167841,7802.43159925916,991.389827036273,7580.85979783788,3906.89406722764
"2020-12-29",1912.49699275933,58970.7647647283,4258.20030478194,50.012554463186,58970.7647647283,4258.20030478194,50.012554463186,15835.8730983788,993.797537179459,14699.2297530292,1912.49699275933,1630.93963432106,6788.1883327016,7816.02651980871,993.797537179459,7594.9101081877,3915.73509286851
"2020-12-30",1916.8441111307,59099.9502984011,4268.61412308875,50.1961670599079,59099.9502984011,4268.61412308875,50.1961670599079,15858.4671977308,996.192314275821,14716.5661276635,1916.8441111307,1634.10454129748,6799.63665953734,7829.55187320989,996.192314275821,7609.01546531292,3924.64926595953
"2020-12-31",1921.24491773228,59229.4577332904,4279.07621951925,50.3802777626105,59229.4577332904,4279.07621951925,50.3802777626105,15881.2380944007,998.573510927032,14733.7345856729,1921.24491773228,1637.33416011773,6811.03448593342,7843.00685841427,998.573510927032,7623.17738563109,3933.63430365217
"2021-01-04",1925.70058176044,59359.2731720043,4289.58492528144,50.564847260403,59359.2731720043,4289.58492528144,50.564847260403,15904.1922989655,1000.94047469499,14750.7356070256,1925.70058176044,1640.62880587401,6822.38205291105,7856.39067869235,1000.94047469499,7637.39717308652,3942.68786413248
