"","IH00C1_hpft","SPX_hpft","FTSE_hpft"
"2010-10-27",NA,1182.11510714615,5659.47353411394
"2010-10-28",NA,1183.66489338283,5664.78350773075
"2010-10-29",NA,1185.22117525329,5670.07480003112
"2010-11-01",NA,1186.7835479762,5675.34603952722
"2010-11-02",NA,1188.35160595956,5680.5958568333
"2010-11-03",NA,1189.92494261787,5685.82289053058
"2010-11-04",NA,1191.50315352268,5691.02581096058
"2010-11-05",NA,1193.08583756692,5696.2033145672
"2010-11-08",NA,1194.67260586112,5701.35416879471
"2010-11-09",NA,1196.26308305923,5706.47721513951
"2010-11-10",NA,1197.8569056279,5711.57135652562
"2010-11-11",NA,1199.45371711753,5716.63556561614
"2010-11-12",NA,1201.05316969831,5721.66885862937
"2010-11-15",NA,1202.65492136318,5726.67029253857
"2010-11-16",NA,1204.25862934315,5731.6389554021
"2010-11-17",NA,1205.86394884176,5736.57397402662
"2010-11-18",NA,1207.4705243488,5741.47445465857
"2010-11-19",NA,1209.07798908014,5746.33948535098
"2010-11-22",NA,1210.6859717954,5751.1681654148
"2010-11-23",NA,1212.29409739011,5755.95958857666
"2010-11-24",NA,1213.90198544981,5760.71281948835
"2010-11-25",NA,1215.50924251268,5765.42685059615
"2010-11-26",NA,1217.11546868838,5770.10063151687
"2010-11-29",NA,1218.72025698945,5774.73308438019
"2010-11-30",NA,1220.32318897199,5779.32308940095
"2010-12-01",NA,1221.92383339439,5783.86943429105
"2010-12-02",NA,1223.52174257439,5788.37080298699
"2010-12-03",NA,1225.11646227636,5792.825820989
"2010-12-06",NA,1226.70753744142,5797.23310519491
"2010-12-07",NA,1228.29451284265,5801.5912528655
"2010-12-08",NA,1229.87693177017,5805.89885012031
"2010-12-09",NA,1231.45433563561,5810.15448591399
"2010-12-10",NA,1233.02626519048,5814.35674450168
"2010-12-13",NA,1234.5922618252,5818.50420923144
"2010-12-14",NA,1236.15186997819,5822.59546286992
"2010-12-15",NA,1237.70463651339,5826.6291056464
"2010-12-16",NA,1239.25011054261,5830.60376615267
"2010-12-17",NA,1240.78784015474,5834.51809594299
"2010-12-20",NA,1242.31737493502,5838.37076745309
"2010-12-21",NA,1243.83826575924,5842.16046850883
"2010-12-22",NA,1245.35006547188,5845.88590894295
"2010-12-23",NA,1246.85233136591,5849.54584390907
"2010-12-24",NA,NA,5853.13908544028
"2010-12-27",NA,1248.34462631042,NA
"2010-12-28",NA,1249.82651727415,NA
"2010-12-29",NA,1251.29757502681,5856.66450613731
"2010-12-30",NA,1252.75737392748,5860.1210429943
"2010-12-31",NA,1254.20549184156,5863.50769074982
"2011-01-04",NA,1257.06500606127,5866.82348997956
"2011-01-05",NA,1258.47557188021,5870.06749631903
"2011-01-06",NA,1259.8727997491,5873.23882618652
"2011-01-07",NA,1261.25629068351,5876.33666783904
"2011-01-10",NA,1262.62565147676,5879.36026999679
"2011-01-11",NA,1263.9804931564,5882.30892601982
"2011-01-12",NA,1265.32042969494,5885.18196107182
"2011-01-13",NA,1266.64507940493,5887.97875476475
"2011-01-14",NA,1267.95406913054,5890.69875513745
"2011-01-17",NA,NA,5893.34146640471
"2011-01-18",NA,1269.24703279054,5895.90643881784
"2011-01-19",NA,1270.52361475588,5898.39326080536
"2011-01-20",NA,1271.78347005102,5900.8015871498
"2011-01-21",NA,1273.02625841125,5903.13110500256
"2011-01-24",NA,1274.25164307568,5905.38148791915
"2011-01-25",NA,1275.45929155081,5907.55240661026
"2011-01-26",NA,1276.64887820018,5909.64354768828
"2011-01-27",NA,1277.82008388562,5911.65460196444
"2011-01-28",NA,1278.9725977283,5913.58528487202
"2011-01-31",NA,1280.10611782758,5915.43533392824
"2011-02-01",NA,1281.22034119461,5917.20447333417
"2011-02-09",NA,1287.48433846018,5926.10524299488
"2011-02-10",NA,1288.45565508359,5927.30121445567
"2011-02-11",NA,1289.40558072235,5928.41481760962
"2011-02-14",NA,1290.33391270768,5929.44607446497
"2011-02-15",NA,1291.24046479957,5930.39506262071
"2011-02-16",NA,1292.12506811333,5931.26191367876
"2011-02-17",NA,1292.98756896331,5932.04680334046
"2011-02-18",NA,1293.82783193228,5932.74997096749
"2011-02-21",NA,NA,5933.37172013059
"2011-02-22",NA,1294.64574121384,5933.91241650342
"2011-02-23",NA,1295.44120133143,5934.37245941861
"2011-02-24",NA,1296.2141254041,5934.7522741878
"2011-02-25",NA,1296.96443149412,5935.05228164067
"2011-02-28",NA,1297.69204175024,5935.2728965004
"2011-03-01",NA,1298.39688779352,5935.41456083344
"2011-03-02",NA,1299.07891345074,5935.47774098546
"2011-03-03",NA,1299.73806582791,5935.46290344491
"2011-03-04",NA,1300.37429590049,5935.37050619023
"2011-03-07",NA,1300.98756755402,5935.20103598109
"2011-03-08",NA,1301.57785326184,5934.95500231941
"2011-03-09",NA,1302.14512927644,5934.63293065468
"2011-03-10",NA,1302.68938021757,5934.23536288995
"2011-03-11",NA,1303.21059809374,5933.76284203071
"2011-03-14",NA,1303.70877178043,5933.21587431611
"2011-03-15",NA,1304.18389059521,5932.594922544
"2011-03-16",NA,1304.63594083036,5931.9003842116
"2011-03-17",NA,1305.06489955447,5931.13255871937
"2011-03-18",NA,1305.47072409575,5930.29160754215
"2011-03-21",NA,1305.85335882568,5929.37759500559
"2011-03-22",NA,1306.2127372565,5928.3904977365
"2011-03-23",NA,1306.54878981123,5927.33023313231
"2011-03-24",NA,1306.86144176959,5926.19665010475
"2011-03-25",NA,1307.15061468744,5924.98954322943
"2011-03-28",NA,1307.41623127744,5923.70868834546
"2011-03-29",NA,1307.65821700087,5922.35385127685
"2011-03-30",NA,1307.87649846546,5920.92478990293
"2011-03-31",NA,1308.07100714915,5919.42126616087
"2011-04-01",NA,1308.24168295565,5917.8430533038
"2011-04-06",NA,1308.61023563724,5912.65816240842
"2011-04-07",NA,1308.68515264982,5910.77927318101
"2011-04-08",NA,1308.73607439863,5908.82494595784
"2011-04-11",NA,1308.76299960097,5906.7951606167
"2011-04-12",NA,1308.7659350074,5904.68995776822
"2011-04-13",NA,1308.74489385696,5902.50943864003
"2011-04-14",NA,1308.69989161843,5900.25372917062
"2011-04-15",NA,1308.63094610229,5897.92299991249
"2011-04-18",NA,1308.53807752479,5895.51744768573
"2011-04-19",NA,1308.4213106695,5893.03730985561
"2011-04-20",NA,1308.28066891527,5890.48281327247
"2011-04-21",NA,1308.11617737656,5887.85418637109
"2011-04-22",NA,NA,NA
"2011-04-25",NA,1307.92787029451,NA
"2011-04-26",NA,1307.71579400682,5885.15171205737
"2011-04-27",NA,1307.48000614495,5882.37572715878
"2011-04-28",NA,1307.22058067817,5879.52664464662
"2011-04-29",NA,1306.93761149137,NA
"2011-05-03",NA,1306.30152898461,5876.60495428805
"2011-05-04",NA,1305.94871688207,5873.61122454302
"2011-05-05",NA,1305.57296086788,5870.54610913715
"2011-05-06",NA,1305.174460734,5867.41030745541
"2011-05-09",NA,1304.75342847767,5864.20453931658
"2011-05-10",NA,1304.31009057426,5860.92956974448
"2011-05-11",NA,1303.84469066879,5857.58619620567
"2011-05-12",NA,1303.35749425217,5854.17528146135
"2011-05-13",NA,1302.84878262036,5850.69773721977
"2011-05-16",NA,1302.31885579136,5847.15451271623
"2011-05-17",NA,1301.76802821826,5843.54658825926
"2011-05-18",NA,1301.19662557722,5839.874975794
"2011-05-19",NA,1300.60498479288,5836.14069448021
"2011-05-20",NA,1299.99345911059,5832.34479804059
"2011-05-23",NA,1299.3624195482,5828.48838973877
"2011-05-24",NA,1298.71225087869,5824.57262084829
"2011-05-25",NA,1298.04334531868,5820.59864570191
"2011-05-26",NA,1297.35610234658,5816.56763261983
"2011-05-27",NA,1296.65093071113,5812.4807704002
"2011-05-30",NA,1295.92825087306,NA
"2011-05-31",NA,1295.18849753305,5808.33927447103
"2011-06-01",NA,1294.43211993032,5804.14441250453
"2011-06-02",NA,1293.65958797686,5799.89752726007
"2011-06-03",NA,1292.87137990053,5795.60001294597
"2011-06-07",NA,1291.24988318287,5786.85877790242
"2011-06-08",NA,1290.41757052443,5782.41796412955
"2011-06-09",NA,1289.57152808798,5777.93234279841
"2011-06-10",NA,1288.71223554969,5773.40342534725
"2011-06-13",NA,1287.84017234944,5768.8327556248
"2011-06-14",NA,1286.95581059732,5764.22187433695
"2011-06-15",NA,1286.05961578548,5759.57232410228
"2011-06-16",NA,1285.15205378396,5754.88566362238
"2011-06-17",NA,1284.23358193121,5750.16344456247
"2011-06-20",NA,1283.30465032688,5745.40719540844
"2011-06-21",NA,1282.3657038071,5740.61843008611
"2011-06-22",NA,1281.41718516409,5735.79864101962
"2011-06-23",NA,1280.45954262748,5730.94933497312
"2011-06-24",NA,1279.49322679248,5726.07203408422
"2011-06-27",NA,1278.51868951116,5721.16823710699
"2011-06-28",NA,1277.53637807072,5716.23943107599
"2011-06-29",NA,1276.54674041204,5711.28710351003
"2011-06-30",NA,1275.55023238505,5706.31276286076
"2011-07-01",NA,1274.54732259728,5701.31797737763
"2011-07-04",NA,NA,5696.30441426732
"2011-07-05",NA,1273.53849829463,5691.27385996683
"2011-07-06",NA,1272.52427364203,5686.22823369902
"2011-07-07",NA,1271.50518940065,5681.16959223473
"2011-07-08",NA,1270.48181390094,5676.10012325252
"2011-07-11",NA,1269.45474925101,5671.02216877132
"2011-07-12",NA,1268.42462786575,5665.93820080343
"2011-07-13",NA,1267.39210284259,5660.85079806495
"2011-07-14",NA,1266.3578459692,5655.76262319302
"2011-07-15",NA,1265.32254983677,5650.67644033735
"2011-07-18",NA,1264.2869246093,5645.59509267684
"2011-07-19",NA,1263.25170145668,5640.521503162
"2011-07-20",NA,1262.21762855985,5635.45863906167
"2011-07-21",NA,1261.18548033909,5630.40952942901
"2011-07-22",NA,1260.15605751364,5625.37729357891
"2011-07-25",NA,1259.13019495224,5620.36516221873
"2011-07-26",NA,1258.10876260298,5615.37649404957
"2011-07-27",NA,1257.09266277996,5610.41477380389
"2011-07-28",NA,1256.08282831609,5605.48361615522
"2011-07-29",NA,1255.08021180184,5600.58673753191
"2011-08-01",NA,1254.0857842582,5595.72796502971
"2011-08-02",NA,1253.10053208303,5590.91121445244
"2011-08-03",NA,1252.12545525483,5586.14047547245
"2011-08-04",NA,1251.16155414457,5581.4197904566
"2011-08-05",NA,1250.20983251878,5576.75320109778
"2011-08-08",NA,1249.2712730248,5572.14467126152
"2011-08-09",NA,1248.34683729896,5567.59802850254
"2011-08-10",NA,1247.43743331885,5563.11689237523
"2011-08-11",NA,1246.54393772237,5558.70471598302
"2011-08-12",NA,1245.6671747841,5554.36472261906
"2011-08-15",NA,1244.80793822972,5550.09997193777
"2011-08-16",NA,1243.96699414878,5545.91342672909
"2011-08-17",NA,1243.14509196508,5541.80796730947
"2011-08-18",NA,1242.34295993547,5537.78639616658
"2011-08-19",NA,1241.56130595677,5533.85142889612
"2011-08-22",NA,1240.80079589,5530.00559691945
"2011-08-23",NA,1240.06204680673,5526.25122783317
"2011-08-24",NA,1239.3456274235,5522.59046954434
"2011-08-25",NA,1238.65207433363,5519.02530592584
"2011-08-26",NA,1237.9818986074,5515.55758992285
"2011-08-29",NA,1237.33557850174,NA
"2011-08-30",NA,1236.71356698345,5512.18901412798
"2011-08-31",NA,1236.11630575298,5508.92111172623
"2011-09-01",NA,1235.54422667534,5505.75531523811
"2011-09-02",NA,1234.997754495,5502.69300989906
"2011-09-05",NA,NA,5499.73554493893
"2011-09-06",NA,1234.47730109092,5496.88418250783
"2011-09-07",NA,1233.98325311559,5494.14002058771
"2011-09-08",NA,1233.51596860165,5491.50401659974
"2011-09-09",NA,1233.07579096395,5488.97705540024
"2011-09-13",NA,1232.27801865491,5484.25343752082
"2011-09-14",NA,1231.9209771672,5482.0580512797
"2011-09-15",NA,1231.59215695783,5479.97423395742
"2011-09-16",NA,1231.29177763884,5478.0023134357
"2011-09-19",NA,1231.02004952904,5476.14255871945
"2011-09-20",NA,1230.77717663035,5474.39519351278
"2011-09-21",NA,1230.56335181291,5472.76035199335
"2011-09-22",NA,1230.37875608874,5471.23812258573
"2011-09-23",NA,1230.22354409609,5469.82851751142
"2011-09-26",NA,1230.09782879879,5468.53137140127
"2011-09-27",NA,1230.00168439027,5467.34635229417
"2011-09-28",NA,1229.93515730767,5466.27297149932
"2011-09-29",NA,1229.89827140974,5465.31066869157
"2011-09-30",NA,1229.89101795142,5464.45878076729
"2011-10-10",NA,1230.46456753711,5461.61193672278
"2011-10-11",NA,1230.66126351429,5461.50264013156
"2011-10-12",NA,1230.8861643592,5461.49359423067
"2011-10-13",NA,1231.13897139482,5461.58317303111
"2011-10-14",NA,1231.41937617386,5461.76974240352
"2011-10-17",NA,1231.72705889035,5462.05164415986
"2011-10-18",NA,1232.0616969112,5462.42722200932
"2011-10-19",NA,1232.42295484406,5462.89480918168
"2011-10-20",NA,1232.8104945347,5463.45271738013
"2011-10-21",NA,1233.22396851053,5464.09925318032
"2011-10-24",NA,1233.663022098,5464.83269059644
"2011-10-25",NA,1234.12730270117,5465.65131379075
"2011-10-26",NA,1234.61646620907,5466.55344132863
"2011-10-27",NA,1235.13016641203,5467.53741653075
"2011-10-28",NA,1235.66806015239,5468.60161855071
"2011-10-31",NA,1236.22982471721,5469.74452834551
"2011-11-01",NA,1236.81515782259,5470.96472344858
"2011-11-02",NA,1237.4237642408,5472.26081217859
"2011-11-03",NA,1238.05534108234,5473.63138243653
"2011-11-04",NA,1238.70958565468,5475.07502701725
"2011-11-07",NA,1239.38620481156,5476.5903684809
"2011-11-08",NA,1240.08491140893,5478.17605091772
"2011-11-09",NA,1240.80542728664,5479.83073256661
"2011-11-10",NA,1241.54748909732,5481.55310852403
"2011-11-11",NA,1242.31082865502,5483.34186584563
"2011-11-14",NA,1243.09517701013,5485.19567640343
"2011-11-15",NA,1243.90027411648,5487.11323771339
"2011-11-16",NA,1244.72586351783,5489.09326128129
"2011-11-17",NA,1245.57169450767,5491.13447114876
"2011-11-18",NA,1246.43751314875,5493.2355995945
"2011-11-21",NA,1247.32305333375,5495.39535079087
"2011-11-22",NA,1248.22803622911,5497.61237505142
"2011-11-23",NA,1249.15216053797,5499.88520992698
"2011-11-24",NA,NA,5502.21227276659
"2011-11-25",NA,1250.09510008421,5504.59183786566
"2011-11-28",NA,1251.05649257967,5507.02202465741
"2011-11-29",NA,1252.03593794476,5509.50081205698
"2011-11-30",NA,1253.03301191556,5512.02609867932
"2011-12-01",NA,1254.04726673045,5514.59571183452
"2011-12-02",NA,1255.07825211743,5517.20747610186
"2011-12-05",NA,1256.12551389107,5519.85920562111
"2011-12-06",NA,1257.18859340241,5522.54872903354
"2011-12-07",NA,1258.2670323971,5525.27389486349
"2011-12-08",NA,1259.36037315037,5528.03257072061
"2011-12-09",NA,1260.4681590713,5530.82263315807
"2011-12-12",NA,1261.58992323073,5533.64194043262
"2011-12-13",NA,1262.72519651771,5536.48835013447
"2011-12-14",NA,1263.87349943769,5539.35967612774
"2011-12-15",NA,1265.03433720385,5542.25371312224
"2011-12-16",NA,1266.20719351252,5545.16818449849
"2011-12-19",NA,1267.39153168781,5548.10075518644
"2011-12-20",NA,1268.58679581317,5551.0490248762
"2011-12-21",NA,1269.79240432655,5554.01051756722
"2011-12-22",NA,1271.00776438663,5556.98270292324
"2011-12-23",NA,1272.23227237481,5559.96298270519
"2011-12-26",NA,NA,NA
"2011-12-27",NA,1273.46531764217,NA
"2011-12-28",NA,1274.70628668665,5562.94871733275
"2011-12-29",NA,1275.95456268474,5565.93724768899
"2011-12-30",NA,1277.20951845153,5568.92589169536
"2012-01-04",NA,1279.73693105917,5574.89279510772
"2012-01-05",NA,1281.00810604231,5577.86574672723
"2012-01-06",NA,1282.28340417716,5580.82823371026
"2012-01-09",NA,1283.56218325744,5583.77768646848
"2012-01-10",NA,1284.84379922777,5586.71156387415
"2012-01-11",NA,1286.12760684965,5589.62733657292
"2012-01-12",NA,1287.41296387574,5592.52252067529
"2012-01-13",NA,1288.6992306845,5595.39466585355
"2012-01-16",NA,NA,5598.24135067267
"2012-01-17",NA,1289.98577099727,5601.06017074698
"2012-01-18",NA,1291.27194869691,5603.84874616098
"2012-01-19",NA,1292.55712918919,5606.60473539618
"2012-01-20",NA,1293.84068481112,5609.32583765887
"2012-01-30",NA,1301.47386972155,5624.79804434321
"2012-01-31",NA,1302.72922373875,5627.21525821565
"2012-02-01",NA,1303.97824515371,5629.581178644
"2012-02-02",NA,1305.2203756702,5631.89394072056
"2012-02-03",NA,1306.45506530535,5634.15174593923
"2012-02-06",NA,1307.6817724756,5636.35286365763
"2012-02-07",NA,1308.89997148903,5638.49567356667
"2012-02-08",NA,1310.10915180256,5640.57866111433
"2012-02-09",NA,1311.30881864284,5642.60041581757
"2012-02-10",NA,1312.49849370926,5644.5596244783
"2012-02-13",NA,1313.67771550063,5646.45507842457
"2012-02-14",NA,1314.846034975,5648.28565489313
"2012-02-15",NA,1316.0030188363,5650.05033828206
"2012-02-16",NA,1317.14824852638,5651.74821698432
"2012-02-17",NA,1318.2813167416,5653.3784794713
"2012-02-20",NA,NA,5654.94041078841
"2012-02-21",NA,1319.4018330813,5656.43340002026
"2012-02-22",NA,1320.50942489813,5657.85695625367
"2012-02-23",NA,1321.6037372399,5659.21070091282
"2012-02-24",NA,1322.68443051098,5660.49436235522
"2012-02-27",NA,1323.75118241741,5661.70778413326
"2012-02-28",NA,1324.80368846268,5662.85092332271
"2012-02-29",NA,1325.8416622715,5663.92384192727
"2012-03-01",NA,1326.86483705201,5664.92671151562
"2012-03-02",NA,1327.87296247996,5665.85979005934
"2012-03-05",NA,1328.86580775206,5666.72344561729
"2012-03-06",NA,1329.84315932572,5667.51814763332
"2012-03-07",NA,1330.80481831777,5668.24445156997
"2012-03-08",NA,1331.75059143241,5668.90295351548
"2012-03-09",NA,1332.68029439546,5669.49430046993
"2012-03-12",NA,1333.59375705293,5670.01921831351
"2012-03-13",NA,1334.4908250368,5670.4785230372
"2012-03-14",NA,1335.3713594786,5670.87312269965
"2012-03-15",NA,1336.23524691458,5671.20404334575
"2012-03-16",NA,1337.08239823143,5671.472424511
"2012-03-19",NA,1337.91275174835,5671.67951713773
"2012-03-20",NA,1338.72627351588,5671.82669374084
"2012-03-21",NA,1339.52295927922,5671.91544647407
"2012-03-22",NA,1340.30283239336,5671.94735825797
"2012-03-23",NA,1341.0659424067,5671.92410296666
"2012-03-26",NA,1341.81236055961,5671.84742627587
"2012-03-27",NA,1342.54218125879,5671.71914949211
"2012-03-28",NA,1343.25552978795,5671.54118934714
"2012-03-29",NA,1343.95256035678,5671.31554434788
"2012-03-30",NA,1344.63345292091,5671.04426981709
"2012-04-05",NA,1347.20014639016,5669.54537707856
"2012-04-06",NA,NA,NA
"2012-04-09",NA,1347.80396815686,NA
"2012-04-10",NA,1348.3932806141,5669.07835443687
"2012-04-11",NA,1348.96842988491,5668.5790070704
"2012-04-12",NA,1349.52976630728,5668.04961956617
"2012-04-13",NA,1350.0776483796,5667.49246252357
"2012-04-16",NA,1350.61245032451,5666.90982407264
"2012-04-17",NA,1351.13455470727,5666.30398585276
"2012-04-18",NA,1351.64435192938,5665.67722924285
"2012-04-19",NA,1352.1422487802,5665.03187722494
"2012-04-20",NA,1352.62866589484,5664.37028568974
"2012-04-23",NA,1353.10403415055,5663.69484339754
"2012-04-24",NA,1353.56879513117,5663.00798366047
"2012-04-25",NA,1354.02339613968,5662.31214056574
"2012-04-26",NA,1354.46829208545,5661.60976741436
"2012-04-27",NA,1354.90395303436,5660.90334089436
"2012-05-02",NA,1356.16051240514,5658.78509229264
"2012-05-03",NA,1356.56431582953,5658.08802681641
"2012-05-04",NA,1356.96152204108,5657.39992713417
"2012-05-07",NA,1357.35271179203,NA
"2012-05-08",NA,1357.7384708522,5656.72353507529
"2012-05-09",NA,1358.11939004565,5656.06159150193
"2012-05-10",NA,1358.496062669,5655.41679504182
"2012-05-11",NA,1358.86908055578,5654.79179223457
"2012-05-14",NA,1359.23903533038,5654.1891835438
"2012-05-15",NA,1359.60651635233,5653.61153666552
"2012-05-16",NA,1359.97210434647,5653.06134130743
"2012-05-17",NA,1360.33636807235,5652.54099789498
"2012-05-18",NA,1360.69986175075,5652.05280441855
"2012-05-21",NA,1361.06311667077,5651.59892900671
"2012-05-22",NA,1361.42663705475,5651.18138087906
"2012-05-23",NA,1361.79090849364,5650.80202577017
"2012-05-24",NA,1362.15639806123,5650.46262694228
"2012-05-25",NA,1362.52355508544,5650.16478876535
"2012-05-28",NA,NA,5649.90999143074
"2012-05-29",NA,1362.89281174948,5649.69959168647
"2012-05-30",NA,1363.26458175791,5649.53482493035
"2012-05-31",NA,1363.63926621909,5649.4168196819
"2012-06-01",NA,1364.01724559625,5649.34655885292
"2012-06-04",NA,1364.39887831675,NA
"2012-06-05",NA,1364.7844872684,NA
"2012-06-06",NA,1365.17435969958,5649.32488954293
"2012-06-07",NA,1365.56875008566,5649.35249798978
"2012-06-08",NA,1365.96789221572,5649.42996080222
"2012-06-11",NA,1366.37199897156,5649.55777127103
"2012-06-12",NA,1366.78126657336,5649.73633408336
"2012-06-13",NA,1367.19586749706,5649.96596414973
"2012-06-14",NA,1367.61595660896,5650.24690363086
"2012-06-15",NA,1368.04166715009,5650.57932600527
"2012-06-18",NA,1368.47311644054,5650.96332902526
"2012-06-19",NA,1368.91041138301,5651.39893944049
"2012-06-20",NA,1369.35364908647,5651.88611791549
"2012-06-21",NA,1369.80292214166,5652.42479820962
"2012-06-25",NA,1370.71990376927,5653.65631478192
"2012-06-26",NA,1371.18773504327,5654.34886536839
"2012-06-27",NA,1371.66184181956,5655.09229805177
"2012-06-28",NA,1372.14223344132,5655.88627154973
"2012-06-29",NA,1372.62890279511,5656.73039035848
"2012-07-02",NA,1373.12182495077,5657.62419166852
"2012-07-03",NA,1373.62097065069,5658.56717729481
"2012-07-04",NA,NA,5659.55884203165
"2012-07-05",NA,1374.12630749087,5660.59869272817
"2012-07-06",NA,1374.63780323222,5661.68624653075
"2012-07-09",NA,1375.15542292971,5662.82103382634
"2012-07-10",NA,1375.67912338853,5664.00258539176
"2012-07-11",NA,1376.20885203249,5665.23041733334
"2012-07-12",NA,1376.74454214473,5666.50404578544
"2012-07-13",NA,1377.2861126405,5667.82298657202
"2012-07-16",NA,1377.8334650803,5669.18673143737
"2012-07-17",NA,1378.38649254825,5670.59477142577
"2012-07-18",NA,1378.94507812782,5672.04659478873
"2012-07-19",NA,1379.50909881933,5673.54167262107
"2012-07-20",NA,1380.07842907467,5675.07948169057
"2012-07-23",NA,1380.65294210604,5676.65951556735
"2012-07-24",NA,1381.23250392555,5678.28125818619
"2012-07-25",NA,1381.81696808958,5679.94413445861
"2012-07-26",NA,1382.40617041206,5681.64749528341
"2012-07-27",NA,1382.99992854927,5683.39061648334
"2012-07-30",NA,1383.59805090396,5685.17272903678
"2012-07-31",NA,1384.20034710659,5686.99304069933
"2012-08-01",NA,1384.80662749113,5688.85076272241
"2012-08-02",NA,1385.4167003742,5690.74508498132
"2012-08-03",NA,1386.03037015106,5692.6752072594
"2012-08-06",NA,1386.64743277751,5694.64031758183
"2012-08-07",NA,1387.26768625945,5696.6396430797
"2012-08-08",NA,1387.89093173712,5698.67245806063
"2012-08-09",NA,1388.51697617183,5700.73809660431
"2012-08-10",NA,1389.14563244794,5702.83595365655
"2012-08-13",NA,1389.77671935385,5704.96548648625
"2012-08-14",NA,1390.41006259111,5707.12621199939
"2012-08-15",NA,1391.04549378611,5709.31769956333
"2012-08-16",NA,1391.68285015382,5711.53958371316
"2012-08-17",NA,1392.32197489652,5713.79155012576
"2012-08-20",NA,1392.96272106567,5716.07333530905
"2012-08-21",NA,1393.60495239316,5718.38473307439
"2012-08-22",NA,1394.24854301399,5720.72558199862
"2012-08-23",NA,1394.89337515058,5723.09577817146
"2012-08-24",NA,1395.53933897899,5725.4952397869
"2012-08-27",NA,1396.18632764593,NA
"2012-08-28",NA,1396.83424074269,5727.92390715535
"2012-08-29",NA,1397.48298375243,5730.38174171192
"2012-08-30",NA,1398.13246731116,5732.8687246445
"2012-08-31",NA,1398.78260743148,5735.38484257598
"2012-09-03",NA,NA,5737.93007658253
"2012-09-04",NA,1399.43332068299,5740.50439785891
"2012-09-05",NA,1400.08452685842,5743.10778606557
"2012-09-06",NA,1400.73614802675,5745.74019255011
"2012-09-07",NA,1401.38810764397,5748.40153342207
"2012-09-10",NA,1402.04034213889,5751.0917378531
"2012-09-11",NA,1402.69280304115,5753.81075419411
"2012-09-12",NA,1403.34545305748,5756.55854820196
"2012-09-13",NA,1403.99826765388,5759.33510149777
"2012-09-14",NA,1404.65123602589,5762.14040625237
"2012-09-17",NA,1405.30437051381,5764.97447967987
"2012-09-18",NA,1405.95770872195,5767.83740240779
"2012-09-19",NA,1406.61131135552,5770.72930819909
"2012-09-20",NA,1407.26526117752,5773.65037228617
"2012-09-21",NA,1407.91966345375,5776.60081857479
"2012-09-24",NA,1408.57464535589,5779.58090444854
"2012-09-25",NA,1409.23035564553,5782.59091871432
"2012-09-26",NA,1409.8869630559,5785.63117467436
"2012-09-27",NA,1410.5446496964,5788.70201750874
"2012-09-28",NA,1411.20360736271,5791.80378514684
"2012-10-08",NA,1415.19654832544,5811.08210848815
"2012-10-09",NA,1415.87096442586,5814.40959200752
"2012-10-10",NA,1416.54871845106,5817.77074921821
"2012-10-11",NA,1417.23013858977,5821.16596547919
"2012-10-12",NA,1417.91555964919,5824.59560917661
"2012-10-15",NA,1418.60532288898,5828.06005224493
"2012-10-16",NA,1419.29977398119,5831.5596536904
"2012-10-17",NA,1419.99926749532,5835.09476323946
"2012-10-18",NA,1420.70417272482,5838.6657467315
"2012-10-19",NA,1421.41487587399,5842.27300134462
"2012-10-22",NA,1422.13177829093,5845.91695665809
"2012-10-23",NA,1422.85528619108,5849.59806452168
"2012-10-24",NA,1423.58581062131,5853.31679207649
"2012-10-25",NA,1424.32375860024,5857.07358509799
"2012-10-26",NA,1425.06953101389,5860.86886929832
"2012-10-29",NA,NA,5864.70304888543
"2012-10-30",NA,NA,5868.57650567998
"2012-10-31",NA,1425.82352405514,5872.48959273154
"2012-11-01",NA,1426.58612848962,5876.44265536958
"2012-11-02",NA,1427.35772943504,5880.43600180818
"2012-11-05",NA,1428.13871242406,5884.46993425829
"2012-11-06",NA,1428.92945755044,5888.54475001781
"2012-11-07",NA,1429.73034041115,5892.66072761391
"2012-11-08",NA,1430.54173638013,5896.81814406714
"2012-11-09",NA,1431.36400628098,5901.01723463595
"2012-11-12",NA,1432.19748901604,5905.25818465827
"2012-11-13",NA,1433.04250219387,5909.54112518233
"2012-11-14",NA,1433.8993418591,5913.8661302177
"2012-11-15",NA,1434.7682798696,5918.23322281025
"2012-11-16",NA,1435.64955567201,5922.6423467004
"2012-11-19",NA,1436.54337504964,5927.0933462224
"2012-11-20",NA,1437.44991246573,5931.58593465372
"2012-11-21",NA,1438.36932185886,5936.11974696776
"2012-11-22",NA,NA,5940.69434229239
"2012-11-23",NA,1439.30173664833,5945.30920365992
"2012-11-26",NA,1440.24727068536,5949.9637522375
"2012-11-27",NA,1441.20602535765,5954.65735703912
"2012-11-28",NA,1442.1780880163,5959.3893196003
"2012-11-29",NA,1443.16352854136,5964.15887740751
"2012-11-30",NA,1444.16240348284,5968.96520341787
"2012-12-03",NA,1445.17475814169,5973.80743179116
"2012-12-04",NA,1446.20062625217,5978.68465446435
"2012-12-05",NA,1447.24002678541,5983.59592097721
"2012-12-06",NA,1448.29296252929,5988.54023554682
"2012-12-07",NA,1449.35942058052,5993.51656456109
"2012-12-10",NA,1450.43937383568,5998.52383839616
"2012-12-11",NA,1451.53278225756,6003.56095472441
"2012-12-12",NA,1452.63959262717,6008.6267794335
"2012-12-13",NA,1453.75974193186,6013.72014592465
