"","P0_hpfc","CU0_hpfc","RB0_hpfc","CL00Y_hpfc","CU0_hpfc","RB0_hpfc","CL00Y_hpfc","AL0_hpfc","I0_hpfc","CF0_hpfc","FG0_hpfc","SA0_hpfc","P0_hpfc","Y0_hpfc","I0_hpfc","V0_hpfc","TA0_hpfc"
"2013-08-12",-368.555857304652,1012.89239959841,144.88007987199,4.80568464607194,1012.89239959841,144.88007987199,4.80568464607194,58.3964357465907,NA,-106.602999958069,43.6942712018354,NA,-368.555857304652,-233.922900835461,NA,192.5901472752,127.558073937501
"2013-08-13",-211.438492808838,744.083353489526,173.309703426184,5.12886397984189,744.083353489526,173.309703426184,5.12886397984189,67.6659233833836,NA,-10.004313669233,43.5653856597042,NA,-211.438492808838,-59.7821529605554,NA,234.032087719579,249.66134521532
"2013-08-14",-270.469527373961,804.923285546216,154.749005478086,5.604180327212,804.923285546216,154.749005478086,5.604180327212,16.945987245273,NA,36.6835760878168,44.4396544224725,NA,-270.469527373961,-123.723753985323,NA,145.528312244142,185.832494958242
"2013-08-15",-237.648420485956,765.433408770282,155.199096884759,5.81163968081792,765.433408770282,155.199096884759,5.81163968081792,86.2383413814074,NA,-41.5399031691082,44.3171459260437,NA,-237.648420485956,-71.7458826921701,NA,107.078592972935,212.07301081967
"2013-08-16",-168.974519830078,1815.63460343935,147.661024536227,6.03124571676338,1815.63460343935,147.661024536227,6.03124571676338,130.54469283615,NA,10.3246609141223,38.1979102367524,NA,-168.974519830078,-5.84666672108387,NA,113.682641874455,208.384303637266
"2013-08-19",-144.447074857244,1345.54743343288,149.135771169441,5.26299970885595,1345.54743343288,149.135771169441,5.26299970885595,169.86671300639,NA,32.27669786272,67.081979102013,NA,-144.447074857244,43.9757959441561,NA,110.340126655194,196.767696586453
"2013-08-20",-238.065265170499,785.191712119959,133.624258484242,3.65690043782088,785.191712119959,133.624258484242,3.65690043782088,79.2060193270732,NA,44.3156329341448,43.9693684797629,NA,-238.065265170499,-50.2765902627331,NA,77.0506680296943,73.2244267047932
"2013-08-21",-241.828210664791,1094.58669667381,127.12734653373,2.32294450887693,1094.58669667381,127.12734653373,2.32294450887693,103.564159017134,NA,-8.55912195622803,42.8600665989392,NA,-241.828210664791,-54.6019390862304,NA,73.8138411025208,53.7556496939443
"2013-08-22",-253.734932828375,1383.75131970162,107.645840136119,3.70112701562184,1383.75131970162,107.645840136119,3.70112701562184,112.942646554861,NA,-16.3481732110519,40.7540435133061,NA,-253.734932828375,-80.9983434883744,NA,55.6291891285204,82.3624909877145
"2013-08-23",-227.784353187603,1332.70406135126,156.180491560269,4.78144209144785,1332.70406135126,156.180491560269,4.78144209144785,127.342953609298,NA,15.9478763047513,43.651251560009,NA,-227.784353187603,-95.4638738610898,NA,62.4962248509532,57.0460537994501
"2013-08-26",-23.9752883847792,2011.46282978464,152.732008578614,4.58388233984599,2011.46282978464,152.732008578614,4.58388233984599,166.766505163576,NA,183.328430484186,62.5516262301089,NA,-23.9752883847792,192.003432885197,NA,104.414438018061,193.807407297038
"2013-08-27",47.6935390944494,1480.04498227716,158.301034404858,7.53843838785109,1480.04498227716,158.301034404858,7.53843838785109,146.214673562354,NA,150.792886628016,63.4550849709845,NA,47.6935390944494,243.405579301085,NA,106.383292544737,216.647597067894
"2013-08-28",-54.7765833251937,1028.46704464616,107.888149119351,7.92509896770489,1028.46704464616,107.888149119351,7.92509896770489,120.688762215718,NA,148.340566256175,33.3615193737055,NA,-54.7765833251937,168.744488570573,NA,83.40220918518,209.567588587329
"2013-08-29",-185.384387932863,1046.74493091822,90.493867367197,6.64384969556286,1046.74493091822,90.493867367197,6.64384969556286,45.1900140944327,NA,120.970728556951,11.2707947995491,NA,-185.384387932863,64.0219832637873,NA,75.4705647189033,230.568257777081
"2013-08-30",-226.128584375966,644.894129992276,95.1186591969846,6.20467291166527,644.894129992276,95.1186591969846,6.20467291166527,-45.2803777184718,NA,133.68257140071,4.18276281947975,NA,-226.128584375966,15.2398161983796,NA,52.5877014504109,249.650393932203
"2013-09-02",-131.007805671384,1192.92969808585,129.762957250628,5.26754820995337,1192.92969808585,129.762957250628,5.26754820995337,-0.721238819872205,NA,151.475242653515,14.0972703455759,NA,-131.007805671384,134.399713728017,NA,69.7529304875939,212.814691040058
"2013-09-03",-158.020591363362,1060.86642484274,88.4271548518907,6.87245261960046,1060.86642484274,88.4271548518907,6.87245261960046,-16.1313760894402,NA,184.347834922033,7.0141625609293,NA,-158.020591363362,137.503395906971,NA,76.9655412008404,210.061739892537
"2013-09-04",-199.165426842847,728.71860679775,81.1115916857818,5.73936099239008,728.71860679775,81.1115916857818,5.73936099239008,-41.5095961087997,NA,-2.70062180050559,-1.06672117861956,NA,-199.165426842847,40.5525272337601,NA,69.2247941273513,189.392043312477
"2013-09-05",-214.440732181283,386.500101965895,76.8165708849509,6.96824533930696,386.500101965895,76.8165708849509,6.96824533930696,-111.854698791416,NA,-39.6711737228534,-3.14554441659203,NA,-214.440732181283,43.5487153688673,NA,101.52991798998,200.806017291727
"2013-09-06",-133.844845123561,574.224467139492,68.542362053913,8.70907529892082,574.224467139492,68.542362053913,8.70907529892082,-67.1654668924463,NA,-46.5648659378108,3.77752974442387,NA,-133.844845123561,168.493551209705,NA,93.8801128968186,188.303999535195
"2013-09-09",-147.376014772852,1021.90509934709,98.2892030442087,7.43181762940927,1021.90509934709,98.2892030442087,7.43181762940927,-42.440636930736,NA,26.617272860836,12.7023395020794,NA,-147.376014772852,173.388607652659,NA,86.2745369874154,305.886244742286
"2013-09-10",-295.032434906808,729.555158256021,83.0573033747815,5.73643548896285,729.555158256021,83.0573033747815,5.73643548896285,-87.6789176616815,NA,14.874233226992,10.6287214925523,NA,-295.032434906808,56.2353879454689,NA,63.712309595256,231.552929775354
"2013-09-11",-266.812238383226,797.187381119119,74.8468319357486,6.27288896375913,797.187381119119,74.8468319357486,6.27288896375913,-72.8790002975026,NA,8.20499471208809,17.5565071013778,NA,-266.812238383226,103.035323664036,NA,101.192514391274,149.304105055658
"2013-09-12",-294.713436105637,164.814203620456,61.6579232846734,7.24113576876236,164.814203620456,61.6579232846734,7.24113576876236,-78.0395398072526,NA,21.6085307191207,9.48552332061035,NA,-294.713436105637,69.7898231388958,NA,78.7142087104874,163.139725289861
"2013-09-13",-324.733928688244,52.4477319188694,6.49068104045378,7.19113102598129,52.4477319188694,6.49068104045378,7.19113102598129,6.84083896505188,NA,50.0838112595163,9.4155898851456,NA,-324.733928688244,68.5002521098893,NA,71.2764080586806,147.059683468146
"2013-09-16",-404.871494922179,-49.8999959543506,-2.65481666492788,4.70282686423104,-49.8999959543506,-2.65481666492788,4.70282686423104,-53.2364565660844,NA,103.629797412684,2.34652260894875,NA,-404.871494922179,-62.8320525315886,NA,53.8780954045887,101.063805145428
"2013-09-17",-387.12377936706,237.783036352351,-1.77849438246382,3.35617243979637,237.783036352351,-1.77849438246382,3.35617243979637,-113.270021814012,NA,127.24542955536,-13.7218665860408,NA,-387.12377936706,-20.2057822091551,NA,56.5182242540507,81.1518550877763
"2013-09-18",-409.488259224584,465.508865817054,-14.8802755657678,6.08111496500738,465.508865817054,-14.8802755657678,6.08111496500738,-88.2584301860958,NA,170.929605227852,-20.7897667478443,NA,-409.488259224584,-49.6196023743473,NA,24.1957258419368,81.3235562859781
"2013-09-23",-439.962251675217,853.289431128107,8.03991706672207,2.09497060791455,853.289431128107,8.03991706672207,2.09497060791455,-63.2002082686015,NA,189.681169372371,-12.8573612524134,NA,-439.962251675217,-79.0721701264338,NA,31.9095080407127,125.578598185776
"2013-09-24",-396.542904633625,551.136478550916,-19.0178330524885,2.11573717668374,551.136478550916,-19.0178330524885,2.11573717668374,-18.0938461650866,NA,168.498896275703,-16.9248248820466,NA,-396.542904633625,-30.5621220539393,NA,4.65846872140503,113.916636616996
"2013-09-25",-409.227184151318,569.061401635796,-19.0534458143428,2.07781053144361,569.061401635796,-19.0534458143428,2.07781053144361,-17.937807854893,NA,177.381481817889,-19.9923271043263,NA,-409.227184151318,-52.088062060061,NA,-2.55850743527217,122.33727550024
"2013-09-26",-408.0118923651,1097.07536611475,-31.0668332485374,1.78112897200353,1097.07536611475,-31.0668332485374,1.78112897200353,22.2694501619949,NA,196.327552228542,-23.0600303907933,NA,-408.0118923651,-67.6485814148678,NA,-24.7425376741334,160.840071667477
"2013-09-27",-436.893662253834,1175.18930249331,-67.0578995088555,1.65562993928733,1175.18930249331,-67.0578995088555,1.65562993928733,47.5294788002611,NA,285.335660414798,-41.1280889489635,NA,-436.893662253834,-125.242249857318,NA,-21.8947381823808,103.424531381585
"2013-09-30",-433.868958140476,1633.41368778983,-55.0265359073221,1.17125013797426,1633.41368778983,-55.0265359073221,1.17125013797426,107.843819769521,NA,359.404278129862,-49.1966474542639,NA,-433.868958140476,-144.867609163245,NA,-19.0162149196472,108.090094420469
"2013-10-08",-320.934063753832,1361.75851324658,-41.9726060368994,2.67485522833176,1361.75851324658,-41.9726060368994,2.67485522833176,153.213995132315,NA,378.531759180654,-40.2658335814235,NA,-320.934063753832,-102.523149338245,NA,-6.10806479518327,114.836157810492
"2013-10-09",-296.085083478854,690.233094918684,-50.8959507447478,0.61648468235098,690.233094918684,-50.8959507447478,0.61648468235098,148.64148237318,NA,497.716308810867,-29.3357546692556,NA,-296.085083478854,-44.2073005055423,NA,1.82862314233572,117.662073898117
"2013-10-10",-217.317989039013,268.846185964757,-41.796393528298,2.15870162508639,268.846185964757,-41.796393528298,2.15870162508639,169.127695643934,NA,456.955975794382,-30.4065014122961,NA,-217.317989039013,-1.91845040945151,NA,19.7927623689685,124.567147561
"2013-10-11",-210.628629768473,517.606254228964,-36.6737368466058,0.981436030295839,517.606254228964,-36.6737368466058,0.981436030295839,279.673987654126,NA,471.24860316913,-27.4781523788597,NA,-210.628629768473,-31.654968520682,NA,7.78326560500342,143.550635039849
"2013-10-14",-154.012765170305,1136.5216564252,-11.5277658818271,1.42461697941844,1136.5216564252,-11.5277658818271,1.42461697941844,260.281641202623,NA,-574.40815491414,-29.550773568439,NA,-154.012765170305,-35.4152235169939,NA,35.7990373891657,172.611741084793
"2013-10-15",-163.466067682796,1035.60053530991,-29.3582506565992,0.248173148205484,1035.60053530991,-29.3582506565992,0.248173148205484,175.951823482457,NA,-535.016839099956,-21.6244196221593,NA,-163.466067682796,-5.19757099123237,NA,-6.16102095709126,161.749611107682
"2013-10-16",-178.984146081043,1114.85056384652,-67.1649564285083,1.45203262352987,1114.85056384652,-67.1649564285083,1.45203262352987,146.685594096373,NA,-545.579752595571,-28.6991329660465,NA,-178.984146081043,28.9996481029954,NA,16.9019770897287,158.963319169383
"2013-10-17",-98.5625415701222,704.278986923379,-74.9476363196096,0.116123389678938,704.278986923379,-74.9476363196096,0.116123389678938,197.483939915907,NA,-721.098977453901,-35.7749470874604,NA,-98.5625415701222,79.1780949605643,NA,-0.0130794001193646,2.2518724698795
