"","T00C1_hpft","SPX_hpft","FTSE_hpft","IH00C1_hpft","IF00C1_hpft"
"2020-04-29",100.686249199891,2985.6874967614,6194.0376626993,2902.02600898714,4027.98982977501
"2020-04-30",100.680250220729,2987.16015645741,6186.92564205322,2904.26629702656,4032.59358681122
"2020-05-06",100.673525081518,2993.94630818049,6166.6486145333,2906.58431556949,4037.30748226506
"2020-05-07",100.666081291808,2995.8619844818,6160.23620446164,2908.9796951485,4042.13104757734
"2020-05-08",100.657927171944,2997.86321763248,NA,2911.45204108774,4047.06376421046
"2020-05-11",100.649071637062,2999.94886762883,6153.99353647927,2914.0009304459,4052.10505843037
"2020-05-12",100.639524214925,3002.11776633262,6147.91831829086,2916.6259195922,4057.25431596784
"2020-05-13",100.629294840841,3004.36871682409,6142.0081690339,2919.32654389672,4062.5108791069
"2020-05-14",100.618393969082,3006.70046762044,6136.2606445402,2922.10231590152,4067.87404497045
"2020-05-15",100.606832477904,3009.1116910287,6130.67320227935,2924.95272478281,4073.34306781166
"2020-05-18",100.594621690587,3011.60099561539,6125.24313655866,2927.87722296811,4078.9171440651
"2020-05-19",100.58177314254,3014.16692983973,6119.96760490438,2930.87520271926,4084.59540777192
"2020-05-20",100.568298375523,3016.80801831384,6114.8437331571,2933.94600674582,4090.37691132719
"2020-05-21",100.554208980169,3019.52274794018,6109.86859848892,2937.08893556323,4096.26063569949
"2020-05-22",100.539516696621,3022.30958693847,6105.03925836155,2940.30324672029,4102.24548258465
"2020-05-25",100.524233465831,NA,NA,2943.58814812559,4108.3302602338
"2020-05-26",100.508371718782,3025.16697417414,6100.35273112593,2946.94276555196,4114.5136449352
"2020-05-27",100.491944171991,3028.09332087591,6095.80598893549,2950.36614946264,4120.79418246675
"2020-05-28",100.474963660456,3031.08702446746,6091.39599047121,2953.85728007374,4127.17030050387
"2020-05-29",100.457443198183,3034.14648569445,6087.11971443914,2957.41506197038,4133.64029874812
"2020-06-01",100.439396090612,3037.2701047418,6082.97419220486,2961.03832712786,4140.20234819322
"2020-06-02",100.420835861253,3040.45628599527,6078.95645078533,2964.72583319345,4146.85449018637
"2020-06-03",100.401776184742,3043.70344147156,6075.06355169068,2968.47628836059,4153.59468282327
"2020-06-04",100.382230685767,3047.00999987186,6071.29261479043,2972.28835745055,4160.42080489487
"2020-06-05",100.362212977948,3050.37442262169,6067.64088699925,2976.1606620984,4167.33065144742
"2020-06-08",100.34173656031,3053.79519815557,6064.10572689955,2980.0917779371,4174.32193137429
"2020-06-09",100.320814718081,3057.27087424799,6060.68466530405,2984.08024134693,4181.39227572073
"2020-06-10",100.299460667564,3060.80007249749,6057.37540187652,2988.1245503097,4188.53923991955
"2020-06-11",100.277687513124,3064.38147646888,6054.17574996896,2992.22317053257,4195.76031054061
"2020-06-12",100.255508287007,3068.01382319109,6051.08363526611,2996.37452823652,4203.05290192398
"2020-06-15",100.232936088555,3071.69582394825,6048.09699276284,3000.57699366418,4210.41433302229
"2020-06-16",100.209984182242,3075.42617898623,6045.21377981564,3004.82888506789,4217.8418331503
"2020-06-17",100.186666060743,3079.20358644021,6042.43196064428,3009.12844655276,4225.33251546257
"2020-06-18",100.162995196072,3083.02676483003,6039.74958113802,3013.47386492047,4232.88340306653
"2020-06-19",100.138985009953,3086.89444684784,6037.16477432998,3017.86326995847,4240.49142881991
"2020-06-22",100.114648937337,3090.80537854301,6034.67574944413,3022.29473892698,4248.15344667674
"2020-06-23",100.090000446663,3094.75831044785,6032.28082129113,3026.76629085907,4255.86625036822
"2020-06-24",100.065052938313,3098.75200427817,6029.97839146395,3031.2758843154,4263.62655221286
"2020-06-29",100.039819738262,3110.96533755896,6023.6115019695,3035.82141785079,4271.43098935292
"2020-06-30",100.014314205534,3115.10966313885,6021.66470688668,3040.40074195625,4279.27613526235
"2020-07-01",99.9885497612295,3119.28842635057,6019.80351003824,3045.01164808611,4287.15848345843
"2020-07-02",99.9625399507417,3123.50030571402,6018.02672009926,3049.65187197359,4295.07446186822
"2020-07-03",99.936298427536,NA,6016.33320285299,3054.31912404932,4303.020470162
"2020-07-06",99.9098389742371,3127.74397833192,6014.7219159863,3059.01112381655,4310.99291963612
"2020-07-07",99.883175385333,3132.01812399778,6013.19187545597,3063.72563189986,4318.98826456789
"2020-07-08",99.8563210523527,3136.32144399,6011.74220932973,3068.46056640938,4327.00313408858
"2020-07-09",99.829288989355,3140.65264508537,6010.3721187191,3073.21397594224,4335.03431986756
"2020-07-10",99.8020916642182,3145.01044795727,6009.08086443219,3077.98405267179,4343.07879239228
"2020-07-13",99.7747409684769,3149.39357799025,6007.86772350054,3082.76913410287,4351.13372914658
"2020-07-14",99.7472482843695,3153.80077711556,6006.73200864056,3087.56766232697,4359.19647375237
"2020-07-15",99.719624417604,3158.23078967271,6005.67310214673,3092.37820023201,4367.26457108251
"2020-07-16",99.691879707929,3162.68237807312,6004.69045783178,3097.19941405928,4375.33574532678
"2020-07-17",99.6640242079639,3167.15433297269,6003.78364813329,3102.03006025417,4383.40787317803
"2020-07-20",99.6360677959395,3171.64546688896,6002.95234717531,3106.86891807976,4391.47888120689
"2020-07-21",99.6080201520774,3176.15461613891,6002.19634751605,3111.71479671396,4399.54675368572
"2020-07-22",99.579890794948,3180.6806501887,6001.51554859529,3116.56657582538,4407.60957959967
"2020-07-23",99.5516891509335,3185.22247204676,6000.90996044037,3121.42320257816,4415.66555452006
"2020-07-24",99.5234247249998,3189.779024131,6000.37967805916,3126.2836924373,4423.71298702678
"2020-07-27",99.4951070648175,3194.34926970813,5999.92488348409,3131.14712401956,4431.75029851988
"2020-07-28",99.4667459088536,3198.93218273063,5999.54580977257,3136.0125834303,4439.7759274658
"2020-07-29",99.4383511443406,3203.52675577728,5999.24273336665,3140.87916795741,4447.78833930256
"2020-07-30",99.4099326722567,3208.13198949061,5999.0159843268,3145.74599125263,4455.78603626719
"2020-07-31",99.381500309523,3212.74690721205,5998.86594736679,3150.61220959373,4463.76761344209
"2020-08-03",99.3530637697487,3217.37054802711,5998.79300346968,3155.47701243224,4471.73173998952
"2020-08-04",99.3246325427081,3222.00197515036,5998.79749182505,3160.33962335816,4479.677166021
"2020-08-05",99.2962160011686,3226.64028372409,NA,3165.19931635957,4487.60275278741
"2020-08-06",99.267823462246,3231.2846038228,5998.87976570041,3170.05542712276,4495.50747600832
"2020-08-07",99.2394641164786,3235.93410732393,5999.04019374127,3174.90734052414,4503.39041656094
"2020-08-10",99.2111469982276,3240.58801482988,5999.27915619211,3179.75448837488,4511.25075200421
"2020-08-11",99.1828809581307,3245.24559462241,5999.59704699616,3184.59633476649,4519.08773455388
"2020-08-12",99.1546748690863,3249.90616453765,5999.99428130625,3189.43238481461,4526.90069444696
"2020-08-13",99.126537609002,3254.56907897112,6000.47133824008,3194.26217017409,4534.68901719178
"2020-08-14",99.0984781158576,3259.23374623856,6001.02881270784,3199.08524497316,4542.45212959104
"2020-08-17",99.0705054117354,3263.89962378803,6001.6673761527,3203.90117695522,4550.18948808981
"2020-08-18",99.0426286846911,3268.56621603199,6002.38773681139,3208.70957351098,4557.90062144966
"2020-08-19",99.0148573251178,3273.23307619671,6003.19065491028,3213.51011151645,4565.58516673669
"2020-08-20",98.9872008566638,3277.89980761337,6004.07692136045,3218.30253096371,4573.24286257931
"2020-08-21",98.9596688195708,3282.56605561749,6005.04737204168,3223.08660619086,4580.87351532034
"2020-08-24",98.9322704224828,3287.23151002633,6006.10284666291,3227.86213017748,4588.47697658915
"2020-08-25",98.905014634639,3291.89590802565,6007.24418362814,3232.6289219917,4596.05315296157
"2020-08-26",98.8779101579296,3296.55904634511,6008.47226210963,3237.38682415522,4603.60200165954
"2020-08-27",98.8509652934864,3301.22078443096,6009.78797358363,3242.1357099317,4611.12353667865
"2020-08-28",98.8241878598802,3305.88105703162,6011.19222487377,3246.87546449509,4618.61780111414
"2020-08-31",98.7975852517969,3310.53987467645,NA,3251.60599090301,4626.08487909819
"2020-09-01",98.7711644384964,3315.19733144675,6012.68591875322,3256.32724393454,4633.52494776163
"2020-09-02",98.7449320781511,3319.85359986721,6014.26993831039,3261.03921002964,4640.93825033763
"2020-09-03",98.7188944977634,3324.50893986849,6015.94510436661,3265.74191558892,4648.32510962097
"2020-09-04",98.6930575903362,3329.16371926258,6017.7122074359,3270.43541758538,4655.68591754558
"2020-09-07",98.6674268876395,NA,6019.57196979255,3275.11979963642,4663.02112816308
"2020-09-08",98.6420075068197,3333.818359826,6021.52502333716,3279.79515559611,4670.33123566809
"2020-09-09",98.6168041196589,3338.47332376035,6023.57196600385,3284.46156289996,4677.61672705404
"2020-09-10",98.5918210912222,3343.12907244943,6025.7133580174,3289.11909915081,4684.87809364172
"2020-09-11",98.5670626432207,3347.78609227979,6027.94975516727,3293.76781580174,4692.11578524372
"2020-09-14",98.5425328932716,3352.44486800978,6030.28170398615,3298.40774424995,4699.33020633614
"2020-09-15",98.5182356667224,3357.10588158019,6032.70975271793,3303.03890143837,4706.52172852637
"2020-09-16",98.4941744406499,3361.76962778531,6035.23444794004,3307.66129926376,4713.69070088124
"2020-09-17",98.4703524923813,3366.43661964617,6037.85636633505,3312.27495233496,4720.83746051251
"2020-09-18",98.4467728763712,3371.10737998885,6040.57610246145,3316.87986738159,4727.96231746071
"2020-09-21",98.4234384051125,3375.78242774285,6043.39425586432,3321.4760277062,4735.06554239906
"2020-09-22",98.4003516506162,3380.46226049282,6046.31141223046,3326.06342038118,4742.14739717038
"2020-09-23",98.3775151152682,3385.147336669,6049.32805841066,3330.64202343629,4749.20811821019
"2020-09-24",98.3549313612465,3389.83808787777,6052.4445916178,3335.21178593986,4756.24789055377
"2020-09-25",98.3326029662233,3394.5348844543,6055.66134703289,3339.77262486613,4763.26684632296
"2020-09-28",98.3105325037661,3399.23803752072,6058.9785649029,3344.32440237298,4770.26503172375
"2020-09-29",98.2887224512933,3403.94781848572,6062.39639743253,3348.8669320185,4777.24241034505
"2020-09-30",98.2671752715355,3408.66447906631,6065.91494265644,3353.39998555998,4784.19886588792
"2020-10-09",98.2458933264781,3441.89021996389,6093.35760527842,3357.92328975353,4791.13420308403
"2020-10-12",98.2248787746615,3446.66848070056,6097.6768061692,3362.43651232749,4798.04813208896
"2020-10-13",98.2041334477021,3451.45508060707,6102.09456382946,3366.93928706371,4804.94030901792
"2020-10-14",98.1836589292513,3456.25019794686,6106.61039180358,3371.43125798029,4811.81039889482
"2020-10-15",98.1634565263671,3461.05403598127,6111.22374891357,3375.91207556882,4818.6580780116
"2020-10-16",98.1435272738442,3465.8668113727,6115.93402306927,3380.38138964662,4825.48302340002
"2020-10-19",98.1238718722947,3470.68874999565,6120.74048697557,3384.83884857924,4832.28490545398
"2020-10-20",98.1044907542548,3475.52008514163,6125.64233217287,3389.28410057459,4839.06337890814
"2020-10-21",98.0853842245855,3480.3610320099,6130.63865261103,3393.71677571933,4845.81805687809
"2020-10-22",98.0665524932856,3485.21179240683,6135.72844451233,3398.13648711765,4852.54852062445
"2020-10-23",98.0479956606552,3490.07254961987,6140.91055771218,3402.54283740877,4859.25431990233
"2020-10-26",98.029713853221,3494.94347382392,6146.18369733805,3406.93541338521,4865.93496249086
"2020-10-27",98.0117071632021,3499.82472499111,6151.54645251616,3411.31378020298,4872.58989488671
"2020-10-28",97.9939756664019,3504.71642424875,6156.99726597102,3415.67745559113,4879.21848259503
"2020-10-29",97.9765195226568,3509.61864760807,6162.53440575968,3420.02590614039,4885.82001175997
"2020-10-30",97.9593389521636,3514.53137448375,6168.15590258875,3424.35855442799,4892.39370444729
"2020-11-02",97.9424341972265,3519.45450182159,6173.85954709248,3428.67478507406,4898.93873501279
"2020-11-03",97.9258055520917,3524.38782547146,6179.6428856561,3432.97391988512,4905.45419150532
"2020-11-04",97.9094534588098,3529.33105480234,6185.50325017693,3437.25521243246,4911.93908428739
"2020-11-05",97.8933785327089,3534.28383501829,6191.4378101546,3441.51786132126,4918.39236227395
"2020-11-06",97.8775816084244,3539.24577581941,6197.44361015354,3445.76101850696,4924.81292777797
"2020-11-09",97.8620636886716,3544.21647705392,6203.51757682396,3449.98380423286,4931.19966517588
"2020-11-10",97.846825853638,3549.1955262495,6209.65651800683,3454.1853011426,4937.55144023762
"2020-11-11",97.8318691909249,3554.18251353119,6215.85723442164,3458.36457733636,4943.86713659036
"2020-11-12",97.8171948204472,3559.17702750883,6222.11656283031,3462.52068331115,4950.14564300699
"2020-11-13",97.8028038985503,3564.17866443012,6228.43140871296,3466.65265205222,4956.38583318631
"2020-11-16",97.7886975930727,3569.18701137981,6234.7987258398,3470.75948846918,4962.58656117373
"2020-11-17",97.7748770024892,3574.20166411136,6241.21550433948,3474.84014288635,4968.74663728699
"2020-11-18",97.7613431555422,3579.22224223858,6247.67881142862,3478.89352778104,4974.86484787466
"2020-11-19",97.748096973552,3584.2483799786,6254.18576562779,3482.91851527,4980.9399473958
"2020-11-20",97.7351391520015,3589.27970682292,6260.73354231999,3486.91393832757,4986.97065341122
"2020-11-23",97.722470137079,3594.31585127991,6267.31935002471,3490.87860201858,4992.9556639129
"2020-11-24",97.7100900793611,3599.35642873803,6273.94043476008,3494.81128002815,4998.89365640266
"2020-11-25",97.6979989527279,3604.40104767194,6280.59407004117,3498.71073724564,5004.78330922724
"2020-11-26",97.6861965140062,NA,6287.27759478868,3502.57571821846,5010.62328953401
"2020-11-27",97.6746824175097,3609.44933145939,6293.98839359807,3506.40493289137,5016.41222529062
"2020-11-30",97.6634561641157,3614.50091391504,6300.72388233632,3510.19706740966,5022.14870452456
"2020-12-01",97.6525170481534,3619.55544079994,6307.4815072903,3513.95080965263,5027.8313034363
"2020-12-02",97.6418643666557,3624.61256082198,6314.25870047194,3517.66483220655,5033.45857303257
"2020-12-03",97.6314973474113,3629.67194041996,6321.05292582456,3521.33782776726,5039.0290838176
"2020-12-04",97.621415058294,3634.7332643848,6327.86170893638,3524.9685019006,5044.54141908554
"2020-12-07",97.6116164032823,3639.79623282159,6334.68264534318,3528.55556838281,5049.99417170859
"2020-12-08",97.6021002092982,3644.8605724503,6341.51342249883,3532.09775117156,5055.38594607455
"2020-12-09",97.592865178588,3649.92603155331,6348.35181908872,3535.59376829068,5060.71533756246
"2020-12-10",97.5839099856605,3654.99238213549,6355.19570362408,3539.04232573606,5065.98092436125
"2020-12-11",97.5752332666384,3660.05940566515,6362.04303387629,3542.44210371257,5071.18124054788
"2020-12-14",97.56683364156,3665.12688902875,6368.89186870978,3545.79175016553,5076.31476969499
"2020-12-15",97.5587095815581,3670.19462051844,6375.74034333938,3549.08986565175,5081.37991940721
"2020-12-16",97.5508594143976,3675.26238113598,6382.58666033205,3552.3350182415,5086.37503755272
"2020-12-17",97.5432813857062,3680.3299619796,6389.42907912458,3555.52574422167,5091.29841504702
"2020-12-18",97.5359736560171,3685.39716485669,6396.26593699911,3558.66055295509,5096.14828850009
"2020-12-21",97.5289342522317,3690.46380899778,6403.09563804947,3561.73794986698,5100.9228691014
"2020-12-22",97.52216100657,3695.52972355934,6409.91664131085,3564.75641828414,5105.62032713904
"2020-12-23",97.5156516442191,3700.59473953985,6416.72741128484,3567.71442643011,5110.23880804875
"2020-12-24",97.5094039349422,3705.65868451941,6423.5264303481,3570.61040360802,5114.77639913917
"2020-12-25",97.5034157433056,NA,NA,3573.44274922877,5119.23114289496
"2020-12-28",97.4976849733916,3710.72138170283,NA,3576.20983103599,5123.60103543162
"2020-12-29",97.4922096746134,3715.78265322072,6430.31221354205,3578.90999559142,5127.88404151913
"2020-12-30",97.4869880544172,3720.8423313883,6437.08330839137,3581.54157035566,5132.0781013733
"2020-12-31",97.4820185384176,3725.90025317413,6443.83833365828,3584.10286050493,5136.18112392521
"2021-01-04",97.4772998510923,3730.95626017543,6450.57595718597,3586.59216884223,5140.19101137754
"2021-01-05",97.4728309289655,3736.01020646039,6457.29485371319,3589.00782416959,5144.10570347323
"2021-01-06",97.4686108584866,3741.0619335698,6463.99374812083,3591.34817860572,5147.92318947992
"2021-01-07",97.4646389729503,3746.11127926213,6470.67142934207,3593.6116210551,5151.64154782475
"2021-01-08",97.46091486871,3751.15808422164,6477.32684250481,3595.79659938912,5155.25896460499
"2021-01-11",97.4574384150855,3756.20221297465,6483.95909241306,3597.9016543973,5158.77378231637
"2021-01-12",97.4542096794309,3761.24356043847,6490.56744753369,3599.92540739321,5162.18448818871
"2021-01-13",97.451228885169,3766.28203947347,6497.15130634393,3601.86655182101,5165.48968437678
"2021-01-14",97.4484964668634,3771.31757945225,6503.71017625877,3603.72391227322,5168.6881526879
"2021-01-15",97.4460131024512,3776.35012775254,6510.24366735897,3605.49642715443,5171.77884569287
"2021-01-18",97.4437797805113,NA,6516.75151300969,3607.18312137512,5174.76084398442
"2021-01-19",97.4417976855496,3781.37964176462,6523.23353977483,3608.78310677728,5177.63333844866
"2021-01-20",97.4400681596531,3786.40607553052,6529.68965850177,3610.29559656532,5180.39565771946
"2021-01-21",97.4385927177768,3791.42939033862,6536.11985845896,3611.71988753244,5183.0472373943
"2021-01-22",97.4373730939281,3796.44957452916,6542.52421600993,3613.05535943454,5185.58762972249
"2021-01-25",97.4364113306494,3801.46664192216,6548.90288163373,3614.3014909364,5188.0165386371
"2021-01-26",97.4357098477268,3806.48062494726,6555.25606886564,3615.45785649696,5190.3338165549
"2021-01-27",97.4352714363857,3811.49157831143,6561.5840284215,3616.52414486837,5192.53948164322
"2021-01-28",97.4350990901053,3816.49957455377,6567.88705183804,3617.50012430898,5194.63367908085
"2021-01-29",97.4351960233994,3821.50466111347,6574.16543304364,3618.38564321793,5196.61667907159
"2021-02-01",97.4355655520149,3826.50687339288,6580.41944871435,3619.18060137504,5198.48882678886
"2021-02-02",97.4362111197582,3831.50620245546,6586.64930661684,3619.88494031532,5200.25052766703
"2021-02-03",97.4371363231459,3836.50261760256,6592.85516739501,3620.49865192885,5201.90227291712
"2021-02-04",97.438344888401,3841.49608598764,6599.03716275778,3621.02178470083,5203.4446650886
"2021-02-05",97.4398405305311,3846.48657214649,6605.19538926409,3621.45444990673,5204.87841912222
"2021-02-08",97.441626878421,3851.47405311654,6611.3299040725,3621.79682916654,5206.20436105178
"2021-02-09",97.4437074762841,3856.45852261156,6617.44071644752,3622.04919476922,5207.42342807201
"2021-02-10",97.4460857994557,3861.44000084825,6623.52779936067,3622.21192102181,5208.53669361939
"2021-02-18",97.448765274203,3886.30475826506,6659.54624954191,3622.28551365958,5209.54542291983
"2021-02-19",97.4517492002696,3891.26994353471,6665.46423277479,3622.27064301273,5210.45112609967
"2021-02-22",97.455040594757,3896.2328883186,6671.35769908493,3622.16813761045,5211.25553553
"2021-02-23",97.4586421557567,3901.19376409414,6677.22656249159,3621.97898294671,5211.96061190072
"2021-02-24",97.4625562299892,3906.15273418198,6683.07071257731,3621.7042694392,5212.56846749907
"2021-02-25",97.4667848257799,3911.10995370842,6688.89001772462,3621.34519688942,5213.08135996607
"2021-02-26",97.471329642445,3916.0655857682,6694.68433635391,3620.90303805485,5213.50163252107
"2021-03-01",97.4761920416747,3921.01975965564,6700.45351162019,3620.37916136751,5213.83173326031
"2021-03-02",97.4813729567818,3925.97256129719,6706.1972993544,3619.77499068926,5214.07415223587
"2021-03-03",97.4868730457028,3930.9240686829,6711.91540912283,3619.09201685518,5214.23145281652
"2021-03-04",97.49269271159,3935.87433678586,6717.60751227772,3618.33176774774,5214.30623802285
"2021-03-05",97.4988320819372,3940.82337461189,6723.27326510632,3617.49584999762,5214.30119221165
"2021-03-08",97.5052909565706,3945.77112196859,6728.9122963133,3616.58590622604,5214.21902218256
"2021-03-09",97.5120689477203,3950.71747778913,6734.52419626294,3615.60360894181,5214.06245172388
"2021-03-10",97.5191655228213,3955.66228957603,6740.10855127591,3614.55060461802,5213.83413657696
"2021-03-11",97.5265799665739,3960.60537371508,6745.66494594326,3613.42849607536,5213.53663002695
"2021-03-12",97.5343114214155,3965.54652309165,6751.19295885878,3612.23884994451,5213.17238911439
"2021-03-15",97.5423587976481,3970.48552180085,6756.69216501802,3610.98323681289,5212.74382890904
"2021-03-16",97.5507207392414,3975.42214475851,6762.16214366463,3609.66322973181,5212.25332596672
"2021-03-17",97.5593955605683,3980.35616624161,6767.60247115207,3608.28038249699,5211.70318080835
"2021-03-18",97.5683812677523,3985.28735527241,6773.01274096654,3606.83623994959,5211.09562820856
"2021-03-19",97.5776755943473,3990.21547829543,6778.3925445554,3605.33233358724,5210.43284610379
"2021-03-22",97.5872759542248,3995.14027289135,6783.74147612204,3603.77019365259,5209.71698089274
"2021-03-23",97.5971795493355,4000.06144476437,6789.05910106584,3602.15131189094,5208.95009447002
"2021-03-24",97.6073833884768,4004.97867706988,6794.34496095952,3600.47714136948,5208.13416228951
"2021-03-25",97.6178843245352,4009.89161595041,6799.59856022748,3598.74909342642,5207.2710640917
"2021-03-26",97.6286791742779,4014.79985966543,6804.81936962402,3596.96852215881,5206.36255943919
"2021-03-29",97.6397647346766,4019.70296498483,6810.00680832909,3595.13672257441,5205.4102877429
"2021-03-30",97.6511377247116,4024.60047203666,6815.16026897273,3593.25495621183,5204.41580989094
"2021-03-31",97.6627947725219,4029.49190085436,6820.2791136639,3591.32445214586,5203.38060682326
"2021-04-01",97.6747323734995,4034.37674416875,6825.36268672044,3589.34642413411,5202.30609647718
"2021-04-02",97.6869469495443,NA,NA,3587.32205744378,5201.19361983057
"2021-04-06",97.699434808993,4044.12454562657,6830.41028837573,3585.2525305022,5200.04447292664
"2021-04-07",97.7121921519035,4048.98644642336,6835.4211824615,3583.13902854813,5198.85992684415
"2021-04-08",97.7252150318252,4053.8396653446,6840.39462997371,3580.98273117703,5197.64121172096
"2021-04-09",97.7384992885202,4058.6837068299,6845.32991253462,3578.78480031755,5196.38950360262
"2021-04-12",97.7520405095126,4063.51809322985,6850.22635385691,3576.54639054781,5195.10593313079
"2021-04-13",97.7658340617995,4068.34237587834,6855.08330676216,3574.26862726903,5193.7915586962
"2021-04-14",97.7798751916605,4073.15613275934,6859.90014014887,3571.95259721408,5192.44733828193
"2021-04-15",97.7941591615637,4077.95897196085,6864.67623755147,3569.59934318869,5191.07412934557
"2021-04-16",97.8086812381637,4082.75052286049,6869.41101544057,3567.20986635133,5189.67270020474
"2021-04-19",97.8234366491929,4087.53045305551,6874.10393940396,3564.78511280145,5188.24372118011
"2021-04-20",97.8384206125946,4092.29847260333,6878.75453708246,3562.32597803905,5186.78776922569
"2021-04-21",97.8536283634931,4097.05432287311,6883.36238819041,3559.83333384351,5185.30537357566
"2021-04-22",97.8690551541999,4101.79776286035,6887.92706463596,3557.3080254044,5183.79701262602
"2021-04-23",97.8846962851296,4106.52858312705,6892.44814325774,3554.75087301327,5182.26311628351
"2021-04-26",97.9005470632881,4111.24658795138,6896.9252216917,3552.1626633522,5180.70406212461
"2021-04-27",97.9166028082072,4115.95161205198,6901.35791663456,3549.54416691984,5179.1202017409
"2021-04-28",97.932858746187,4120.64352171711,6905.7458721453,3546.89611363843,5177.5118293891
"2021-04-29",97.9493099643893,4125.32221248788,6910.08875031036,3544.21919922697,5175.87918975587
"2021-04-30",97.9659514289205,4129.98760575545,6914.38623715977,3541.51408646138,5174.22249697564
"2021-05-06",97.9827779759627,4148.51566180995,6927.00351605736,3538.78142744493,5172.54195762698
"2021-05-07",97.9997844619739,4153.11431931278,6931.11670159248,3536.02184992817,5170.8377504187
"2021-05-10",98.0169657815321,4157.69969604481,6935.18328737286,3533.23594314422,5169.1100017522
"2021-05-11",98.0343168065702,4162.27186923737,6939.20319734306,3530.42423943889,5167.35875980568
"2021-05-12",98.0518323978743,4166.83092882446,6943.1764333646,3527.58721608352,5165.58399814173
"2021-05-13",98.0695074888506,4171.37696053543,6947.10300093107,3524.72531024358,5163.78562841871
"2021-05-14",98.0873370968875,4175.91000719663,6950.98293093846,3521.83892569034,5161.9635126984
"2021-05-17",98.1053163346487,4180.43008729706,6954.81626099036,3518.92842042573,5160.11744236396
"2021-05-18",98.1234404233727,4184.93721847418,6958.60306697875,3515.99414706186,5158.24719203132
"2021-05-19",98.1417046523717,4189.43141128043,6962.34345705147,3513.03646708633,5156.35254709785
"2021-05-20",98.160104350871,4193.91265266242,6966.03757062183,3510.05575025639,5154.43330476346
"2021-05-21",98.1786350003354,4198.38089908091,6969.68554208332,3507.0523655701,5152.48926910954
"2021-05-24",98.1972921917262,4202.83609261477,6973.28752804872,3504.02668621883,5150.52025635636
"2021-05-25",98.2160716943138,4207.27815776641,6976.84370512242,3500.97906635773,5148.52607847109
"2021-05-26",98.2349693962959,4211.70701664656,6980.35428227622,3497.90985021024,5146.50654108816
"2021-05-27",98.2539812866995,4216.12258345082,6983.81949036772,3494.81943946548,5144.46151898624
"2021-05-28",98.273103488907,4220.524765878,6987.23957950691,3491.70829868052,5142.39095692314
"2021-05-31",98.2923321701245,NA,NA,3488.57696217958,5140.29487759091
"2021-06-01",98.3116634942079,4224.91346532631,6990.61481462297,3485.42603004895,5138.17337461787
"2021-06-02",98.3310936612522,4229.28857640866,6993.94547526601,3482.25616587649,5136.02661583257
"2021-06-03",98.3506189099332,4233.64998428305,6997.23187812425,3479.06809623539,5133.8548454634
"2021-06-04",98.3702354247384,4237.99756535726,7000.47438703162,3475.86260132964,5131.65836758228
"2021-06-07",98.3899393671648,4242.33117917395,7003.67339356593,3472.64050308447,5129.43752732638
"2021-06-08",98.4097267539356,4246.65068192444,7006.82931764737,3469.40267581324,5127.19272668711
"2021-06-09",98.4295933641176,4250.95592326436,7009.94260959705,3466.15004374647,5124.92442319584
"2021-06-10",98.4495347495426,4255.24674483404,7013.01375621977,3462.8835738549,5122.63311266416
"2021-06-11",98.4695461893929,4259.52297529183,7016.04327369672,3459.60428141043,5120.31933458566
"2021-06-15",98.489622727428,4268.03094594513,7021.97965900377,3456.31323910736,5117.9836887907
"2021-06-16",98.5097590851745,4272.26231661633,7024.887771669,3453.0115646118,5115.62681474295
"2021-06-17",98.5299496825622,4276.47835325873,7027.75675828593,3449.70040265944,5113.24936811651
"2021-06-18",98.5501886337345,4280.67884038909,7030.58739602849,3446.38091236611,5110.85199027212
"2021-06-21",98.5704696994326,4284.86353994709,7033.38051401897,3443.05426363617,5108.43531420021
"2021-06-22",98.5907864171057,4289.03216665483,7036.13693595721,3439.72162654722,5105.99996617334
"2021-06-23",98.6111322062011,4293.18441040242,7038.85749749328,3436.38415726553,5103.54655335224
"2021-06-24",98.6315003701006,4297.31994347407,7041.54305654621,3433.04300868287,5101.07567223298
"2021-06-25",98.6518840980437,4301.43841693024,7044.19448558625,3429.69933444164,5098.58792470741
"2021-06-28",98.6722764525753,4305.53946908764,7046.81268536859,3426.35430081526,5096.0839261116
"2021-06-29",98.6926703445848,4309.62272969043,7049.39859462613,3423.00911016372,5093.56434196852
"2021-06-30",98.7130584752743,4313.68782231162,7051.95316290409,3419.66499454515,5091.02989026312
"2021-07-01",98.7334333917986,4317.73436315696,7054.477355518,3416.32320420174,5088.48131801293
"2021-07-02",98.7537875201743,4321.76196174083,7056.97213179661,3412.98501489445,5085.91941422051
"2021-07-05",98.7741131134541,NA,7059.43848028598,3409.65172531611,5083.34499563258
"2021-07-06",98.7944022660486,4325.77022848935,7061.87741693717,3406.32462126892,5080.75886216408
"2021-07-07",98.8146469156581,4329.75878646832,7064.29000129877,3403.00497935715,5078.1618049068
"2021-07-08",98.8348387873499,4333.7272660889,7066.67730904158,3399.69407381868,5075.55460926513
"2021-07-09",98.8549695484667,4337.67530948977,7069.04045168711,3396.39318310561,5072.93807967387
"2021-07-12",98.8750309614907,4341.6025534742,7071.38052586865,3393.10357017154,5070.31302091721
"2021-07-13",98.8950148509206,4345.50864802124,7073.69865006131,3389.82647879295,5067.68022871105
"2021-07-14",98.9149132458555,4349.39326089575,7075.99596507793,3386.56314625515,5065.040516003
