"","IH00C1_hpft","T00C1_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","USDX_hpft","USDCNH_hpft"
"2011-07-29",NA,NA,4.06604527800182,2.65209978166704,3.06460353951484,75.245423425922,6.43732391054554
"2011-08-01",NA,NA,4.06167217867254,2.64135352784039,3.05428839096497,75.2649119181338,6.43631932650379
"2011-08-02",NA,NA,4.05729563235494,2.63062099313247,3.04395622529103,75.285029507447,6.43531950743827
"2011-08-03",NA,NA,4.05291537772176,2.61990667285267,3.03361032231581,75.3057720424488,6.43432459020013
"2011-08-04",NA,NA,4.04853116836979,2.6092151199241,3.02325401433555,75.3271350389597,6.43333470654815
"2011-08-05",NA,NA,4.04414277438256,2.59855090384272,3.01289065170606,75.3491134771825,6.43234998438668
"2011-08-08",NA,NA,4.03975001109358,2.5879186068299,3.00252358955578,75.3717023054349,6.43137054838152
"2011-08-09",NA,NA,4.03535272461399,2.57732275796916,2.99215617623793,75.3948962409182,6.4303965251206
"2011-08-10",NA,NA,4.03095077033487,2.56676788307077,2.98179174442963,75.4186897851843,6.42942804041865
"2011-08-11",NA,NA,4.02654399779713,2.55625843464679,2.97143359140119,75.4430768259872,6.42846522199328
"2011-08-12",NA,NA,4.02213223176044,2.5457987136023,2.96108499305561,75.4680509912073,6.42750819035807
"2011-08-15",NA,NA,4.0177152836974,2.53539286117882,2.95074918940242,75.4936055354295,6.4265570499199
"2011-08-16",NA,NA,4.01329293716556,2.52504493354882,2.94042941281015,75.5197333420198,6.42561188648113
"2011-08-17",NA,NA,4.00886494822768,2.51475886478112,2.93012880762274,75.5464266149428,6.42467276556585
"2011-08-18",NA,NA,4.00443104554371,2.5045384917866,2.91985043566533,75.5736769217019,6.42373972971049
"2011-08-19",NA,NA,3.9999909382775,2.49438753376819,2.90959729546576,75.6014750872284,6.42281279864524
"2011-08-22",NA,NA,3.99554432231121,2.48430957164412,2.89937232720601,75.6298113768961,6.42189197215994
"2011-08-23",NA,NA,3.99109088476752,2.47430801504131,2.88917842448344,75.6586753899637,6.4209772304872
"2011-08-24",NA,NA,3.98663029774586,2.46438610232785,2.87901839397741,75.6880561181259,6.42006853385637
"2011-08-25",NA,NA,3.98216222012187,2.45454691714808,2.86889489803078,75.7179418054452,6.41916582245823
"2011-08-26",NA,NA,3.97768630257416,2.44479341319152,2.85881049076123,75.7483200188774,6.41826901516723
"2011-08-29",NA,NA,3.973202196293,2.43512847613093,2.84876762389968,75.7791777103228,6.41737801322145
"2011-08-30",NA,NA,3.96870956479241,2.42555490285194,2.83876864980064,75.8105009891214,6.41649269976666
"2011-08-31",NA,NA,3.96420808940135,2.41607538891399,2.82881586457392,75.842275101033,6.41561293691767
"2011-09-01",NA,NA,3.95969751088592,2.40669256970989,2.8189115075052,75.8744845764964,6.41473856447091
"2011-09-02",NA,NA,3.95517763953603,2.39740898718197,2.8090577679812,75.9071132340315,6.41386939778787
