"","RB0_60Close","RB0_60_hpft","RB0_60_hpfc","HC0_60Close","HC0_60_hpft","HC0_60_hpfc","I0_60Close","I0_60_hpft","I0_60_hpfc","V0_60Close","V0_60_hpft","V0_60_hpfc","BU0_60Close","BU0_60_hpft","BU0_60_hpfc","JM0_60Close","JM0_60_hpft","JM0_60_hpfc","UR0_60Close","UR0_60_hpft","UR0_60_hpfc","FG0_60Close","FG0_60_hpft","FG0_60_hpfc","MA0_60Close","MA0_60_hpft","MA0_60_hpfc","SA0_60Close","SA0_60_hpft","SA0_60_hpfc","SR0_60Close","SR0_60_hpft","SR0_60_hpfc"
"2022-08-16 15:00:00",4153,4041.81622882079,111.183771179213,4050,3986.97566897354,63.0243310264631,720.5,720.221617490531,0.278382509469322,6511,6484.3408942557,26.6591057442976,4144,4063.24381048267,80.7561895173265,2196,2066.55281425131,129.447185748693,2272,2232.76266708484,39.2373329151599,1517,1504.51103703791,12.4889629620901,2457,2491.62536006504,-34.6253600650408,2343,2367.18716312312,-24.1871631231228,5578,5565.37973584854,12.6202641514606
"2022-08-16 22:00:00",4150,4040.55855946047,109.441440539527,4022,3986.19646186448,35.8035381355153,718,719.784690048357,-1.7846900483573,6508,6481.29392554839,26.7060744516122,4158,4061.61547218766,96.3845278123394,2210.5,2064.78733291495,145.712667085054,NA,NA,NA,1500,1503.95012935123,-3.95012935122723,2481,2492.28993259831,-11.289932598313,2331,2366.10958065186,-35.1095806518632,5604,5564.15643818406,39.843561815937
"2022-08-16 23:00:00",4141,4039.24780666867,101.752193331332,4027,3985.38868166099,41.6113183390148,717.5,719.349592878032,-1.84959287803164,6490,6478.25146018292,11.7485398170815,4123,4059.94203384658,63.0579661534247,2191,2062.99405762976,128.005942370244,NA,NA,NA,1494,1503.38203815839,-9.38203815838806,2472,2492.97672382724,-20.9767238272393,2325,2365.05264034314,-40.0526403431391,5588,5562.94647918506,25.0535208149416
"2022-08-17 10:00:00",4113,4037.88446291654,75.1155370834562,4001,3984.55302655072,16.4469734492806,712,718.916587443959,-6.91658744395902,6510,6475.21589426921,34.78410573079,4126,4058.22405614292,67.7759438570773,2181,2061.17403126241,119.825968737591,2266,2234.14921214904,31.8507878509621,1482,1502.8073341586,-20.8073341586028,2451,2493.68599706305,-42.6859970630492,2311,2364.01642917343,-53.016429173426,5560,5561.7501236597,-1.75012365969676
"2022-08-17 10:15:00",4106,4036.46906273544,69.5309372645618,3993,3983.69021192172,9.30978807828327,709,718.485934445996,-9.48593444599647,6464,6472.18962877354,-8.18962877353853,4122,4056.46212582572,65.5378741742847,2175,2059.32834959211,115.671650407894,2265,2235.54972100853,29.450278991475,1491,1502.22658417295,-11.2265841729543,2444,2494.41800694611,-50.4180069461091,2310,2363.00101756298,-53.0010175629782,5566,5560.5676467723,5.43235322769851
"2022-08-17 11:30:00",4063,4035.00217170644,27.9978282935649,3971,3982.80095996054,-11.800959960538,702.5,718.057891724956,-15.5578917249563,6537,6469.17507904055,67.8249209594546,4125,4054.65685765994,70.3431423400589,2154,2057.45815792925,96.5418420707453,2266,2236.96414244024,29.0358575597552,1489,1501.6403464216,-12.640346421595,2426,2495.17299047208,-69.1729904720783,2305,2362.00645401722,-57.006454017218,5570,5559.39932296373,10.6006770362681
"2022-08-17 14:30:00",4044,4033.48438415203,10.5156158479724,3958,3981.88599670206,-23.8859967020603,699,717.632713200551,-18.6327132005513,6541,6466.17465702959,74.8253429704071,4147,4052.80889350123,94.191106498771,2153,2055.56464939832,97.4353506016805,2276,2238.39243739474,37.6075626052635,1481,1501.04917448407,-20.0491744840696,2440,2495.95116379576,-55.9511637957638,2296,2361.03276513305,-65.0327651330505,5557,5558.24542892035,-1.2454289203542
"2022-08-17 15:00:00",3993,4031.91630596781,-38.9163059678054,3905,3980.94604330315,-75.9460433031486,684,717.210646361488,-33.2106463614884,6509,6463.19080273612,45.8091972638812,4100,4050.91890428238,49.0810957176232,2138,2053.6490570303,84.350942969699,2267,2239.83457882471,27.165421175286,1483,1500.4536167149,-17.4536167149002,2412,2496.7527144787,-84.7527144786971,2283,2360.07995394321,-77.0799539432134,5558,5557.10624571048,0.893754289523896
"2022-08-17 22:00:00",4015,4030.29854739603,-15.2985473960256,3926,3979.98181104709,-53.9818110470934,685.5,716.791930994459,-31.2919309944589,6157,6460.22598708546,-303.225987085458,4077,4048.9875998708,28.0124001292022,2140.5,2051.71265413196,88.7873458680443,NA,NA,NA,1489,1499.85421318109,-10.8542131810934,2434,2497.57780695447,-63.5778069544749,2301,2359.14799659853,-58.1479965985257,5544,5555.98205388755,-11.9820538875482
"2022-08-17 23:00:00",4019,4028.63170259262,-9.63170259261643,3917,3978.9939798242,-61.9939798242006,687.5,716.376793158212,-28.8767931582122,6152,6457.28269993851,-305.282699938509,4122,4047.01571042219,74.9842895778078,2153,2049.7567488774,103.2432511226,NA,NA,NA,1490,1499.25149673503,-9.25149673503321,2433,2498.4265706233,-65.426570623302,2294,2358.23683738805,-64.2368373880537,5547,5554.87313437451,-7.87313437450994
"2022-08-18 10:00:00",4038,4026.9163593896,11.0836406104002,3918,3977.98320721082,-59.9832072108178,689.5,715.965445976667,-26.4654459766674,6137,6454.36330581476,-317.363305814763,4141,4045.00397767141,95.9960223285876,2140.5,2047.78268614187,92.7173138581346,2232,2241.2905552284,-9.29055522840416,1496,1498.6459957424,-2.64599574240337,2438,2499.29910860486,-61.2991086048566,2310,2357.34639656481,-47.3463965648094,5548,5553.77976314135,-5.7797631413504
"2022-08-18 10:15:00",4018,4025.15310163773,-7.15310163773273,3910,3976.95012515745,-66.9501251574478,685.5,715.558090637235,-30.0580906372347,6114,6451.47004304214,-337.470043042142,4127,4042.95317434884,84.0468256511633,2134,2045.79185347717,88.208146522825,2223,2242.76036633311,-19.7603663331094,1491,1498.03823474469,-7.03823474469165,2427,2500.19549697413,-73.1954969741333,2304,2356.47656782889,-52.4765678288908,5541,5552.70221290365,-11.7022129036554
"2022-08-18 11:30:00",4029,4023.34251776931,5.65748223068727,3912,3975.89534082006,-63.8953408200583,688.5,715.154917387576,-26.6549173875761,6124,6448.60501876336,-324.60501876336,4155,4040.86411286575,114.135887134247,2149,2043.78567676076,105.214323239236,2215,2244.24400802579,-29.2440080257936,1491,1497.42873718965,-6.42873718964601,2438,2501.11578646751,-63.1157864675097,2315,2355.62722530926,-40.627225309262,5528,5551.64075398787,-23.6407539878743
"2022-08-18 14:30:00",4055,4021.48519325978,33.5148067402192,3941,3974.81943368006,-33.8194336800572,687.5,714.756104050559,-27.2561040505589,6089,6445.7702006245,-356.7702006245,4131,4038.73764037497,92.2623596250251,2145.5,2041.76561833179,103.734381668214,2210,2245.74146802531,-35.741468025307,1474,1496.81802361568,-22.8180236156774,2427,2502.05999756536,-75.0599975653584,2311,2354.79822144328,-43.7982214432765,5531,5550.59565188325,-19.5956518832519
