"","T00C1_hpfc","SPX_hpfc","FTSE_hpfc","IH00C1_hpfc","IF00C1_hpfc"
"2020-11-17",-0.259877002489203,35.3283358886435,124.114495660521,-97.6401428863541,-77.1466372869898
"2020-11-18",-0.546343155542237,-11.432242238582,137.561188571381,-94.6935277810393,-89.2648478746645
"2020-11-19",-0.603096973551954,-2.37837997859678,80.1642343722112,-67.5185152699993,-47.339947395795
"2020-11-20",-0.715139152001491,-31.7397068229223,90.7164576800135,-75.9139383275738,-49.5706534112253
"2020-11-23",-0.427470137079017,-16.7258512799135,66.5206499752857,-21.2786020185753,2.04433608709635
"2020-11-24",-0.525090079361125,36.053571261968,158.229565239918,-49.2112800281501,-27.0936564026551
"2020-11-25",-0.247998952727932,25.248952328061,110.495929958833,-83.7107372456358,-94.7833092272425
"2020-11-26",-0.371196514006175,NA,75.6524052113181,-57.575718218457,-96.6232895340059
"2020-11-27",-0.499682417509729,28.9006685406089,73.5916064019292,4.19506710863375,-28.6122252906162
"2020-11-30",0.00654383588430882,7.1290860849555,-34.5338823363196,-36.997067409664,-60.9487045245583
"2020-12-01",-0.167517048153418,42.8945592000585,77.2484927096991,48.6491903473668,47.1686965636976
"2020-12-02",-0.386864366655656,44.3974391780192,149.131299528057,31.1351677934517,30.9414269674263
"2020-12-03",-0.396497347411251,37.0480595800356,169.217074175442,19.8621722327367,23.1709161824027
"2020-12-04",-0.186415058294029,64.3867356151953,222.368291063619,24.6314980994004,27.858580914456
"2020-12-07",-0.301616403282271,52.1637671784109,220.707354656818,-14.3555683828137,-21.7941717085886
"2020-12-08",-0.067100209298205,57.389427549703,217.306577501172,-29.0977511715585,-41.5859460745533
"2020-12-09",-0.0928651785879628,22.8939684466904,215.938180911285,-62.3937682906798,-106.715337562457
"2020-12-10",-0.038909985660486,13.1076178645094,244.564296375919,-78.0423257360562,-122.180924361246
"2020-12-11",-0.360233266638359,3.40059433485343,184.706966123706,-114.642103712568,-183.781240547882
"2020-12-14",-0.346833641559964,-17.6368890287507,162.938131290223,-78.591750165535,-144.514769694994
"2020-12-15",-0.19870958155806,24.4253794815573,137.579656660615,-76.889865651754,-137.779919407213
"2020-12-16",-0.20585941439756,25.9076188640179,188.323339667952,-65.1350182414966,-131.375037552719
"2020-12-17",-0.323281385706153,42.1500380204015,161.630920875419,-9.52574422167194,-61.4984150470152
"2020-12-18",-0.470973656017149,24.0128351433122,132.914063000889,-53.4605529550866,-98.9482885000918
"2020-12-21",-0.258934252231737,4.45619100222163,13.2243619505285,-36.5379498669786,-60.1228691013986
"2020-12-22",0.107838993430019,-8.26972355933894,43.2433586891499,-94.1564182841431,-140.620327139039
"2020-12-23",0.229348355780942,-10.5847395398472,79.0225887151647,-72.3144264301085,-108.438808048746
"2020-12-24",0.0955960650577722,-2.59868451941074,78.5835696518977,-76.6104036080245,-112.176399139171
"2020-12-25",0.351584256694376,NA,NA,-51.2427492287742,-75.8311428949582
"2020-12-28",0.382315026608379,24.638618297169,NA,-46.2098310359938,-59.4010354316163
"2020-12-29",0.52779032538659,11.2573467792822,172.337786457949,-53.90999559142,-75.6840415191276
"2020-12-30",0.723011945582763,11.197668611702,118.736691608628,-5.74157035565914,-16.2781013733021
"2020-12-31",0.512981461582387,30.1697468258721,16.681666341722,62.8971394950675,90.8188760747898
"2021-01-04",0.362700148907687,-30.3062601754281,121.30404281403,56.4078311577656,119.808988622459
"2021-01-05",0.597169071034481,-9.15020646038803,154.95514628681,88.9921758304057,215.694296526769
"2021-01-06",0.636389141513433,7.07806643019845,377.866251879168,142.651821394277,260.476810520076
"2021-01-07",0.660361027049689,57.6787207378668,386.288570657929,224.7883789449,378.358452175252
"2021-01-08",0.479085131289989,73.5219157783597,395.93315749519,194.803400610881,350.141035395008
"2021-01-11",0.377561584914493,43.4077870253546,314.520907586944,174.498345602699,278.026217683626
"2021-01-12",0.510790320569107,39.9464395615293,263.542552466308,317.274592606787,434.615511811291
"2021-01-13",0.588771114831031,43.5579605265318,248.368693656073,275.333448178993,413.110315623219
"2021-01-14",0.751503533136567,24.2224205477456,298.249823741232,209.276087726779,309.711847312098
"2021-01-15",0.473986897548821,-8.10012775254355,225.466332641027,210.303572845573,266.821154307129
"2021-01-18",0.38122021948868,NA,203.898486990314,245.216878624878,333.239156015576
"2021-01-19",0.418202314450364,17.5303582353763,189.716460225165,202.216893222718,258.766661551345
"2021-01-20",0.529931840346903,65.4439244694748,210.70034149823,200.704403434682,282.204342280544
"2021-01-21",0.746407282223201,61.640609661382,179.300141541039,239.280112467558,366.952762605704
"2021-01-22",0.912626906071934,45.0204254708376,152.545783990075,231.744640565456,359.212370277506
"2021-01-25",0.898588669350565,53.8933580778371,89.9471183662669,276.498509063597,400.983461362899
"2021-01-26",0.489290152273239,43.1393750527435,98.7539311343607,192.342143503044,307.2661834451
"2021-01-27",0.534728563614327,-60.7215783114344,5.78597157849838,193.875855131632,302.460518356782
"2021-01-28",0.244900909894748,-29.1195745537653,-41.7370518380403,124.299875691025,181.366320919145
"2021-01-29",0.309803976600601,-107.264661113466,-166.705433043639,101.01435678207,145.78332092841
"2021-02-01",0.369434447985063,-52.6468733928809,-113.999448714346,121.819398624959,207.511173211138
"2021-02-02",0.313788880241802,-5.19620245545921,-69.9993066168449,136.915059684685,269.349472332965
"2021-02-03",-0.027136323145955,-6.33261760255841,-85.0351673950062,151.901348071145,271.897727082879
"2021-02-04",-0.208344888401021,30.2439140123608,-95.317162757777,170.178215299173,268.755334911399
"2021-02-05",-0.20484053053107,40.343427853508,-115.865389264091,219.345550093268,268.921580877777
"2021-02-08",-0.166626878421024,64.1159468834569,-87.7999040725025,246.803170833457,329.59563894822
"2021-02-09",-0.11870747628413,54.7714773884443,-85.8807164475152,317.950805230775,463.976571927993
"2021-02-10",-0.306085799455728,48.4399991517456,-99.1677993606678,398.188078978193,592.463306380611
"2021-02-18",-0.683765274203004,27.665241734938,-42.3962495419123,382.714486340416,537.654577080167
"2021-02-19",-0.771749200269547,15.4400564652875,-41.4442327747896,379.729356987267,552.348873900329
"2021-02-22",-0.850040594756979,-19.7328883185964,-59.1176990849343,253.831862389546,366.74446447
"2021-02-23",-0.818642155756689,-19.8237640941375,-51.2865624915924,264.62101705329,351.639388099279
"2021-02-24",-0.747556229989166,19.2772658180206,-24.1007125773056,176.495730560798,207.031532500929
"2021-02-25",-0.816784825779909,-81.7699537084199,-36.9300177246175,231.454803110578,253.718640033933
"2021-02-26",-1.03632964244498,-104.915585768196,-211.254336353911,134.096961945145,101.498367478928
"2021-03-01",-0.666192041674704,-19.199759655636,-111.923511620192,162.020838632493,177.368266739688
"2021-03-02",-0.61637295678184,-55.6825612971905,-92.4472993544014,89.6250093107378,95.9258477641338
"2021-03-03",-0.666873045702817,-111.204068682897,-36.4454091228278,190.50798314482,196.768547183483
"2021-03-04",-0.792692711589969,-167.404336785857,-66.7275122777205,87.0682322522587,54.2937619771489
"2021-03-05",-0.453832081937222,-98.8833746118895,-92.7532651063178,72.3041500023758,41.0988077883481
"2021-03-08",-0.3502909565706,-124.421121968586,-9.78229631330443,-62.985906226038,-164.619022182561
"2021-03-09",-0.442068947720343,-75.2774777891332,-4.18419626294293,-105.603608941811,-247.862451723884
"2021-03-10",-0.344165522821274,-56.8522895760256,-14.5085512759068,-87.5506046180169,-232.834136576959
"2021-03-11",-0.561579966573938,-21.2653737150752,-8.70494594325639,9.57150392463557,-101.536630026952
"2021-03-12",-0.644311421415459,-22.2065230916463,10.277041141217,5.96115005549152,-93.1723891143884
"2021-03-15",-0.797358797648087,-1.54552180084616,-6.99216501801989,-46.5832368128895,-183.943828909042
"2021-03-16",-0.745720739241355,-12.71214475851,41.4478563353712,-21.6632297318144,-159.053325966722
"2021-03-17",-0.659395560568333,-6.23616624160602,-4.93247115207489,-32.2803824969889,-137.503180808351
"2021-03-18",-0.773381267752325,-69.8273552724116,6.66725903346319,-3.03623994958651,-76.2956282085554
"2021-03-19",-0.512675594347285,-77.1154782954328,-69.6825445554032,-93.1323335872396,-204.432846103788
"2021-03-22",-0.467275954224783,-54.5502728913494,-57.6414761220369,-93.5701936525882,-209.116980892739
"2021-03-23",-0.37717954933554,-89.5414447643686,-89.8691010658429,-100.95131189094,-231.550094470024
"2021-03-24",-0.0873833884767986,-115.838677069882,-81.4549609595172,-138.477141369479,-290.734162289508
"2021-03-25",-0.0478843245351829,-100.371615950406,-124.768560227482,-142.949093426423,-290.671064091695
"2021-03-26",-0.188679174277938,-40.2598596654263,-64.2293696240185,-80.9685221588111,-189.962559439185
"2021-03-29",-0.219764734676595,-48.6129649848285,-73.8368083290926,-78.5367225744088,-193.410287742905
"2021-03-30",-0.32113772471164,-66.0504720366594,-43.0402689727263,-37.0549562118303,-152.415809890942
"2021-03-31",-0.177794772521937,-56.6019008543623,-106.649113663904,-68.9244521458606,-186.18060682326
"2021-04-01",-0.274732373499498,-14.5067441687522,-88.0626867204371,-16.5464241341099,-108.706096477181
"2021-04-02",-0.261946949544314,NA,NA,16.4779425562231,-60.3936198305704
"2021-04-06",-0.354434808992957,29.815454373426,-6.86028837572827,-13.6525305021957,-99.0444729266448
"2021-04-07",-0.517192151903485,30.9635535766359,49.8988175384977,-42.7390285481277,-130.859926844149
"2021-04-08",-0.610215031825183,43.3303346554009,101.825370026289,-17.7827311770307,-109.841211720957
"2021-04-09",-0.533499288520185,70.1162931701053,70.4200874653846,-70.584800317555,-174.789503602617
"2021-04-12",-0.292040509512609,64.4719067701545,38.8936461430864,-93.5463905478058,-242.90593313079
"2021-04-13",0.0391659382004642,72.82762412166,35.4066932378361,-106.268627269033,-243.191558696197
"2021-04-14",0.010124808339557,51.5038672406562,79.6798598511291,-100.752597214084,-215.647338281926
"2021-04-15",-0.0941591615636575,92.4610280391464,118.823762448526,-133.199343188694,-237.074129345571
"2021-04-16",-0.0236812381636902,102.719477139511,150.118984559434,-122.409866351333,-225.87270020474
"2021-04-19",0.041563350807091,75.7495469444875,125.976060596044,-57.3851128014512,-115.443721180107
"2021-04-20",0.0415793874054091,42.6415273966719,-18.8845370824583,-64.3259780390455,-122.98776922569
"2021-04-21",0.11637163650691,76.3656771268848,11.9276118095904,-60.2333338435121,-117.30537357566
"2021-04-22",0.015944845800079,33.1822371396477,50.3129353640353,-81.3080254044005,-126.597012626022
"2021-04-23",0.0303037148703875,73.641416872954,46.1118567422615,-39.1508730132712,-62.8631162835078
"2021-04-26",-0.225547063288092,76.3734120486196,66.1947783083014,-98.1626633521956,-138.704062124607
"2021-04-27",-0.336602808207232,70.7683879480209,43.6120833654365,-82.7441669198437,-119.920201740896
"2021-04-28",-0.292858746187006,62.5364782828947,57.9241278547042,-79.6961136384284,-73.9118293890948
"2021-04-29",-0.314309964389299,86.1477875121247,51.3912496896343,-25.8191992269686,-18.2791897558705
"2021-04-30",0.0490485710795234,51.1823942445484,55.4237628402308,-58.9140864613835,-67.4224969756435
"2021-05-06",0.0922220240372678,53.1043381900533,149.166483942636,-93.1814274449264,-126.541957626981
"2021-05-07",-0.0547844619739273,79.4856806872245,198.593298407516,-137.62184992817,-189.237750418704
"2021-05-10",-0.0269657815321178,30.7303039551875,188.496712627145,-133.235943144221,-180.510001752196
"2021-05-11",0.175683193429798,-10.1718692373718,8.78680265693452,-97.0242394388856,-149.758759805678
"2021-05-12",0.203167602125734,-103.790928824464,61.4535666354003,-80.787216083522,-119.983998141731
"2021-05-13",0.230492511149412,-58.8769605354274,16.2269990689276,-110.725310243582,-170.985628418712
"2021-05-14",0.262662903112527,-2.06000719663459,92.6270690615394,-13.0389256903419,-40.5635126984005
"2021-05-17",0.164683665351303,-17.1400872970638,78.0337390096407,21.4715795742654,26.0825576360384
"2021-05-18",0.0965595766272642,-57.1072184741836,75.6369330212538,20.0058529381429,28.552807968676
"2021-05-19",0.368295347628336,-73.7514112804291,-12.1434570514663,-1.83646708632645,16.6474529021501
"2021-05-20",0.264895649128978,-34.7926526624246,53.7524293781742,10.1442497436087,29.3666952365377
"2021-05-21",0.431364999664637,-42.5208990809105,48.3644579166833,-46.0523655700969,-10.2892691095357
"2021-05-24",0.287707808273827,-5.78609261476979,78.3024719512786,-24.0266862188293,-15.3202563563614
"2021-05-25",0.243928305686169,-19.1481577664125,52.9462948775751,139.020933642271,167.273921528911
"2021-05-26",0.325030603704128,-15.7170166465612,46.5757177237758,152.090149789759,169.293458911844
"2021-05-27",0.10601871330049,-15.2425834508166,35.8505096322818,168.780560534521,188.538481013762
"2021-05-28",-0.00810348890701983,-16.4147658779958,35.370420493089,159.091701319479,171.60904307686
"2021-05-31",0.0876678298754832,NA,NA,153.623037820421,179.505122409085
"2021-06-01",0.0933365057920816,-22.8734653263077,89.8451853770296,152.37396995105,184.826625382132
"2021-06-02",-0.131093661252168,-21.1685764086606,114.054524733994,129.743834123509,144.773384167429
"2021-06-03",-0.0556189099331873,-40.799984283049,67.1181218757496,100.931903764614,99.3451545365977
"2021-06-04",-0.350235424738447,-8.10756535725876,68.5656129683836,126.737398670356,137.541632417721
"2021-06-07",-0.574939367164822,-15.8111791739529,73.546606434074,120.759496915531,134.362472673618
"2021-06-08",-0.549726753935586,-19.3906819244418,88.2606823526347,103.397324186756,92.6072733128919
"2021-06-09",-0.659593364117566,-31.4059232643601,71.0673904029547,116.849956253534,105.675576804157
"2021-06-10",-0.569534749542615,-16.066744834044,75.1662437802296,138.916426145096,145.966887335839
"2021-06-11",-0.779546189392935,-12.0829752918289,118.016726303284,108.795718589572,95.8806654143439
"2021-06-15",-0.729622727427994,-21.440945945133,150.500340996228,65.4867608926376,39.2163112092994
"2021-06-16",-0.739759085174501,-48.56231661633,160.062228330996,34.7884353882034,-34.6268147429501
"2021-06-17",-0.854949682562247,-54.6183532587264,125.67324171407,26.0995973405591,-20.249368116512
"2021-06-18",-0.540188633734495,-114.228840389086,-13.1173960284868,0.419087633889492,-16.2519902721165
"2021-06-21",-0.28546969943262,-60.0735399470857,28.9094859810318,-33.6542636361712,-46.2353142002054
"2021-06-22",-0.280786417105676,-42.5921666548312,53.8730640427935,-7.92162654722139,-25.7999661733425
"2021-06-23",-0.276132206201138,-51.3444104024159,35.202502506723,1.8158427344749,13.0534466477592
"2021-06-24",-0.306500370100591,-30.8299434740678,68.4269434537925,30.5569913171269,32.5243277670184
"2021-06-25",-0.366884098043736,-20.7384169302411,91.8755144137488,87.3006655583554,121.412075292586
"2021-06-28",-0.507276452575267,-14.9294690876414,26.1573146314096,71.8456991847383,126.9160738884
"2021-06-29",-0.372670344584831,-17.8227296904337,38.1514053738734,43.9908898362779,70.2356580314762
"2021-06-30",-0.293058475274281,-16.1878223116201,-14.4831629040916,61.7350054548469,101.570109736875
"2021-07-01",-0.41843339179865,2.20563684303716,70.6826444819984,55.4767957982575,67.1186819870657
"2021-07-02",-0.383787520174285,30.5780382591687,66.2978682033887,-31.1850148944471,-40.7194142205085
"2021-07-05",-0.37911311345414,NA,105.471519714017,-22.2517253161093,-21.3449956325837
"2021-07-06",-0.514402266048595,17.7697715106539,39.0025830628325,-5.72462126891984,-13.7588621640805
"2021-07-07",-0.139646915658112,28.3712135316784,86.7299987012288,10.1950206428515,46.0381950932032
"2021-07-08",0.230161212650112,-12.9072660889015,-36.0173090415781,-37.4940738186798,0.845390734868201
"2021-07-09",0.150030451533328,31.8746905102312,52.8395483128939,-46.3931831056128,-21.9380796738649
"2021-07-12",0.494969038509355,43.0274465257996,54.0394741313537,-15.7035701715355,41.6869790827935
"2021-07-13",0.529985149079375,23.7013519787611,51.0213499386941,1.17352120705261,66.3197712889512
"2021-07-14",0.690086754144473,24.9067391042471,15.1940349220689,-49.1631462551483,9.95948399699947
"2021-07-15",0.305281605531134,6.77393034026523,-66.2536328215751,26.4851896715417,83.4052768453927
"2021-07-16",0.435577169811574,-29.9367621707328,-72.4428214758171,-1.8826884611844,54.6563053557441
"2021-07-19",0.380980787366848,-102.425029086208,-238.384671837682,7.13199095045844,40.7116905732714
"2021-07-20",0.526499618528476,-41.6505486890988,-203.87029475929,-1.87199971150265,32.7705309504885
"2021-07-21",0.6721406661452,-9.79295692391551,-88.9307025540538,10.3041089868703,69.0319081113235
"2021-07-22",0.557910715432007,-4.75187251847382,-121.106823263662,20.2590872533498,77.09489013368
"2021-07-23",0.683816273768515,35.8330898473993,-64.0095481694131,-15.2082989636519,26.7585165604542
"2021-07-26",0.859863617915457,42.642317458091,-68.3297184919004,-140.699292089965,-151.778204933388
"2021-07-27",0.511058741972574,18.1261827860739,-99.8381489927443,-241.215128264919,-320.716277733779
"2021-07-28",0.622407284606335,13.6550406771396,-81.4356261888071,-207.15698546846,-300.856642487633
"2021-07-29",0.728914673231388,28.5392384844657,-21.7828953278691,-181.725941971809,-231.000107270664
"2021-07-30",1.2105860779848,1.04911791686555,-70.0306679955356,-228.322990415959,-259.54735579654
"2021-08-02",1.33242636769984,-10.624991113907,-22.7296467732075,-149.149048323609,-139.098976292777
"2021-08-03",1.14943991080115,21.8172408702264,-0.840505294405225,-126.804938837889,-124.455449700448
"2021-08-04",1.10163052494311,-2.1938522606892,15.1960922028401,-132.091423449791,-102.017199462712
"2021-08-05",1.33400155264704,20.7520543450002,9.66948182794464,-139.209211234214,-129.18459757784
"2021-08-06",1.25155588106507,24.7052864459218,10.0989934088654,-147.358956664738,-128.357973874285
"2021-08-09",0.689295845926231,17.0961612225174,17.3639527765727,-119.141256671453,-74.1376047808178
"2021-08-10",0.657223265616771,18.0849856430657,44.0236815875404,-51.1566472722928,-1.52371366814487
"2021-08-11",0.515339673595946,25.6520596090411,101.047494320674,-85.2056152368597,-38.7164932614869
"2021-08-12",0.708646331653346,35.4276755462244,72.0646872572554,-109.888626188671,-60.5161356562212
"2021-08-13",0.577144288557619,39.2721152768915,95.4745149096018,-108.40611053076,-73.5228169438877
"2021-08-16",0.47083430015178,47.6856459789797,28.6762020013855,-97.1584532425205,-70.1366882010797
"2021-08-17",0.57471688371023,12.7885185969504,53.7389337909502,-175.14599449267,-175.95787011302
"2021-08-18",0.938792361883896,-38.2590356361529,39.8818836830522,-128.369034288473,-120.186454373239
"2021-08-19",0.748060819758621,-35.9367907735023,-72.6457971310681,-171.027800238938,-143.62245994136
"2021-08-20",0.597521954361396,-3.24450505355585,-45.6749739457337,-246.722466890542,-249.465856096764
"2021-08-23",0.432175153500751,31.4680781401143,-26.6264820264197,-213.653138093511,-201.716552751095
"2021-08-24",0.567019557993792,35.0512167650209,-11.941137758405,-163.019815713201,-137.174356696809
"2021-08-25",0.672054130013687,41.9251557711065,10.3202534793647,-154.822413299204,-135.238991344888
"2021-08-26",0.272277597350327,12.6801256194508,-16.9031087560967,-217.460777015359,-208.110123403937
"2021-08-27",0.427688409993884,49.0263394410303,4.03797082626115,-182.534689028018,-186.187363680185
"2021-08-30",0.613284905385699,65.4540051253765,NA,-188.843841614176,-201.870236955525
"2021-08-31",0.494065244177653,56.3833102964586,-26.367305495445,-196.387851598094,-197.958191049472
"2021-09-01",0.945027333514907,54.8644155222619,1.67026288775931,-119.766257743753,-117.450590336506
"2021-09-02",0.811168876315627,64.8274580640705,13.6198874840529,-120.37851763623,-117.146717363136
"2021-09-03",0.732487184861568,60.44255250454,-14.0492208888285,-109.624039354024,-133.645806126533
"2021-09-06",0.643979236129946,NA,32.6521429569272,-75.1021812160981,-52.3470422001269
"2021-09-07",0.390641704317228,42.2097866291462,-7.29680998341338,-33.0122562271799,20.5504440864554
"2021-09-08",0.377470997425105,33.4492232389342,-63.2868822117532,-67.5535463477108,-0.352455958248366
"2021-09-09",0.284463361978926,9.89090768708714,-136.76887321376,-73.1253198922897,-0.0548595204292346
"2021-09-10",0.376614888473388,-27.5451284997702,-133.95355631485,-18.1268172515892,60.4441163594115
"2021-09-13",-0.0110784501830469,-20.0988578835216,-96.9116483056436,-29.3572485891589,31.345354663452
"2021-09-14",0.0213791632409296,-48.4502416400113,-133.483810605839,-81.4158165757184,-34.1502866112909
"2021-09-15",-0.16601644944378,-13.4392326369598,-153.270664575667,-118.701711746832,-79.0419624247251
"2021-09-16",-0.0332694752633794,-22.9957637148433,-144.512776398548,-138.414090984037,-133.728813620388
"2021-09-17",0.114615967379594,-66.3297621586331,-210.600648901984,-96.5520621024027,-105.409948369054
"2021-09-22",0.287635773835425,-111.205570232259,-97.7128005178215,-138.114675702172,-126.684419563382
"2021-09-23",0.390785792076499,-60.3082106157842,-105.047204533819,-132.900942472753,-100.351236523818
"2021-09-24",0.204061751178265,-56.217448732644,-134.248694514426,-104.909816012619,-79.0093562045069
"2021-09-27",0.0874592186814812,-70.962982391232,-124.677348240236,-45.7401949842954,-42.2576940784817
"2021-09-28",-0.0140263222247198,-163.784486161744,-162.343187998797,-43.1909346847943,-53.895132959463
"2021-09-29",0.204600575497189,-159.261605281406,-84.6661845410555,-36.2608715039188,-74.5205381935651
"2021-09-30",0.108335364682575,-213.453917285389,-108.806241511842,-59.9488239782037,-70.7327528487955
"2021-10-08",-0.257826586407297,-142.523733784339,-114.423436896698,9.74640434468483,7.8694108106443
"2021-10-11",-0.698889954292176,-174.684198627204,-65.6358314292014,23.6260346974724,9.48716975860737
"2021-10-12",-0.679859308916839,-187.193780316381,-84.782485901622,11.4912842841606,-40.878262283949
"2021-10-13",-0.670738931333065,-175.971411053471,-75.7328091015205,47.7433605426753,20.1743244823053
"2021-10-14",-0.63653282156621,-103.395945661807,-12.3961747708355,23.1834661608871,-5.55384324583517
"2021-10-15",-0.677244702384989,-72.1261662253616,11.3580746534091,51.2127840915473,20.738452889135
"2021-10-18",-1.15787803344099,-58.8308120882248,-21.4193981417356,-7.56751229577182,-47.3475664595045
"2021-10-19",-0.918435994440259,-27.4085927804157,-10.3079351641473,14.4437291992296,1.18931078900713
"2021-10-20",-0.973921286468393,-12.5481935136786,-7.33686956783464,22.4476639049166,-2.24968371292142
"2021-10-21",-0.674336230966588,-0.608288170104565,-42.7455302458851,49.0454411792451,28.5366811954891
"2021-10-22",-0.829682746796236,-7.08754544501122,-31.113243058652,83.8382011011877,62.5496376049373
"2021-10-25",-0.839962474075165,12.9453662176918,-15.4693161971803,84.4270634763018,80.3904058102796
"2021-10-26",-0.740176709963803,19.7617813040107,36.6969550084408,61.4131134548109,64.86018025073
"2021-10-27",-0.75032640441566,-4.78697105129635,9.70628162249726,20.3974012881858,-4.43987786458493
"2021-10-28",-0.64041220142528,38.5704301179909,3.25935954025883,26.3809518421791,-9.30863413711824
"2021-10-29",-0.73543443483209,46.2053077566003,-11.2931193552137,43.3647815510824,28.255047666984
"2021-11-01",-0.440393173755035,53.2289688659301,37.0995354718701,30.3498959443599,10.0523076293263
"2021-11-02",-0.250288183314044,69.0027013479945,20.6280192254157,-8.66271737377527,-37.5157258479857
"2021-11-03",-0.275119046588343,97.777771101943,-7.95698822613149,-39.6720833445489,-56.2479285180676
"2021-11-04",-0.204885243197816,116.18541550402,20.3951844588814,-14.6772233283544,-5.94316062652585
"2021-11-05",0.150413860960623,132.63683151311,41.7752119112071,-9.0771422867448,-17.20025916835
"2021-11-08",0.100778984681425,135.853168061922,35.5437603310483,-23.4708391143101,-19.8180586819045
"2021-11-09",0.166210784584035,118.515519255998,6.51147865041984,-28.8573089535042,-17.9953865954916
"2021-11-10",0.066709875629869,79.1549230450242,69.9490011089675,-44.6355372448908,-45.7310621456081
"2021-11-11",-0.172723195924494,80.9623683888894,111.306959254761,26.3955024994411,46.1761028698842
"2021-11-12",-0.232087911397704,113.85881152823,72.3659557217595,18.836855217928,43.727315556532
"2021-11-15",0.0486163192885457,113.195175236923,73.6465471341052,20.2895549381435,46.3237639325405
"2021-11-16",0.00439018214821885,130.752335224189,46.0892602027641,20.5546279013023,44.5666179409114
"2021-11-17",-0.0747656569006301,118.051120409127,7.65459119617835,-0.366908038297553,40.6570283763946
"2021-11-18",0.0561494662451837,133.52230566284,-30.2469826686563,-31.0740435227803,-0.403872388519666
"2021-11-19",-0.282863753405917,126.616617059072,-65.2949873388455,18.0342309573435,40.1850312129097
"2021-11-22",-0.19680464405558,111.344725478435,-36.0589362585997,16.7589377563876,76.0248549142187
"2021-11-23",-0.265672416980648,118.927249463844,-27.4783158818234,31.3010917739884,82.3166978382109
"2021-11-24",0.0555337978928811,129.584761532322,-10.4925977570945,45.4617009822875,95.0616276819517
"2021-11-25",-0.018185019542803,NA,10.9187579254412,26.4417604149064,79.0606781161688
"2021-11-26",0.248172087649528,22.7177850415051,-258.053704687146,-5.15775368667648,42.1148435168253
"2021-11-29",0.159606083923571,83.4167897835087,-194.759445961166,1.66412398916265,43.2250855794449
"2021-11-30",0.096117831149008,-4.72776383982918,-247.877819593909,-17.4916391140296,27.1923485911662
"2021-12-01",-0.0472918747793663,-58.4854499080379,-141.25809877694,-2.82407624058476,45.2175589712573
"2021-12-02",-0.220622277698219,5.8541594538525,-183.32945423908,10.2677865955844,60.701631899161
"2021-12-03",-0.403872601895161,-32.4584837037802,-192.810998318746,39.9849245478408,112.445463862707
"2021-12-06",0.0379580195379691,21.217070249417,-85.4317675733408,51.1283085252933,105.649926258458
"2021-12-07",-0.360129379545306,116.811284361104,19.6192811400655,79.6988929089137,139.71584400237
"2021-12-08",-0.408133780982347,131.864612908497,14.513226278416,135.297610945239,224.843998339123
"2021-12-09",-0.3260540177472,98.7774618838424,-4.11886181111147,187.325362936523,312.635112760498
"2021-12-10",-0.173888754107975,144.100182771602,-36.1259187805417,189.582993258399,300.88981781651
"2021-12-13",-0.286636519554989,101.883086225882,-98.9768785793422,195.27126885377,313.008614826749
"2021-12-14",-0.0992957717000871,67.9164233352953,-114.27066022397,187.19087829945,296.391880734896
"2021-12-15",-0.0668648496711969,144.670403074509,-164.636141817793,153.542429455111,250.839863099555
"2021-12-16",-0.244342051551019,104.565206343792,-77.2321542293257,165.526452803112,281.552686962702
"2021-12-17",-0.146725647783171,57.6909542428334,-70.3574602731105,121.143415357685,215.730373679212
"2021-12-20",-0.179013807810225,6.30772464799936,-144.660790839002,112.193715710942,159.972828221423
"2021-12-21",-0.141204640424232,88.8355715889158,-47.6708477339304,129.877702379191,184.079866387593
"2021-12-22",0.0667038195801745,137.564546487455,-5.78627296786265,117.995677502495,187.251237849418
"2021-12-23",0.22971359577616,168.274664044623,23.5543111544211,153.947889534628,233.286616187414
"2021-12-24",0.112826684164579,NA,20.0022847200275,146.534538154669,213.585597580141
"2021-12-27",0.196044985791624,235.235882097776,NA,154.955759405815,226.147681774558
"2021-12-28",0.254370355065726,232.03808892635,NA,174.211628759813,260.972280230102
"2021-12-29",0.352804565358093,240.471075572449,66.3090180795186,106.102157635967,194.658710925845
"2021-12-30",0.566349284893552,227.94453716325,46.3758733154324,135.427285441401,237.006183965479
"2021-12-31",0.440006036061741,217.278069424798,25.6841851007783,140.386907724968,245.413828988502
"2022-01-04",0.448776107146076,248.643262157275,144.105268938752,133.380864055274,233.480677665722
"2022-01-05",0.292660604549391,157.803642822774,153.670429715618,130.208935970676,190.405660223572
"2022-01-06",0.0766604491682797,155.471521582566,85.050912750273,81.6708498752025,137.187610377018
"2022-01-07",0.0907764409254113,138.726038933653,117.877899840539,98.3662783497202,154.225283134992
"2022-01-10",0.225009348055071,134.336271106759,75.8025376275866,112.694860215682,175.917376798485
"2022-01-11",0.35935990126806,179.541236989197,119.915924026659,94.2561936338925,136.862525918146
"2022-01-12",0.298828738265432,195.319899939228,178.299125619187,124.249830181622,194.459292327419
"2022-01-13",0.288416348203503,130.571149099735,188.503159418216,64.2752824744636,114.906181286178
"2022-01-14",0.328123096714667,137.033792876298,165.718968735094,22.332011768007,77.2016176727475
"2022-01-17",0.37794923021163,NA,232.157418961564,36.2194527490925,123.143978867771
"2022-01-18",0.697894859474384,54.0065857013783,182.679306987809,77.5370308735537,177.731610339799
