"TY00YDate","TY00YClose","TY00Y_hpft","TY00Y_hpfc"
2013-11-28,126.4219,125.380130509178,1.0417694908223
2013-11-29,126.5938,125.368690924844,1.22510907515568
2013-12-02,126.1719,125.357184262178,0.814715737822232
2013-12-03,126.3594,125.345620000335,1.0137799996648
2013-12-04,125.9375,125.334007955244,0.603492044755562
2013-12-05,125.75,125.322358361889,0.427641638110778
2013-12-06,125.6875,125.310681704713,0.376818295287399
2013-12-09,125.8281,125.298988644927,0.529111355072543
2013-12-10,126.1719,125.287289999508,0.884610000491748
2013-12-11,126.0469,125.275596804143,0.771303195857239
2013-12-12,124.1563,125.263920460181,-1.10762046018097
2013-12-13,124.2656,125.252272687799,-0.986672687798647
2013-12-16,124.3281,125.240664749326,-0.912564749325779
2013-12-17,124.5625,125.229107499241,-0.666607499241463
2013-12-18,124.1875,125.217611414807,-1.03011141480738
2013-12-19,123.6563,125.206186697736,-1.54988669773625
2013-12-20,123.7813,125.194843123934,-1.41354312393428
2013-12-23,123.5938,125.183589828647,-1.58978982864689
2013-12-24,123.2813,125.172435362817,-1.89113536281748
2013-12-26,122.9844,125.161387620235,-2.17698762023452
2013-12-27,123.0781,125.150453712967,-2.07235371296685
2013-12-30,123.2188,125.139639853205,-1.92083985320455
2013-12-31,123.0625,125.12895139651,-2.06645139650957
2014-01-02,123.1094,125.118392904446,-2.00899290444617
2014-01-03,123.125,125.107968084391,-1.98296808439078
2014-01-06,123.5156,125.097679813283,-1.58207981328262
2014-01-07,123.6406,125.087530148382,-1.44693014838172
2014-01-08,123.0625,125.07752049298,-2.01502049298004
2014-01-09,123.2969,125.067651652267,-1.77075165226695
2014-01-10,124.1719,125.057923598504,-0.886023598503513
2014-01-13,124.4531,125.048335571993,-0.595235571992552
2014-01-14,124.1875,125.038886446791,-0.85138644679095
2014-01-15,123.875,125.029574850909,-1.15457485090886
2014-01-16,124.2813,125.020399060428,-0.739099060427709
2014-01-17,124.4219,125.011356874174,-0.589456874173986
2014-01-20,124.4219,125.00244578546,-0.580545785460426
2014-01-21,124.3594,124.993663043942,-0.634263043942135
2014-01-22,124.0313,124.9850056593,-0.953705659299515
2014-01-23,124.7813,124.976470379035,-0.195170379034513
2014-01-24,125.0938,124.968053556425,0.125746443574678
2014-01-27,125.0156,124.959751464075,0.0558485359254049
2014-01-28,125.0156,124.951560426564,0.0640395734363647
2014-01-29,125.5938,124.943476791559,0.65032320844089
2014-01-30,125.4219,124.935496933199,0.486403066800918
2014-01-31,125.75,124.927617494439,0.822382505561132
2014-02-03,126.3125,124.919835319294,1.3926646807061
2014-02-04,126.1406,124.912147591719,1.22845240828133
2014-02-05,125.8906,124.90455207134,0.986047928660076
2014-02-06,125.6094,124.897047025577,0.712352974423136
2014-02-07,126.0156,124.889631129441,1.12596887055868
2014-02-10,125.9063,124.882303352403,1.02399664759661
2014-02-11,125.5,124.875063129363,0.624936870636662
2014-02-12,125.2188,124.8679103185,0.350889681499827
2014-02-13,125.6719,124.860845036317,0.811054963682888
2014-02-14,125.6406,124.853867544361,0.786732455639316
2014-02-17,125.6406,124.846978439435,0.793621560565059
2014-02-18,125.9531,124.840178643548,1.1129213564521
2014-02-19,125.6875,124.833469406759,0.854030593241442
2014-02-20,125.5469,124.826852439163,0.72004756083726
2014-02-21,125.5469,124.820329803878,0.726570196121704
2014-02-24,125.4844,124.813903861662,0.670496138338348
2014-02-25,125.8125,124.807577273604,1.00492272639559
2014-02-26,125.8594,124.801352977954,1.05804702204581
2014-02-27,126.2969,124.795234328353,1.50166567164697
2014-02-28,126,124.789225115797,1.21077488420267
2014-03-03,126.5781,124.783329752012,1.79477024798827
2014-03-04,125.9844,124.777553149206,1.20684685079374
2014-03-05,125.9219,124.771900961477,1.1499990385229
2014-03-06,125.9219,124.766379341782,1.15552065821789
2014-03-07,125.0938,124.760994918442,0.332805081557575
2014-03-10,125.0938,124.755754797426,0.338045202574403
2014-03-11,125.2031,124.750666222267,0.452433777733097
2014-03-12,124.0781,124.745736576236,-0.667636576235988
2014-03-13,124.625,124.74097342962,-0.115973429620283
2014-03-14,124.6563,124.736384076733,-0.080084076733275
2014-03-17,124.4063,124.73197576395,-0.325675763949707
2014-03-18,124.4688,124.727755704541,-0.258955704541104
2014-03-19,123.4531,124.723730977157,-1.27063097715699
2014-03-20,123.3906,124.719908553406,-1.32930855340581
2014-03-21,123.4219,124.716294879667,-1.29439487966724
2014-03-24,123.4375,124.712895852839,-1.27539585283938
2014-03-25,123.4531,124.709716834769,-1.25661683476889
2014-03-26,123.7813,124.706762660105,-0.925462660105183
2014-03-27,123.8594,124.704037644063,-0.844637644063187
2014-03-28,123.5625,124.701545719308,-1.13904571930774
2014-03-31,123.5,124.699290469366,-1.19929046936557
2014-04-01,123.3594,124.697275006927,-1.33787500692719
2014-04-02,122.9063,124.695501948944,-1.78920194894437
2014-04-03,122.9688,124.693973359346,-1.72517335934611
2014-04-04,123.6094,124.692690562476,-1.08329056247621
2014-04-07,123.8906,124.691654169562,-0.801054169562075
2014-04-08,123.8438,124.690864344042,-0.847064344041561
2014-04-09,123.8281,124.690320918229,-0.862220918229299
2014-04-10,124.8281,124.690023374297,0.138076625702594
2014-04-11,124.7969,124.689970838011,0.106929161989023
2014-04-14,124.6094,124.690162492211,-0.080762492211376
2014-04-15,124.6563,124.690597563938,-0.0342975639377817
2014-04-16,124.3438,124.691275246846,-0.34747524684618
2014-04-17,123.7656,124.692194720416,-0.926594720416241
2014-04-21,123.8281,124.693355020495,-0.865255020494815
2014-04-22,123.6094,124.694754799911,-1.08535479991132
2014-04-23,124.0313,124.696392353834,-0.665092353834502
2014-04-24,123.875,124.69826552879,-0.823265528790467
2014-04-25,124.0625,124.700371896383,-0.63787189638266
2014-04-28,124.0625,124.702708687911,-0.64020868791052
2014-04-29,123.8125,124.705272871002,-0.892772871002252
2014-04-30,124.4063,124.70806114865,-0.301761148649932
2014-05-01,124.4063,124.711069854808,-0.304769854808495
2014-05-02,124.7031,124.714295198698,-0.0111951986975122
2014-05-05,124.5781,124.717733263557,-0.139633263556857
2014-05-06,124.6563,124.721380127999,-0.0650801279986717
2014-05-07,124.8281,124.725231812917,0.102868187083275
2014-05-08,124.8281,124.729284312302,0.0988156876977318
2014-05-09,125,124.733533662669,0.266466337330739
2014-05-12,124.75,124.737975941378,0.0120240586224136
2014-05-13,124.6875,124.742607335933,-0.0551073359334488
2014-05-14,125.7188,124.747424038814,0.971375961185906
2014-05-15,125.9219,124.752422219717,1.16947778028341
2014-05-16,125.8438,124.757598449866,1.08620155013387
2014-05-19,125.7813,124.762949783903,1.0183502160968
2014-05-20,125.9531,124.76847372546,1.18462627453976
2014-05-21,125.5781,124.774168199115,0.803931800885463
2014-05-22,125.625,124.78003161912,0.844968380879653
2014-05-23,125.8281,124.786062732046,1.04203726795447
2014-05-26,125.8281,124.792260633733,1.0358393662669
2014-05-27,125.7813,124.798624850763,0.982675149237383
2014-05-28,126.4688,124.805155337888,1.66364466211188
2014-05-29,126.4219,124.811852456062,1.61004754393802
2014-05-30,126.1406,124.81871725392,1.32188274607959
2014-06-02,125.6719,124.825751445629,0.846148554371373
2014-06-03,124.6875,124.832957291765,-0.145457291764515
2014-06-04,124.6875,124.84033740267,-0.1528374026703
2014-06-05,125.4063,124.847894328562,0.558405671437879
2014-06-06,125.4063,124.855630556479,0.550669443521298
2014-06-09,124.9844,124.863548804282,0.120851195718406
2014-06-10,124.9063,124.871652017457,0.03464798254313
2014-06-11,124.1719,124.879943191446,-0.708043191445525
2014-06-12,124.5313,124.888425336011,-0.357125336010658
2014-06-13,124.4063,124.897101168239,-0.490801168238995
2014-06-16,124.2031,124.905973257596,-0.702873257596047
2014-06-17,123.9375,124.91504397067,-0.977543970669608
2014-06-18,124.0938,124.924315383508,-0.830515383507707
2014-06-19,124.1875,124.933789168082,-0.746289168081683
2014-06-20,124.2969,124.943466653061,-0.64656665306056
2014-06-23,124.375,124.953348858628,-0.578348858627853
2014-06-24,124.3594,124.963436537702,-0.604036537702358
2014-06-25,124.7813,124.973730204137,-0.192430204136514
2014-06-26,125.125,124.984230122098,0.140769877901791
2014-06-27,125.1406,124.994936476213,0.145663523786797
2014-06-30,125.1875,125.005849509295,0.181650490705178
2014-07-01,124.8594,125.016969524369,-0.157569524368548
2014-07-02,124.4063,125.028296899547,-0.621996899546534
2014-07-03,124.2188,125.039831947808,-0.82103194780841
2014-07-04,124.2188,125.051574725025,-0.832774725024672
2014-07-07,124.3594,125.063524947685,-0.704124947684877
2014-07-08,124.7344,125.075681988043,-0.341281988042886
2014-07-09,124.5938,125.088044927295,-0.494244927294944
2014-07-10,125.1563,125.100612705566,0.0556872944340633
2014-07-11,125.2969,125.11338405868,0.183515941320454
2014-07-14,125.0313,125.126357745478,-0.0950577454779254
2014-07-15,124.9219,125.139532600662,-0.217632600662024
2014-07-16,124.9688,125.152907419639,-0.184107419638719
2014-07-17,125.3906,125.166480907855,0.224119092144743
2014-07-18,125.25,125.180251694656,0.0697483053443384
2014-07-21,125.4688,125.194218502026,0.274581497973722
2014-07-22,125.3594,125.208380080785,0.151019919215327
2014-07-23,125.4688,125.222735295248,0.246064704751513
2014-07-24,125.0938,125.237283072162,-0.143483072161869
2014-07-25,125.25,125.252022439982,-0.00202243998216056
2014-07-28,125.0781,125.266952367856,-0.188852367855752
2014-07-29,125.3594,125.282071824094,0.0773281759064423
2014-07-30,124.5781,125.297379698943,-0.719279698942552
2014-07-31,124.5938,125.312874914614,-0.719074914614448
2014-08-01,125.2344,125.328556095999,-0.0941560959988055
2014-08-04,125.3594,125.344421570749,0.0149784292509364
2014-08-05,125.4219,125.360469627598,0.0614303724018193
2014-08-06,125.5,125.376698561471,0.12330143852925
2014-08-07,125.6094,125.393106692684,0.216293307316076
2014-08-08,125.9844,125.409692392523,0.574707607476895
2014-08-11,125.9531,125.42645412168,0.526645878319888
2014-08-12,125.875,125.443390578409,0.431609421591364
2014-08-13,125.9688,125.460500678655,0.508299321344575
2014-08-14,126.2031,125.477783516778,0.725316483221686
2014-08-15,126.6406,125.495238397245,1.14536160275517
2014-08-18,126.3281,125.51286492434,0.815235075660122
2014-08-19,126.2969,125.530663175794,0.766236824205874
2014-08-20,126.2031,125.548633566324,0.654466433676289
2014-08-21,125.9844,125.566776827377,0.417623172623041
2014-08-22,125.875,125.585093960932,0.289906039068438
2014-08-26,125.9688,125.603586141594,0.365213858406055
2014-08-27,126.2813,125.622254663806,0.659045336193526
2014-08-28,126.3906,125.641100972976,0.749499027024155
2014-08-29,126.375,125.660126786931,0.714873213068572
2014-09-01,126.375,125.679334133316,0.695665866684188
2014-09-02,125.8906,125.698725335271,0.191874664728747
2014-09-03,125.7813,125.7183030035,0.062996996499649
2014-09-04,125.4531,125.738069828019,-0.284969828018893
2014-09-05,125.7813,125.758028524883,0.0232714751171401
2014-09-08,125.7188,125.778181692354,-0.0593816923538916
2014-09-09,125.125,125.798531938312,-0.673531938312361
2014-09-10,124.9688,125.819081846093,-0.850281846092812
2014-09-11,124.6094,125.839833720619,-1.23043372061902
2014-09-12,123.9844,125.860789515342,-1.87638951534222
2014-09-15,124.1563,125.881950675102,-1.72565067510206
2014-09-16,124.2969,125.903317869114,-1.60641786911442
2014-09-17,124,125.924891053279,-1.92489105327918
2014-09-18,123.7656,125.94666951947,-2.18106951946975
2014-09-19,123.8281,125.968651763885,-2.14055176388533
2014-09-22,124.2969,125.990835381159,-1.69393538115916
2014-09-23,124.5625,126.013217081106,-1.45071708110648
2014-09-24,124.5313,126.035792873338,-1.50449287333841
2014-09-25,124.6875,126.058558167797,-1.37105816779715
2014-09-26,124.5,126.081507752528,-1.5815077525284
2014-09-29,124.7656,126.104635848838,-1.33903584883766
2014-09-30,124.625,126.127936024298,-1.50293602429825
2014-10-01,125.4844,126.15140129298,-0.667001292980505
2014-10-02,125.4688,126.175024047701,-0.706224047700602
2014-10-03,124.875,126.198796405564,-1.32379640556424
2014-10-06,125.4063,126.222710191751,-0.816410191751422
2014-10-07,125.9375,126.246756684239,-0.309256684238842
2014-10-08,126.0156,126.270926823532,-0.255326823531771
2014-10-09,126.5,126.295211422301,0.204788577699045
2014-10-10,126.5313,126.319601187676,0.211698812324467
2014-10-13,126.5313,126.344086911436,0.187213088564082
2014-10-14,127.5,126.36865947287,1.13134052712957
2014-10-15,128.5312,126.393309828654,2.13789017134632
2014-10-16,127.9844,126.418029403111,1.56637059688898
2014-10-17,127.6094,126.442810504285,1.1665894957147
2014-10-20,127.7344,126.467646087694,1.26675391230561
2014-10-21,127.6406,126.492529591077,1.14807040892285
2014-10-22,127.3438,126.517454975798,0.826345024202314
2014-10-23,126.9219,126.542416677786,0.379483322213842
2014-10-27,127.1406,126.567409474551,0.573190525449484
2014-10-28,126.9688,126.592428300462,0.376371699538007
2014-10-29,126.7031,126.617468326826,0.0856316731744254
2014-10-30,126.625,126.642524880523,-0.0175248805232121
2014-10-31,126.3438,126.667593323834,-0.323793323833592
2014-11-03,126.1563,126.692669011791,-0.5363690117913
2014-11-04,126.4375,126.717747165588,-0.280247165587786
2014-11-05,126.2813,126.742822784701,-0.461522784701105
2014-11-06,126.1406,126.767890752766,-0.627290752766419
2014-11-07,126.6406,126.792945762644,-0.152345762643912
2014-11-10,126.375,126.817982247897,-0.442982247896983
2014-11-11,126.375,126.842994579115,-0.467994579115447
2014-11-12,126.2969,126.867976943778,-0.571076943778076
2014-11-13,126.5,126.892923335913,-0.392923335913458
2014-11-14,126.3594,126.91782751349,-0.558427513489942
2014-11-17,126.4688,126.942683072057,-0.473883072057308
2014-11-18,126.5938,126.967483376334,-0.373683376333609
2014-11-19,126.3438,126.992221595153,-0.648421595152929
2014-11-20,126.4531,127.016890742884,-0.563790742883657
2014-11-21,126.6406,127.041483565863,-0.400883565862616
2014-11-24,126.7969,127.065992577378,-0.269092577378151
2014-11-25,127.0781,127.09041012501,-0.012310125009706
2014-11-26,127.3594,127.114728445105,0.24467155489541
2014-11-27,127.3594,127.138939768921,0.220460231078518
2014-11-28,127.5781,127.163036428857,0.415063571143433
2014-12-01,128,127.187010848435,0.812989151564821
2014-12-02,127.0313,127.210855622754,-0.179555622753661
2014-12-03,126.8438,127.234563682965,-0.39076368296522
2014-12-04,127.1563,127.258127886002,-0.101827886001715
2014-12-05,126.5,127.281540927269,-0.781540927269354
2014-12-08,126.5469,127.304795460083,-0.757895460082703
2014-12-09,127.1563,127.327883814699,-0.171583814698612
2014-12-10,127.25,127.35079800809,-0.100798008090195
2014-12-11,126.7344,127.373529986305,-0.639129986305362
2014-12-12,127.5469,127.396071653726,0.150828346274435
2014-12-15,127.4844,127.418414650542,0.0659853494576566
2014-12-16,127.6094,127.440550679293,0.168849320706781
2014-12-17,127.5938,127.462471469791,0.13132853020918
2014-12-18,126.4375,127.484168821644,-1.04666882164399
2014-12-19,126.6875,127.505634588748,-0.818134588747685
2014-12-22,126.7031,127.526860192345,-0.8237601923454
2014-12-23,126.2031,127.547836715497,-1.3447367154969
2014-12-24,125.7813,127.568554900753,-1.78725490075307
2014-12-26,125.9688,127.589004934804,-1.62020493480419
2014-12-29,126.4375,127.609176265561,-1.17167626556134
2014-12-30,126.6563,127.629057671208,-0.972757671208015
2014-12-31,126.8125,127.648637445604,-0.836137445604267
2015-01-02,127.2344,127.66790348051,-0.433503480510397
2015-01-05,127.6563,127.686843322062,-0.0305433220623312
2015-01-06,128.5,127.705444337202,0.79455566279803
2015-01-07,128.4219,127.723693880247,0.698206119753417
2015-01-08,128.0312,127.74157963395,0.289620366049644
2015-01-09,128.625,127.759089569678,0.865910430322359
2015-01-12,129.0781,127.77621177851,1.30188822148969
2015-01-13,129.2812,127.792934709463,1.48826529053704
2015-01-14,129.8906,127.809247349699,2.08135265030115
2015-01-15,130.3594,127.82513930157,2.53426069843022
2015-01-16,129.9375,127.840601027775,2.09689897222537
2015-01-19,129.9375,127.855624038574,2.08187596142593
2015-01-20,130.0937,127.870200711003,2.22349928899671
2015-01-21,129.8594,127.884324282661,1.97507571733907
2015-01-22,128.8437,127.89798891025,0.945711089749848
2015-01-23,129.6094,127.911189566891,1.69821043310906
2015-01-26,129.6719,127.923921616623,1.74797838337736
2015-01-27,129.625,127.936181125457,1.68881887454342
2015-01-28,130.3906,127.947964881948,2.44263511805217
2015-01-29,130.1875,127.959270372742,2.22822962725806
2015-01-30,130.3437,127.97009609417,2.37360390582968
2015-02-02,130.21,127.980441463626,2.2295585363739
2015-02-03,130.18,127.990306879655,2.18969312034492
2015-02-04,130,127.999693662411,2.00030633758915
2015-02-05,129.9844,128.008604037181,1.97579596281935
2015-02-09,128.6406,128.017041056097,0.623558943903165
2015-02-10,128.375,128.025008588005,0.349991411994613
2015-02-11,128.2031,128.032510759507,0.17058924049252
2015-02-12,128.4062,128.039551841877,0.366648158122967
2015-02-13,128.3281,128.046136176902,0.28196382309755
2015-02-16,128.3281,128.052268257929,0.275831742071032
2015-02-17,127.25,128.057952694854,-0.807952694854366
2015-02-18,127.4531,128.063194211594,-0.610094211594338
2015-02-19,127.75,128.067997198092,-0.317997198091611
2015-02-20,127.4063,128.072365792097,-0.666065792097393
2015-02-23,127.8906,128.076303999917,-0.185703999916607
2015-02-24,128.625,128.07981555253,0.545184447469671
2015-02-25,128.7812,128.082904104156,0.698295895844365
2015-02-26,128.3437,128.085573534369,0.258126465631402
2015-02-27,128.3906,128.087828011391,0.30277198860915
2015-03-02,127.75,128.089671810145,-0.339671810144793
2015-03-03,127.8281,128.091109330706,-0.263009330705695
2015-03-04,127.5,128.092144832742,-0.592144832741825
2015-03-05,127.7344,128.092782467205,-0.358382467204554
2015-03-06,126.6875,128.093026140276,-1.40552614027578
2015-03-09,127,128.092879609998,-1.09287960999802
2015-03-10,127.5469,128.092346053424,-0.545446053424395
2015-03-11,127.6406,128.091428195856,-0.450828195856358
2015-03-12,127.25,128.090128537129,-0.840128537129391
2015-03-13,127.3125,128.088449390725,-0.775949390724986
2015-03-16,127.1875,128.086392722849,-0.898892722849138
2015-03-17,127.6563,128.083960178961,-0.427660178961123
2015-03-18,127.6563,128.081153032955,-0.424853032955065
2015-03-19,128.1875,128.077972381947,0.1095276180534
2015-03-20,128.6562,128.074419147435,0.581780852564892
2015-03-23,128.8281,128.070494296193,0.75760570380663
2015-03-24,129.0937,128.06619903548,1.02750096452008
2015-03-25,129.2812,128.061534885716,1.21966511428392
2015-03-26,128.2187,128.056503792051,0.162196207949362
2015-03-27,128.6094,128.051108203794,0.558291796205819
2015-03-30,128.6875,128.045350637302,0.642149362697619
2015-03-31,128.9062,128.039233839705,0.866966160294622
2015-04-01,129.3437,128.032760823572,1.31093917642762
2015-04-02,129.3437,128.025934959842,1.3177650401576
2015-04-03,129.9062,128.018760161342,1.88743983865751
2015-04-06,129.6562,128.011240885612,1.64495911438822
2015-04-07,129.4062,128.003382370381,1.40281762961876
2015-04-08,129.1562,127.995190533342,1.16100946665821
2015-04-09,129.0937,127.986671872051,1.10702812794852
2015-04-10,128.8906,127.977833363985,0.912766636014719
2015-04-13,128.8594,127.968682444217,0.890717555783333
2015-04-14,129.5937,127.959226925121,1.6344730748787
2015-04-15,129.4844,127.949474987262,1.53492501273813
2015-04-16,129.3594,127.939435486826,1.41996451317356
2015-04-17,129.7656,127.929117914479,1.8364820855213
2015-04-20,129.6406,127.918532347839,1.72206765216054
2015-04-21,129.375,127.907689623656,1.46731037634354
2015-04-22,128.8437,127.896601290511,0.947098709488611
2015-04-23,129.0625,127.885279503513,1.17722049648729
2015-04-24,129.2656,127.873736809262,1.39186319073753
2015-04-27,129.3125,127.861986240978,1.45051375902244
2015-04-28,128.9375,127.850041407215,1.08745859278509
2015-04-29,128.4844,127.837916516116,0.646483483883817
2015-04-30,127.9063,127.825626225334,0.0806737746658629
2015-05-01,127.8594,127.813185459752,0.0462145402478234
2015-05-04,127.7656,127.800609177601,-0.0350091776007807
2015-05-05,127.3906,127.787912356214,-0.397312356213725
2015-05-06,127.0938,127.775109958453,-0.681309958453308
2015-05-07,127.3906,127.762216782949,-0.371616782949058
2015-05-08,128.0156,127.749247346704,0.266352653295916
2015-05-11,126.9688,127.73621601311,-0.767416013110271
2015-05-12,127.0938,127.723137255659,-0.629337255659087
2015-05-13,127.3125,127.710025230623,-0.397525230622783
2015-05-14,127.3906,127.696893834131,-0.306293834131065
2015-05-15,128.0156,127.683756797993,0.331843202007305
2015-05-18,127.4844,127.670627727407,-0.186227727406847
2015-05-19,127.0313,127.657520364743,-0.62622036474333
2015-05-20,127.1563,127.644448375393,-0.488148375392895
2015-05-21,127.6094,127.631425165892,-0.0220251658920411
2015-05-22,127.2656,127.618463940996,-0.352863940996287
2015-05-25,127.2656,127.605577896357,-0.339977896356959
2015-05-26,127.875,127.592780081766,0.282219918234377
2015-05-27,127.6875,127.58008340648,0.107416593519967
2015-05-28,128.0156,127.567500896417,0.448099103582852
2015-05-29,128.2812,127.555045621896,0.726154378104422
2015-06-01,128.1875,127.542730838459,0.64476916154075
2015-06-02,127.0313,127.530570101816,-0.499270101815907
2015-06-03,126.1719,127.518577234195,-1.34667723419511
2015-06-04,126.8438,127.506765851447,-0.662965851447346
2015-06-05,125.9844,127.495149012761,-1.51074901276121
2015-06-08,126.125,127.483739503282,-1.35873950328224
2015-06-09,125.875,127.472549483673,-1.59754948367266
2015-06-10,125.4844,127.461590552947,-1.97719055294731
2015-06-11,125.2031,127.450873649757,-2.24777364975658
2015-06-12,125.5469,127.440408895462,-1.89350889546183
2015-06-15,125.7188,127.430205482284,-1.71140548228399
2015-06-16,125.875,127.420271819744,-1.54527181974359
2015-06-17,125.3125,127.410615609935,-2.09811560993503
2015-06-18,126.1406,127.401243916199,-1.2606439161991
2015-06-19,126.5313,127.392162934602,-0.860862934601745
2015-06-22,125.7813,127.383378340107,-1.60207834010719
2015-06-23,125.4688,127.374895451834,-1.90609545183435
2015-06-25,125.4375,127.366718926667,-1.92921892666742
2015-06-29,126.125,127.358852633587,-1.23385263358747
2015-06-30,126.1563,127.351299644114,-1.19499964411435
2015-07-01,125.4375,127.344062519743,-1.90656251974263
2015-07-02,125.2188,127.337143328002,-2.11834332800228
2015-07-03,125.2188,127.330543348326,-2.1117433483256
2015-07-06,126.75,127.324262984509,-0.574262984508771
2015-07-07,127.2656,127.318301767437,-0.0527017674369835
2015-07-08,127.4375,127.31265899062,0.124841009380481
2015-07-09,127.4375,127.307333925779,0.130166074221146
2015-07-10,125.7031,127.302325896244,-1.59922589624363
2015-07-13,125.6094,127.297634279146,-1.68823427914628
2015-07-14,125.8438,127.293257790565,-1.44945779056519
2015-07-15,126.3281,127.28919444873,-0.96109444872975
2015-07-16,126.125,127.285441672722,-1.16044167272158
2015-07-17,126.1406,127.281996484345,-1.14139648434499
2015-07-20,125.9063,127.278855425724,-1.37255542572386
2015-07-21,125.75,127.276014567175,-1.52601456717513
2015-07-22,126.2813,127.273469411656,-0.992169411656307
2015-07-23,126.5,127.271214831331,-0.771214831331485
2015-07-24,126.75,127.269245288243,-0.51924528824252
2015-07-27,127.125,127.267554925642,-0.142554925642169
2015-07-28,126.9688,127.266137672147,-0.297337672146641
2015-07-29,126.8125,127.264987397447,-0.45248739744744
2015-07-30,126.6719,127.264097848328,-0.592197848328027
2015-07-31,127.4688,127.263462584531,0.205337415469028
2015-08-03,127.4844,127.263074921009,0.221325078990903
2015-08-04,127.5938,127.262928257593,0.330871742407417
2015-08-05,126.8125,127.263016085599,-0.450516085599475
2015-08-06,127.0469,127.263332033116,-0.216432033116017
2015-08-07,127.2813,127.263869542004,0.0174304579958127
2015-08-10,127.2344,127.264621964661,-0.0302219646605546
2015-08-11,127.8594,127.265582660687,0.593817339312931
2015-08-12,128.1719,127.266744977194,0.905155022806207
2015-08-13,127.6875,127.26810250675,0.419397493249606
2015-08-14,127.3125,127.269649216081,0.0428507839187939
2015-08-17,127.6875,127.271379245273,0.416120754726811
2015-08-18,127.5938,127.273286752125,0.320513247874589
2015-08-19,127.4844,127.275366066445,0.20903393355508
2015-08-20,128.4375,127.277611650526,1.15988834947405
2015-08-21,128.4375,127.280018053069,1.15748194693118
2015-08-24,129,127.282580302225,1.71741969777497
2015-08-25,128.3125,127.285293904603,1.02720609539727
2015-08-26,127.7969,127.288155076722,0.508744923277521
2015-08-27,127.7969,127.29116045971,0.505739540289496
2015-08-28,127.8438,127.294306904987,0.549493095012986
2015-08-31,127.7969,127.297591473026,0.499308526974325
2015-09-01,127.8594,127.301011451438,0.558388548562183
2015-09-02,127.8125,127.304564334229,0.507935665770983
2015-09-03,127.9688,127.30824784622,0.660552153779691
2015-09-04,128.1406,127.312059922193,0.828540077807221
2015-09-07,128.1406,127.315998769973,0.824601230026957
2015-09-08,127.9219,127.320062939873,0.601837060126872
2015-09-09,127.4844,127.324251323062,0.160148676937904
2015-09-10,127.8594,127.328563059484,0.530836940515954
2015-09-11,127.5469,127.332997355282,0.213902644717577
2015-09-14,127.5469,127.337553636027,0.20934636397304
2015-09-15,126.5938,127.342231415706,-0.748431415706199
2015-09-16,126.5313,127.347030294844,-0.815730294844429
2015-09-17,126.625,127.351949564594,-0.726949564593881
2015-09-18,127.7656,127.356988178917,0.408611821082793
2015-09-21,127.4219,127.362144791285,0.0597552087149964
2015-09-22,128,127.367418224072,0.632581775928223
2015-09-23,127.8125,127.372807324352,0.439692675647948
2015-09-24,128.0625,127.378311200685,0.684188799315052
2015-09-25,127.75,127.38392914338,0.366070856620005
2015-09-28,128.4062,127.389660725563,1.01653927443659
2015-09-29,128.75,127.39550567168,1.35449432831978
2015-09-30,128.875,127.401464126372,1.47353587362783
2015-10-01,128.8906,127.407536794174,1.48306320582591
2015-10-02,129.6406,127.413724988721,2.22687501127851
2015-10-05,128.8437,127.420030636689,1.42366936331147
2015-10-06,128.75,127.42645658525,1.32354341474993
2015-10-07,128.75,127.433006270068,1.31699372993164
2015-10-08,128.4219,127.439683673906,0.982216326094261
2015-10-09,128.3125,127.446493323916,0.866006676083648
2015-10-12,128.3125,127.453440153263,0.859059846736879
2015-10-13,128.9531,127.460529453082,1.49257054691849
2015-10-14,129.5937,127.467766869608,2.12593313039225
2015-10-15,129.2656,127.475158666047,1.79044133395347
2015-10-16,129.1406,127.482711984378,1.65788801562167
2015-10-19,128.9375,127.49043470668,1.44706529332045
2015-10-20,128.5312,127.498335400331,1.0328645996693
2015-10-21,128.8906,127.506423230871,1.38417676912885
2015-10-22,129.0312,127.514707790785,1.51649220921522
2015-10-23,128.375,127.523199244719,0.851800755280913
2015-10-26,128.5937,127.531908384178,1.06179161582194
2015-10-28,128.2969,127.540846352766,0.756053647234062
2015-10-29,127.875,127.550024732989,0.324975267011286
2015-10-30,127.7344,127.559455419874,0.174944580125626
2015-11-03,127.1094,127.569150442783,-0.4597504427831
2015-11-04,126.9531,127.57912190339,-0.626021903389794
2015-11-05,126.9063,127.589381713327,-0.683081713327108
2015-11-06,126,127.599941525456,-1.59994152545579
2015-11-09,125.9063,127.610812710278,-1.70451271027756
2015-11-10,126.2813,127.622005976943,-1.3407059769433
2015-11-11,126.2813,127.633531330026,-1.35223133002558
2015-11-12,126.2656,127.645398219905,-1.3797982199048
2015-11-13,126.5469,127.657615538002,-1.11071553800223
2015-11-16,126.8594,127.670191605385,-0.81079160538544
2015-11-17,126.4219,127.683134283998,-1.26123428399834
2015-11-18,126.625,127.696451100636,-1.07145110063582
2015-11-19,126.7656,127.710149060748,-0.944549060747751
2015-11-20,126.6875,127.724234726891,-1.03673472689066
2015-11-23,126.5156,127.738714271182,-1.22311427118234
2015-11-24,127,127.753593437196,-0.753593437196214
2015-11-25,126.9844,127.768877462919,-0.784477462919005
2015-11-26,126.9844,127.784571274832,-0.80017127483195
2015-11-27,127.1875,127.800679475145,-0.613179475145365
