"ZL00YDate","ZL00YClose","ZL00Y_hpft","ZL00Y_hpfc"
2011-12-30,52.08,52.0347280738691,0.0452719261309326
2012-01-03,52.75,52.0374956270939,0.712504372906109
2012-01-04,52.85,52.0410186618361,0.808981338163865
2012-01-05,51.82,52.045277417373,-0.225277417372974
2012-01-06,51.14,52.0502524673828,-0.910252467382816
2012-01-09,52.21,52.0559242924239,0.154075707576143
2012-01-10,52.54,52.0622729967915,0.477727003208474
2012-01-11,51.82,52.0692787484706,-0.249278748470551
2012-01-12,51.38,52.0769219129193,-0.696921912919306
2012-01-13,50.19,52.0851827525531,-1.89518275255305
2012-01-17,50.67,52.0940412417084,-1.42404124170841
2012-01-18,50.27,52.1034765713297,-1.83347657132969
2012-01-19,51.01,52.1134673437201,-1.10346734372005
2012-01-20,50.31,52.1239914032965,-1.81399140329653
2012-01-23,51.47,52.1350261383472,-0.665026138347234
2012-01-24,51.31,52.1465481873299,-0.836548187329873
2012-01-25,51.28,52.1585339138062,-0.878533913806223
2012-01-26,51.88,52.1709593355432,-0.290959335543206
2012-01-27,51.68,52.1838001071567,-0.503800107156745
2012-01-30,50.29,52.1970317629921,-1.90703176299211
2012-01-31,50.7,52.2106296291439,-1.5106296291439
2012-02-01,51.15,52.2245682434161,-1.07456824341609
2012-02-02,51.16,52.2388215191793,-1.07882151917931
2012-02-03,51.56,52.2533629256218,-0.69336292562178
2012-02-06,52.2,52.2681654859889,-0.068165485988855
2012-02-07,52.17,52.2832019369186,-0.113201936918575
2012-02-08,52.66,52.2984449868714,0.361555013128585
2012-02-09,52.55,52.3138672975151,0.236132702484929
2012-02-10,52.47,52.3294416799695,0.14055832003049
2012-02-13,52.98,52.3451410429626,0.634858957037417
2012-02-14,52.99,52.3609383533232,0.629061646676811
2012-02-15,53.3,52.3768068403054,0.923193159694584
2012-02-16,53.06,52.392719993192,0.667280006808022
2012-02-17,53.41,52.4086516828768,1.00134831712322
2012-02-21,53.98,52.4245760560803,1.55542394391971
2012-02-22,54.15,52.4404676734401,1.70953232655991
2012-02-23,54.09,52.4563017385436,1.63369826145641
2012-02-24,54.26,52.4720541616299,1.78794583837005
2012-02-27,54.4,52.4877015282437,1.91229847175629
2012-02-28,54.37,52.5032211629941,1.8667788370059
2012-02-29,54.2,52.518591180958,1.68140881904202
2012-03-01,53.89,52.5337904688632,1.35620953113685
2012-03-02,53.81,52.5487986084643,1.26120139153574
2012-03-05,53.45,52.5635957421186,0.886404257881448
2012-03-06,52.95,52.5781625335132,0.371837466486797
2012-03-07,52.92,52.5924800127393,0.327519987260731
2012-03-08,53.43,52.6065293635901,0.823470636409852
2012-03-09,54.32,52.6202919052433,1.69970809475669
2012-03-12,54.01,52.6337492972658,1.37625070273418
2012-03-13,54.76,52.6468839018155,2.11311609818448
2012-03-14,54.77,52.6596786499369,2.1103213500631
2012-03-15,55.42,52.6721173461519,2.74788265384811
2012-03-16,55.43,52.6841846673042,2.74581533269576
2012-03-19,55.38,52.6958664261016,2.68413357389843
2012-03-20,54.4,52.7071495702619,1.69285042973806
2012-03-21,54.38,52.7180221570158,1.66197784298419
2012-03-22,53.85,52.7284729433504,1.12152705664963
2012-03-23,54.75,52.7384913732474,2.01150862675263
2012-03-26,55.33,52.7480673542821,2.58193264571788
2012-03-27,55.13,52.7571916255073,2.37280837449268
2012-03-28,54.57,52.7658559932423,1.80414400675766
2012-03-29,53.78,52.7740532446311,1.00594675536887
2012-03-30,54.86,52.7817769125773,2.07822308742272
2012-04-02,56.22,52.7890209458025,3.43097905419753
2012-04-03,55.93,52.7957801520825,3.13421984791751
2012-04-04,56.07,52.8020507574218,3.26794924257817
2012-04-05,56.61,52.8078302833853,3.80216971661475
2012-04-09,56.76,52.8131176023764,3.94688239762355
2012-04-10,56.91,52.8179131584635,4.09208684153654
2012-04-11,56.37,52.8222190271963,3.54778097280366
2012-04-12,57.16,52.8260389756298,4.33396102437017
2012-04-13,56.41,52.8293782373276,3.5806217626724
2012-04-16,55.73,52.8322438373397,2.89775616266031
2012-04-17,55.84,52.8346442808011,3.00535571919894
2012-04-18,55.21,52.8365892706622,2.37341072933784
2012-04-19,55.16,52.838089752167,2.32191024783301
2012-04-20,55.74,52.8391576516313,2.90084234836869
2012-04-23,55.12,52.8398058551558,2.28019414484419
2012-04-24,55.34,52.8400484479331,2.49995155206691
2012-04-25,55.62,52.8399004576955,2.78009954230453
2012-04-26,55.29,52.8393779455557,2.45062205444432
2012-04-27,55.26,52.8384981218071,2.42150187819291
2012-04-30,54.77,52.8372792097318,1.93272079026823
2012-05-01,54.58,52.8357404335638,1.74425956643615
2012-05-02,54.26,52.8339018164457,1.4260981835543
2012-05-03,53.82,52.8317841025268,0.988215897473152
2012-05-04,53.27,52.8294086254487,0.440591374551317
2012-05-07,53.55,52.8267971273411,0.72320287265885
2012-05-08,53.25,52.8239715324567,0.426028467543309
2012-05-09,52.85,52.8209540639908,0.0290459360091616
2012-05-10,53.46,52.8177671212424,0.642232878757596
2012-05-11,52.12,52.8144331155164,-0.694433115516425
2012-05-14,51.26,52.8109747235913,-1.55097472359125
2012-05-15,51.39,52.8074143351945,-1.41741433519447
2012-05-16,50.44,52.8037736989432,-2.36377369894323
2012-05-17,50.65,52.8000739775523,-2.15007397755229
2012-05-18,50.24,52.7963353566476,-2.55633535664763
2012-05-21,50.87,52.7925771331011,-1.9225771331011
2012-05-22,50.43,52.7888175470983,-2.35881754709827
2012-05-23,48.98,52.7850740441089,-3.80507404410889
2012-05-24,49.5,52.7813630945618,-3.28136309456184
2012-05-25,50.2,52.7776995960217,-2.57769959602174
2012-05-29,50.13,52.7740970896695,-2.64409708966953
2012-05-30,49.72,52.7705680511691,-3.05056805116907
2012-05-31,49.2,52.7671238632205,-3.56712386322045
2012-06-01,48.64,52.7637746475418,-4.12377464754177
2012-06-04,48.32,52.7605290513455,-4.44052905134554
2012-06-05,48.6,52.7573940172416,-4.15739401724162
2012-06-06,49.2,52.7543746523038,-3.5543746523038
2012-06-07,50.31,52.7514743451063,-2.44147434510629
2012-06-08,49.42,52.7486950149878,-3.32869501498781
2012-06-11,49.66,52.7460375720799,-3.08603757207993
2012-06-12,49.64,52.7435015505651,-3.10350155056509
2012-06-13,49.12,52.7410852089821,-3.62108520898211
2012-06-14,48.06,52.7387855230073,-4.67878552300733
2012-06-15,48.6,52.7365979715056,-4.13659797150559
2012-06-18,48.66,52.7345160993203,-4.07451609932028
2012-06-19,50.3,52.7325317413914,-2.43253174139145
2012-06-20,50.78,52.7306350484182,-1.95063504841819
2012-06-21,49.95,52.7288151655885,-2.77881516558848
2012-06-22,49.65,52.7270604317764,-3.07706043177637
2012-06-25,51.29,52.7253580372055,-1.43535803720549
2012-06-26,50.82,52.7236939001663,-1.90369390016631
2012-06-27,51.36,52.7220533456302,-1.36205334563016
2012-06-28,50.84,52.7204209116578,-1.88042091165775
2012-06-29,52.07,52.7187805732918,-0.648780573291751
2012-07-02,52.17,52.7171155282844,-0.547115528284395
2012-07-03,52.89,52.7154087062082,0.174591293791769
2012-07-05,54.16,52.7136428104801,1.44635718951985
2012-07-06,53.42,52.7118006166859,0.708199383314104
2012-07-09,54.53,52.7098654982775,1.82013450172246
2012-07-10,54.32,52.707821121448,1.61217887855196
2012-07-11,53.81,52.7056519047607,1.10434809523927
2012-07-12,53.28,52.7033429331888,0.576657066811156
2012-07-13,53.65,52.700879748199,0.949120251800958
2012-07-16,54.64,52.6982481296243,1.9417518703757
2012-07-17,54.17,52.6954342496262,1.47456575037383
2012-07-18,54,52.6924250830082,1.30757491699181
2012-07-19,54.33,52.6892082141001,1.64079178589989
2012-07-20,54.35,52.6857717677305,1.66422823226952
2012-07-23,53.74,52.682104546965,1.057895453035
2012-07-24,51.41,52.678196042795,-1.26819604279497
2012-07-25,52.2,52.6740361835027,-0.474036183502689
2012-07-26,51.66,52.6696143731493,-1.00961437314926
2012-07-27,51.99,52.6649198198485,-0.67491981984847
2012-07-30,52.56,52.6599413143799,-0.0999413143799421
2012-07-31,52.36,52.6546673685388,-0.294667368538803
2012-08-01,51.83,52.6490864528085,-0.819086452808532
2012-08-02,51.62,52.6431869158684,-1.02318691586839
2012-08-03,52.05,52.6369567678204,-0.586956767820375
2012-08-06,51.69,52.6303835958226,-0.940383595822557
2012-08-07,51.52,52.623454744409,-1.10345474440897
2012-08-08,51.73,52.616157169396,-0.886157169396001
2012-08-09,52.55,52.6084773704767,-0.0584773704766846
2012-08-10,53.82,52.6004014810423,1.21959851895771
2012-08-13,53.09,52.5919156103117,0.498084389688284
2012-08-14,52.88,52.5830063716371,0.296993628362911
2012-08-15,53.06,52.5736605842583,0.486339415741718
2012-08-16,53.05,52.563865190181,0.486134809819007
2012-08-17,53.12,52.5536073324437,0.566392667556319
2012-08-20,53.86,52.5428743550338,1.31712564496623
2012-08-21,55.54,52.5316538360615,3.00834616393852
2012-08-22,56.15,52.5199338980851,3.63006610191485
2012-08-23,56.14,52.5077039071917,3.63229609280833
2012-08-24,56.28,52.4949547299917,3.78504527000827
2012-08-27,55.94,52.4816787345408,3.4583212654592
2012-08-28,55.73,52.46786985348,3.26213014651996
2012-08-29,56.71,52.4535234489814,4.25647655101856
2012-08-30,56.57,52.43863623165,4.13136376834999
2012-08-31,56.23,52.4232066715483,3.80679332845175
2012-09-04,57.59,52.4072349464772,5.18276505352283
2012-09-05,57.31,52.3907228078129,4.91927719218705
2012-09-06,56.74,52.3736741492797,4.36632585072028
2012-09-07,56.2,52.3560948980319,3.8439051019681
2012-09-10,56.18,52.3379927860881,3.8420072139119
2012-09-11,55.4,52.3193771343827,3.08062286561731
2012-09-12,56.07,52.3002588519809,3.76974114801911
2012-09-13,56.57,52.2806501213532,4.28934987864681
2012-09-14,56.98,52.26056468323,4.71943531676996
2012-09-17,54.98,52.2400180513872,2.73998194861277
2012-09-18,54.86,52.2190276904242,2.64097230957582
2012-09-19,55.78,52.1976121975388,3.58238780246122
2012-09-20,54.61,52.1757912616017,2.43420873839831
2012-09-21,54.46,52.1535860522978,2.30641394770218
2012-09-24,53.77,52.131018745516,1.63898125448403
2012-09-25,53.07,52.1081124705243,0.961887529475732
2012-09-26,51.67,52.0848910340795,-0.414891034079472
2012-09-27,52.19,52.0613786405441,0.128621359455896
2012-09-28,52.07,52.0375993227815,0.0324006772185106
2012-10-01,50.67,52.0135771668215,-1.34357716682152
2012-10-02,50.3,51.9893362720875,-1.68933627208749
2012-10-03,50.36,51.9649001826217,-1.60490018262174
2012-10-04,50.97,51.9402917441632,-0.970291744163231
2012-10-05,51.27,51.9155331390494,-0.64553313904942
2012-10-08,50.92,51.8906461485382,-0.970646148538169
2012-10-09,51.18,51.8656522870499,-0.685652287049924
2012-10-10,50.59,51.8405726677793,-1.25057266777933
2012-10-11,51.36,51.8154281204997,-0.455428120499698
2012-10-12,50.72,51.7902389580479,-1.07023895804791
2012-10-15,50.05,51.7650253050052,-1.71502530500521
2012-10-16,50.49,51.7398068435591,-1.24980684355908
2012-10-17,50.96,51.7146025469745,-0.754602546974508
2012-10-18,52.3,51.6894308718966,0.610569128103375
2012-10-19,51.55,51.6643099630481,-0.114309963048065
2012-10-22,51.64,51.6392582175364,0.000741782463648845
2012-10-23,51.32,51.6142939852179,-0.294293985217872
2012-10-24,51.79,51.5894356162555,0.200564383744547
2012-10-25,51.44,51.5647013391631,-0.124701339163074
2012-10-26,51.01,51.5401094653594,-0.530109465359371
2012-10-29,50.16,51.5156782547167,-1.35567825471671
2012-10-30,50.11,51.4914257479816,-1.38142574798162
2012-10-31,50.09,51.4673694255176,-1.37736942551762
2012-11-01,50.55,51.4435261966624,-0.89352619666236
2012-11-02,49.2,51.419912401405,-2.21991240140504
2012-11-05,48.35,51.3965440103857,-3.04654401038575
2012-11-06,48.61,51.373436076623,-2.76343607662296
2012-11-07,48.59,51.3506023938164,-2.76060239381641
2012-11-08,48.72,51.328055613372,-2.60805561337199
2012-11-09,47.75,51.3058072455736,-3.55580724557356
2012-11-12,47.35,51.2838677226404,-3.93386772264037
2012-11-13,47.13,51.262246006963,-4.13224600696304
2012-11-14,47.69,51.2409494348302,-3.55094943483023
2012-11-15,47.53,51.2199836344259,-3.68998363442592
2012-11-16,47.05,51.1993527661143,-4.14935276611426
2012-11-19,47.91,51.1790594649689,-3.26905946496889
2012-11-20,48.35,51.1591046508877,-2.80910465088769
2012-11-21,48.52,51.1394878924704,-2.61948789247035
2012-11-23,49.09,51.1202075971463,-2.03020759714631
2012-11-26,49.27,51.1012610895538,-1.83126108955378
2012-11-27,50.13,51.0826448551248,-0.952644855124753
2012-11-28,50.04,51.0643546223206,-1.02435462232065
2012-11-29,49.78,51.0463857258197,-1.2663857258197
2012-11-30,49.38,51.0287330768725,-1.64873307687249
2012-12-03,49.77,51.0113910632565,-1.24139106325652
2012-12-04,49.77,50.9943533912285,-1.22435339122845
2012-12-05,50.59,50.977613253905,-0.387613253905045
2012-12-06,50.39,50.9611633383041,-0.571163338304051
2012-12-07,51.19,50.9449961712196,0.245003828780418
2012-12-10,51.16,50.9291040433495,0.230895956650522
2012-12-11,50.19,50.9134793466667,-0.723479346666738
2012-12-12,49.53,50.8981145685875,-1.36811456858745
2012-12-13,48.95,50.8830018974702,-1.93300189747015
2012-12-14,49.91,50.8681329561497,-0.958132956149677
2012-12-17,49.78,50.8534985684363,-1.07349856843626
2012-12-18,49.2,50.8390891620862,-1.63908916208615
2012-12-19,48.38,50.8248947211141,-2.4448947211141
2012-12-20,48.01,50.8109045520019,-2.80090455200188
2012-12-21,48.63,50.7971069506098,-2.16710695060983
2012-12-24,48.94,50.783489055017,-1.84348905501699
2012-12-26,48.23,50.7700371075075,-2.54003710750748
2012-12-27,48.32,50.7567365883412,-2.43673658834125
2012-12-28,48.91,50.7435719278293,-1.83357192782934
2012-12-31,49.17,50.7305265490333,-1.56052654903333
2013-01-02,50.53,50.7175831170902,-0.187583117090244
2013-01-03,50.19,50.7047236520779,-0.514723652077919
2013-01-04,49.44,50.6919300965351,-1.25193009653511
2013-01-07,50.01,50.6791841802345,-0.669184180234457
2013-01-08,49.56,50.666467115451,-1.10646711545098
2013-01-09,49.72,50.6537598378459,-0.933759837845947
2013-01-10,49.86,50.6410428257116,-0.781042825711565
2013-01-11,49.4,50.6282961713613,-1.2282961713613
2013-01-14,50.7,50.6154996442569,0.0845003557431124
2013-01-15,50.87,50.6026325061318,0.267367493868201
2013-01-16,51.33,50.5896740536486,0.740325946351399
2013-01-17,51.54,50.5766036939889,0.963396306011062
2013-01-18,51.75,50.5634011403552,1.18659885964483
2013-01-22,52.4,50.550046504179,1.84995349582098
2013-01-23,51.97,50.5365203873848,1.43347961261523
2013-01-24,52.17,50.5228041565926,1.64719584340743
2013-01-25,52.02,50.5088797709658,1.51112022903417
2013-01-28,51.87,50.4947298705525,1.37527012944752
2013-01-29,51.73,50.4803377200363,1.24966227996367
2013-01-30,52.58,50.4656871525831,2.11431284741685
2013-01-31,52.94,50.4507625179186,2.48923748208144
2013-02-01,53,50.4355490397397,2.56445096026034
2013-02-04,53.09,50.4200329706951,2.66996702930489
2013-02-05,53.01,50.4042016234737,2.60579837652626
2013-02-06,52.44,50.388043414422,2.05195658557795
2013-02-07,51.99,50.3715478370182,1.61845216298178
2013-02-08,51.51,50.3547052329373,1.1552947670627
2013-02-11,51.24,50.3375066128566,0.902493387143442
2013-02-12,51.08,50.3199434650067,0.76005653499332
2013-02-13,51.57,50.302007650672,1.26799234932802
2013-02-14,51.69,50.2836913453143,1.40630865468573
2013-02-15,51.65,50.2649872485318,1.38501275146818
2013-02-19,52.51,50.2458886412346,2.26411135876539
2013-02-20,52.09,50.2263893768412,1.86361062315884
2013-02-21,51.25,50.2064842446628,1.0435157553372
2013-02-22,50.35,50.186168804352,0.163831195647966
2013-02-25,50.05,50.1654390469094,-0.115439046909364
2013-02-26,49.04,50.1442910310565,-1.10429103105645
2013-02-27,49.25,50.1227207677965,-0.872720767796502
2013-02-28,48.85,50.1007238116635,-1.25072381166351
2013-03-01,49.47,50.0782953564446,-0.608295356444619
2013-03-04,50.03,50.055430078927,-0.0254300789270294
2013-03-05,49.95,50.0321224044537,-0.0821224044537106
2013-03-06,50.08,50.0083667478547,0.0716332521453367
2013-03-07,50.58,49.9841574900156,0.595842509984354
2013-03-08,50.25,49.9594890414318,0.290510958568251
2013-03-11,50.46,49.9343560588955,0.525643941104512
2013-03-12,49.99,49.9087533192844,0.0812466807155979
2013-03-13,49.39,49.8826758167565,-0.492675816756476
2013-03-14,49.44,49.856118579054,-0.416118579054016
2013-03-15,49.95,49.8290764302673,0.120923569732703
2013-03-18,49.68,49.8015440224794,-0.121544022479371
2013-03-19,49.47,49.7735160577576,-0.303516057757588
2013-03-20,49.85,49.744987187929,0.105012812070955
2013-03-21,50.37,49.7159519393594,0.654048060640568
2013-03-22,50.32,49.6864048818212,0.633595118178799
2013-03-25,50.47,49.6563408554467,0.813659144553269
2013-03-26,50.76,49.6257549622683,1.13424503773165
2013-03-27,50.85,49.5946426406523,1.2553573593477
2013-03-28,50.11,49.5629997978182,0.547000202181808
2013-04-01,50.12,49.5308228598983,0.589177140101661
2013-04-02,49.62,49.4981084791337,0.121891520866337
2013-04-03,49.15,49.4648535513074,-0.314853551307355
2013-04-04,48.56,49.4310550225874,-0.871055022587409
2013-04-05,48.87,49.3967097089937,-0.526709708993672
2013-04-08,49.52,49.3618140664868,0.158185933513197
2013-04-09,50.03,49.3263643333078,0.703635666692168
2013-04-10,50.06,49.2903568130845,0.769643186915495
2013-04-11,49.7,49.2537881002994,0.44621189970061
2013-04-12,49.3,49.2166551075754,0.0833448924246138
2013-04-15,48.14,49.1789549319797,-1.03895493197966
2013-04-16,49.01,49.1406847050332,-0.130684705033224
2013-04-17,49.38,49.1018411287936,0.278158871206401
2013-04-18,49.68,49.0624208512983,0.617579148701691
2013-04-19,49.18,49.0224206355654,0.157579364434644
2013-04-22,48.62,48.9818374998943,-0.361837499894352
2013-04-23,48.59,48.9406685277221,-0.350668527722138
2013-04-24,49.16,48.8989106529163,0.261089347083668
2013-04-25,49.74,48.8565606643912,0.883439335608757
2013-04-26,49.72,48.8136154589875,0.906384541012535
2013-04-29,49.48,48.770072298723,0.709927701277034
2013-04-30,49.15,48.725928820278,0.424071179722021
2013-05-01,48.66,48.6811829537889,-0.0211829537888814
2013-05-02,48.4,48.6358328046854,-0.235832804685367
2013-05-03,49.12,48.5898764696412,0.530123530358792
2013-05-06,49.05,48.5433119478466,0.506688052153395
2013-05-07,49.15,48.4961374576236,0.653862542376379
2013-05-08,48.85,48.4483514267387,0.401648573261289
2013-05-09,49.15,48.3999525532382,0.750047446761837
2013-05-10,49.3,48.3509397011953,0.949060298804746
2013-05-13,49.58,48.3013120447209,1.27868795527914
2013-05-14,49.8,48.2510691502301,1.54893084976994
2013-05-15,49.39,48.200211112696,1.18978888730403
2013-05-16,49.53,48.1487386673574,1.38126133264263
2013-05-17,49.56,48.096653041265,1.46334695873501
2013-05-20,49.19,48.0439560324259,1.1460439675741
2013-05-21,49.53,47.9906500437361,1.5393499562639
2013-05-22,49.64,47.9367379518211,1.70326204817893
2013-05-23,49.72,47.8822232696108,1.83777673038918
2013-05-24,49.3,47.8271102140957,1.47288978590427
2013-05-28,49.62,47.7714037619303,1.84859623806972
2013-05-29,48.74,47.7151094986007,1.02489050139933
2013-05-30,48.58,47.6582337737289,0.921766226271133
2013-05-31,48.49,47.6007833605859,0.889216639414112
2013-06-03,48.55,47.5427654134625,1.00723458653747
2013-06-04,48.63,47.4841874542181,1.14581254578187
2013-06-05,48.28,47.4250574210608,0.854942578939175
2013-06-06,48.17,47.3653837258321,0.804616274167881
2013-06-07,48.56,47.3051751337717,1.25482486622829
2013-06-10,48.18,47.2444407427157,0.935559257284263
2013-06-11,48.07,47.1831901691945,0.886809830805499
2013-06-12,48.15,47.1214334164609,1.02856658353909
2013-06-13,47.85,47.0591808543394,0.790819145660557
2013-06-14,48.46,46.9964432778226,1.46355672217739
2013-06-17,48.84,46.9332318087957,1.90676819120429
2013-06-18,48.74,46.8695581741196,1.87044182588038
2013-06-19,49.31,46.8054348888365,2.50456511116354
2013-06-20,48.44,46.7408752411539,1.69912475884609
2013-06-21,48.04,46.6758935545659,1.36410644543411
2013-06-22,48,46.6105048549169,1.38949514508314
2013-06-24,47.69,46.544724731917,1.14527526808298
2013-06-25,47.76,46.478569349638,1.28143065036199
2013-06-26,46.89,46.4120553455632,0.477944654436839
2013-06-27,46.76,46.345199886867,0.414800113133025
2013-06-28,46.53,46.2780203382872,0.251979661712817
2013-06-29,46.53,46.2105342360235,0.319465763976516
2013-07-01,46.76,46.1427592204334,0.617240779566605
2013-07-02,46.8,46.0747130639292,0.725286936070785
2013-07-03,47.18,46.0064137940658,1.17358620593424
2013-07-05,47.08,45.9378797382016,1.14212026179841
2013-07-06,47.09,45.8691297088092,1.22087029119084
2013-07-08,46.96,45.8001829904677,1.15981700953234
2013-07-09,46.77,45.7310593724146,1.03894062758542
2013-07-10,47.03,45.6617791233091,1.36822087669086
2013-07-11,47.15,45.5923629412673,1.55763705873275
2013-07-12,46.51,45.522832089972,0.987167910028045
2013-07-15,45.98,45.453208476971,0.526791523029036
2013-07-16,45.74,45.3835144178674,0.356485582132638
2013-07-17,45.74,45.3137724460189,0.42622755398112
2013-07-18,45.59,45.2440052421398,0.345994757860155
2013-07-19,45.5,45.17423566313,0.32576433686995
2013-07-22,45.43,45.1044867089096,0.325513291090448
2013-07-23,44.79,45.0347815140563,-0.24478151405635
2013-07-24,44.27,44.9651433477025,-0.695143347702471
2013-07-25,43.75,44.8955953777971,-1.14559537779714
2013-07-26,43.64,44.8261604849453,-1.18616048494534
2013-07-29,42.48,44.7568610762087,-2.27686107620869
2013-07-30,42.13,44.6877190683383,-2.55771906833827
2013-07-31,42.09,44.618755436922,-2.52875543692197
2013-08-01,42.5,44.5499901002897,-2.04999010028966
2013-08-02,42.38,44.4814419314854,-2.10144193148543
2013-08-05,42.72,44.4131289561697,-1.69312895616969
2013-08-06,42.28,44.3450683313509,-2.0650683313509
2013-08-07,41.92,44.2772765141669,-2.35727651416692
2013-08-09,41.52,44.2097691081386,-2.68976910813858
2013-08-12,42.47,44.1425607423841,-1.67256074238407
2013-08-13,42.71,44.075664934179,-1.36566493417903
2013-08-14,42.3,44.0090945094298,-1.70909450942982
2013-08-15,43.1,43.9428617295313,-0.842861729531271
2013-08-16,42.77,43.876978149408,-1.10697814940797
2013-08-19,43.5,43.811454975579,-0.311454975579045
2013-08-20,42.82,43.7463029569832,-0.926302956983246
2013-08-21,42.77,43.6815327138172,-0.911532713817225
2013-08-22,42.38,43.6171544833794,-1.23715448337938
2013-08-23,42.67,43.5531781261788,-0.883178126178834
2013-08-26,43.13,43.489612991334,-0.359612991334021
2013-08-27,44,43.4264680628934,0.573531937106557
2013-08-28,44.35,43.3637521762558,0.986247823744197
2013-08-29,43.73,43.3014744038953,0.428525596104726
2013-08-30,43.86,43.2396442259603,0.620355774039662
2013-09-04,43.61,43.1782712997356,0.431728700264405
2013-09-05,43.19,43.1173655389349,0.0726344610650513
2013-09-06,43.46,43.0569370357327,0.403062964267255
2013-09-09,42.85,42.9969959123261,-0.146995912326127
2013-09-10,42.87,42.9375524575237,-0.0675524575237049
2013-09-11,42.68,42.8786168993705,-0.198616899370498
2013-09-12,42.85,42.8201994379884,0.0298005620115727
2013-09-13,42.3,42.7623101913998,-0.462310191399833
2013-09-16,42.11,42.7049592899452,-0.594959289945149
2013-09-17,41.96,42.6481566728641,-0.688156672864106
2013-09-18,42.55,42.5919120334643,-0.0419120334642947
2013-09-19,42.74,42.5362347805965,0.203765219403523
2013-09-20,42.19,42.4811343057877,-0.291134305787749
2013-09-23,41.96,42.4266200847934,-0.466620084793418
2013-09-24,41.81,42.3727014730258,-0.562701473025788
2013-09-25,41.97,42.3193876330127,-0.349387633012739
2013-09-26,41.79,42.2666874946867,-0.476687494686688
2013-09-27,41.55,42.2146098435564,-0.66460984355642
2013-09-30,40.81,42.1631632680876,-1.35316326808761
2013-10-01,39.95,42.1123560820218,-2.16235608202178
2013-10-02,39.11,42.0621960397587,-2.95219603975869
2013-10-03,39.99,42.0126900018661,-2.02269000186609
2013-10-04,39.97,41.9638436085929,-1.9938436085929
2013-10-07,39.89,41.9156616640893,-2.02566166408926
2013-10-08,40.44,41.8681481483303,-1.42814814833033
2013-10-09,40.66,41.8213062039649,-1.16130620396486
2013-10-10,41.21,41.7751383833022,-0.565138383302172
2013-10-11,40.34,41.7296467586144,-1.38964675861436
2013-10-14,40.39,41.6848331685677,-1.29483316856767
2013-10-15,40.61,41.6406988774041,-1.03069887740413
2013-10-16,41.35,41.597244614135,-0.24724461413498
2013-10-17,41.1,41.5544706817209,-0.454470681720875
2013-10-18,41.69,41.5123772809221,0.177622719077938
2013-10-21,41.66,41.4709644246379,0.189035575362058
2013-10-22,41.64,41.4302321991917,0.209767800808303
2013-10-23,41.42,41.3901807690456,0.0298192309543643
2013-10-24,41.12,41.3508103853697,-0.230810385369667
2013-10-25,40.69,41.3121213116621,-0.622121311662119
2013-10-28,40.35,41.2741137160124,-0.924113716012427
2013-10-29,41.02,41.2367875093506,-0.216787509350634
2013-10-30,41.53,41.2001422206149,0.329857779385141
2013-10-31,41.32,41.1641772891333,0.155822710866674
2013-11-01,41.63,41.1288922905827,0.501107709417282
2013-11-04,41.34,41.0942868650505,0.245713134949474
2013-11-05,41.21,41.0603608597628,0.149639140237162
2013-11-06,41.17,41.0271142235127,0.142885776487327
2013-11-07,40.8,40.9945469669497,-0.194546966949667
2013-11-08,40.13,40.9626591597849,-0.832659159784922
2013-11-11,40.48,40.9314507913124,-0.451450791312435
2013-11-12,40.76,40.9009215066382,-0.140921506638239
2013-11-13,40.96,40.8710707642561,0.0889292357439411
2013-11-14,40.97,40.84189796441,0.128102035589991
2013-11-15,40.49,40.813402544103,-0.323402544103019
2013-11-18,40.12,40.78558399329,-0.665583993289974
2013-11-19,40,40.7584416682443,-0.75844166824426
2013-11-20,40.35,40.7319746501132,-0.381974650113227
2013-11-21,41.54,40.706181706536,0.833818293463975
2013-11-22,41.08,40.6810614472581,0.398938552741947
2013-11-25,40.62,40.6566128266924,-0.0366128266923907
2013-11-26,40.36,40.6328349641569,-0.272834964156861
2013-11-27,39.96,40.6097269638342,-0.649726963834185
2013-11-29,40.28,40.5872878171287,-0.307287817128718
2013-12-02,40.3,40.5655162468747,-0.265516246874711
2013-12-04,40.14,40.5444108488849,-0.404410848884887
2013-12-05,40.33,40.523970109218,-0.193970109218035
2013-12-09,40.23,40.504192346767,-0.274192346767035
2013-12-10,40.15,40.485075800244,-0.335075800243965
2013-12-11,40.41,40.4666185950219,-0.0566185950219483
2013-12-12,40.07,40.4488187179661,-0.378818717966126
2013-12-13,39.85,40.43167413254,-0.581674132540025
2013-12-16,39.68,40.4151826456152,-0.735182645615176
2013-12-17,39.31,40.3993418236243,-1.08934182362426
2013-12-18,39.07,40.3841489291059,-1.31414892910591
2013-12-19,39.38,40.3696007743081,-0.989600774308061
2013-12-20,39.43,40.3556936282615,-0.92569362826148
2013-12-23,39.36,40.3424233509365,-0.982423350936508
2013-12-24,39.15,40.3297854196589,-1.17978541965885
2013-12-26,38.88,40.31777490566,-1.43777490565997
2013-12-27,39.04,40.3063863924953,-1.26638639249526
2013-12-30,38.56,40.2956138694021,-1.73561386940205
2013-12-31,38.81,40.2854508021438,-1.47545080214379
2014-01-02,38.56,40.2758899390522,-1.7158899390522
2014-01-03,38.32,40.2669234185664,-1.94692341856641
2014-01-06,37.85,40.2585426698453,-2.4085426698453
2014-01-07,37.95,40.2507383172676,-2.30073831726763
2014-01-08,37.62,40.2434999896178,-2.62349998961783
