"NI0Date","NI0Close","NI0_hpft","NI0_hpfc"
2021-04-15,121350,130388.806349591,-9038.80634959138
2021-04-16,123490,130474.01394876,-6984.01394876027
2021-04-19,121390,130560.766582905,-9170.76658290453
2021-04-20,120960,130649.080966916,-9689.08096691634
2021-04-21,120850,130738.970024868,-9888.97002486807
2021-04-22,119780,130830.442675753,-11050.4426757525
2021-04-23,120240,130923.503750861,-10683.5037508614
2021-04-26,123150,131018.153513675,-7868.15351367457
2021-04-27,126560,131114.387811542,-4554.38781154227
2021-04-28,127330,131212.19923944,-3882.19923944015
2021-04-29,129920,131311.578509736,-1391.57850973647
2021-04-30,131410,131412.51473006,-2.51473006015601
2021-05-06,132220,131514.996432816,705.003567184127
2021-05-07,133670,131619.012149366,2050.98785063416
2021-05-10,133150,131724.550702498,1425.44929750233
2021-05-11,131690,131831.60176279,-141.601762790484
2021-05-12,132890,131940.15559005,949.844409950396
2021-05-13,128780,132050.202385547,-3270.20238554737
2021-05-14,128770,132161.732743182,-3391.73274318238
2021-05-17,130790,132274.735905081,-1484.73590508137
2021-05-18,134450,132389.19971137,2060.80028862974
2021-05-19,132810,132505.11138844,304.888611560062
2021-05-20,128210,132622.459014537,-4412.45901453744
2021-05-21,124220,132741.230793935,-8521.230793935
2021-05-25,125220,132861.413106974,-7641.41310697415
2021-05-26,125420,132982.988811661,-7562.98881166143
2021-05-27,126420,133105.937607351,-6685.93760735127
2021-05-28,132310,133230.236067159,-920.236067159027
2021-05-31,132890,133355.858000508,-465.858000508157
2021-06-01,134920,133482.776836426,1437.22316357371
2021-06-02,133590,133610.96581138,-20.9658113803016
2021-06-03,133140,133740.398755924,-600.398755924425
2021-06-04,131350,133871.049491946,-2521.04949194618
2021-06-07,129530,134002.891593156,-4472.89159315646
2021-06-08,130080,134135.897591159,-4055.8975911587
2021-06-09,132800,134270.03816865,-1470.03816864978
2021-06-10,131110,134405.282331778,-3295.28233177781
2021-06-11,135350,134541.598479036,808.401520963983
2021-06-15,132500,134678.953646784,-2178.9536467838
2021-06-16,128260,134817.315205535,-6557.31520553548
2021-06-17,127720,134956.649625118,-7236.64962511794
2021-06-18,128300,135096.920664829,-6796.9206648285
2021-06-21,128900,135238.08909262,-6338.08909262046
2021-06-22,132750,135380.112866877,-2630.11286687658
2021-06-23,133700,135522.947326069,-1822.94732606916
2021-06-24,134820,135666.546721484,-846.546721483853
2021-06-25,137570,135810.864550874,1759.13544912576
2021-06-28,137640,135955.853962068,1684.14603793164
2021-06-29,135560,136101.468830048,-541.468830048331
2021-06-30,138060,136247.663725954,1812.3362740462
2021-07-01,134090,136394.392997103,-2304.39299710319
2021-07-02,134000,136541.611739963,-2541.61173996308
2021-07-05,136900,136689.274098455,210.725901545101
2021-07-06,138020,136837.333165902,1182.66683409795
2021-07-07,135480,136985.742122732,-1505.74212273215
2021-07-08,137050,137134.45463824,-84.454638239961
2021-07-09,139910,137283.423759307,2626.57624069299
2021-07-12,139090,137432.602497905,1657.39750209504
2021-07-13,140500,137581.944951726,2918.05504827394
2021-07-14,139960,137731.405903564,2228.59409643552
2021-07-15,139080,137880.941342421,1199.05865757943
2021-07-16,141370,138030.508178506,3339.49182149381
2021-07-19,142390,138180.063817676,4209.93618232429
2021-07-20,138830,138329.567046195,500.432953804921
2021-07-21,136830,138478.978390549,-1648.97839054874
2021-07-22,139020,138628.25858408,391.741415920098
2021-07-23,143260,138777.36767851,4482.63232148981
2021-07-26,145690,138926.265887492,6763.73411250822
2021-07-27,144760,139074.915277616,5685.08472238364
2021-07-28,146580,139223.280711332,7356.71928866832
2021-07-29,147500,139371.329401071,8128.6705989294
2021-07-30,146900,139519.031600238,7380.96839976195
2021-08-02,146270,139666.360922305,6603.63907769517
2021-08-03,142270,139813.294031737,2456.7059682628
2021-08-04,143510,139959.81032268,3550.18967732043
2021-08-06,145190,140105.890204781,5084.10979521902
2021-08-09,140220,140251.515555195,-31.5155551952536
2021-08-10,140120,140396.670352643,-276.670352642751
2021-08-11,140370,140541.338562817,-171.338562817152
2021-08-12,146720,140685.504037047,6034.49596295291
2021-08-13,146810,140829.150555836,5980.84944416356
2021-08-16,146220,140972.264394108,5247.73560589183
2021-08-17,145840,141114.834299027,4725.16570097279
2021-08-18,142310,141256.851186962,1053.148813038
2021-08-19,141220,141398.307927474,-178.307927473531
2021-08-20,140010,141539.197825453,-1529.197825453
2021-08-23,141590,141679.514112085,-89.5141120854902
2021-08-24,142310,141819.249386448,490.750613552491
2021-08-25,143850,141958.396210614,1891.60378938558
2021-08-26,141550,142096.947349519,-546.947349518987
2021-08-27,141840,142234.896350005,-394.896350004669
2021-08-30,147280,142372.23653283,4907.76346716976
2021-08-31,148850,142508.96105552,6341.03894448015
2021-09-01,148250,142645.06510427,5604.9348957301
2021-09-02,146890,142780.546486406,4109.45351359393
2021-09-03,145540,142915.405326111,2624.59467388894
2021-09-06,146100,143049.64344625,3050.35655375026
2021-09-07,145120,143183.263754588,1936.73624541242
2021-09-08,148170,143316.270419786,4853.72958021391
2021-09-09,150750,143448.668411074,7301.33158892565
2021-09-10,153000,143580.464704019,9419.5352959809
2021-09-13,149010,143711.669292265,5298.33070773492
2021-09-14,146540,143842.296063111,2697.70393688878
2021-09-15,146870,143972.361093975,2897.6389060245
2021-09-16,145040,144101.881577398,938.118422602361
2021-09-17,143490,144230.875903685,-740.875903684687
2021-09-22,144030,144359.362850924,-329.362850924331
2021-09-23,145590,144487.360890956,1102.63910904406
2021-09-24,145800,144614.888359473,1185.11164052692
2021-09-27,140800,144741.964047957,-3941.96404795707
2021-09-28,138770,144868.607237766,-6098.60723776632
2021-09-29,139430,144994.835580809,-5564.8355808089
2021-09-30,138070,145120.664208074,-7050.66420807382
2021-10-08,142230,145246.105950272,-3016.10595027196
2021-10-11,145950,145371.170723653,578.829276347106
2021-10-12,144730,145495.867197729,-765.867197728879
2021-10-13,143880,145620.204281277,-1740.20428127722
2021-10-14,144920,145744.190566497,-824.190566496638
2021-10-15,147390,145867.833926255,1522.16607374544
2021-10-18,150990,145991.141892732,4998.85810726823
2021-10-19,151040,146114.122627312,4925.87737268829
2021-10-20,149580,146236.786357704,3343.21364229611
2021-10-21,155880,146359.145347778,9520.85465222233
2021-10-22,151330,146481.213243353,4848.78675664684
2021-10-25,149880,146603.007625788,3276.99237421233
2021-10-26,151980,146724.548080734,5255.45191926629
2021-10-27,147890,146845.85554842,1044.14445158021
2021-10-28,145970,146966.953141467,-996.953141466549
2021-10-29,144210,147087.864404102,-2877.86440410234
2021-11-01,143220,147208.612468455,-3988.61246845513
2021-11-02,143640,147329.219277059,-3689.21927705922
2021-11-03,146040,147449.705123717,-1409.70512371711
2021-11-04,142820,147570.088777256,-4750.08877725639
2021-11-05,142250,147690.388423789,-5440.38842378925
2021-11-08,142740,147810.620285932,-5070.62028593214
2021-11-09,144810,147930.798337464,-3120.79833746379
2021-11-10,143050,148050.934456172,-5000.9344561724
2021-11-11,146170,148171.039229834,-2001.03922983355
2021-11-12,145810,148291.121179038,-2481.12117903765
2021-11-15,145000,148411.187997226,-3411.18799722594
2021-11-16,143500,148531.246352244,-5031.24635224397
2021-11-17,143020,148651.301501889,-5631.30150188933
2021-11-18,141020,148771.356624245,-7751.35662424466
2021-11-19,147440,148891.412569639,-1451.41256963902
2021-11-22,148530,149011.466984302,-481.466984302344
2021-11-23,152750,149131.516914509,3618.48308549104
2021-11-24,153430,149251.559207514,4178.44079248591
2021-11-25,154610,149371.592206308,5238.4077936916
2021-11-26,149780,149491.615981082,288.384018918078
2021-11-29,149200,149611.632767372,-411.632767371865
2021-11-30,147790,149731.644919922,-1941.64491992174
2021-12-01,149090,149851.654623323,-761.654623322677
2021-12-02,147390,149971.663259568,-2581.66325956783
