"SI00YDate","SI00YClose","SI00Y_hpft","SI00Y_hpfc"
2011-10-28,35.3,34.1258538685351,1.17414613146485
2011-10-31,34.28,34.0639733831555,0.21602661684452
2011-11-01,33.34,34.0027884039594,-0.66278840395937
2011-11-03,34.5,33.9423057112277,0.557694288772276
2011-11-04,34.11,33.8825318112719,0.2274681887281
2011-11-07,34.98,33.8234734409329,1.15652655906714
2011-11-08,34.99,33.765137431076,1.224862568924
2011-11-09,34.09,33.7075310906286,0.382468909371374
2011-11-14,34.2,33.6506622348276,0.549337765172393
2011-11-16,33.7,33.5945388370062,0.105461162993806
2011-11-21,31.61,33.5391690975718,-1.92916909757182
2011-11-23,31.75,33.4845612605271,-1.73456126052711
2011-11-24,31.85,33.4307227724318,-1.58072277243178
2011-11-25,30.95,33.3776603628473,-2.42766036284733
2011-11-28,32.05,33.3253801079305,-1.2753801079305
2011-11-29,31.86,33.2738870803393,-1.41388708033925
2011-11-30,32.79,33.2231858255408,-0.433185825540806
2011-12-01,32.72,33.1732803045577,-0.45328030455771
2011-12-02,32.51,33.1241742993533,-0.614174299353351
2011-12-05,31.98,33.0758714045203,-1.0958714045203
2011-12-06,32.41,33.0283749607763,-0.618374960776268
2011-12-07,32.59,32.9816878558527,-0.391687855852678
2011-12-08,31.71,32.9358127218674,-1.22581272186739
2011-12-09,32.28,32.8907520290295,-0.610752029029499
2011-12-12,31.33,32.8465077408494,-1.51650774084938
2011-12-13,30.83,32.8030815683729,-1.97308156837294
2011-12-14,28.91,32.760474595786,-3.85047459578601
2011-12-15,29.24,32.718687091682,-3.47868709168204
2011-12-16,29.74,32.6777177330218,-2.93771773302178
2011-12-19,28.79,32.637563758817,-3.84756375881701
2011-12-20,29.55,32.5982211937456,-3.04822119374555
2011-12-21,29.32,32.5596844720544,-3.23968447205436
2011-12-22,29.08,32.5219467679821,-3.4419467679821
2011-12-23,29.09,32.484999916609,-3.39499991660898
2011-12-27,28.7,32.4488343302561,-3.74883433025609
2011-12-28,27.12,32.4134390178862,-5.2934390178862
2011-12-29,27.74,32.3788014388444,-4.63880143884445
2011-12-30,27.8,32.3449068643815,-4.54490686438148
2012-01-03,29.68,32.3117386482548,-2.63173864825476
2012-01-04,29.13,32.2792782655398,-3.14927826553979
2012-01-05,29.32,32.2475061034569,-2.92750610345688
2012-01-06,28.7,32.2164012474391,-3.5164012474391
2012-01-09,29,32.1859415728109,-3.18594157281085
2012-01-10,29.89,32.1561035013531,-2.26610350135307
2012-01-11,29.92,32.1268621379092,-2.20686213790915
2012-01-12,30.22,32.0981916506064,-1.87819165060636
2012-01-13,29.74,32.0700652953428,-2.33006529534282
2012-01-17,30.05,32.0424555516476,-1.9924555516476
2012-01-18,30.48,32.0153339358958,-1.53533393589582
2012-01-19,30.6,31.9886711408595,-1.38867114085953
2012-01-20,32.17,31.9624372246685,0.207562775331512
2012-01-23,32.33,31.9366016714294,0.393398328570567
2012-01-24,32.03,31.9111340510481,0.118865948951937
2012-01-25,33.24,31.8860040960448,1.35399590395519
2012-01-26,33.43,31.8611815880748,1.5688184119252
2012-01-27,33.96,31.8366368684797,2.12336313152035
2012-01-30,33.48,31.8123409270886,1.66765907291141
2012-01-31,33.1,31.7882656314433,1.31173436855671
2012-02-01,33.69,31.7643835384282,1.92561646157176
2012-02-02,34.34,31.7406677471471,2.59933225285291
2012-02-03,33.63,31.7170921526755,1.91290784732449
2012-02-06,33.67,31.6936317245483,1.97636827545173
2012-02-07,34.14,31.6702622230197,2.46973777698028
2012-02-08,33.95,31.646960225295,2.30303977470502
2012-02-09,33.92,31.6237033294699,2.29629667053015
2012-02-10,33.59,31.600470085624,1.98952991437599
2012-02-13,33.71,31.5772399930339,2.13276000696612
2012-02-14,33.57,31.5539933733675,2.01600662663252
2012-02-15,33.49,31.53071142989,1.95928857010995
2012-02-16,33.47,31.5073761992029,1.96262380079709
2012-02-17,33.27,31.4839705277986,1.78602947220144
2012-02-20,33.6,31.4604780734391,2.13952192656086
2012-02-21,34.34,31.4368832321597,2.90311676784028
2012-02-22,34.25,31.4131712843876,2.83682871561236
2012-02-23,35.4,31.3893287105821,4.01067128941792
2012-02-24,35.38,31.3653431638327,4.01465683616725
2012-02-27,35.43,31.3412039550798,4.08879604492023
2012-02-28,36.92,31.3169020547614,5.60309794523858
2012-02-29,34.64,31.2924301234595,3.34756987654053
2012-03-01,35.46,31.267783137851,4.19221686214901
2012-03-02,34.75,31.2429574583636,3.50704254163641
2012-03-05,33.99,31.2179511783192,2.77204882168082
2012-03-06,32.93,31.1927638407101,1.73723615928989
2012-03-07,33.4,31.1673961343817,2.23260386561826
2012-03-08,33.79,31.1418494662835,2.64815053371651
2012-03-09,34.21,31.1161261662332,3.09387383376685
2012-03-12,33.58,31.0902296586875,2.48977034131245
2012-03-13,33.52,31.064164646987,2.455835353013
2012-03-14,31.87,31.0379368636421,0.832063136357928
2012-03-15,32.35,31.0115530563072,1.33844694369284
2012-03-16,32.59,30.9850203165778,1.60497968342225
2012-03-19,32.99,30.9583462893104,2.03165371068962
2012-03-20,32.16,30.9315392827948,1.2284607172052
2012-03-21,32.17,30.904608445125,1.265391554875
2012-03-22,31.55,30.8775634321913,0.672436567808678
2012-03-23,32.2,30.850414422946,1.34958557705401
2012-03-26,32.82,30.8231718742995,1.99682812570049
2012-03-27,32.57,30.7958468010269,1.77415319897311
2012-03-28,32,30.7684510433114,1.23154895668864
2012-03-29,32.28,30.7409971747,1.53900282529999
2012-03-30,32.25,30.7134982778124,1.53650172218764
2012-04-02,32.98,30.6859680714302,2.29403192856982
2012-04-03,32.89,30.6584209094631,2.23157909053689
2012-04-04,31.33,30.6308720940813,0.699127905918656
2012-04-05,31.72,30.6033378499002,1.11666215009982
2012-04-09,31.56,30.5758346905262,0.98416530947376
2012-04-10,31.81,30.5483795911493,1.26162040885069
2012-04-11,31.59,30.5209899337738,1.0690100662262
2012-04-12,32.35,30.493683621907,1.85631637809304
2012-04-13,31.49,30.4664790009422,1.02352099905785
2012-04-16,31.49,30.4393951835989,1.05060481640107
2012-04-17,31.69,30.4124517056793,1.27754829432067
2012-04-18,31.62,30.3856685372636,1.23433146273644
2012-04-19,31.77,30.3590661765184,1.41093382348156
2012-04-20,31.65,30.3326656318339,1.31733436816611
2012-04-23,30.79,30.306488494823,0.483511505177006
2012-04-24,30.76,30.280556901632,0.479443098367981
2012-04-25,30.69,30.2548931882715,0.435106811728526
2012-04-26,31.06,30.2295198889348,0.830480111065171
2012-04-27,31.23,30.2044597176708,1.02554028232918
2012-04-30,30.94,30.1797357318154,0.76026426818465
2012-05-01,30.93,30.1553714126215,0.774628587378479
2012-05-02,30.59,30.1313905556047,0.458609444395284
2012-05-03,30.04,30.1078172764807,-0.0678172764806619
2012-05-04,30.31,30.0846758805366,0.225324119463431
2012-05-07,29.91,30.0619906450257,-0.151990645025664
2012-05-08,29.21,30.0397859403406,-0.829785940340619
2012-05-09,29.27,30.018086074049,-0.748086074049005
2012-05-10,29.06,29.9969150107183,-0.936915010718269
2012-05-11,28.87,29.9762964056861,-1.10629640568611
2012-05-14,28.17,29.9562535270063,-1.78625352700626
2012-05-15,27.64,29.9368091854368,-2.29680918543676
2012-05-16,27.04,29.9179854533679,-2.87798545336792
2012-05-17,27.95,29.8998034537829,-1.94980345378286
2012-05-18,28.62,29.8822831200196,-1.26228312001959
2012-05-21,28.3,29.8654435794466,-1.56544357944661
2012-05-22,28.15,29.849303437657,-1.699303437657
2012-05-23,27.76,29.8338806531488,-2.07388065314876
2012-05-24,28.27,29.8191924820001,-1.54919248200011
2012-05-25,28.47,29.8052553230284,-1.33525532302841
2012-05-28,28.38,29.7920849346771,-1.41208493467714
2012-05-29,27.8,29.7796965234502,-1.97969652345017
2012-05-30,27.87,29.7681047121508,-1.89810471215078
2012-05-31,27.66,29.7573233052563,-2.09732330525628
2012-06-01,28.57,29.7473653226434,-1.17736532264342
2012-06-04,28.22,29.7382429172397,-1.51824291723973
2012-06-05,28.48,29.7299677552975,-1.24996775529749
2012-06-06,29.39,29.7225508754868,-0.332550875486791
2012-06-07,28.55,29.7160027997945,-1.16600279979448
2012-06-08,28.46,29.7103339127444,-1.25033391274441
2012-06-11,28.51,29.7055541168764,-1.19555411687637
2012-06-12,28.91,29.7016727978961,-0.791672797896131
2012-06-13,28.81,29.6986988473154,-0.888698847315439
2012-06-14,28.59,29.6966408293999,-1.10664082939993
2012-06-15,28.69,29.6955069410666,-1.00550694106659
2012-06-18,28.68,29.6953049217853,-1.01530492178529
2012-06-19,28.37,29.696042095392,-1.32604209539204
2012-06-20,28.03,29.6977253660387,-1.66772536603868
2012-06-21,26.82,29.7003610897422,-2.88036108974224
2012-06-22,26.82,29.7039549331504,-2.88395493315039
2012-06-25,27.46,29.708511372284,-2.24851137228399
2012-06-26,27.01,29.7140336910553,-2.70403369105531
2012-06-27,26.84,29.7205242439286,-2.88052424392863
2012-06-28,26.26,29.7279842676328,-3.46798426763278
2012-06-29,27.48,29.7364138082027,-2.25641380820272
2012-07-02,27.45,29.7458114781489,-2.29581147814891
2012-07-03,28.22,29.7561749572714,-1.53617495727139
2012-07-04,28.09,29.7675009763707,-1.67750097637071
2012-07-05,27.69,29.7797856312569,-2.08978563125693
2012-07-06,27.07,29.7930243243292,-2.72302432432924
2012-07-09,27.31,29.8072115941525,-2.49721159415253
2012-07-10,26.76,29.8223408537017,-3.06234085370174
2012-07-11,26.98,29.8384044837075,-2.85840448370754
2012-07-12,26.91,29.8553935990489,-2.94539359904886
2012-07-13,27.3,29.873298133059,-2.57329813305902
2012-07-16,27.29,29.8921068015623,-2.6021068015623
2012-07-17,27.29,29.911807256685,-2.62180725668498
2012-07-18,27.17,29.9323860749459,-2.76238607494595
2012-07-19,27.34,29.9538287491169,-2.61382874911686
2012-07-20,27.28,29.9761196301062,-2.69611963010621
2012-07-23,27,29.9992419883745,-2.99924198837454
2012-07-24,26.93,30.0231779799126,-3.09317797991257
2012-07-25,27.29,30.0479085209469,-2.75790852094695
2012-07-26,27.47,30.0734132491052,-2.60341324910524
2012-07-27,27.7,30.0996706620111,-2.39967066201111
2012-07-30,28.15,30.1266581811407,-1.97665818114066
2012-07-31,27.95,30.15435223604,-2.20435223604002
2012-08-01,27.35,30.1827284391889,-2.83272843918887
2012-08-02,27.08,30.2117614918714,-3.13176149187144
2012-08-03,27.77,30.2414249244388,-2.47142492443882
2012-08-06,27.82,30.2716909726958,-2.45169097269583
2012-08-07,28.05,30.3025308508627,-2.25253085086271
2012-08-08,28,30.3339147597275,-2.33391475972749
2012-08-09,28.07,30.3658119689719,-2.29581196897189
2012-08-10,28.05,30.3981907835325,-2.34819078353246
2012-08-13,27.78,30.4310185593477,-2.65101855934772
2012-08-14,27.76,30.4642616817101,-2.7042616817101
2012-08-15,27.75,30.4978854400868,-2.74788544008676
2012-08-16,28.14,30.531854006112,-2.39185400611203
2012-08-17,28,30.5661304155545,-2.5661304155545
2012-08-20,28.74,30.6006767154871,-1.86067671548712
2012-08-21,29.26,30.6354538922477,-1.37545389224773
2012-08-22,29.77,30.6704221630446,-0.900422163044643
2012-08-23,30.52,30.7055411765295,-0.185541176529526
2012-08-24,30.73,30.7407702091551,-0.0107702091551237
2012-08-27,30.67,30.7760684606793,-0.106068460679321
2012-08-28,30.85,30.8113951264079,0.038604873592134
2012-08-29,30.68,30.8467093578021,-0.166709357802141
2012-08-30,30.42,30.8819703222813,-0.461970322281315
2012-08-31,31.69,30.9171371183533,0.7728628816467
2012-09-03,32.08,30.9521686535661,1.1278313464339
2012-09-04,32.34,30.9870241549386,1.35297584506144
2012-09-05,32.24,31.0216633156894,1.21833668431062
2012-09-06,32.65,31.0560463883028,1.59395361169716
2012-09-07,33.62,31.0901341288754,2.52986587112461
2012-09-10,33.31,31.1238879523787,2.18611204762131
2012-09-11,33.42,31.1572703195297,2.2627296804703
2012-09-12,32.83,31.1902445946966,1.63975540530336
2012-09-13,34.63,31.2227750775697,3.40722492243028
2012-09-14,34.38,31.2548267456457,3.12517325435435
2012-09-17,34.2,31.2863659848331,2.9136340151669
2012-09-18,34.3,31.3173604728614,2.98263952713855
2012-09-19,34.6,31.3477790918381,3.25222090816188
2012-09-20,34.68,31.3775919567749,3.30240804322506
2012-09-21,34.54,31.4067705270213,3.13322947297866
2012-09-24,34.01,31.4352876270087,2.57471237299135
2012-09-25,33.82,31.4631173763186,2.35688262368135
2012-09-26,34.03,31.4902349588165,2.53976504118354
2012-09-27,34.67,31.5166165326091,3.15338346739089
2012-09-28,34.53,31.5422393056353,2.98776069436473
2012-10-01,34.69,31.5670817893222,3.12291821067781
2012-10-02,34.66,31.5911237301133,3.0688762698867
2012-10-03,34.68,31.614346165341,3.06565383465901
2012-10-04,35,31.6367314008893,3.36326859911073
2012-10-05,34.54,31.6582630098597,2.88173699014025
2012-10-08,34.02,31.6789259555946,2.34107404440538
2012-10-09,33.94,31.698706392627,2.24129360737298
2012-10-10,34.02,31.7175914431979,2.30240855680207
2012-10-11,34.03,31.7355691560126,2.29443084398739
2012-10-12,33.48,31.7526285314924,1.72737146850758
2012-10-15,32.73,31.7687595184901,0.961240481509856
2012-10-16,32.99,31.7839527798812,1.20604722011878
2012-10-17,33.22,31.7981993758802,1.42180062411977
2012-10-18,32.83,31.8114908652339,1.01850913476612
2012-10-19,32.09,31.8238193944028,0.266180605597172
2012-10-22,32.47,31.8351775308598,0.634822469140175
2012-10-23,31.69,31.8455579521047,-0.15555795210466
2012-10-24,31.75,31.854953598046,-0.104953598046009
2012-10-25,32.13,31.863357344296,0.266642655703972
2012-10-26,32.1,31.8707620230776,0.22923797692242
2012-10-29,31.77,31.8771605768365,-0.107160576836529
2012-10-30,31.76,31.8825460427753,-0.122546042775296
2012-10-31,32.26,31.886911413799,0.37308858620102
2012-11-01,32.27,31.8902496321597,0.379750367840348
2012-11-02,30.91,31.8925537943277,-0.982553794327659
2012-11-05,31.17,31.8938171537473,-0.723817153747258
2012-11-06,32.01,31.8940325577155,0.115967442284487
2012-11-07,31.83,31.893192554333,-0.0631925543329664
2012-11-08,32.3,31.891289739632,0.40871026036802
2012-11-09,32.62,31.8883166835284,0.731683316471624
2012-11-12,32.4,31.8842661248807,0.515733875119251
2012-11-13,32.48,31.8791311049953,0.600868895004705
2012-11-14,32.71,31.8729048783633,0.837095121636705
2012-11-15,32.59,31.8655809478514,0.724419052148603
2012-11-16,32.28,31.8571531623473,0.422846837652718
2012-11-19,33.07,31.8476156701831,1.22238432981693
2012-11-20,33.16,31.8369627944794,1.32303720552059
2012-11-21,33.37,31.8251893636419,1.54481063635806
2012-11-22,33.35,31.8122907529655,1.5377092470345
2012-11-23,34.11,31.7982629763078,2.3117370236922
2012-11-26,34.17,31.7831026831544,2.38689731684557
2012-11-27,34.03,31.7668074785727,2.26319252142726
2012-11-28,33.75,31.7493759542724,2.00062404572758
2012-11-29,34.23,31.7308076374781,2.49919236252195
2012-11-30,33.42,31.7111028823932,1.70889711760678
2012-12-03,33.64,31.6902630762848,1.94973692371523
2012-12-04,32.94,31.6682903128097,1.27170968719032
2012-12-05,32.89,31.6451874915684,1.24481250843157
2012-12-06,32.99,31.6209580378357,1.36904196216434
2012-12-07,33.03,31.5956058914396,1.43439410856044
2012-12-10,33.24,31.5691355581183,1.6708644418817
2012-12-11,32.89,31.5415521365272,1.34844786347282
2012-12-12,33.43,31.5128614159911,1.91713858400889
2012-12-13,32.53,31.4830697432296,1.04693025677042
2012-12-14,32.29,31.4521842574273,0.837815742572678
2012-12-17,32.21,31.420212530532,0.789787469467956
2012-12-18,31.56,31.3871624808091,0.172837519190852
2012-12-19,30.98,31.3530423529913,-0.37304235299126
2012-12-20,29.96,31.3178604632553,-1.35786046325529
2012-12-21,30,31.2816249735743,-1.28162497357434
2012-12-24,29.96,31.2443434846411,-1.28434348464115
2012-12-26,30.07,31.2060230673704,-1.13602306737041
2012-12-27,30.17,31.1666702617873,-0.996670261787327
2012-12-28,30.08,31.1262911383252,-1.04629113832523
2012-12-31,30.34,31.0848913554395,-0.744891355439536
2013-01-02,31.01,31.0424761390873,-0.0324761390873424
2013-01-03,30.12,30.9990504073161,-0.879050407316134
2013-01-04,30.2,30.9546190647511,-0.75461906475108
2013-01-07,30.16,30.909186652654,-0.749186652653969
2013-01-08,30.42,30.8627574003585,-0.442757400358504
2013-01-09,30.36,30.8153352275133,-0.455335227513257
2013-01-10,30.86,30.7669238707493,0.0930761292506882
2013-01-11,30.44,30.7175268784762,-0.277526878476164
2013-01-14,31.07,30.6671478375836,0.402852162416442
2013-01-15,31.37,30.6157902202389,0.754209779761056
2013-01-16,31.49,30.5634576651337,0.926542334866287
2013-01-17,31.73,30.5101541227199,1.21984587728009
2013-01-18,31.9,30.4558839264437,1.44411607355631
2013-01-21,32.02,30.4006519139857,1.61934808601434
2013-01-22,32.21,30.3444635199695,1.86553648003053
2013-01-23,32.23,30.2873248483874,1.94267515161257
2013-01-24,31.63,30.229242774375,1.40075722562499
2013-01-25,31.18,30.1702249760864,1.00977502391362
2013-01-28,30.84,30.1102797106938,0.729720289306242
2013-01-29,31.38,30.0494156527721,1.33058434722793
2013-01-30,32.01,29.9876417785313,2.0223582214687
2013-01-31,31.47,29.9249676141931,1.5450323858069
2013-02-01,31.84,29.8614035219377,1.97859647806227
2013-02-04,31.76,29.7969605026036,1.96303949739641
2013-02-05,31.82,29.7316503749,2.08834962510005
2013-02-06,31.87,29.665485768974,2.204514231026
2013-02-07,31.45,29.5984801782186,1.85151982178142
2013-02-08,31.43,29.5306480072808,1.89935199271917
2013-02-11,30.95,29.4620044261515,1.48799557384849
2013-02-12,31.11,29.3925653899375,1.71743461006246
2013-02-13,30.76,29.3223474688244,1.43765253117563
2013-02-14,30.37,29.2513679429142,1.11863205708581
2013-02-15,29.8,29.1796446865769,0.620355313423074
2013-02-18,29.94,29.1071960365824,0.832803963417594
2013-02-19,29.4,29.034040586128,0.365959413872016
2013-02-20,28.51,28.9601972726608,-0.450197272660795
2013-02-21,28.63,28.8856851848987,-0.255685184898703
2013-02-22,28.7,28.810523225467,-0.110523225466974
2013-02-25,28.94,28.7347301913015,0.205269808698465
2013-02-26,29.37,28.6583248336506,0.711675166349378
2013-02-27,28.94,28.5813259886149,0.358674011385114
2013-02-28,28.48,28.5037527864719,-0.0237527864719464
2013-03-01,28.52,28.4256245057602,0.0943754942398303
2013-03-04,28.51,28.3469604152019,0.163039584798108
2013-03-05,28.65,28.2677798225275,0.382220177472515
2013-03-06,28.96,28.1881021028634,0.771897897136616
2013-03-07,28.74,28.1079467893298,0.63205321067017
2013-03-08,28.92,28.0273337341176,0.892666265882389
2013-03-11,28.94,27.9462830506843,0.993716949315657
2013-03-12,29.15,27.8648152214798,1.28518477852022
2013-03-13,28.88,27.7829511397154,1.09704886028461
2013-03-14,28.67,27.7007122298472,0.969287770152798
2013-03-15,28.77,27.6181203698071,1.15187963019294
2013-03-18,28.83,27.5351978381909,1.29480216180911
2013-03-19,28.84,27.451967389736,1.38803261026396
2013-03-20,28.8,27.3684523143982,1.43154768560182
2013-03-21,29.14,27.2846764758907,1.85532352410925
2013-03-22,28.7,27.2006643296707,1.49933567032931
2013-03-25,28.81,27.1164410981118,1.69355890188824
2013-03-26,28.72,27.0320326233523,1.68796737664766
2013-03-27,28.63,26.9474654475798,1.68253455242024
2013-03-28,28.31,26.8627668107195,1.44723318928046
2013-04-01,27.97,26.777964648189,1.19203535181095
2013-04-02,27.2,26.693087493634,0.506912506366006
2013-04-03,26.92,26.6081643734395,0.311835626560455
2013-04-04,26.83,26.5232245235279,0.306775476472132
2013-04-05,27.28,26.4382973087216,0.841702691278438
2013-04-08,27.23,26.3534122206518,0.876587779348174
2013-04-09,27.9,26.268599098876,1.63140090112398
2013-04-10,27.57,26.1838881452976,1.38611185470243
2013-04-11,27.57,26.0993102361756,1.47068976382438
2013-04-12,25.76,26.0148968207318,-0.254896820731827
2013-04-15,23.18,25.9306799561124,-2.7506799561124
2013-04-16,23.33,25.8466915940984,-2.51669159409836
2013-04-17,23.27,25.7629625494518,-2.49296254945176
2013-04-18,23.24,25.679522596635,-2.43952259663502
2013-04-19,23.23,25.5964004796189,-2.36640047961895
2013-04-22,23.35,25.5136239339749,-2.16362393397486
2013-04-23,22.89,25.4312197170992,-2.5412197170992
2013-04-24,23.11,25.3492136920338,-2.23921369203377
2013-04-25,24.35,25.2676306713815,-0.917630671381481
2013-04-26,23.97,25.1864945421441,-1.21649454214406
2013-04-29,24.52,25.1058288120128,-0.585828812012756
2013-04-30,24.2,25.0256564858282,-0.825656485828195
2013-05-01,23.54,24.9460003262728,-1.4060003262728
2013-05-02,23.75,24.866882754736,-1.116882754736
2013-05-03,24.04,24.7883256114242,-0.748325611424153
2013-05-06,23.93,24.7103502748684,-0.780350274868437
2013-05-07,23.85,24.6329778142713,-0.782977814271317
2013-05-08,23.82,24.5562289762691,-0.736228976269121
2013-05-09,23.64,24.4801241838512,-0.840124183851247
2013-05-10,23.73,24.404683555675,-0.674683555674957
2013-05-13,23.66,24.3299268631263,-0.669926863126298
2013-05-14,23.33,24.2558735987036,-0.925873598703641
2013-05-15,22.48,24.1825429779844,-1.7025429779844
2013-05-16,22.65,24.1099538338271,-1.45995383382713
2013-05-17,22.16,24.0381242953271,-1.87812429532711
2013-05-20,22.68,23.9670718880945,-1.28707188809445
2013-05-21,22.43,23.8968133613979,-1.46681336139791
2013-05-22,22.2,23.8273649324828,-1.62736493248281
2013-05-23,22.54,23.7587422122713,-1.21874221227132
2013-05-24,22.32,23.6909601389996,-1.37096013899961
2013-05-27,22.62,23.6240331471238,-1.00403314712379
2013-05-28,22.23,23.5579751044015,-1.32797510440154
2013-05-29,22.41,23.4927994635617,-1.08279946356173
2013-05-30,22.7,23.4285191284035,-0.7285191284035
2013-05-31,22.2,23.3651465551404,-1.16514655514037
2013-06-03,22.67,23.3026938988441,-0.632693898844115
2013-06-04,22.48,23.241172832963,-0.761172832963043
2013-06-05,22.51,23.1805947694135,-0.670594769413538
2013-06-06,22.54,23.1209708054761,-0.580970805476098
2013-06-07,21.64,23.0623117612323,-1.42231176123228
2013-06-10,21.87,23.0046282166148,-1.13462821661479
2013-06-11,21.59,22.9479301636286,-1.35793016362864
2013-06-12,21.69,22.8922271252707,-1.20222712527075
2013-06-13,21.75,22.8375280632201,-1.0875280632201
2013-06-14,21.99,22.7838414422117,-0.793841442211657
2013-06-17,21.76,22.7311752774321,-0.971175277432135
2013-06-18,21.6,22.6795372559302,-1.07953725593019
2013-06-19,21.25,22.6289346633088,-1.37893466330878
2013-06-20,19.52,22.579374338933,-3.05937433893298
2013-06-21,20.05,22.5308625521728,-2.48086255217282
2013-06-24,19.6,22.4834043077722,-2.88340430777221
2013-06-25,19.56,22.4370035849912,-2.87700358499119
2013-06-26,18.44,22.391663171205,-3.95166317120501
2013-06-27,18.4,22.3473846645506,-3.94738466455057
2013-06-28,19.59,22.3041680297073,-2.71416802970727
2013-07-01,19.58,22.2620115996619,-2.68201159966189
2013-07-02,19.32,22.2209125854745,-2.90091258547445
2013-07-03,19.74,22.1808670895709,-2.44086708957087
2013-07-04,19.51,22.1418700152549,-2.63187001525491
2013-07-05,18.86,22.1039152568745,-3.24391525687448
2013-07-08,19.05,22.0669956208684,-3.0169956208684
2013-07-09,19.21,22.0311025727696,-2.82110257276962
2013-07-10,19.4,21.9962263310109,-2.59622633101085
2013-07-11,20.06,21.9623559478907,-1.90235594789068
2013-07-12,19.89,21.9294794025332,-2.0394794025332
2013-07-15,19.92,21.8975838877046,-1.97758388770462
2013-07-16,19.97,21.8666557531318,-1.89665575313176
2013-07-17,19.29,21.8366805310878,-2.54668053108779
2013-07-18,19.36,21.8076429698468,-2.44764296984681
2013-07-19,19.47,21.7795267649862,-2.30952676498621
2013-07-22,20.5,21.7523146003245,-1.25231460032451
2013-07-23,20.45,21.7259882050188,-1.27598820501885
2013-07-24,20.12,21.7005287905655,-1.58052879056546
2013-07-25,20.205,21.6759170410235,-1.47091704102349
2013-07-26,19.945,21.6521329871186,-1.7071329871186
2013-07-29,19.825,21.629156051563,-1.80415605156302
2013-07-30,19.68,21.6069649514073,-1.92696495140728
2013-07-31,19.765,21.5855376579386,-1.8205376579386
2013-08-01,19.585,21.564851345911,-1.97985134591104
2013-08-02,19.845,21.544882437543,-1.69988243754304
2013-08-05,19.665,21.525606536662,-1.86060653666204
2013-08-06,19.445,21.5069985444329,-2.0619985444329
2013-08-07,19.54,21.4890325929192,-1.9490325929192
2013-08-08,20.215,21.4716819618404,-1.2566819618404
2013-08-09,20.51,21.4549191252611,-0.944919125261078
2013-08-12,21.37,21.438716037784,-0.0687160377839488
2013-08-13,21.415,21.4230442634229,-0.00804426342291067
2013-08-14,21.855,21.4078753377843,0.447124662215656
2013-08-15,22.975,21.393180793151,1.58181920684899
2013-08-16,23.185,21.3789323466295,1.80606765337051
2013-08-19,23.165,21.3651023691861,1.79989763081393
2013-08-20,23.005,21.3516639783429,1.65333602165707
2013-08-21,22.85,21.3385910356271,1.51140896437289
2013-08-22,23.155,21.3258580859885,1.82914191401153
2013-08-23,24.045,21.3134402991334,2.73155970086662
2013-08-26,24.31,21.3013136008613,3.00868639913874
