"CN00YDate","CN00YClose","CN00Y_hpft","CN00Y_hpfc"
2014-02-28,6530,6733.57798370383,-203.577983703829
2014-03-03,6565,6728.52447052804,-163.524470528041
2014-03-04,6500,6723.56261994155,-223.562619941552
2014-03-05,6500,6718.69469725761,-218.694697257608
2014-03-06,6460,6713.9228753777,-253.922875377695
2014-03-07,6535,6709.24923680384,-174.249236803839
2014-03-10,6520,6704.67575907619,-184.675759076192
2014-03-11,6340,6700.20434770757,-360.204347707568
2014-03-12,6380,6695.83683187338,-315.836831873385
2014-03-13,6375,6691.57489185456,-316.574891854558
2014-03-14,6440,6687.42007737832,-247.420077378323
2014-03-17,6420,6683.37380731239,-263.373807312393
2014-03-18,6455,6679.43739825064,-224.437398250641
2014-03-19,6405,6675.61205791933,-270.612057919327
2014-03-20,6375,6671.8989012707,-296.898901270703
2014-03-21,6280,6668.29893139764,-388.29893139764
2014-03-24,6590,6664.8130286663,-74.813028666297
2014-03-25,6640,6661.44191293578,-21.441912935776
2014-03-26,6600,6658.18627314089,-58.1862731408858
2014-03-27,6590,6655.04678935277,-65.0467893527672
2014-03-28,6560,6652.0241175907,-92.0241175907037
2014-03-31,6615,6649.11888698653,-34.1188869865295
2014-04-01,6605,6646.33168863298,-41.3316886329836
2014-04-02,6665,6643.66309951942,21.3369004805836
2014-04-03,6710,6641.11367955016,68.8863204498375
2014-04-04,6655,6638.68399744936,16.3160025506443
2014-04-08,6695,6636.37465041594,58.6253495840641
2014-04-09,6900,6634.18624239338,265.813757606621
2014-04-10,6890,6632.11940155853,257.880598441475
2014-04-11,7130,6630.17486596493,499.825134035071
2014-04-14,7045,6628.35348026341,416.646519736593
2014-04-15,7025,6626.65629571297,398.343704287026
2014-04-16,6860,6625.08453579686,234.91546420314
2014-04-17,6850,6623.63958865782,226.360411342179
2014-04-21,6815,6622.32293954322,192.677060456779
2014-04-22,6715,6621.1361672688,93.8638327312006
2014-04-23,6760,6620.08093029534,139.919069704657
2014-04-24,6760,6619.15892588266,140.841074117338
2014-04-25,6785,6618.37190912819,166.628090871809
2014-04-28,6710,6617.72169334692,92.2783066530783
2014-04-29,6670,6617.21016073126,52.7898392687426
2014-04-30,6745,6616.8392316178,128.160768382198
2014-05-05,6710,6616.61084816442,93.38915183558
2014-05-06,6690,6616.52700550564,73.4729944943574
2014-05-07,6690,6616.58973737907,73.4102626209271
2014-05-08,6625,6616.80110789302,8.19889210698364
2014-05-09,6650,6617.16321150066,32.8367884993355
2014-05-12,6640,6617.67814604424,22.3218539557624
2014-05-14,6745,6618.34802293982,126.65197706018
2014-05-15,6745,6619.17496283012,125.825037169879
2014-05-16,6710,6620.16113871026,89.8388612897413
2014-05-19,6705,6621.30877558713,83.6912244128726
2014-05-20,6605,6622.6201356028,-17.6201356027981
2014-05-21,6600,6624.09751549474,-24.0975154947389
2014-05-22,6630,6625.74320471617,4.2567952838251
2014-05-23,6660,6627.55948275974,32.4405172402553
2014-05-26,6690,6629.54863087756,60.4513691224398
2014-05-27,6720,6631.71294373098,88.2870562690183
2014-05-28,6690,6634.05474097026,55.9452590297369
2014-05-29,6780,6636.5763787392,143.423621260803
2014-05-30,6730,6639.28023630788,90.7197636921239
2014-06-03,6665,6642.16875223163,22.8312477683751
2014-06-04,6665,6645.24440256544,19.7555974345565
2014-06-05,6585,6648.50967280203,-63.5096728020269
2014-06-06,6685,6651.96705660086,33.0329433991434
2014-06-09,6600,6655.61902136792,-55.6190213679237
2014-06-10,6650,6659.46804816432,-9.46804816432021
2014-06-11,6750,6663.5165950602,86.4834049398027
2014-06-12,6720,6667.76711621252,52.2328837874849
2014-06-13,6720,6672.22210152636,47.7778984736403
2014-06-16,6820,6676.88406249834,143.115937501657
2014-06-17,6890,6681.75553037439,208.244469625609
2014-06-18,6800,6686.83909555879,113.160904441209
2014-06-19,6735,6692.13743453524,42.8625654647568
2014-06-20,6670,6697.65327056427,-27.6532705642719
2014-06-23,6685,6703.38934462394,-18.3893446239392
2014-06-24,6630,6709.34838626133,-79.3483862613336
2014-06-25,6690,6715.53311742209,-25.5331174220871
2014-06-26,6660,6721.94622725278,-61.9462272527819
2014-06-27,6700,6728.59039434535,-28.5903943453494
2014-06-30,6685,6735.46827168543,-50.4682716854322
2014-07-01,6645,6742.5825004417,-97.5825004417047
2014-07-02,6635,6749.93570091958,-114.935700919577
2014-07-03,6680,6757.53045308837,-77.5304530883751
2014-07-04,6710,6765.36928940823,-55.3692894082296
2014-07-07,6715,6773.45471029082,-58.4547102908182
2014-07-08,6712.5,6781.78919326094,-69.2891932609363
2014-07-09,6685,6790.37519167934,-105.375191679338
2014-07-10,6575,6799.21513026669,-224.215130266692
2014-07-11,6570,6808.31139018527,-238.311390185271
2014-07-14,6590,6817.66625991573,-227.666259915731
2014-07-15,6675,6827.28192943016,-152.281929430155
2014-07-16,6680,6837.16049459348,-157.160494593483
2014-07-17,6680,6847.3039883222,-167.303988322198
2014-07-18,6655,6857.71437856978,-202.714378569784
2014-07-21,6700,6868.3935641322,-168.393564132197
2014-07-22,6685,6879.34336001309,-194.343360013086
2014-07-23,6815,6890.56551160746,-75.5655116074642
2014-07-24,6855,6902.06168397751,-47.0616839775076
2014-07-25,7025,6913.83351094885,111.166489051155
2014-07-29,7300,6925.88260689368,374.117393106322
2014-07-30,7320,6938.2106321364,381.789367863598
2014-07-31,7265,6950.81940164637,314.180598353633
2014-08-01,7435,6963.71088820913,471.289111790873
2014-08-04,7365,6976.88719448084,388.112805519156
2014-08-05,7365,6990.35061792799,374.649382072008
2014-08-06,7440,7004.10361644927,435.896383550734
2014-08-07,7360,7018.14880280681,341.85119719319
2014-08-08,7210,7032.48896994488,177.511030055116
2014-08-11,7245,7047.12705211569,197.87294788431
2014-08-12,7375,7062.06605694723,312.933943052767
2014-08-13,7360,7077.30907386079,282.690926139207
2014-08-14,7355,7092.85932163132,262.140678368675
2014-08-15,7255,7108.72013588656,146.279864113436
2014-08-18,7325,7124.89496061279,200.10503938721
2014-08-19,7330,7141.38730026378,188.612699736224
2014-08-20,7315,7158.20074200749,156.799257992505
2014-08-21,7245,7175.33895097727,69.661049022735
2014-08-22,7165,7192.80565711999,-27.8056571199883
2014-08-25,7245,7210.60461917806,34.3953808219439
2014-08-26,7140,7228.73958440126,-88.7395844012616
2014-08-27,7130,7247.21431425611,-117.21431425611
2014-08-28,7110,7266.03253352726,-156.032533527263
2014-08-29,7055,7285.19791854872,-230.197918548722
2014-09-01,7165,7304.7140811565,-139.714081156502
2014-09-02,7165,7324.58453803167,-159.58453803167
2014-09-03,7275,7344.81274810339,-69.8127481033922
2014-09-04,7430,7365.40210433499,64.5978956650069
2014-09-05,7445,7386.35597083261,58.6440291673938
2014-09-09,7525,7407.67773840366,117.322261596342
2014-09-10,7495,7429.37082209724,65.6291779027576
2014-09-11,7360,7451.43868545799,-91.4386854579867
2014-09-12,7320,7473.88481915911,-153.884819159114
2014-09-15,7370,7496.71267607798,-126.71267607798
2014-09-16,7270,7519.92564548138,-249.925645481375
2014-09-17,7155,7543.52706425872,-388.527064258717
2014-09-18,7220,7567.52016598821,-347.520165988209
2014-09-19,7235,7591.9080236489,-356.908023648896
2014-09-22,7295,7616.69356656762,-321.693566567623
2014-09-23,7075,7641.8795765407,-566.879576540696
2014-09-24,7130,7667.46870238782,-537.468702387824
2014-09-25,7310,7693.46335860517,-383.463358605174
2014-09-26,7235,7719.86573752079,-484.865737520788
2014-09-29,7235,7746.67787295314,-511.677872953143
2014-09-30,7245,7773.9015982974,-528.901598297396
2014-10-08,7210,7801.53853544221,-591.538535442205
2014-10-09,7232.5,7829.59008764886,-597.090087648861
2014-10-10,7290,7858.0574136604,-568.057413660404
2014-10-13,7295,7886.94142540623,-591.941425406226
2014-10-14,7225,7916.24280000515,-691.242800005153
2014-10-15,7150,7945.96196989145,-795.961969891449
2014-10-16,7115,7976.09908176497,-861.099081764966
2014-10-17,7190,8006.65395330924,-816.653953309238
2014-10-20,7160,8037.62604626252,-877.626046262523
2014-10-21,7185,8069.01448479204,-884.014484792045
2014-10-22,7190,8100.81803028968,-910.818030289684
2014-10-24,7180,8133.0350787314,-953.0350787314
2014-10-27,7120,8165.66364959675,-1045.66364959675
2014-10-28,7075,8198.70136841893,-1123.70136841893
2014-10-29,6965,8232.14542849724,-1267.14542849723
2014-10-30,7090,8265.99255863725,-1175.99255863725
2014-10-31,7215,8300.23896385799,-1085.23896385799
2014-11-03,7245,8334.88036306918,-1089.88036306918
2014-11-04,7465,8369.91202658751,-904.912026587513
2014-11-05,7415,8405.32877421596,-990.328774215962
2014-11-06,7375,8441.12505170424,-1066.12505170424
2014-11-07,7325,8477.29489543926,-1152.29489543926
2014-11-10,7320,8513.83190111558,-1193.83190111558
2014-11-11,7335,8550.72918811421,-1215.72918811421
2014-11-12,7575,8587.97938233563,-1012.97938233563
2014-11-13,7675,8625.5746071457,-950.5746071457
2014-11-14,7740,8663.5065671847,-923.506567184699
2014-11-17,7745,8701.76657416488,-956.766574164884
2014-11-18,7770,8740.34555805795,-970.345558057949
2014-11-19,7620,8779.23405334586,-1159.23405334586
2014-11-20,7460,8818.42219340912,-1358.42219340912
2014-11-21,7430,8857.89963244823,-1427.89963244823
2014-11-24,7460,8897.65546314544,-1437.65546314544
2014-11-25,7595,8937.67818794723,-1342.67818794723
2014-11-26,7830,8977.95571503082,-1147.95571503082
2014-11-27,7890,9018.47539756504,-1128.47539756504
2014-11-28,8105,9059.22411419923,-954.22411419923
2014-12-01,8185,9100.18827711633,-915.188277116325
2014-12-02,8480,9141.35390406232,-661.353904062322
2014-12-03,8475,9182.70663448033,-707.706634480327
2014-12-04,8915,9224.23183443667,-309.231834436669
2014-12-05,8975,9265.91457746022,-290.91457746022
2014-12-08,9630,9307.73980925548,322.26019074452
2014-12-09,9565,9349.69235527471,215.30764472529
2014-12-10,9682.5,9391.75717417965,290.74282582035
2014-12-11,9435,9433.91931363171,1.08068636828929
2014-12-12,9830,9476.16394147368,353.836058526318
2014-12-15,9580,9518.47622599489,61.5237740051134
2014-12-16,9590,9560.84148174633,29.1585182536704
2014-12-17,9537.5,9603.24504871053,-65.7450487105325
2014-12-18,10075,9645.67227892286,429.327721077146
2014-12-19,10505,9688.10849724231,816.891502757686
2014-12-22,10495,9730.53920599482,764.460794005177
2014-12-23,10600,9772.95024517632,827.049754823683
2014-12-24,10662.5,9815.32777078018,847.172229219821
2014-12-26,10030,9857.65828066877,172.341719331233
2014-12-29,10460,9899.9286228915,560.071377108495
2014-12-30,10960,9942.12571673684,1017.87428326316
2014-12-31,11072.5,9984.23671300427,1088.26328699573
2015-01-05,11245,10026.2491832418,1218.75081675821
2015-01-06,11650,10068.1511488412,1581.84885115883
2015-01-07,11785,10109.9311349773,1675.06886502274
2015-01-08,11782.5,10151.5783206972,1630.92167930276
2015-01-09,11785,10193.0825774549,1591.91742254513
2015-01-12,11342.5,10234.434450861,1108.06554913903
2015-01-13,11282.5,10275.625144561,1006.874855439
2015-01-14,11305,10316.6463202303,988.353679769703
2015-01-15,11167.5,10357.4900557456,810.009944254369
2015-01-16,11152.5,10398.1488375295,754.351162470474
2015-01-19,11655,10438.6154868304,1216.38451316963
2015-01-20,11632.5,10478.8831367145,1153.61686328553
2015-01-21,10152.5,10518.9454230527,-366.44542305271
2015-01-22,10530,10558.7964585748,-28.7964585747638
2015-01-26,11137.5,10598.4302045369,539.069795463129
2015-01-27,11025,10637.8406102918,387.159389708232
2015-01-28,11252.5,10677.0218480214,575.478151978648
2015-01-29,11055,10715.9682499443,339.031750055716
2015-01-30,10967.5,10754.6743861593,212.825613840693
2015-02-02,10777.5,10793.1349669062,-15.6349669062472
2015-02-03,10495,10831.3447903989,-336.34479039894
2015-02-05,10340,10869.2986483882,-529.298648388224
2015-02-06,10640,10906.9911935933,-266.99119359326
2015-02-09,10435,10944.4168599434,-509.416859943408
2015-02-10,10237.5,10981.569971003,-744.069971002971
2015-02-11,10440,11018.4446397656,-578.444639765622
2015-02-12,10582.5,11055.0346716552,-472.534671655235
2015-02-13,10550,11091.3336329908,-541.333632990756
2015-02-16,10650,11127.3348947628,-477.334894762815
2015-02-17,10707.5,11163.0316041987,-455.531604198745
2015-02-25,10795,11198.4167112127,-403.416711212726
2015-02-26,10780,11233.4829774219,-453.482977421913
2015-02-27,10607.5,11268.2229976862,-660.722997686246
2015-03-02,10900,11302.6291794142,-402.629179414232
2015-03-03,10872.5,11336.6936568993,-464.193656899332
2015-03-04,10887.5,11370.408398002,-482.908398001964
2015-03-05,10532.5,11403.7651787063,-871.265178706256
2015-03-06,10432.5,11436.7555753788,-1004.2555753788
2015-03-09,10252.5,11469.3708042416,-1216.87080424157
2015-03-10,10270,11501.6016663979,-1231.60166639794
2015-03-11,10522.5,11533.4384599448,-1010.93845994475
2015-03-12,10350,11564.8709738854,-1214.87097388541
2015-03-13,10470,11595.8885793415,-1125.88857934151
2015-03-16,10802.5,11626.4801452554,-823.98014525542
2015-03-17,10857.5,11656.6340751726,-799.134075172635
2015-03-18,11165,11686.3384320384,-521.33843203835
2015-03-19,11262.5,11715.580948469,-453.080948468975
2015-03-20,11535,11744.3491415786,-209.349141578641
2015-03-23,11470,11772.6303411981,-302.630341198095
2015-03-24,11755,11800.4117906201,-45.4117906200835
2015-03-25,11850,11827.6806080425,22.3193919575252
2015-03-26,11627.5,11854.4238928922,-226.923892892216
2015-03-27,11560,11880.6287538215,-320.628753821487
2015-03-30,11632.5,11906.2822056811,-273.782205681137
2015-03-31,11737.5,11931.3711307876,-193.871130787596
2015-04-01,12112.3,11955.8822982871,156.417701712897
2015-04-02,11895,11979.8023971869,-84.8023971869409
2015-04-07,12010,12003.1181811511,6.88181884892458
2015-04-08,12232,12025.8163687907,206.183631209311
2015-04-09,12455,12047.8836815584,407.116318441633
2015-04-10,12617.5,12069.3069261383,548.193073861675
2015-04-13,12487.5,12090.0730774979,397.426922502126
2015-04-14,12815,12110.169337207,704.830662792958
2015-04-15,12995,12129.5830711151,865.41692888495
2015-04-16,13030,12148.3019364205,881.698063579549
2015-04-17,13177.5,12166.3139480503,1011.18605194968
2015-04-20,13945,12183.6074853882,1761.39251461177
2015-04-21,13960,12200.1713458045,1759.82865419549
2015-04-22,13507.5,12215.9950547571,1291.50494524294
2015-04-23,13905,12231.068865146,1673.93113485402
2015-04-24,14175,12245.383563727,1929.61643627303
2015-04-27,13877.5,12258.9306291931,1618.56937080685
2015-04-28,13935,12271.7023378633,1663.29766213673
2015-04-29,14340,12283.6916351067,2056.30836489331
2015-04-30,14410,12294.8921538311,2115.10784616888
2015-05-04,14316.8,12305.2983769416,2011.50162305837
2015-05-05,14005,12314.9056616443,1690.09433835566
2015-05-06,14177.5,12323.7101966211,1853.78980337887
2015-05-07,13632.5,12331.7088691657,1300.79113083434
2015-05-08,13535,12338.8993328582,1196.10066714184
2015-05-11,13280,12345.2797789737,934.720221026266
2015-05-12,13417.5,12350.8488932035,1066.65110679649
2015-05-13,13657.5,12355.605747617,1301.89425238299
2015-05-14,13615,12359.5498551961,1255.45014480394
2015-05-15,13325,12362.6812670688,962.318732931226
2015-05-18,13335,12365.0005533183,969.999446681666
2015-05-19,13185,12366.5086818134,818.491318186615
2015-05-20,12890,12367.2070213788,522.792978621223
2015-05-21,13540,12367.0972791713,1172.90272082869
2015-05-22,13512.5,12366.1813784509,1146.31862154913
2015-05-25,13687.5,12364.4617273054,1323.03827269461
2015-05-26,14157.5,12361.9412076692,1795.55879233083
2015-05-27,14677.5,12358.6232483641,2318.87675163587
2015-05-28,14582.5,12354.5120204221,2227.98797957792
2015-05-29,14385,12349.6126534104,2035.38734658964
2015-06-02,13310,12343.9311978531,966.068802146908
2015-06-03,13977.5,12337.4745456228,1640.02545437724
2015-06-04,13875,12330.2499879264,1544.75001207363
2015-06-05,13775,12322.2654938903,1452.73450610965
2015-06-08,14145,12313.5296711801,1831.47032881986
2015-06-09,13955,12304.051727962,1650.94827203803
2015-06-10,14797.5,12293.8416294612,2503.65837053881
2015-06-11,14500,12282.9100233342,2217.08997666578
2015-06-12,14295,12271.2685921502,2023.73140784976
2015-06-15,14290,12258.9299349369,2031.07006506312
2015-06-16,14500,12245.9074872496,2254.09251275042
2015-06-17,13877.5,12232.2155242059,1645.28447579409
2015-06-18,13490,12217.8692526748,1272.13074732524
2015-06-19,13580,12202.8845596201,1377.11544037994
2015-06-23,13110,12187.2778578535,922.722142146539
2015-06-24,12555,12171.0661294287,383.933870571317
2015-06-25,12597.5,12154.2667378186,443.233262181387
2015-06-26,13182.5,12136.8972051967,1045.60279480332
2015-06-29,12845,12118.9752369534,726.024763046556
2015-06-30,11895,12100.5189706888,-205.518970688762
2015-07-01,11892.7,12081.5468441109,-188.846844110878
2015-07-02,12410,12062.0772099751,347.92279002486
2015-07-03,11575,12042.1283429754,-467.128342975415
2015-07-06,11835,12021.7186616238,-186.71866162377
2015-07-07,11282.5,12000.8663913386,-718.366391338635
2015-07-08,11927.5,11979.589680358,-52.089680358015
2015-07-09,11850,11957.9063799743,-107.906379974333
2015-07-10,10100,11935.8343199496,-1835.83431994957
2015-07-13,11865,11913.3912854408,-48.391285440843
2015-07-14,12397.5,11890.5943027458,506.905697254233
2015-07-15,12235,11867.4603781585,367.539621841499
2015-07-16,11740,11844.0067275075,-104.006727507502
2015-07-20,11900,11820.2507185483,79.7492814517412
2015-07-21,12110,11796.2096760432,313.790323956776
2015-07-22,11850,11771.9009577203,78.0990422797178
2015-07-23,11805,11747.3420510156,57.6579489843759
2015-07-24,11710,11722.5504756485,-12.5504756485125
2015-07-27,12177.5,11697.5437751711,479.956224828942
2015-07-28,11875,11672.3394879486,202.660512051447
2015-07-29,10875,11646.9553507402,-771.955350740241
2015-07-30,10857.5,11621.409184077,-763.909184076963
2015-07-31,11225,11595.7184893948,-370.718489394817
2015-08-03,10909.7,11569.9004523602,-660.200452360171
2015-08-04,10560,11543.9721053992,-983.972105399203
2015-08-05,10625,11517.950208038,-892.950208037989
2015-08-06,10957.5,11491.8511130679,-534.351113067873
2015-08-07,10795,11465.6908041707,-670.690804170657
2015-08-11,10920,11439.4850441489,-519.485044148913
2015-08-12,11380,11413.2493185685,-33.2493185684968
2015-08-13,11450,11386.9988982611,63.001101738872
2015-08-14,11137.5,11360.7490403145,-223.249040314546
2015-08-17,11260,11334.5150278586,-74.515027858602
2015-08-18,11247.5,11308.312051741,-60.8120517409878
2015-08-19,10972.5,11282.1552720079,-309.655272007868
2015-08-20,10500,11256.0598235682,-756.059823568233
2015-08-21,10500,11230.0407133319,-730.040713331945
2015-08-24,10370,11204.1126356841,-834.112635684097
2015-08-25,10040,11178.2899832404,-1138.28998324043
2015-08-26,8815,11152.5868038278,-2337.58680382777
2015-08-27,8555,11127.01667475,-2572.01667474998
2015-08-28,8547.5,11101.5922070465,-2554.09220704646
2015-09-01,9437.5,11076.3249485887,-1638.82494858868
2015-09-02,9647.5,11051.2253914879,-1403.72539148794
2015-09-07,9267.5,11026.3033504325,-1758.80335043249
2015-09-08,9175,11001.5680598664,-1826.5680598664
2015-09-09,9155,10977.0280272153,-1822.02802721532
2015-09-10,9675,10952.6910048749,-1277.6910048749
2015-09-11,9700,10928.5639920876,-1228.56399208755
2015-09-14,9677.5,10904.6534599495,-1227.15345994952
2015-09-15,9520,10880.9653717193,-1360.96537171927
2015-09-16,9362.5,10857.5051833982,-1495.00518339817
2015-09-17,9357.5,10834.2777884195,-1476.77778841951
2015-09-18,9700,10811.2874622417,-1111.28746224166
2015-09-21,9525,10788.5378698821,-1263.53786988205
2015-09-22,9502.5,10766.032216997,-1263.53221699704
2015-09-23,9650,10743.7731869477,-1093.77318694769
2015-09-25,9522.5,10721.7629408002,-1199.26294080021
2015-09-28,9485,10700.0031874999,-1215.0031874999
2015-09-29,9420,10678.4951402653,-1258.49514026527
2015-09-30,9405,10657.2395100808,-1252.23951008076
2015-10-08,9242.5,10636.2364877203,-1393.73648772034
2015-10-09,9207.5,10615.485746331,-1407.98574633095
2015-10-12,9580,10594.9863829462,-1014.98638294621
2015-10-13,9600,10574.7369125947,-974.736912594682
2015-10-14,10020,10554.7354307509,-534.735430750919
2015-10-15,9812.5,10534.9796299715,-722.479629971484
2015-10-16,9705,10515.4669817754,-810.466981775436
2015-10-19,10005,10496.1946590377,-491.194659037702
2015-10-20,10112.5,10477.1594996185,-364.659499618506
2015-10-21,10092.5,10458.3581383383,-365.858138338315
2015-10-22,10110,10439.7870592817,-329.787059281675
2015-10-23,9937.5,10421.4425953024,-483.942595302364
2015-10-26,10102.5,10403.3209429332,-300.8209429332
2015-10-27,10200,10385.4180986648,-185.418098664842
2015-10-28,10177.5,10367.7299346406,-190.229934640634
2015-10-29,10162.5,10350.2522463591,-187.752246359054
2015-10-30,10002.5,10332.980750686,-330.480750685997
2015-11-02,10020,10315.9110868777,-295.911086877729
2015-11-03,10007.5,10299.0387575828,-291.53875758281
2015-11-04,9850,10282.3591431324,-432.359143132431
2015-11-05,9835,10265.8675033471,-430.867503347132
2015-11-06,10352.5,10249.5589193275,102.941080672452
2015-11-09,10640,10233.4282940716,406.571705928447
2015-11-11,10952.5,10217.4705731281,735.029426871941
2015-11-12,10825,10201.6808701068,623.319129893239
2015-11-13,10805,10186.0546024488,618.94539755124
2015-11-16,10720,10170.5874452502,549.41255474976
2015-11-17,10557.5,10155.2753294543,402.224670545741
2015-11-18,10460,10140.1144131097,319.885586890347
2015-11-19,10492.5,10125.1010205283,367.398979471723
2015-11-20,10495,10110.2316082496,384.768391750371
2015-11-23,10660,10095.5027846817,564.497215318312
2015-11-24,10650,10080.9113172797,569.088682720293
2015-11-25,10580,10066.4542068399,513.545793160117
2015-11-26,10562.5,10052.1286893965,510.371310603531
2015-11-27,10645,10037.9322132633,607.067786736722
2015-11-30,10567.5,10023.8624377206,543.637562279365
2015-12-01,10122.5,10009.9172729863,112.582727013745
2015-12-02,9922.5,9996.09485399611,-73.5948539961139
2015-12-03,10080,9982.39336222328,97.6066377767234
2015-12-04,10587.5,9968.81094871951,618.68905128049
2015-12-07,10582.5,9955.34580488332,627.154195116679
2015-12-08,10285,9941.99637785437,343.003622145631
2015-12-09,10270,9928.76137401261,341.238625987388
2015-12-10,10132.5,9915.63964152197,216.860358478031
2015-12-11,10235,9902.63016960066,332.369830399341
2015-12-14,10087.5,9889.73203710829,197.767962891715
2015-12-15,10135,9876.94446029265,258.05553970735
2015-12-16,10395,9864.26673715128,530.733262848723
2015-12-17,10217.5,9851.69827235098,365.801727649019
2015-12-18,10260,9839.23868994248,420.761310057522
2015-12-21,10547.5,9826.88776518448,720.612234815517
2015-12-22,10600,9814.64544726109,785.354552738915
2015-12-23,10945,9802.51198322905,1142.48801677095
2015-12-24,10932.5,9790.48794477857,1142.01205522143
2015-12-28,10925,9778.57437585861,1146.42562414139
2015-12-29,10987.5,9766.77279248043,1220.72720751957
2015-12-30,10840,9755.08518454105,1084.91481545895
2015-12-31,10745,9743.51404653707,1001.48595346293
2016-01-04,10777.5,9732.06232142548,1045.43767857452
2016-01-05,10470,9720.73336613717,749.266633862834
2016-01-06,9730,9709.53096974485,20.4690302551498
2016-01-07,10022.5,9698.4592310379,324.0407689621
2016-01-08,10045,9687.52225726701,357.477742732994
2016-01-11,9400,9676.72428962823,-276.72428962823
2016-01-12,9785,9666.06971708412,118.930282915874
2016-01-13,9265,9655.56281421138,-390.562814211377
2016-01-14,9375,9645.20790474695,-270.207904746952
2016-01-15,9250,9635.00915098517,-385.009150985169
2016-01-18,9370,9624.97060352689,-254.970603526893
2016-01-19,9100,9615.09615382597,-515.096153825968
2016-01-20,8934,9605.38958794196,-671.389587941964
2016-01-21,9480,9595.85447901433,-115.854479014331
2016-01-22,9180,9586.49412265665,-406.494122656647
2016-01-25,9030,9577.31176659302,-547.311766593024
2016-01-26,9150,9568.31049051914,-418.310490519143
2016-01-27,9190,9559.4931478943,-369.4931478943
2016-01-28,8827.5,9550.86241926481,-723.362419264814
2016-01-29,8770,9542.42083244393,-772.420832443925
2016-02-01,8645,9534.17061623519,-889.170616235193
2016-02-02,8802.5,9526.11368015497,-723.613680154966
2016-02-03,8800,9518.25156617218,-718.251566172176
2016-02-04,8680,9510.58551714254,-830.585517142545
2016-02-05,8800,9503.11647902577,-703.116479025773
2016-02-15,8750,9495.84505445108,-745.845054451079
2016-02-16,8692.5,9488.77155540719,-796.271555407194
2016-02-17,8940,9481.89598558104,-541.895985581036
2016-02-18,8917.5,9475.21801951249,-557.718019512487
2016-02-19,9030,9468.73710774339,-438.737107743388
2016-02-22,8990,9462.45247027718,-472.452470277182
2016-02-23,9222.5,9456.36314576166,-233.863145761663
2016-02-24,9040,9450.46797755152,-410.467977551517
2016-02-25,9140,9444.76571233173,-304.765712331735
2016-02-26,8712.5,9439.25492711625,-726.754927116246
2016-03-01,8822.5,9433.93407294121,-611.434072941213
2016-03-02,8650,9428.80130043195,-778.801300431953
2016-03-03,8810,9423.85450747065,-613.854507470651
2016-03-04,9090,9419.09127001505,-329.09127001505
2016-03-07,9125,9414.50891027968,-289.508910279684
2016-03-08,9380,9410.10461444627,-30.104614446272
2016-03-09,9330,9405.87544902509,-75.8754490250894
2016-03-10,9270,9401.81846808257,-131.818468082574
2016-03-11,9227.5,9397.93069432093,-170.430694320932
2016-03-14,9075,9394.20909595412,-319.209095954124
2016-03-15,9182.5,9390.65057074695,-208.150570746953
2016-03-16,9255,9387.25188451584,-132.251884515845
2016-03-17,9240,9384.00971703635,-144.009717036347
2016-03-18,9392.5,9380.92069341643,11.5793065835724
2016-03-21,9490,9377.98137923595,112.018620764049
2016-03-22,9575,9375.18834486227,199.811655137727
2016-03-23,9787.5,9372.53820696462,414.961793035375
2016-03-24,9647.5,9370.02766480772,277.472335192282
2016-03-28,9497.5,9367.65358918463,129.846410815367
2016-03-29,9630,9365.4129655846,264.587034415404
2016-03-30,9495,9363.30283316978,131.697166830226
2016-03-31,9435,9361.32034047185,73.6796595281476
2016-04-01,9625,9359.46269046111,265.537309538889
2016-04-05,9600,9357.72711656427,242.272883435732
2016-04-06,9590,9356.11096196994,233.889038030064
2016-04-07,9650,9354.6116700128,295.388329987195
2016-04-08,9620,9353.22678070808,266.773219291925
2016-04-11,9495,9351.95395617238,143.046043827619
2016-04-12,9525,9350.79096879589,174.209031204114
2016-04-13,9595,9349.73565009797,245.264349902029
2016-04-14,9590,9348.78590360915,241.214096390847
2016-04-15,9765,9347.9397342423,417.060265757704
2016-04-18,9720,9347.19524661854,372.804753381454
2016-04-19,9730,9346.55071775498,383.449282245021
2016-04-20,9635,9346.00457877127,288.995421228733
2016-04-21,9675,9345.55541928967,329.444580710331
2016-04-22,9520,9345.20194839123,174.798051608773
2016-04-25,9575,9344.94301133616,230.056988663843
2016-04-26,9657.5,9344.77752563943,312.72247436057
2016-04-27,9577.5,9344.70450391211,232.795496087891
2016-04-28,9660,9344.72308803217,315.276911967824
2016-04-29,9627.5,9344.83251610606,282.667483893939
2016-05-03,9595,9345.03215656292,249.967843437078
2016-05-04,9532.5,9345.32149467506,187.178505324944
2016-05-05,9630,9345.7001190417,284.299880958304
2016-05-06,9630,9346.16769563408,283.832304365923
2016-05-09,9615,9346.72400794143,268.275992058567
2016-05-10,9362.5,9347.3689567781,15.1310432218953
2016-05-11,9217.5,9348.10255385274,-130.602553852746
2016-05-12,9315,9348.92481712868,-33.9248171286831
2016-05-13,9260,9349.8357105831,-89.8357105831018
2016-05-16,9327.5,9350.8351841705,-23.3351841705026
2016-05-17,9295,9351.92315071071,-56.9231507107151
2016-05-18,9305,9353.09951337747,-48.0995133774739
2016-05-19,9322.5,9354.36415181515,-31.864151815147
2016-05-20,9285,9355.71692578562,-70.716925785619
2016-05-23,9285,9357.15768187937,-72.1576818793649
