"USB05YUSDDate","USB05YUSDClose","USB05YUSD_hpft","USB05YUSD_hpfc"
2016-03-22,120.264,121.28368122151,-1.01968122150968
2016-03-23,120.559,121.289286474804,-0.730286474803745
2016-03-24,120.486,121.294891306603,-0.808891306602592
2016-03-28,120.524,121.30049499354,-0.77649499353996
2016-03-29,121.046,121.306096477886,-0.260096477886406
2016-03-30,121.192,121.311694380941,-0.119694380940743
2016-03-31,121.456,121.317287216488,0.138712783511727
2016-04-01,121.344,121.322873448838,0.0211265511624423
2016-04-04,121.423,121.328451599635,0.0945484003646328
2016-04-05,121.592,121.334020199261,0.257979800739046
2016-04-06,121.441,121.339577817177,0.101422182823102
2016-04-07,121.791,121.345123129484,0.445876870516131
2016-04-08,121.71,121.350654854206,0.359345145793666
2016-04-11,121.672,121.356171893676,0.315828106323628
2016-04-12,121.409,121.361673298765,0.0473267012351305
2016-04-13,121.364,121.367158250893,-0.00315825089339198
2016-04-14,121.211,121.372625951046,-0.161625951046411
2016-04-15,121.388,121.378075598903,0.00992440109707899
2016-04-18,121.326,121.383506327332,-0.0575063273322828
2016-04-19,121.175,121.388917273306,-0.213917273306133
2016-04-20,120.876,121.394307550025,-0.518307550025361
2016-04-21,120.781,121.399676182266,-0.61867618226605
2016-04-22,120.656,121.405021980557,-0.749021980556781
2016-04-25,120.572,121.41034349969,-0.838343499690297
2016-04-26,120.494,121.415638984844,-0.921638984843716
2016-04-27,120.859,121.420906334657,-0.561906334656695
2016-04-28,121.025,121.4261430668,-0.401143066800424
2016-04-29,121.003,121.431346466677,-0.428346466676534
2016-05-02,120.831,121.43651365387,-0.605513653870336
2016-05-03,121.205,121.441641570906,-0.236641570905872
2016-05-04,121.288,121.446726910012,-0.158726910012239
2016-05-05,121.464,121.4517662656,0.0122337343995583
2016-05-06,121.354,121.45675616647,-0.102756166470081
2016-05-09,121.519,121.461693146478,0.0573068535222053
2016-05-10,121.467,121.466573697005,0.000426302995217009
2016-05-11,121.465,121.471394333121,-0.0063943331207305
2016-05-12,121.269,121.476151570071,-0.20715157007147
2016-05-13,121.407,121.48084192046,-0.0738419204598507
2016-05-16,121.119,121.48546181126,-0.3664618112603
2016-05-17,120.936,121.490007638924,-0.554007638924122
2016-05-18,120.473,121.494475648422,-1.02147564842214
2016-05-19,120.533,121.498861855721,-0.965861855720557
2016-05-20,120.597,121.503161854549,-0.906161854548648
2016-05-23,120.555,121.507370839387,-0.952370839387209
2016-05-24,120.382,121.511483630146,-1.12948363014635
2016-05-25,120.378,121.515494653064,-1.13749465306404
2016-05-26,120.649,121.519397867495,-0.870397867495435
2016-05-27,120.336,121.523186762601,-1.18718676260106
2016-05-30,120.245,121.526854467754,-1.28185446775394
2016-05-31,120.483,121.530393621592,-1.04739362159152
2016-06-01,120.454,121.533796332885,-1.07979633288468
2016-06-02,120.644,121.537054277454,-0.893054277453677
2016-06-03,121.309,121.540158684774,-0.231158684774151
