"LALTDate","LALTClose","LALT_hpft","LALT_hpfc"
2017-09-06,2115,2057.57829820793,57.4217017920649
2017-09-07,2114,2059.41504944535,54.5849505546515
2017-09-08,2090.5,2061.24082531112,29.2591746888806
2017-09-11,2121.5,2063.05516680554,58.4448331944644
2017-09-12,2141,2064.85762702344,76.1423729765579
2017-09-13,2109,2066.64778321841,42.3522167815868
2017-09-14,2103.5,2068.42524411822,35.0747558817821
2017-09-15,2089.5,2070.18963595733,19.3103640426716
2017-09-18,2092.5,2071.94059946872,20.5594005312751
2017-09-19,2128.5,2073.67778336753,54.8222166324748
2017-09-20,2188,2075.40084486724,112.59915513276
2017-09-21,2157,2077.10946384272,79.8905361572818
2017-09-22,2160,2078.80336671274,81.1966332872618
2017-09-25,2151,2080.48231291961,70.5176870803929
2017-09-26,2124,2082.14609546908,41.8539045309192
2017-09-27,2129.5,2083.79453651609,45.7054634839049
2017-09-28,2138,2085.42747551631,52.5725244836924
2017-09-29,2106,2087.04477081818,18.9552291818158
2017-10-02,2103.5,2088.64630250151,14.8536974984883
2017-10-03,2144.5,2090.23195848146,54.2680415185412
2017-10-04,2162.5,2091.80163281307,70.6983671869252
2017-10-05,2169.5,2093.35524198368,76.1447580163229
2017-10-06,2146.5,2094.89273170439,51.6072682956145
2017-10-09,2171,2096.41407916156,74.5859208384449
2017-10-10,2163.5,2097.91928287389,65.5807171261137
2017-10-11,2135,2099.40837219089,35.5916278091101
2017-10-12,2148,2100.88140357055,47.1185964294468
2017-10-13,2137.5,2102.338448183,35.161551816999
2017-10-16,2136,2103.77959667521,32.2204033247948
2017-10-17,2142,2105.20495422861,36.7950457713869
2017-10-18,2119,2106.61463934325,12.3853606567543
2017-10-19,2149,2108.00878572874,40.9912142712581
2017-10-20,2135,2109.38753221432,25.6124677856837
2017-10-23,2142,2110.75103457335,31.2489654266539
2017-10-24,2162,2112.09945916632,49.900540833678
2017-10-25,2190,2113.43298527083,76.5670147291719
2017-10-26,2190,2114.75181279133,75.2481872086685
2017-10-27,2185,2116.05617328203,68.9438267179739
2017-10-30,2162,2117.34632940164,44.6536705983588
2017-10-31,2167,2118.62257230758,48.3774276924165
2017-11-01,2169,2119.88521161524,49.1147883847617
2017-11-02,2175,2121.13457693729,53.8654230627116
2017-11-03,2185.5,2122.37101818848,63.1289818115218
2017-11-06,2169,2123.59490754935,45.4050924506534
2017-11-07,2136,2124.80664329544,11.1933567045585
2017-11-08,2107,2126.00664247096,-19.0066424709606
2017-11-09,2095,2127.19532674696,-32.1953267469592
2017-11-10,2106.5,2128.37310993792,-21.8731099379186
2017-11-13,2110.5,2129.54039255006,-19.0403925500601
2017-11-14,2089,2130.69756604815,-41.6975660481485
2017-11-15,2104.5,2131.84501402644,-27.3450140264399
2017-11-16,2112.5,2132.98310284304,-20.4831028430408
2017-11-17,2108,2134.11218755276,-26.1121875527555
2017-11-20,2085.5,2135.23261474349,-49.7326147434936
2017-11-21,2089,2136.34472020947,-47.3447202094675
2017-11-22,2102,2137.4488191874,-35.4488191873968
2017-11-23,2110,2138.54520734362,-28.5452073436163
2017-11-24,2130,2139.6341656913,-9.63416569129745
2017-11-27,2131.5,2140.7159634442,-9.21596344419704
2017-11-28,2099,2141.79086583371,-42.7908658337075
2017-11-29,2053,2142.85913428171,-89.8591342817068
2017-11-30,2054,2143.92101252205,-89.9210125220545
2017-12-01,2072.5,2144.97670714444,-72.476707144441
2017-12-04,2070,2146.02638756884,-76.026387568838
2017-12-05,2055.5,2147.07019325626,-91.5701932562604
2017-12-06,2022.5,2148.10823224148,-125.608232241477
2017-12-07,2016.5,2149.1405747078,-132.640574707798
2017-12-08,2017,2150.16723891717,-133.167238917173
2017-12-11,2028,2151.18818830325,-123.188188303252
2017-12-12,2015.5,2152.2033312537,-136.703331253702
2017-12-13,2017.5,2153.21252523516,-135.712525235157
2017-12-14,2044,2154.21557120658,-110.215571206584
2017-12-15,2061,2155.21221402885,-94.2122140288456
2017-12-18,2075,2156.20215300413,-81.202153004131
2017-12-19,2102,2157.18504849107,-55.1850484910703
2017-12-20,2123,2158.16052728263,-35.1605272826331
2017-12-21,2150,2159.12819336043,-9.12819336042952
2017-12-22,2183,2160.08763617221,22.9123638277923
2017-12-27,2254,2161.03844139243,92.9615586075731
2017-12-28,2277,2161.98020416663,115.019795833375
2017-12-29,2278.5,2162.9125580669,115.587441933096
2018-01-02,2265,2163.83518420992,101.164815790076
2018-01-03,2229.5,2164.74781149153,64.7521885084668
2018-01-04,2245.5,2165.65021062509,79.8497893749098
2018-01-05,2205,2166.54217908984,38.4578209101598
2018-01-08,2175,2167.42354737177,7.57645262823217
2018-01-09,2155.5,2168.29416185377,-12.7941618537705
2018-01-10,2186,2169.15387205051,16.8461279494897
2018-01-11,2182,2170.00252218811,11.9974778118951
2018-01-12,2220,2170.83996345614,49.1600365438569
2018-01-15,2226,2171.66605200351,54.3339479964871
2018-01-16,2196,2172.48066429987,23.5193357001327
2018-01-17,2194,2173.28369927435,20.7163007256468
2018-01-18,2243.5,2174.07506557807,69.4249344219338
2018-01-19,2215,2174.85468042535,40.1453195746468
2018-01-22,2247.5,2175.62248972805,71.8775102719484
2018-01-23,2228,2176.37845599247,51.6215440075289
2018-01-24,2247,2177.12257143621,69.8774285637942
2018-01-25,2240,2177.85484961509,62.1451503849136
2018-01-26,2259,2178.57533296947,80.4246670305335
2018-01-29,2228,2179.28408962804,48.7159103719562
2018-01-30,2221,2179.9812209638,41.0187790362007
2018-01-31,2209.5,2180.66684848692,28.8331515130821
2018-02-01,2233.5,2181.34111066313,52.1588893368661
2018-02-02,2214.5,2182.0041578766,32.4958421234037
2018-02-05,2207,2182.65616207189,24.3438379281143
2018-02-06,2170,2183.29730862604,-13.2973086260449
2018-02-07,2160.5,2183.92779297885,-23.4277929788486
2018-02-08,2169.5,2184.54780507354,-15.0478050735423
2018-02-09,2121.5,2185.15752516923,-63.6575251692309
2018-02-12,2132.5,2185.7571273049,-53.257127304896
2018-02-13,2138.5,2186.34675920603,-47.8467592060255
2018-02-14,2187.5,2186.92654658377,0.573453416234915
2018-02-15,2156,2187.49659537132,-31.4965953713197
2018-02-16,2207.9,2188.05701173896,19.8429882610415
2018-02-19,2201,2188.60788883751,12.3921111624945
2018-02-20,2187,2189.14932802013,-2.14932802012515
2018-02-21,2207.5,2189.68143576233,17.8185642376742
2018-02-22,2185.5,2190.2043176512,-4.70431765119799
2018-02-23,2147.5,2190.71808663929,-43.2180866392945
2018-02-26,2139,2191.2228537346,-52.2228537345968
2018-02-27,2148,2191.71871208048,-43.7187120804832
2018-02-28,2131.5,2192.20573323348,-60.7057332334805
2018-03-01,2148,2192.68397067859,-44.6839706785883
2018-03-02,2149,2193.15345280747,-44.1534528074664
2018-03-05,2146.5,2193.61418954123,-47.1141895412326
2018-03-06,2141.5,2194.06617254973,-52.5661725497345
2018-03-07,2100.5,2194.50937402772,-94.009374027717
2018-03-08,2107.5,2194.94374444118,-87.4437444411818
2018-03-09,2120,2195.36919539643,-75.3691953964326
2018-03-12,2093,2195.78560235405,-102.78560235405
2018-03-13,2103,2196.19280962,-93.1928096200036
2018-03-14,2089.5,2196.59061901287,-107.090619012867
2018-03-15,2082.5,2196.97879382902,-114.478793829017
2018-03-16,2083,2197.35705309789,-114.357053097886
2018-03-19,2088.5,2197.72506852797,-109.225068527971
2018-03-20,2079,2198.08246455715,-119.082464557154
2018-03-21,2083.5,2198.42882047411,-114.928820474115
2018-03-22,2072.5,2198.76366634356,-126.263666343559
2018-03-23,2054,2199.08648472329,-145.086484723292
2018-03-26,2048.5,2199.39670597878,-150.896705978781
2018-03-27,2043.5,2199.69370050257,-156.193700502571
2018-03-28,2032.5,2199.97677631258,-167.476776312582
2018-03-29,2005,2200.24517686254,-195.245176862544
2018-04-03,1998,2200.498076378,-202.498076378001
2018-04-04,1993,2200.73456837799,-207.734568377986
2018-04-05,2007,2200.95366267703,-193.95366267703
2018-04-06,2054,2201.1542832205,-147.154283220501
2018-04-09,2132.5,2201.33527378112,-68.8352737811151
2018-04-10,2199,2201.49541730393,-2.49541730392737
2018-04-11,2248.5,2201.63346828026,46.8665317197443
2018-04-12,2283.5,2201.74818016992,81.751819830083
2018-04-13,2275.5,2201.83832580553,73.6616741944676
2018-04-16,2382,2201.90271181254,180.097288187458
2018-04-17,2411,2201.94017526521,209.059824734789
2018-04-18,2550,2201.94962768277,348.050372317229
2018-04-19,2477,2201.9300670014,275.069932998599
2018-04-20,2489,2201.88063502725,287.119364972754
2018-04-23,2254.5,2201.80058726936,52.6994127306372
2018-04-24,2211.5,2201.68929792036,9.81070207963555
2018-04-25,2238,2201.54616295671,36.4538370432853
2018-04-26,2270,2201.37058241023,68.6294175897707
2018-04-27,2225.5,2201.16197138125,24.3380286187493
2018-04-30,2250,2200.91977333873,49.0802266612731
2018-05-01,2244,2200.64344181209,43.3565581879058
2018-05-02,2320,2200.33245061847,119.667549381531
2018-05-03,2279.5,2199.98629149686,79.5137085031371
2018-05-04,2349,2199.60450565202,149.395494347975
2018-05-07,2343,2199.18666715657,143.813332843429
2018-05-08,2354.5,2198.73241183702,155.767588162977
2018-05-09,2355,2198.24143496667,156.758565033335
2018-05-10,2310.5,2197.71349620681,112.786503793193
2018-05-11,2275.5,2197.14842001651,78.3515799834881
2018-05-14,2315,2196.5460774761,118.453922523897
2018-05-15,2325,2195.90637205347,129.093627946534
2018-05-16,2315.6,2195.22925618049,120.370743819512
2018-05-17,2290,2194.51473565114,95.485264348862
2018-05-18,2265,2193.76286601583,71.2371339841672
2018-05-21,2277.5,2192.97374229485,84.526257705153
2018-05-22,2261,2192.14748895497,68.8525110450281
2018-05-23,2270.5,2191.28426540267,79.2157345973339
2018-05-24,2292,2190.38425950536,101.615740494637
2018-05-25,2263.1,2189.44769187507,73.6523081249349
2018-05-29,2270.5,2188.47482512754,82.0251748724643
2018-05-30,2267,2187.46595232357,79.5340476764339
2018-05-31,2292.5,2186.42140042983,106.078599570167
2018-06-01,2299,2185.34152928918,113.658470710817
2018-06-04,2308.5,2184.22674259286,124.273257407139
2018-06-05,2316.5,2183.07749101443,133.422508985566
2018-06-06,2331,2181.89427659674,149.105723403258
2018-06-07,2285,2180.67765653417,104.322343465832
2018-06-08,2310.5,2179.42824965536,131.071750344637
2018-06-11,2310,2178.14671791173,131.85328208827
2018-06-12,2296,2176.83377743432,119.166222565678
2018-06-13,2278,2175.49019885713,102.509801142871
2018-06-14,2253,2174.11680207267,78.8831979273293
2018-06-15,2210.5,2172.71444934689,37.7855506531132
2018-06-18,2228,2171.28403555282,56.7159644471792
2018-06-19,2179,2169.82647118262,9.17352881737963
2018-06-20,2166.5,2168.34269017246,-1.84269017246126
2018-06-21,2187.5,2166.83363025055,20.6663697494525
2018-06-22,2176.5,2165.30022838331,11.1997716166948
2018-06-25,2149.5,2163.74343007991,-14.2434300799071
2018-06-26,2194,2162.16418547902,31.8358145209834
2018-06-27,2165,2160.56343883163,4.43656116836686
2018-06-28,2153,2158.9421475484,-5.94214754840365
2018-06-29,2132,2157.30127087383,-25.3012708738261
2018-07-02,2114,2155.64176559622,-41.6417655962162
2018-07-03,2090,2153.96457804532,-63.9645780453218
2018-07-04,2103,2152.27063733789,-49.2706373378851
2018-07-05,2081.5,2150.56084615027,-69.0608461502664
2018-07-06,2086.5,2148.8360867923,-62.336086792301
2018-07-09,2103.5,2147.09721302688,-43.5972130268818
2018-07-10,2085.5,2145.34505284965,-59.8450528496488
2018-07-11,2060.5,2143.58041623488,-83.0804162348797
2018-07-12,2041,2141.80408841937,-100.804088419375
2018-07-13,2036,2140.01682029779,-104.01682029779
2018-07-16,2062.5,2138.21932109645,-75.7193210964483
2018-07-17,2031.5,2136.41225704525,-104.912257045246
2018-07-18,2027.2,2134.59626307483,-107.39626307483
2018-07-19,2005.5,2132.77193074931,-127.271930749308
2018-07-20,2042.5,2130.93980723948,-88.4398072394834
2018-07-23,2065.5,2129.10038710708,-63.6003871070758
2018-07-24,2078.5,2127.25412835634,-48.7541283563402
2018-07-25,2064,2125.40146270168,-61.4014627016794
2018-07-26,2068,2123.54280170452,-55.5428017045159
2018-07-27,2053,2121.67853154536,-68.6785315453551
2018-07-30,2077.5,2119.80901544556,-42.3090154455599
2018-07-31,2078,2117.93458823755,-39.9345882375489
2018-08-01,2052,2116.05556726488,-64.0555672648808
2018-08-02,2037.5,2114.17225336377,-76.672253363774
2018-08-03,2027.5,2112.28492089245,-84.784920892448
2018-08-06,2053,2110.39381251589,-57.3938125158927
2018-08-07,2033,2108.49913585243,-75.4991358524287
2018-08-08,2116,2106.60107479607,9.39892520392499
2018-08-09,2069,2104.69978203255,-35.6997820325487
2018-08-10,2078.5,2102.7954141327,-24.2954141327032
2018-08-13,2080,2100.88811291054,-20.8881129105428
2018-08-14,2068,2098.97801013732,-30.978010137316
2018-08-15,2022,2097.06522894996,-75.0652289499607
2018-08-16,2038,2095.14987968036,-57.1498796803634
2018-08-17,2032,2093.23204163146,-61.232041631459
2018-08-20,2058.5,2091.31177048272,-32.8117704827178
2018-08-21,2069,2089.38909660275,-20.3890966027493
2018-08-22,2065,2087.46403679709,-22.4640367970946
2018-08-23,2070,2085.53659944327,-15.5365994432651
2018-08-24,2084,2083.60678363304,0.393216366960825
2018-08-28,2133,2081.674582036,51.3254179640042
2018-08-29,2157,2079.73998748424,77.2600125157557
2018-08-30,2128,2077.80301402576,50.1969859742361
2018-08-31,2118,2075.86370764472,42.1362923552815
2018-09-03,2111.5,2073.92213507468,37.5778649253156
2018-09-04,2063,2071.97838046668,-8.97838046668367
2018-09-05,2060.5,2070.03254350492,-9.53254350492119
2018-09-06,2046.5,2068.0847201623,-21.5847201622974
2018-09-07,2063,2066.13500247134,-3.13500247134261
2018-09-10,2080,2064.18347354234,15.8165264576628
2018-09-11,2050,2062.23021518967,-12.2302151896707
2018-09-12,2055.5,2060.27531576565,-4.77531576565063
2018-09-13,2044.5,2058.31885856711,-13.8188585671066
2018-09-14,2034,2056.36092491694,-22.3609249169428
2018-09-17,2033.5,2054.40159042591,-20.9015904259075
2018-09-18,2029,2052.44092146164,-23.4409214616359
2018-09-19,2030,2050.47897575189,-20.4789757518902
2018-09-20,2055,2048.5158013349,6.48419866510478
2018-09-21,2082,2046.5514377837,35.4485622163033
2018-09-24,2044,2044.58592735164,-0.585927351640439
2018-09-25,2064.5,2042.61932694509,21.8806730549125
2018-09-26,2055,2040.6516932282,14.348306771802
2018-09-27,2025,2038.68309190972,-13.6830919097215
2018-09-28,2054,2036.71359462942,17.28640537058
2018-10-01,2082,2034.74326737102,47.2567326289818
2018-10-02,2110,2032.77218326374,77.227816736257
2018-10-03,2245,2030.80043497086,214.199565029144
2018-10-04,2171,2028.82814707849,142.171852921506
2018-10-05,2105.5,2026.85553271428,78.6444672857218
2018-10-08,2068,2024.88286377396,43.1171362260425
2018-10-09,2056.5,2022.91044466174,33.5895553382578
2018-10-10,2037.5,2020.93859760473,16.5614023952696
2018-10-11,2023,2018.9676587146,4.03234128540507
2018-10-12,2030.5,2016.99797094882,13.502029051176
2018-10-15,2033,2015.02987893172,17.9701210682844
2018-10-16,2037.5,2013.06373286876,24.4362671312385
2018-10-17,2023.5,2011.09989039358,12.4001096064199
2018-10-18,2008,2009.13871924076,-1.13871924076496
2018-10-19,2009,2007.18059227061,1.81940772939322
2018-10-22,2010,2005.2258818727,4.77411812730304
2018-10-23,2009,2003.2749611887,5.72503881129971
2018-10-24,2004,2001.32820533371,2.67179466628589
2018-10-25,1990.5,1999.38599178933,-8.88599178932522
2018-10-26,2005,1997.44869914155,7.55130085845296
2018-10-29,1978.5,1995.51670230327,-17.0167023032706
2018-10-30,1965,1993.5903793088,-28.5903793087963
2018-10-31,1955.5,1991.67010115839,-36.1701011583928
2018-11-01,1976,1989.75622703424,-13.7562270342372
2018-11-02,1972.8,1987.84910116722,-15.0491011672233
2018-11-05,1974.5,1985.94906210198,-11.4490621019764
