"CL00YDate","CL00YClose","CL00Y_hpft","CL00Y_hpfc"
2010-08-11,77.34,78.1955131826692,-0.855513182669165
2010-08-12,75.74,78.268742381797,-2.52874238179696
2010-08-13,75.67,78.3440913424449,-2.67409134244489
2010-08-16,75.24,78.4215794769384,-3.18157947693839
2010-08-17,75.54,78.5012250922542,-2.96122509225415
2010-08-18,75.53,78.5830451802267,-3.05304518022668
2010-08-19,74.82,78.6670555086353,-3.84705550863531
2010-08-20,74,78.7532705832563,-4.75327058325631
2010-08-23,73.1,78.8417033196493,-5.74170331964931
2010-08-24,71.63,78.932364668562,-7.30236466856197
2010-08-25,72.89,79.0252632073475,-6.13526320734749
2010-08-26,73.12,79.1204044948637,-6.00040449486369
2010-08-27,75.57,79.2177915538962,-3.64779155389619
2010-08-30,74.7,79.3174249268944,-4.61742492689439
2010-08-31,71.92,79.419303648472,-7.49930364847203
2010-09-01,73.95,79.5234248445697,-5.57342484456971
2010-09-02,75.02,79.6297825412319,-4.60978254123193
2010-09-03,74.6,79.738368460662,-5.13836846066202
2010-09-06,74.08,79.8491724195708,-5.7691724195708
2010-09-07,74.03,79.9621821106744,-5.93218211067443
2010-09-08,74.67,80.0773828419448,-5.4073828419448
2010-09-09,74.25,80.1947574692221,-5.94475746922212
2010-09-10,76.5,80.3142866131626,-3.81428661316261
2010-09-11,76.39,80.4359484370916,-4.04594843709163
2010-09-13,77.11,80.5597195276613,-3.44971952766127
2010-09-14,76.71,80.6855747990968,-3.97557479909683
2010-09-15,75.64,80.8134877396439,-5.17348773964394
2010-09-16,74.36,80.9434301942076,-6.58343019420762
2010-09-17,73.66,81.0753718691793,-7.41537186917932
2010-09-20,76.13,81.2092797496227,-5.07927974962267
2010-09-21,74.85,81.3451177553924,-6.49511775539237
2010-09-22,74.82,81.4828477067671,-6.66284770676711
2010-10-01,81.58,81.6224287392053,-0.0424287392052636
2010-10-04,81.47,81.7638172340172,-0.293817234017155
2010-10-05,82.82,81.906969554967,0.913030445033006
2010-10-06,83.23,82.05184194437,1.17815805562998
2010-10-07,81.67,82.1983910219523,-0.528391021952254
2010-10-08,82.66,82.346573894445,0.313426105554993
2010-10-11,82.21,82.4963474501608,-0.286347450160793
2010-10-12,81.67,82.6476687069718,-0.977668706971802
2010-10-13,83.01,82.8004945643821,0.209505435617904
2010-10-14,82.69,82.9547815177712,-0.264781517771204
2010-10-15,81.25,83.1104861491166,-1.86048614911663
2010-10-18,83.08,83.2675649309495,-0.187564930949496
2010-10-19,79.49,83.4259735667477,-3.93597356674774
2010-10-20,81.77,83.5856676824572,-1.8156676824572
2010-11-03,84.69,83.7466012770525,0.943398722947517
2010-11-04,86.49,83.9087275989829,2.58127240101704
2010-11-05,86.85,84.0720002866594,2.77799971334057
2010-11-08,87.06,84.2363740454912,2.82362595450876
2010-11-09,86.72,84.4018047291944,2.31819527080562
2010-11-10,87.81,84.5682493586658,3.24175064133417
2010-11-11,87.81,84.7356659130474,3.07433408695257
2010-11-12,84.88,84.9040137114927,-0.0240137114927486
2010-11-15,84.86,85.0732533439582,-0.213253343958246
2010-11-16,82.34,85.2433453904766,-2.90334539047659
2010-11-17,80.44,85.4142503429288,-4.97425034292879
2010-11-18,81.85,85.5859274930693,-3.73592749306932
2010-11-19,81.51,85.7583340764994,-4.24833407649942
2010-12-01,86.75,85.9314257845358,0.818574215464216
2010-12-02,88,86.1051565524056,1.89484344759437
2010-12-03,89.19,86.2794806537026,2.91051934629735
2010-12-06,89.38,86.4543531452711,2.92564685472888
2010-12-07,88.69,86.6297302870479,2.06026971295214
2010-12-08,88.28,86.8055695483148,1.47443045168524
2010-12-09,88.37,86.9818292499854,1.38817075001464
2010-12-10,87.79,87.1584683224437,0.631531677556293
2010-12-13,88.61,87.335446269889,1.27455373011104
2010-12-14,88.28,87.5127228575687,0.767277142431311
2010-12-15,88.62,87.6902583775802,0.929741622419844
2010-12-16,87.7,87.8680134391823,-0.168013439182294
2010-12-17,88.02,88.0459490359523,-0.0259490359522682
2010-12-20,88.81,88.2240260920164,0.585973907983648
2010-12-22,90.48,88.4022055207752,2.07779447922478
2010-12-23,91.51,88.5804484778471,2.92955152215289
2010-12-27,91,88.7587169777274,2.2412830222726
2010-12-28,91.49,88.9369742458699,2.55302575413006
2010-12-29,91.12,89.1151844341849,2.00481556581511
2010-12-30,89.84,89.2933127499006,0.546687250099381
2010-12-31,91.38,89.4713252289558,1.9086747710442
2011-01-03,91.55,89.6491881332675,1.9008118667325
2011-01-04,89.38,89.8268685137223,-0.446868513722284
2011-01-05,90.3,90.0043342069257,0.295665793074257
2011-01-06,88.38,90.1815528647662,-1.80155286476623
2011-01-07,88.03,90.3584922613479,-2.32849226134789
2011-01-10,89.25,90.5351194260862,-1.28511942608623
2011-01-11,91.11,90.7114004258911,0.398599574108852
2011-01-12,91.86,90.8873007964555,0.972699203544492
2011-01-13,91.4,91.0627862382375,0.337213761762494
2011-01-14,91.54,91.2378228537705,0.302177146229503
2011-01-17,91.02,91.4123768849784,-0.392376884978446
2011-01-18,91.38,91.5864146986925,-0.206414698692511
2011-01-19,91.32,91.7599024995517,-0.439902499551657
2011-01-20,89.59,91.9328064068708,-2.34280640687077
2011-01-21,89.11,92.105092358127,-2.99509235812697
2011-01-24,87.87,92.2767253223758,-4.40672532237579
2011-01-25,86.19,92.4476690306223,-6.25766903062231
2011-01-26,87.33,92.6178853923068,-5.28788539230682
2011-01-27,85.64,92.7873337302033,-7.14733373020326
2011-01-28,89.34,92.9559711812832,-3.61597118128318
2011-01-31,92.19,93.123751928101,-0.933751928101001
2011-02-01,90.77,93.290628658512,-2.52062865851202
2011-02-02,90.86,93.456553674398,-2.59655367439803
2011-02-03,90.54,93.6214782357112,-3.08147823571121
2011-02-04,89.03,93.7853525290956,-4.75535252909562
2011-02-07,87.48,93.9481254674364,-6.46812546743637
2011-02-08,86.94,94.1097439979462,-7.1697439979462
2011-02-09,86.71,94.2701523941738,-7.5601523941738
2011-02-10,86.73,94.4292919659826,-7.69929196598264
2011-02-11,85.58,94.5871008981786,-9.00710089817864
2011-02-14,84.81,94.7435141929842,-9.93351419298419
2011-02-15,84.32,94.8984631294527,-10.5784631294527
2011-02-16,84.99,95.0518748805218,-10.0618748805218
2011-02-17,86.36,95.2036722464113,-8.84367224641129
2011-02-18,86.2,95.3537738681741,-9.15377386817413
2011-02-21,95.4,95.5020947312402,-0.102094731240221
2011-02-22,95.42,95.6485460372424,-0.228546037242416
2011-02-23,98.1,95.7930389456109,2.30696105438914
2011-02-24,97.28,95.935484521302,1.34451547869804
2011-02-25,97.88,96.0757947828717,1.80420521712832
2011-02-28,96.97,96.2138823046523,0.756117695347724
2011-03-01,99.63,96.3496604067589,3.28033959324113
2011-03-02,102.23,96.4830427218608,5.74695727813918
2011-03-03,101.91,96.6139442385746,5.2960557614254
2011-03-04,104.42,96.742282321096,7.67771767890404
2011-03-07,105.44,96.8679765227814,8.57202347721862
2011-03-08,105.02,96.9909495706528,8.02905042934724
2011-03-09,104.38,97.1111277350647,7.26887226493528
2011-03-10,102.7,97.2284406052554,5.4715593947446
2011-03-11,101.16,97.3428207751229,3.81717922487707
2011-03-14,101.19,97.4542031002873,3.73579689971271
2011-03-15,97.18,97.5625240142365,-0.382524014236507
2011-03-16,97.98,97.6677214946912,0.312278505308811
2011-03-17,101.42,97.7697333612469,3.65026663875311
2011-03-18,101.07,97.8684975625873,3.20150243741266
2011-03-21,103.09,97.9639535562578,5.12604644374216
2011-03-22,104.97,98.0560421231931,6.91395787680695
2011-03-23,105.75,98.1447061632171,7.60529383678292
2011-03-24,105.6,98.2298914341097,7.3701085658903
2011-03-25,105.4,98.3115468373774,7.0884531626226
2011-03-28,103.98,98.3896243210263,5.59037567897373
2011-03-29,104.79,98.4640787631545,6.32592123684548
2011-03-30,104.27,98.5348673526809,5.73513264731908
2011-03-31,106.72,98.6019498934185,8.11805010658146
2011-04-01,107.94,98.6652885598457,9.27471144015424
2011-04-04,108.47,98.7248488821215,9.7451511178785
2011-04-05,108.34,98.7806002241981,9.55939977580194
2011-04-06,108.83,98.8325159782787,9.99748402172125
2011-04-07,110.3,98.880573488044,11.419426511956
2011-04-08,112.79,98.9247542297214,13.8652457702786
2011-04-11,109.92,98.9650443998754,10.9549556001246
2011-04-12,106.25,99.001435926402,7.24856407359805
2011-04-13,107.11,99.0339252655514,8.07607473444863
2011-04-14,108.11,99.0625118698151,9.04748813018494
2011-04-15,109.66,99.0871985300242,10.5728014699758
2011-04-18,107.69,99.1079917768757,8.58200822312435
2011-04-19,108.28,99.1249025114363,9.1550974885637
2011-04-20,111.45,99.1379451822273,12.3120548177727
2011-04-21,112.29,99.147138022117,13.142861977883
2011-04-25,112.28,99.1525043532919,13.1274956467081
2011-04-26,112.21,99.154072930662,13.055927069338
2011-04-27,112.76,99.1518779355217,13.6081220644783
2011-04-28,112.86,99.1459589459541,13.7140410540459
2011-04-29,113.93,99.1363611650954,14.7936388349046
2011-05-02,113.52,99.1231354649172,14.3968645350828
2011-05-03,111.05,99.1063388324859,11.9436611675141
2011-05-04,109.24,99.0860342059442,10.1539657940557
2011-05-05,99.8,99.0622894604697,0.737710539530345
2011-05-06,97.18,99.0351766684829,-1.85517666848286
2011-05-09,102.55,99.0047682073459,3.54523179265406
2011-05-10,103.88,98.971135687561,4.90886431243895
2011-05-11,98.21,98.9343521850937,-0.724352185093685
2011-05-12,98.97,98.8944928050308,0.0755071949691655
2011-05-13,99.65,98.8516323530389,0.798367646961157
2011-05-16,97.37,98.8058456660055,-1.43584566600548
2011-05-17,96.91,98.7572079108171,-1.84720791081707
2011-05-18,100.1,98.7057936608534,1.39420633914656
2011-05-19,98.93,98.6516767259268,0.278323274073233
2011-05-20,100.1,98.5949314921532,1.50506850784676
2011-05-23,97.48,98.5356324607057,-1.05563246070567
2011-05-24,99.42,98.473854754888,0.94614524511204
2011-05-25,101.19,98.4096730616439,2.78032693835611
2011-05-26,100.1,98.3431624590193,1.75683754098068
2011-05-27,100.75,98.2743991743364,2.47560082566365
2011-05-30,100.38,98.2034601611221,2.17653983887787
2011-05-31,102.59,98.1304233962205,4.45957660377948
2011-06-01,99.73,98.0553677561627,1.67463224383733
2011-06-02,100.87,97.9783739608979,2.89162603910206
2011-06-03,100.53,97.8995234225912,2.63047657740881
2011-06-06,98.76,97.8188987486993,0.941101251300663
2011-06-07,99.55,97.7365836340049,1.81341636599507
2011-06-08,100.78,97.6526621623093,3.12733783769067
2011-06-09,101.87,97.5672191670024,4.30278083299762
2011-06-10,98.92,97.4803407741944,1.43965922580558
2011-06-13,96.95,97.3921148885854,-0.442114888585393
2011-06-14,99.64,97.3026300099813,2.33736999001872
2011-06-15,95.39,97.2119744554281,-1.82197445542814
2011-06-16,95.16,97.1202375081513,-1.96023750815135
2011-06-17,92.91,97.0275076982436,-4.11750769824359
2011-06-20,93.68,96.9338727455158,-3.25387274551577
2011-06-21,93.55,96.8394186677638,-3.28941866776381
2011-06-22,94.45,96.744230137766,-2.29423013776597
2011-06-23,92.35,96.6483904685861,-4.29839046858608
2011-06-24,91.23,96.551982024947,-5.32198202494699
2011-06-27,90.79,96.4550853947865,-5.6650853947865
2011-06-28,93.35,96.3577789661527,-3.00777896615274
2011-06-29,95.05,96.2601387853737,-1.21013878537375
2011-06-30,95.42,96.162239655481,-0.742239655481019
2011-07-01,94.94,96.064155879286,-1.12415587928597
2011-07-04,95,95.9659614527866,-0.965961452786597
2011-07-05,96.89,95.8677299073002,1.02227009269981
2011-07-06,96.65,95.7695343748547,0.880465625145301
2011-07-07,98.67,95.6714484100433,2.99855158995667
2011-07-08,96.2,95.5735459314083,0.626454068591731
2011-07-11,95.15,95.4759020969721,-0.325902096972134
2011-07-12,97.43,95.378592323709,2.05140767629104
2011-07-13,98.05,95.2816918938779,2.76830810612205
2011-07-14,95.69,95.1852769377066,0.504723062293344
2011-07-15,97.24,95.0894247297324,2.15057527026762
2011-07-18,95.93,94.9942127531226,0.93578724687743
2011-07-19,97.86,94.8997193800054,2.96028061999457
2011-07-20,98.4,94.8060233693295,3.59397663067048
2011-07-21,99.13,94.7132047036995,4.41679529630044
2011-07-22,99.87,94.6213448513281,5.24865514867192
2011-07-25,99.2,94.5305271061535,4.66947289384647
2011-07-26,99.59,94.4408369316969,5.14916306830315
2011-07-27,97.4,94.3523617216536,3.04763827834645
2011-07-28,97.44,94.265190998171,3.17480900182904
2011-07-29,95.7,94.1794155431727,1.52058445682735
2011-08-01,94.89,94.0951274509155,0.794872549084516
2011-08-02,93.79,94.0124194442114,-0.222419444211369
2011-08-03,91.93,93.9313845744338,-2.00138457443379
2011-08-05,86.63,93.8521158010229,-7.22211580102287
2011-08-06,86.88,93.7747052561228,-6.89470525612285
2011-08-09,79.3,93.6992420865469,-14.3992420865469
2011-08-11,82.89,93.6258125891163,-10.7358125891163
2011-08-12,85.38,93.5544971085795,-8.17449710857954
2011-08-15,87.88,93.4853715519329,-5.60537155193287
2011-08-16,86.65,93.4185084471693,-6.76850844716929
2011-08-17,87.58,93.3539780052421,-5.77397800524209
2011-08-18,82.38,93.2918476392804,-10.9118476392804
2011-08-19,82.26,93.2321823756793,-10.9721823756793
2011-08-22,84.42,93.1750427303151,-8.75504273031509
2011-08-23,85.44,93.1204846835985,-7.68048468359851
2011-08-24,85.16,93.0685605969705,-7.90856059697049
2011-08-25,85.3,93.0193196570605,-7.71931965706053
2011-08-26,85.37,92.9728077814206,-7.6028077814206
2011-08-29,87.27,92.9290676967438,-5.65906769674381
2011-08-30,88.79,92.8881389870256,-4.09813898702561
2011-08-31,88.83,92.8500588970381,-4.0200588970381
2011-09-01,88.75,92.8148629775433,-4.06486297754332
2011-09-02,86.65,92.7825851175763,-6.13258511757629
2011-09-05,83.63,92.7532575259069,-9.12325752590691
2011-09-06,86.51,92.7269098763612,-6.21690987636121
2011-09-07,90.11,92.7035680715635,-2.59356807156354
2011-09-08,88.65,92.6832554443232,-4.03325544432319
2011-09-09,87.01,92.6659942553657,-5.65599425536571
2011-09-12,88.95,92.6518050982404,-3.70180509824044
2011-09-13,89.79,92.6407062285325,-2.85070622853244
2011-09-14,88.54,92.6327143716481,-4.09271437164811
2011-09-15,89.03,92.627845074628,-3.59784507462796
2011-09-16,87.91,92.6261121927527,-4.71611219275271
2011-09-19,86.13,92.627528094087,-6.49752809408701
2011-09-20,86.49,92.6321031972541,-6.14210319725411
2011-09-21,84.8,92.6398452350609,-7.83984523506089
2011-09-22,80.53,92.6507594014174,-12.1207594014174
2011-09-23,79.92,92.6648476495483,-12.7448476495483
2011-09-26,81.47,92.6821069224474,-11.2121069224474
2011-09-27,83.75,92.7025288948987,-8.95252889489872
2011-09-28,80.62,92.7261006070559,-12.1061006070559
2011-09-29,83.09,92.752805398461,-9.66280539846102
2011-09-30,78.62,92.7826216044728,-14.1626216044727
2011-10-03,76.32,92.8155235662406,-16.4955235662406
2011-10-04,78.02,92.8514797706509,-14.8314797706509
2011-10-05,79.8,92.8904518860055,-13.0904518860055
2011-10-06,82.51,92.9323954498717,-10.4223954498717
2011-10-07,82.75,92.9772605887486,-10.2272605887486
2011-10-10,85.84,93.0249931209362,-7.18499312093619
2011-10-11,85.27,93.0755346372006,-7.80553463720058
2011-10-12,84.92,93.1288237583067,-8.20882375830673
2011-10-13,84.45,93.1847958785414,-8.73479587854139
2011-10-14,87.29,93.2433829989815,-5.95338299898151
2011-10-17,86.32,93.3045135100987,-6.98451351009873
2011-10-18,88.52,93.3681133414695,-4.8481133414695
2011-10-19,86.21,93.4341055355602,-7.22410553556025
2011-10-20,86.42,93.5024111308198,-7.08241113081977
2011-10-21,87.63,93.5729481795372,-5.94294817953719
2011-10-24,91.78,93.6456318064224,-1.86563180642241
2011-10-25,92.48,93.7203746796105,-1.24037467961054
2011-10-26,90.95,93.7970886960551,-2.84708869605507
2011-10-27,93.9,93.8756852399938,0.0243147600061916
2011-10-28,93.52,93.956074518787,-0.436074518786975
2011-10-31,92.65,94.0381667498508,-1.38816674985083
2011-11-01,91.66,94.1218719703424,-2.46187197034239
2011-11-02,92.56,94.2070996436047,-1.64709964360469
2011-11-03,94.19,94.2937582153495,-0.103758215349456
2011-11-04,94.4,94.3817554504364,0.0182445495635924
2011-11-07,95.83,94.4709990708399,1.35900092916006
2011-11-08,96.98,94.5613968060737,2.41860319392629
2011-11-09,95.87,94.6528569474086,1.21714305259138
2011-11-10,97.71,94.7452887858668,2.96471121413323
2011-11-11,99.24,94.8386021155883,4.40139788441165
2011-11-14,98.11,94.9327079562118,3.17729204378816
2011-11-15,99.29,95.0275191467293,4.26248085327072
2011-11-16,101.86,95.1229498395022,6.73705016049778
2011-11-17,98.77,95.2189159488285,3.55108405117148
2011-11-18,97.63,95.3153361738321,2.31466382616786
2011-11-24,97.03,95.4121306815116,1.61786931848844
2011-11-28,97.75,95.5092205956551,2.24077940434494
2011-11-29,99.5,95.6065277088129,3.89347229118708
2011-11-30,100.5,95.7039747397836,4.7960252602164
2011-12-01,100,95.8014860167702,4.19851398322975
2011-12-02,101.12,95.8989878504597,5.22101214954028
2011-12-05,100.57,95.9964082870361,4.5735917129639
2011-12-06,101.18,96.0936775308401,5.08632246915991
2011-12-07,100.55,96.1907276767506,4.35927232324942
2011-12-08,97.99,96.2874929221288,1.70250707787121
2011-12-09,99.83,96.3839092662828,3.44609073371723
2011-12-12,97.9,96.4799134122694,1.42008658773065
2011-12-13,100.36,96.5754434876198,3.78455651238023
2011-12-14,94.82,96.670438206872,-1.85043820687204
2011-12-15,93.4,96.7648378489496,-3.36483784894961
2011-12-16,93.78,96.8585819278771,-3.0785819278771
2011-12-19,94.24,96.9516085667893,-2.71160856678934
2011-12-20,97.56,97.0438546162616,0.516145383738356
2011-12-21,99.02,97.135255806,1.88474419399999
2011-12-22,99.48,97.2257480790622,2.25425192093781
2011-12-23,99.86,97.3152681575836,2.5447318424164
2011-12-27,101.27,97.4037536955172,3.86624630448283
2011-12-28,99.6,97.4911433987064,2.10885660129362
2011-12-29,99.83,97.5773775711429,2.2526224288571
2011-12-30,99.06,97.662397388537,1.39760261146301
2012-01-03,102.92,97.7461449577452,5.17385504225482
2012-01-04,103.28,97.8285629633303,5.45143703666974
2012-01-05,101.36,97.909596228521,3.45040377147905
2012-01-06,101.92,97.9891918299543,3.9308081700457
2012-01-09,101.31,98.0672982705244,3.24270172947558
2012-01-10,102.17,98.14386567796,4.02613432203996
2012-01-11,100.98,98.2188455203945,2.76115447960551
2012-01-12,99.24,98.2921909302049,0.947809069795119
2012-01-13,99.07,98.3638561811165,0.706143818883506
2012-01-17,101,98.4337959386392,2.56620406136081
2012-01-18,101.32,98.5019651601772,2.81803483982275
2012-01-19,100.49,98.568319863903,1.92168013609704
2012-01-20,98.39,98.6328172328466,-0.242817232846557
2012-01-23,99.94,98.695415244381,1.24458475561903
2012-01-24,99.24,98.7560717755145,0.483928224485541
2012-01-25,99.75,98.8147452177142,0.935254782285749
2012-01-26,99.89,98.8713941624795,1.01860583752053
2012-01-27,99.76,98.9259775879119,0.834022412088103
2012-01-30,98.95,98.9784548931651,-0.0284548931650697
2012-01-31,98.28,99.0287858221413,-0.748785822141262
2012-02-01,97.17,99.0769301069814,-1.90693010698138
2012-02-02,96.6,99.1228471703029,-2.52284717030289
2012-02-03,97.75,99.1664956464782,-1.41649564647819
2012-02-06,97.06,99.2078331270404,-2.14783312704043
2012-02-07,98.73,99.2468166180005,-0.516816618000504
2012-02-08,99.04,99.2834022375344,-0.243402237534424
2012-02-09,99.8,99.3175458901938,0.482454109806169
2012-02-10,99.05,99.34920337991,-0.299203379909974
2012-02-13,100.8,99.3783307100506,1.42166928994943
2012-02-14,100.98,99.4048837603019,1.57511623969814
2012-02-15,101.92,99.4288189980077,2.49118100199233
2012-02-16,102.36,99.4500935416018,2.90990645839817
2012-02-17,104.06,99.4686655392705,4.59133446072951
2012-02-20,105.26,99.4844943420398,5.77550565796022
2012-02-21,105.96,99.497541198814,6.46245880118596
2012-02-22,105.95,99.5077697458611,6.44223025413889
2012-02-23,108.69,99.5151462907587,9.17485370924135
2012-02-24,109.62,99.5196398040502,10.1003601959498
2012-02-27,107.88,99.5212230487928,8.35877695120717
2012-02-28,106.51,99.5198729631297,6.9901270368703
2012-02-29,106.91,99.5155699403773,7.39443005962269
2012-03-01,108.6,99.5082972632982,9.09170273670178
2012-03-02,106.5,99.4980412712132,7.00195872878676
2012-03-05,107.12,99.4847920615927,7.6352079384073
2012-03-06,105,99.4685426262201,5.53145737377986
2012-03-07,106.16,99.4492891129795,6.71071088702049
2012-03-08,106.85,99.4270299562323,7.42297004376767
2012-03-09,107.42,99.4017663642811,8.01823363571889
2012-03-12,106.58,99.3735026137836,7.20649738621636
2012-03-13,106.72,99.3422462958103,7.37775370418968
2012-03-14,105.56,99.3080079803125,6.25199201968748
2012-03-15,105.41,99.2708012869083,6.13919871309173
2012-03-16,107.15,99.2306424195329,7.91935758046711
2012-03-19,108.3,99.1875501198254,9.11244988017456
2012-03-20,106.35,99.1415464029614,7.20845359703859
2012-03-21,106.9,99.0926570508442,7.80734294915581
2012-03-22,105.58,99.0409108250605,6.53908917493946
2012-03-23,106.75,98.9863397144407,7.76366028555933
2012-03-26,107.09,98.928978410804,8.16102158919599
2012-03-27,106.76,98.8688648151529,7.89113518484705
2012-03-28,105.56,98.8060402019408,6.75395979805921
2012-03-29,103.29,98.7405491074932,4.54945089250686
2012-03-30,102.93,98.6724388599479,4.25756114005214
2012-04-03,104.81,98.601758668002,6.20824133199799
2012-04-04,102.04,98.5285595002613,3.5114404997387
2012-04-05,103.25,98.4528948915706,4.79710510842936
2012-04-09,102.15,98.3748198282609,3.77518017173913
2012-04-10,100.92,98.2943912795946,2.62560872040539
2012-04-11,102.55,98.2116677753345,4.33833222466547
2012-04-12,103.64,98.1267089305762,5.51329106942381
2012-04-13,102.84,98.0395761536931,4.80042384630692
2012-04-16,103.18,97.9503331320437,5.22966686795634
2012-04-17,104.26,97.8590455372803,6.40095446271967
2012-04-18,103.22,97.7657812027993,5.45421879720072
2012-04-19,103.08,97.6706106078855,5.40938939211449
2012-04-20,104.04,97.5736064863806,6.46639351361936
2012-04-23,103.07,97.4748438081542,5.59515619184582
2012-04-24,103.79,97.3744002160188,6.41559978398119
2012-04-25,103.96,97.2723556655984,6.6876443344016
2012-04-26,104.15,97.1687927644698,6.98120723553021
2012-04-27,104.81,97.0637968846146,7.74620311538537
2012-04-30,104.89,96.957456283763,7.93254371623701
2012-05-01,105.97,96.8498624216128,9.12013757838723
2012-05-02,105.39,96.7411100368602,8.64888996313981
2012-05-03,102.45,96.6312976380984,5.81870236190165
2012-05-04,98.59,96.5205273090202,2.06947269097982
2012-05-07,97.98,96.4089035385398,1.57109646146023
2012-05-08,97.41,96.2965316710079,1.11346832899212
2012-05-09,96.37,96.1835177002022,0.186482299797831
2012-05-10,96.55,96.0699680801634,0.48003191983659
2012-05-11,95.57,95.9559893420173,-0.385989342017356
2012-05-14,94.09,95.8416882153151,-1.75168821531514
2012-05-15,93.08,95.7271712700556,-2.64717127005559
2012-05-16,92.82,95.6125443521599,-2.79254435215988
2012-05-17,92.9,95.4979122133151,-2.59791221331509
2012-05-18,91.33,95.3833784508826,-4.0533784508826
2012-05-21,92.9,95.2690455883518,-2.36904558835182
2012-05-22,91.61,95.1550144737088,-3.54501447370881
2012-05-23,90.56,95.0413849756695,-4.4813849756695
2012-05-24,90.78,94.9282554975853,-4.14825549758526
2012-05-25,90.72,94.8157225903823,-4.09572259038233
2012-05-28,91.15,94.703881090266,-3.55388109026599
2012-05-29,90.92,94.592824140433,-3.67282414043304
2012-05-30,87.46,94.4826434150497,-7.0226434150497
2012-05-31,86.5,94.3734290700859,-7.87342907008588
2012-06-01,83.45,94.2652683586293,-10.8152683586293
2012-06-04,84.11,94.1582452792107,-10.0482452792107
2012-06-05,84.07,94.0524393597642,-9.98243935976422
2012-06-06,85.52,93.9479259746829,-8.42792597468293
2012-06-07,83.61,93.8447763720198,-10.2347763720198
2012-06-08,84.34,93.743058316066,-9.40305831606598
2012-06-11,81.12,93.6428353404607,-12.5228353404607
2012-06-12,83.45,93.5441670920062,-10.0941670920062
2012-06-13,82.41,93.447108041062,-11.037108041062
2012-06-14,84.37,93.3517084854635,-8.98170848546353
2012-06-15,84.18,93.258014160753,-9.07801416075301
2012-06-18,83.36,93.1660670897944,-9.80606708979439
2012-06-19,84.31,93.0759055429649,-8.76590554296493
2012-06-20,81.01,92.9875637372129,-11.9775637372129
2012-06-21,77.96,92.9010722660057,-14.9410722660057
2012-06-22,80.15,92.8164567717735,-12.6664567717735
2012-06-25,79.18,92.7337367209046,-13.5537367209046
2012-06-26,79.48,92.6529263439853,-13.1729263439853
2012-06-27,80.52,92.5740342690345,-12.0540342690345
2012-06-28,78.46,92.4970636789104,-14.0370636789104
2012-06-29,84.87,92.4220127738155,-7.55201277381545
2012-07-02,83.66,92.3488739515956,-8.68887395159565
2012-07-03,87.73,92.2776364883993,-4.5476364883993
2012-07-04,87.05,92.2082860687483,-5.15828606874826
2012-07-05,86.8,92.1408064973503,-5.34080649735029
2012-07-06,84.12,92.0751794466834,-7.95517944668334
2012-07-09,85.74,92.0113843815547,-6.27138438155468
2012-07-10,84.02,91.9493974784158,-7.92939747841584
2012-07-11,86.14,91.8891923213846,-5.74919232138459
2012-07-12,86.08,91.8307392168808,-5.75073921688083
2012-07-13,87.07,91.7740060948407,-4.70400609484067
2012-07-16,88.2,91.7189585080789,-3.5189585080789
2012-07-17,89.13,91.6655600649632,-2.5355600649632
2012-07-18,90.13,91.6137729192607,-1.48377291926072
2012-07-19,92.65,91.5635581766409,1.08644182335909
2012-07-20,91.7,91.5148763294456,0.185123670554385
2012-07-23,88.07,91.4676883191035,-3.39768831910349
2012-07-24,88.14,91.4219551635687,-3.28195516356868
2012-07-25,89,91.3776364763255,-2.3776364763255
2012-07-26,89.36,91.3346905142292,-1.97469051422916
2012-07-27,90.26,91.2930745513195,-1.03307455131952
2012-07-30,89.51,91.252745045376,-1.74274504537604
2012-07-31,87.96,91.2136580271468,-3.2536580271468
2012-08-01,88.88,91.1757688069976,-2.29576880699756
2012-08-02,87.28,91.1390313503661,-3.85903135036608
2012-08-03,91.39,91.1033986737133,0.286601326286715
2012-08-06,92.06,91.0688221983247,0.991177801675318
2012-08-07,93.45,91.035253463962,2.41474653603801
2012-08-08,93.46,91.0026444200957,2.45735557990426
2012-08-09,93.54,90.9709480143569,2.5690519856431
2012-08-10,93.39,90.9401182101489,2.44988178985114
2012-08-13,92.78,90.9101100328164,1.86988996718356
2012-08-14,93.33,90.8808795203886,2.44912047961144
2012-08-15,94.29,90.8523834838304,3.43761651616956
2012-08-16,95.21,90.8245797464767,4.38542025352329
2012-08-17,96.21,90.7974275526346,5.41257244736538
2012-08-20,96.17,90.770887959366,5.39911204063397
2012-08-21,97.08,90.7449242610725,6.33507573892753
2012-08-22,97.29,90.7195019839315,6.57049801606847
2012-08-23,96.04,90.6945892727882,5.34541072721176
2012-08-24,96.12,90.6701569884648,5.44984301153521
2012-08-27,95.69,90.646178201363,5.04382179863695
2012-08-28,96.14,90.6226282346306,5.51737176536938
2012-08-29,95.18,90.5994844963276,4.5805155036724
2012-08-30,94.77,90.5767266751734,4.19327332482656
2012-08-31,96.56,90.5543363532897,6.00566364671033
2012-09-03,97.05,90.5322968461273,6.51770315387274
2012-09-04,95.63,90.5105939516372,5.11940604836281
2012-09-05,96.02,90.489216161928,5.53078383807199
2012-09-06,94.78,90.468154085263,4.31184591473697
2012-09-07,96.29,90.4474006161113,5.84259938388873
2012-09-10,96.3,90.4269504312841,5.87304956871586
2012-09-11,96.95,90.4068006226879,6.5431993773121
