"IND_10yryDate","IND_10yryClose","IND_10yry_hpft","IND_10yry_hpfc"
2014-11-19,8.164,7.6655780477378,0.156421952262202
2014-11-20,8.156,7.66348600107695,0.163513998923049
2014-11-21,8.171,7.66136538124946,0.203634618750535
2014-11-22,8.16866666666667,7.659217166338,0.124782833662004
2014-11-23,8.16633333333333,7.65704241859953,0.0742909147337995
2014-11-24,8.164,7.65484225187128,0.0238244147953904
2014-11-25,8.159,7.65261781069933,-0.0266178106993335
2014-11-26,8.144,7.65037024947786,-0.0453702494778625
2014-11-27,8.146,7.64810071159823,-0.0251007115982245
2014-11-28,8.087,7.64581032169764,0.0141896783023647
2014-11-29,8.087,7.64350019403763,-0.00650019403763053
2014-11-30,8.087,7.64117144874522,-0.00342144874521792
2014-12-01,8.061,7.63882520326048,-0.000325203260483856
2014-12-02,7.969,7.63646257360918,0.00278742639081878
2014-12-03,7.973,7.6340846756827,0.00591532431729938
2014-12-04,7.969,7.63169262652459,0.0203073734754131
2014-12-05,7.939,7.62928754562359,0.00671245437641067
2014-12-06,7.93266666666667,7.62687056086267,0.00212943913733357
2014-12-07,7.92633333333333,7.62444280289946,-0.00477613623279061
2014-12-08,7.92,7.62200540327183,-0.0116720699384969
2014-12-09,7.902,7.61955949154337,-0.0185594915433736
2014-12-10,7.908,7.61710619245292,-0.0371061924529204
2014-12-11,7.866,7.61464662306756,-0.043646623067562
2014-12-12,7.831,7.61218188511617,-0.0931818851161696
2014-12-13,7.831,7.60971306228587,-0.0897130622858731
2014-12-14,7.831,7.60724119974614,-0.0919078664128102
2014-12-15,7.835,7.60476730558269,-0.0941006389160189
2014-12-16,7.989,7.60229234989018,-0.0962923498901828
2014-12-17,7.972,7.5998172638659,-0.0938172638659047
2014-12-18,7.931,7.59734293890373,-0.0863429389037309
2014-12-19,7.962,7.59487022761726,-0.0860702276172591
2014-12-20,7.96033333333333,7.59239994692939,-0.0857999469293899
2014-12-21,7.95866666666667,7.58993287818505,-0.0855328781850449
2014-12-22,7.957,7.5874697672629,-0.0852697672629029
2014-12-23,7.922,7.58501132468579,-0.0850113246857925
2014-12-24,7.962,7.58255822572945,-0.0685582257294466
2014-12-25,7.9715,7.58011111052934,-0.0871111105293402
2014-12-26,7.981,7.57767059088173,-0.11467059088173
2014-12-27,7.981,7.57523724257463,-0.12448724257463
2014-12-28,7.981,7.57281159399586,-0.134311593995865
2014-12-29,7.929,7.57039412207522,-0.144144122075223
2014-12-30,7.873,7.5679852482235,-0.153985248223496
2014-12-31,7.857,7.56558533426808,-0.10358533426808
2015-01-01,7.883,7.56319467838506,-0.101194678385062
2015-01-02,7.874,7.56081353593252,-0.111813535932523
2015-01-03,7.88,7.55844212043873,-0.117192120438726
2015-01-04,7.886,7.55608059921272,-0.122580599212715
2015-01-05,7.892,7.55372909112103,-0.127979091121031
2015-01-06,7.902,7.55138766436032,-0.133387664360321
2015-01-07,7.859,7.54905633422582,-0.132056334225818
2015-01-08,7.865,7.54673506087567,-0.109735060875666
2015-01-09,7.846,7.54442374988123,-0.111423749881227
2015-01-10,7.834,7.5421222614538,-0.113122261453796
2015-01-11,7.822,7.53983040974657,-0.114830409746567
2015-01-12,7.81,7.53754796215256,-0.116547962152561
2015-01-13,7.771,7.5352746385985,-0.118274638598503
2015-01-14,7.775,7.53301011083489,-0.10551011083489
2015-01-15,7.696,7.53075400172224,-0.0927540017222417
2015-01-16,7.706,7.52850589050742,-0.0525058905074214
2015-01-17,7.71266666666667,7.52626531809654,-0.0702653180965438
2015-01-18,7.71933333333333,7.52403180369188,-0.0633651370252178
2015-01-19,7.726,7.52180483745086,-0.056471504117528
2015-01-20,7.725,7.5195838833383,-0.0495838833383049
2015-01-21,7.691,7.51736838197599,-0.0453683819759852
2015-01-22,7.713,7.51515775348969,-0.0521577534896866
2015-01-23,7.705,7.51295139925173,-0.0699513992517338
2015-01-24,7.705,7.51074869907453,-0.0737486990745315
2015-01-26,7.705,7.5085490038554,-0.0702156705220622
2015-01-27,7.705,7.50635163400689,-0.0666849673402241
2015-01-28,7.707,7.50415588091724,-0.0631558809172438
2015-01-29,7.712,7.5019610084098,-0.0599610084098001
2015-01-30,7.693,7.4997662542018,-0.0677662542018042
2015-01-31,7.693,7.49757083122503,-0.0625708312250312
2015-02-01,7.693,7.49537392439941,-0.0603739243994102
2015-02-02,7.652,7.49317469278061,-0.0615080261139396
2015-02-03,7.726,7.49097227046813,-0.0626389371348004
