"CN_2yryDate","CN_2yryClose","CN_2yry_hpft","CN_2yry_hpfc"
2015-09-18,2.7332,2.66563279837957,0.0883672016204326
2015-09-17,2.754,2.66419312865023,-0.0330931286502264
2015-09-16,2.6311,2.66273647267009,-0.0676364726700899
2015-09-15,2.5951,2.66126463254513,0.0108353674548695
2015-09-14,2.6721,2.65977938242306,-0.000379382423060302
2015-09-13,2.6594,2.65828250093052,-0.0115825009305194
2015-09-12,2.6467,2.65677576653729,-0.0227757665372897
2015-09-11,2.634,2.65526095292544,0.00523904707455852
2015-09-10,2.6605,2.65373982436247,0.0177601756375269
2015-09-09,2.6715,2.65221414728148,-0.0113141472814758
2015-09-08,2.6409,2.65068569545689,0.0714143045431084
2015-09-07,2.7221,2.64915623798634,0.0678437620136588
2015-09-06,2.717,2.64762757348725,0.0642724265127514
2015-09-05,2.7119,2.64610152862093,0.0606984713790729
2015-09-04,2.7068,2.64457995661631,0.0571200433836876
2015-09-03,2.7017,2.64306473579267,0.0535352642073259
2015-09-02,2.6966,2.64155776808039,0.0461422319196124
2015-09-01,2.6877,2.64006097753916,-0.0239609775391578
2015-08-31,2.6161,2.63857630730204,0.00282369269795956
2015-08-30,2.6414,2.63710569059758,0.0295943094024212
2015-08-29,2.6667,2.63565106182151,0.056348938178493
2015-08-28,2.692,2.63421436760271,-0.0581143676027134
2015-08-27,2.5761,2.63279757786235,-0.0579975778623449
2015-08-26,2.5748,2.63140263849959,-0.106602638499591
2015-08-25,2.5248,2.63003147143957,-0.118031471439573
2015-08-24,2.512,2.62868595454232,-0.0976859545423228
2015-08-23,2.531,2.62736791687835,-0.0773679168783493
2015-08-22,2.55,2.62607914713872,-0.0570791471387229
2015-08-21,2.569,2.62482140203375,-0.0628214020337493
2015-08-20,2.562,2.62359641467947,-0.0121964146794722
2015-08-19,2.6114,2.62240589222407,-0.0468058922240672
2015-08-18,2.5756,2.62125153677428,0.0616484632257226
2015-08-17,2.6829,2.62013503108912,0.0294983022442145
2015-08-16,2.64963333333333,2.61905808341061,-0.00269141674394133
2015-08-15,2.61636666666667,2.61802241417426,-0.0349224141742608
2015-08-14,2.5831,2.61702974270289,-0.0671297427028869
2015-08-13,2.5499,2.61608177388396,0.0187182261160373
2015-08-12,2.6348,2.61518018485617,-0.0831801848561696
2015-08-11,2.532,2.61432666049543,-0.0874266604954325
2015-08-10,2.5269,2.61352285129446,-0.0771561846277928
2015-08-09,2.53636666666667,2.61277037160725,-0.0669370382739198
2015-08-08,2.54583333333333,2.61207080389467,-0.0567708038946736
2015-08-07,2.5553,2.61142570294822,-0.0551257029482165
2015-08-06,2.5563,2.61083660009291,-0.0327366000929144
2015-08-05,2.5781,2.61030500386686,0.0174949961331384
2015-08-04,2.6278,2.60983240927618,-0.0503324092761825
2015-08-03,2.5595,2.60942031855884,-0.0360203185588433
2015-08-02,2.5734,2.60907021314735,-0.0217702131473485
2015-08-01,2.5873,2.6087835595848,-0.00758355958480218
2015-07-31,2.6012,2.6085618154154,-0.0931618154154003
2015-07-30,2.5154,2.60840643504872,-0.0757064350487174
2015-07-29,2.5327,2.60831883438469,-0.0690188343846871
2015-07-28,2.5393,2.60830039802947,-0.0744003980294687
2015-07-27,2.5339,2.60835248205966,-0.0769191487263303
2015-07-26,2.53143333333333,2.60847641179775,-0.0795097451310811
2015-07-25,2.52896666666667,2.60867348077068,-0.0821734807706755
2015-07-24,2.5265,2.60894494963945,-0.0317449496394503
2015-07-23,2.5772,2.60929204509788,0.00520795490212174
2015-07-22,2.6145,2.60971598071759,-0.0174159807175896
2015-07-21,2.5923,2.61021797222307,0.00648202777692973
2015-07-20,2.6167,2.61079922813961,-0.0102992281396132
2015-07-19,2.6005,2.61146095967203,-0.0271609596720257
2015-07-18,2.5843,2.61220437376766,-0.0441043737676641
2015-07-17,2.5681,2.61303066614682,-0.0633306661468191
2015-07-16,2.5497,2.61394101429882,-0.0564410142988189
2015-07-15,2.5575,2.61493656953463,-0.0644365695346255
2015-07-14,2.5505,2.61601845983451,-0.0705184598345123
2015-07-13,2.5455,2.61718778654369,-0.0851211198770211
2015-07-12,2.53206666666667,2.61844562185768,-0.0998122885243502
2015-07-11,2.51863333333333,2.61979300278614,-0.11459300278614
2015-07-10,2.5052,2.62123092508062,-0.074630925080617
2015-07-09,2.5466,2.62276033712429,-0.202560337124293
2015-07-08,2.4202,2.62438215645127,-0.140682156451272
2015-07-07,2.4837,2.62609721686495,-0.202797216864947
2015-07-06,2.4233,2.62790629401656,-0.223606294016559
2015-07-05,2.4043,2.62981007972928,-0.244510079729279
2015-07-04,2.3853,2.63180917339616,-0.265509173396158
2015-07-03,2.3663,2.63390407333976,-0.165504073339757
2015-07-02,2.4684,2.63609516813186,-0.0849951681318595
2015-07-01,2.5511,2.63838277793135,-0.147382777931348
2015-06-30,2.491,2.64076718776363,-0.169367187763629
2015-06-29,2.4714,2.64324862173213,-0.2114152883988
2015-06-28,2.43183333333333,2.64582723393043,-0.253560567263768
2015-06-27,2.39226666666667,2.64850309106181,-0.295803091061814
2015-06-26,2.3527,2.65127615501782,-0.225776155017816
2015-06-25,2.4255,2.65414626541638,-0.273746265416376
2015-06-24,2.3804,2.65711316854924,-0.17531316854924
2015-06-23,2.4818,2.6601764975521,-0.189951497552102
2015-06-22,2.470225,2.66333581309335,-0.20468581309335
2015-06-21,2.45865,2.666590597323,-0.219515597323004
2015-06-20,2.447075,2.66994024778243,-0.234440247782432
2015-06-19,2.4355,2.67338407127385,-0.148584071273849
2015-06-18,2.5248,2.67692127769148,-0.176821277691478
2015-06-17,2.5001,2.68055101551066,-0.210051015510655
2015-06-16,2.4705,2.68427236011602,-0.18667236011602
2015-06-15,2.4976,2.68808430006561,-0.186017633398946
2015-06-14,2.50206666666667,2.69198574675439,-0.185452413421059
2015-06-13,2.50653333333333,2.69597553468528,-0.184975534685278
2015-06-12,2.511,2.7000524217028,-0.207152421702798
2015-06-11,2.4929,2.70421508918978,-0.205415089189783
2015-06-10,2.4988,2.70846213290072,-0.189662132900724
2015-06-09,2.5188,2.71279206367967,-0.173592063679669
2015-06-08,2.5392,2.71720331397199,-0.187336647305322
2015-06-07,2.52986666666667,2.72169424446688,-0.201160911133551
2015-06-06,2.52053333333333,2.72626313841664,-0.215063138416639
2015-06-05,2.5112,2.73090819592115,-0.179508195921148
2015-06-04,2.5514,2.73562752818233,-0.147127528182327
2015-06-03,2.5885,2.74041917220015,-0.155819172200155
