"FV00YDate","FV00YClose","FV00Y_hpft","FV00Y_hpfc"
2019-07-16,117.4453,117.722310025504,-0.277010025504302
2019-07-17,117.6953,117.747007760367,-0.0517077603673945
2019-07-18,117.9063,117.771463016406,0.13483698359428
2019-07-19,117.8125,117.795674281905,0.0168257180948789
2019-07-22,117.8594,117.819640100888,0.0397598991121594
2019-07-23,117.7188,117.843359024331,-0.124559024330602
2019-07-24,117.7656,117.866829619646,-0.101229619645934
2019-07-25,117.5859,117.890050402758,-0.304150402758047
2019-07-26,117.5391,117.913019847747,-0.373919847747486
2019-07-29,117.6563,117.935736302971,-0.279436302970688
2019-07-30,117.6094,117.958197962221,-0.34879796222135
2019-07-31,117.5781,117.980402903785,-0.402302903784834
2019-08-01,118.4063,118.002349061768,0.403950938232213
2019-08-02,118.3125,118.024034203981,0.288465796019238
2019-08-05,119.0234,118.045456265212,0.977943734788041
2019-08-06,118.9922,118.066613299488,0.925586700511569
2019-08-07,119.2344,118.087503765081,1.14689623491904
2019-08-08,119.0234,118.10812650286,0.915273497139516
2019-08-09,118.875,118.128480827779,0.746519172221405
2019-08-12,119.25,118.148566433125,1.10143356687539
2019-08-13,118.7578,118.168383320767,0.589416679232579
2019-08-14,119.1406,118.187931947866,0.952668052134035
2019-08-15,119.4375,118.207213015219,1.23028698478075
2019-08-16,119.4688,118.226227617422,1.24257238257802
2019-08-19,119.25,118.244977357619,1.00502264238121
2019-08-20,119.3984,118.263464352584,1.13493564741561
2019-08-21,119.2109,118.28169113453,0.929208865470141
2019-08-22,119.1016,118.299660704802,0.80193929519826
2019-08-23,119.4766,118.317376448845,1.15922355115461
2019-08-26,119.3438,118.334842083595,1.00895791640479
2019-08-27,119.5234,118.352061805162,1.1713381948378
2019-08-28,119.6484,118.36904022672,1.27935977328023
2019-08-29,119.4219,118.385782445626,1.03611755437442
2019-08-30,119.4609,118.402294088073,1.05860591192695
2019-09-02,119.5938,118.418581208545,1.17521879145529
2019-09-03,119.7891,118.434650299109,1.35444970089122
2019-09-04,119.9063,118.450508337621,1.45579166237932
2019-09-05,119.7656,118.466162861812,1.29943713818777
2019-09-06,119.8047,118.48162201118,1.32307798881987
2019-09-09,119.5313,118.496894462356,1.03440553764389
2019-09-10,119.0859,118.51198943888,0.573910561120292
2019-09-11,118.9531,118.526916591871,0.426183408128802
2019-09-12,118.6797,118.541685809684,0.138014190316489
2019-09-13,118.1641,118.556307156836,-0.39220715683573
2019-09-16,118.4297,118.570790754897,-0.141090754896824
2019-09-17,118.625,118.585146563313,0.0398534366869138
2019-09-18,118.5078,118.59938448321,-0.0915844832095671
2019-09-19,118.7344,118.613514432185,0.120885567814752
2019-09-20,118.7188,118.627546289981,0.0912537100185016
2019-09-23,119.0234,118.641489986309,0.381910013690768
2019-09-24,119.3203,118.6553554886,0.664944511400446
2019-09-25,118.9219,118.66915292215,0.252747077849707
2019-09-26,119.1016,118.68289268712,0.418707312879804
2019-09-27,119.1484,118.696585288144,0.451814711856142
2019-09-30,119.1563,118.710241402932,0.446058597067672
2019-10-01,119.3906,118.723871895959,0.666728104041163
2019-10-02,119.75,118.737487816079,1.01251218392071
2019-10-03,120.1953,118.751100487748,1.44419951225184
2019-10-04,120.2031,118.764721653952,1.43837834604826
2019-10-07,119.8984,118.77836365465,1.12003634534968
2019-10-08,119.9688,118.792039424372,1.17676057562802
2019-10-09,119.8359,118.805762360623,1.03013763937721
2019-10-10,119.5156,118.819546347334,0.696053652665684
2019-10-11,119,118.833405694255,0.166594305745114
2019-10-14,119.1016,118.847354998855,0.254245001145282
2019-10-15,118.8516,118.861408927467,-0.00980892746697305
2019-10-16,119.0234,118.875582251519,0.147817748480597
2019-10-17,118.9922,118.889889738385,0.102310261615031
2019-10-18,119.0781,118.904346216539,0.173753783461171
2019-10-21,118.8359,118.918966556747,-0.0830665567465989
2019-10-22,118.8906,118.933765701597,-0.0431657015969505
2019-10-23,118.9453,118.948758559343,-0.00345855934257358
2019-10-24,118.9453,118.963960020393,-0.0186600203925955
2019-10-25,118.6953,118.979384973727,-0.284084973727154
2019-10-28,118.5078,118.995048300613,-0.487248300612764
2019-10-29,118.5469,119.010964764887,-0.464064764886602
2019-10-30,118.5234,119.027148928977,-0.503748928976926
