"RU0Date","RU0Close","RU0_hpft","RU0_hpfc"
2016-08-11,12690,12920.6290687389,-230.629068738889
2016-08-12,13035,12965.1136473494,69.8863526506045
2016-08-15,13140,13010.1088597871,129.891140212871
2016-08-16,13100,13055.6088401075,44.3911598924899
2016-08-17,13065,13101.6077760573,-36.607776057334
2016-08-18,12975,13148.0998737357,-173.099873735718
2016-08-19,13085,13195.0793241082,-110.079324108234
2016-08-22,12630,13242.5402465863,-612.54024658634
2016-08-23,12530,13290.4767150818,-760.476715081775
2016-08-24,12615,13338.8825503049,-723.882550304857
2016-08-25,12315,13387.7512586165,-1072.75125861648
2016-08-26,12300,13437.0760471526,-1137.07604715265
2016-08-29,12355,13486.8496796185,-1131.8496796185
2016-08-30,12260,13537.0644496956,-1277.06444969563
2016-08-31,12055,13587.712183207,-1532.71218320696
2016-09-01,12375,13638.7841780861,-1263.78417808614
2016-09-02,12390,13690.2710987068,-1300.27109870682
2016-09-05,12570,13742.1630870441,-1172.16308704414
2016-09-06,12580,13794.4497475941,-1214.44974759412
2016-09-07,12645,13847.1202003263,-1202.12020032635
2016-09-08,12775,13900.1630632071,-1125.16306320714
2016-09-09,12775,13953.5664572944,-1178.56645729443
2016-09-12,12360,14007.3180385485,-1647.31803854846
2016-09-13,12440,14061.4049757579,-1621.40497575794
2016-09-14,12530,14115.8137567764,-1585.81375677635
2016-09-19,13010,14170.5301992331,-1160.53019923311
2016-09-20,13225,14225.5394652471,-1000.53946524706
2016-09-21,13225,14280.8262372201,-1055.82623722006
2016-09-22,13475,14336.3747839705,-861.374783970482
2016-09-23,13550,14392.1689378818,-842.168937881815
2016-09-26,13450,14448.1921752789,-998.192175278851
2016-09-27,13295,14504.427624368,-1209.42762436799
2016-09-28,13460,14560.8580007431,-1100.85800074313
2016-09-29,13325,14617.4655200693,-1292.46552006927
2016-09-30,13255,14674.2319429615,-1419.23194296152
2016-10-10,13835,14731.1384957808,-896.138495780816
2016-10-11,14205,14788.1658182354,-583.165818235352
2016-10-12,14165,14845.2941796056,-680.294179605589
2016-10-13,14025,14902.5036081146,-877.503608114599
2016-10-14,14385,14959.7738507792,-574.773850779237
2016-10-17,14300,15017.0842918916,-717.084291891628
2016-10-18,14340,15074.4140781555,-734.414078155457
2016-10-19,13760,15131.7420598607,-1371.74205986067
2016-10-20,13795,15189.0467837193,-1394.04678371925
2016-10-21,13660,15246.3062294215,-1586.30622942149
2016-10-24,13905,15303.4978004142,-1398.49780041419
2016-10-25,13985,15360.5982444292,-1375.59824442917
2016-10-26,14020,15417.5837311149,-1397.58373111495
2016-10-27,14155,15474.4298615033,-1319.42986150333
2016-10-28,14155,15531.1116589211,-1376.11165892112
2016-10-31,14225,15587.6036012961,-1362.60360129608
2016-11-01,14100,15643.8795977271,-1543.87959772706
2016-11-02,13785,15699.9129940662,-1914.91299406623
2016-11-03,13865,15755.6764979898,-1890.67649798983
2016-11-04,13760,15811.1420256234,-2051.14202562341
2016-11-07,14505,15866.280711566,-1361.28071156598
2016-11-08,15115,15921.0628425546,-806.062842554614
2016-11-09,15290,15975.4581426287,-685.458142628687
2016-11-10,15920,16029.4360026335,-109.436002633461
2016-11-11,16390,16082.9655300732,307.034469926772
2016-11-14,15335,16136.0157872157,-801.015787215657
2016-11-15,15620,16188.5559632438,-568.555963243813
2016-11-16,16540,16240.5549162349,299.445083765087
2016-11-17,16505,16291.9812692459,213.018730754149
2016-11-18,16185,16342.8037691133,-157.803769113259
2016-11-21,17645,16392.9912507263,1252.00874927365
2016-11-22,18065,16442.5124837453,1622.48751625472
2016-11-23,18085,16491.3367553606,1593.66324463937
2016-11-24,18270,16539.4340234319,1730.56597656807
2016-11-25,18420,16586.7749045784,1833.22509542157
2016-11-28,19390,16633.3307307632,2756.66926923675
2016-11-29,18740,16679.073591732,2060.92640826799
2016-11-30,17775,16723.9767167262,1051.0232832738
2016-12-01,18085,16768.0141868912,1316.98581310882
2016-12-02,18015,16811.1605178226,1203.83948217744
2016-12-05,18590,16853.390769508,1736.60923049198
2016-12-06,18565,16894.6804995497,1670.31950045033
2016-12-07,19030,16935.005983397,2094.99401660296
2016-12-08,18630,16974.344186942,1655.65581305802
2016-12-09,19085,17012.6729420609,2072.32705793915
2016-12-12,19345,17049.9707650137,2295.02923498631
2016-12-13,20110,17086.2170286755,3023.78297132448
2016-12-14,20310,17121.3920545969,3188.6079454031
2016-12-15,20015,17155.477414235,2859.52258576498
2016-12-16,19700,17188.4559970938,2511.54400290623
2016-12-19,19520,17220.311874684,2299.68812531604
2016-12-20,19090,17251.0301566895,1838.96984331045
2016-12-21,19360,17280.5969033958,2079.40309660416
2016-12-22,18540,17308.9989352394,1231.00106476064
2016-12-23,18665,17336.2239322041,1328.77606779589
2016-12-26,17660,17362.2600831155,297.73991688451
2016-12-27,17930,17387.0961260638,542.903873936237
2016-12-28,17705,17410.720922214,294.279077785995
2016-12-29,18315,17433.1235571412,881.876442858845
2016-12-30,18350,17454.2932380665,895.706761933454
2017-01-03,18360,17474.2195367455,885.78046325446
2017-01-04,18530,17492.8923951798,1037.1076048202
2017-01-05,18075,17510.3021215169,564.697878483116
2017-01-06,17855,17526.4394526031,328.560547396941
2017-01-09,18970,17541.2953587128,1428.70464128723
2017-01-10,19270,17554.8609459268,1715.13905407322
2017-01-11,19555,17567.127910901,1987.872089099
2017-01-12,20295,17578.0886592579,2716.91134074206
2017-01-13,20330,17587.7364183246,2742.26358167544
2017-01-16,21515,17596.0655384939,3918.93446150605
2017-01-17,21250,17603.0715037004,3646.9284962996
2017-01-18,21295,17608.7514178056,3686.24858219438
2017-01-19,21155,17613.1038921656,3541.89610783441
2017-01-20,19735,17616.1290618826,2118.87093811742
2017-01-23,19845,17617.8285261368,2227.17147386317
2017-01-24,20240,17618.2047599659,2621.79524003406
2017-01-25,20220,17617.2611590303,2602.73884096975
2017-01-26,21475,17615.0022027348,3859.99779726516
2017-02-03,20175,17611.4334463496,2563.56655365042
2017-02-06,20080,17606.5620407156,2473.43795928437
2017-02-07,20680,17600.3961963464,3079.60380365358
2017-02-08,20725,17592.945146179,3132.05485382101
2017-02-09,20585,17584.2193961333,3000.78060386669
2017-02-10,20970,17574.2307467932,3395.76925320684
2017-02-13,22005,17562.9922391444,4442.00776085562
2017-02-14,22015,17550.5183178484,4464.48168215163
2017-02-15,21550,17536.8252637163,4013.17473628367
2017-02-16,20320,17521.9312029937,2798.06879700633
2017-02-17,20380,17505.8559208106,2874.14407918941
2017-02-20,20300,17488.6203589086,2811.37964109143
2017-02-21,20090,17470.2466470827,2619.75335291727
2017-02-22,20040,17450.7580772401,2589.24192275994
2017-02-23,18690,17430.1790241872,1259.82097581276
2017-02-24,18800,17408.5349330225,1391.46506697746
2017-02-27,18785,17385.8517695988,1399.14823040124
2017-02-28,18490,17362.1560749496,1127.8439250504
2017-03-01,18745,17337.4749684551,1407.52503154487
2017-03-02,18855,17311.8360357075,1543.16396429248
2017-03-03,19100,17285.2674441072,1814.73255589275
2017-03-06,18710,17257.7979989392,1452.20200106082
2017-03-07,18625,17229.457255625,1395.54274437503
2017-03-08,17780,17200.275369869,579.724630130963
2017-03-09,17555,17170.2830742346,384.716925765431
2017-03-10,17640,17139.5113409216,500.488659078374
2017-03-13,17820,17107.9913011588,712.008698841221
2017-03-14,17515,17075.7542930532,439.245706946822
2017-03-15,17715,17042.8319490289,672.168050971055
2017-03-16,17820,17009.2560830759,810.743916924125
2017-03-17,18230,16975.0587870325,1254.94121296753
2017-03-20,17880,16940.2724878651,939.727512134941
2017-03-21,17510,16904.9301312826,605.069868717399
2017-03-22,16560,16869.0650514396,-309.065051439646
2017-03-23,16580,16832.7108326023,-252.710832602298
2017-03-24,16435,16795.9009312824,-360.900931282389
2017-03-27,16150,16758.6686995306,-608.668699530621
2017-03-28,16235,16721.0473402151,-486.047340215101
2017-03-29,16615,16683.0698046051,-68.0698046051276
2017-03-30,16300,16644.7688430579,-344.768843057945
2017-03-31,16335,16606.1771777933,-271.177177793279
2017-04-05,16970,16567.3273885166,402.672611483398
2017-04-06,16815,16528.2519428409,286.748057159116
2017-04-07,15675,16488.983474827,-813.983474827025
2017-04-10,15520,16449.5547370659,-929.554737065889
2017-04-11,15410,16409.9981456807,-999.998145680695
2017-04-12,14770,16370.3457325543,-1600.34573255435
2017-04-13,14985,16330.6291162102,-1345.62911621023
2017-04-14,14830,16290.8792536534,-1460.87925365337
2017-04-17,14905,16251.1265456598,-1346.12654565978
2017-04-18,14610,16211.4007891367,-1601.40078913671
2017-04-19,14385,16171.7312245568,-1786.73122455682
2017-04-20,14800,16132.146430438,-1332.14643043803
2017-04-21,14805,16092.6742467355,-1287.67424673552
2017-04-24,14815,16053.3419627489,-1238.34196274892
2017-04-25,14670,16014.1763355049,-1344.17633550488
2017-04-26,14510,15975.203610149,-1465.20361014903
2017-04-27,14610,15936.4494761991,-1326.44947619909
2017-04-28,14760,15897.9390175157,-1137.9390175157
2017-05-02,15245,15859.6967696593,-614.696769659333
2017-05-03,15095,15821.7467978127,-726.746797812657
2017-05-04,14080,15784.1129130695,-1704.11291306954
2017-05-05,13600,15746.8186261096,-2146.81862610957
2017-05-08,13565,15709.8867432041,-2144.88674320406
2017-05-09,13630,15673.3391832161,-2043.33918321606
2017-05-10,13305,15637.1969783995,-2332.19697839954
2017-05-11,13725,15601.4803163728,-1876.48031637276
2017-05-12,13540,15566.208420718,-2026.20842071804
2017-05-15,13715,15531.399739357,-1816.39973935703
2017-05-16,13925,15497.0718826571,-1572.07188265709
2017-05-17,13785,15463.2417101587,-1678.24171015867
2017-05-18,13490,15429.9254315729,-1939.92543157289
2017-05-19,13775,15397.1385628908,-1622.13856289083
2017-05-22,13850,15364.895818218,-1514.89581821797
2017-05-23,13960,15333.2112411327,-1373.21124113267
2017-05-24,13700,15302.0982490156,-1602.09824901555
2017-05-25,13750,15271.5696916174,-1521.56969161744
2017-05-26,13465,15241.6377564466,-1776.63775644656
2017-05-31,12510,15212.3140020556,-2702.3140020556
2017-06-01,12480,15183.6092526052,-2703.60925260524
2017-06-02,12405,15155.5332152285,-2750.53321522854
2017-06-05,12530,15128.0944794974,-2598.09447949743
2017-06-06,12455,15101.3004980218,-2646.3004980218
2017-06-07,12550,15075.1576494643,-2525.15764946434
2017-06-08,12405,15049.6712186142,-2644.67121861417
2017-06-09,12475,15024.8454464598,-2549.8454464598
2017-06-12,12675,15000.6834807909,-2325.68348079087
2017-06-13,12325,14977.1874153928,-2652.1874153928
2017-06-14,12900,14954.358382706,-2054.358382706
2017-06-15,12845,14932.1964188648,-2087.19641886475
2017-06-16,12875,14910.7007108147,-2035.70071081474
2017-06-19,12690,14889.8695827366,-2199.86958273655
2017-06-20,12630,14869.7005173347,-2239.70051733474
2017-06-21,12565,14850.1900879776,-2285.1900879776
2017-06-22,12410,14831.3339422294,-2421.3339422294
2017-06-23,12670,14813.1267830484,-2143.12678304844
2017-06-26,12730,14795.5623125143,-2065.56231251432
2017-06-27,12955,14778.6333468196,-1823.6333468196
2017-06-28,13080,14762.3318483399,-1682.33184833992
2017-06-29,13500,14746.6490256333,-1246.64902563334
2017-06-30,13335,14731.5753918493,-1396.57539184925
2017-07-03,13500,14717.1009448224,-1217.10094482244
2017-07-04,12715,14703.2151050993,-1988.21510509933
2017-07-05,12830,14689.9067901263,-1859.90679012626
2017-07-06,12900,14677.1640955006,-1777.1640955006
2017-07-07,12885,14664.9743480106,-1779.97434801061
2017-07-10,12690,14653.3241398343,-1963.32413983432
2017-07-11,12910,14642.1993273819,-1732.19932738191
2017-07-12,13235,14631.5849555029,-1396.58495550292
2017-07-13,13245,14621.4653530264,-1376.46535302638
2017-07-14,13455,14611.8242714882,-1156.82427148821
2017-07-17,13495,14602.6448934498,-1107.64489344978
2017-07-18,13460,14593.9099232866,-1133.90992328661
2017-07-19,14045,14585.6016075202,-540.601607520193
2017-07-20,14035,14577.7017239577,-542.701723957746
2017-07-21,13970,14570.1918269439,-600.191826943946
2017-07-24,13515,14563.0532464926,-1048.05324649258
2017-07-25,13640,14556.267064522,-916.267064522007
2017-07-26,13420,14549.8139297285,-1129.81392972849
2017-07-27,13480,14543.6741120585,-1063.67411205847
2017-07-28,12500,14537.8274144407,-2037.8274144407
2017-07-31,12545,14532.2532001221,-1987.25320012207
2017-08-01,12430,14526.929989995,-2096.92998999497
2017-08-02,12275,14521.8354835009,-2246.83548350085
2017-08-03,15245,14516.9465132938,728.053486706164
2017-08-04,15705,14512.2389832777,1192.76101672231
2017-08-07,16030,14507.6890983036,1522.31090169643
2017-08-08,16070,14503.2735562623,1566.7264437377
2017-08-09,16615,14498.9696843067,2116.03031569333
2017-08-10,16460,14494.7554572111,1965.24454278889
2017-08-11,15935,14490.6097244322,1444.39027556779
2017-08-14,15920,14486.5121477796,1433.48785222037
2017-08-15,16215,14482.4429861156,1732.55701388439
2017-08-16,16265,14478.3830908488,1786.6169091512
2017-08-17,16435,14474.3140295572,1960.68597044284
2017-08-18,16580,14470.2181083343,2109.78189166569
2017-08-21,16585,14466.0784437426,2118.92155625735
2017-08-22,16700,14461.8790244434,2238.12097555661
2017-08-23,16475,14457.6047149749,2017.39528502511
2017-08-24,16420,14453.2413050245,1966.75869497552
2017-08-25,16720,14448.7754181899,2271.22458181013
2017-08-28,16645,14444.1944910478,2200.80550895223
2017-08-29,16445,14439.4868990076,2005.5131009924
2017-08-30,16395,14434.6419272031,1960.35807279687
2017-08-31,16545,14429.6496897669,2115.3503102331
2017-09-01,16620,14424.5011111648,2195.49888883522
2017-09-04,17165,14419.1879902628,2745.8120097372
2017-09-05,17335,14413.7030334585,2921.29696654155
2017-09-06,17570,14408.0400821577,3161.95991784231
2017-09-07,17490,14402.1941853123,3087.80581468774
2017-09-08,16760,14396.1616989019,2363.8383010981
2017-09-11,16665,14389.9402552806,2275.05974471944
2017-09-12,16750,14383.5284639181,2366.47153608186
2017-09-13,16775,14376.9258747026,2398.07412529744
2017-09-14,16420,14370.1330157262,2049.86698427379
2017-09-15,15725,14363.1514063484,1361.84859365165
2017-09-18,15210,14355.983413262,854.016586738018
2017-09-19,14960,14348.6319660923,611.368033907739
2017-09-20,15085,14341.100347481,743.899652519046
2017-09-21,14515,14333.3920927853,181.607907214688
2017-09-22,14565,14325.5110448601,239.488955139921
2017-09-25,14580,14317.4611216296,262.53887837038
2017-09-26,14625,14309.2463400133,315.753659986714
2017-09-27,14655,14300.8708254535,354.129174546523
2017-09-28,13605,14292.3388339126,-687.338833912622
2017-09-29,13495,14283.6547677359,-788.654767735856
2017-10-09,13350,14274.8227451499,-924.822745149936
2017-10-10,13315,14265.846558384,-950.846558383952
2017-10-11,13245,14256.7296173818,-1011.72961738176
2017-10-12,13375,14247.4749390459,-872.474939045921
2017-10-13,13575,14238.0851220705,-663.085122070523
2017-10-16,13580,14228.5624045037,-648.562404503719
2017-10-17,13530,14218.9087503006,-688.908750300609
2017-10-18,13570,14209.1258553272,-639.125855327223
2017-10-19,13365,14199.2151306818,-834.215130681777
2017-10-20,13700,14189.1777232739,-489.177723273851
2017-10-23,13500,14179.0144351821,-679.014435182079
2017-10-24,13425,14168.7258662787,-743.725866278681
2017-10-25,13535,14158.3123357587,-623.312335758716
2017-10-26,13555,14147.7738553904,-592.773855390401
2017-10-27,13330,14137.1101792905,-807.11017929047
2017-10-30,13285,14126.3208165463,-841.320816546337
2017-10-31,13260,14115.4049426184,-855.404942618387
2017-11-01,13595,14104.3613851991,-509.361385199145
2017-11-02,13785,14093.188618391,-308.188618390986
2017-11-03,13690,14081.8849057466,-391.884905746618
2017-11-06,14135,14070.4483834261,64.5516165738684
2017-11-07,13990,14058.8770256,-68.8770255999557
2017-11-08,13820,14047.168833122,-227.168833122008
2017-11-09,13805,14035.3217783749,-230.321778374874
2017-11-10,13855,14023.3337398387,-168.3337398387
2017-11-13,14155,14011.2025007881,143.79749921191
2017-11-14,14105,13998.9257749148,106.074225085186
2017-11-15,13270,13986.5013353512,-716.501335351207
2017-11-16,13270,13973.926999076,-703.92699907602
2017-11-17,13295,13961.2002868956,-666.200286895554
2017-11-20,13385,13948.3184286406,-563.318428640568
2017-11-21,13335,13935.2783787617,-600.278378761659
2017-11-22,13390,13922.0768588566,-532.076858856607
2017-11-23,13725,13908.7103423916,-183.710342391589
2017-11-24,13845,13895.1750828935,-50.1750828934902
2017-11-27,13410,13881.4672579515,-471.467257951483
2017-11-28,13545,13867.5830244139,-322.583024413889
2017-11-29,14210,13853.5183442441,356.481655755921
2017-11-30,13915,13839.2690460614,75.7309539385918
2017-12-01,14525,13824.8311058413,700.168894158675
2017-12-04,14925,13810.200530863,1114.79946913698
2017-12-05,14715,13795.3736178278,919.626382172179
2017-12-06,14330,13780.3471242495,549.652875750479
2017-12-07,13970,13765.1181877788,204.881812221243
2017-12-08,14065,13749.6841732708,315.315826729202
2017-12-11,14020,13734.0425302712,285.957469728829
2017-12-12,14165,13718.1908386635,446.8091613365
2017-12-13,14080,13702.1267965357,377.873203464302
2017-12-14,14280,13685.8482866676,594.151713332435
2017-12-15,14415,13669.3533480369,745.646651963085
2017-12-18,14560,13652.6402652199,907.359734780071
2017-12-19,14420,13635.7076310131,784.29236898689
2017-12-20,14470,13618.5544132793,851.445586720707
2017-12-21,14365,13601.1799040762,763.820095923827
2017-12-22,14005,13583.5837474146,421.416252585439
2017-12-25,14030,13565.7659030382,464.234096961843
2017-12-26,14315,13547.7265048867,767.273495113323
2017-12-27,14170,13529.4658787954,640.534121204559
2017-12-28,14200,13510.984667761,689.015332238991
2017-12-29,14105,13492.2837795494,612.716220450637
2018-01-02,14340,13473.3644067389,866.63559326114
2018-01-03,14295,13454.2279951796,840.772004820362
2018-01-04,14115,13434.8763489541,680.12365104589
2018-01-05,14090,13415.3116196863,674.688380313679
2018-01-08,14075,13395.5362401358,679.46375986424
2018-01-09,14075,13375.5529219512,699.447078048823
2018-01-10,14035,13355.3646576438,679.63534235623
2018-01-11,14170,13334.9747288491,835.025271150899
2018-01-12,14295,13314.386698136,980.613301864023
2018-01-15,14445,13293.6044732392,1151.39552676078
2018-01-16,14225,13272.6323672396,952.367632760415
2018-01-17,14145,13251.4751691584,893.524830841591
2018-01-18,14165,13230.1380616877,934.861938312304
2018-01-19,14065,13208.626596867,856.373403132983
2018-01-22,14075,13186.9467131696,888.053286830418
2018-01-23,13795,13165.1047030593,629.895296940702
2018-01-24,13775,13143.1072260857,631.892773914328
2018-01-25,13755,13120.9612021715,634.038797828467
2018-01-26,13770,13098.6738124384,671.326187561562
2018-01-29,13770,13076.2525000946,693.74749990542
2018-01-30,13395,13053.7049858469,341.295014153066
2018-01-31,13120,13031.0392771703,88.9607228296978
2018-02-01,12955,13008.2635226165,-53.2635226165397
2018-02-02,13005,12985.385907511,19.614092489021
2018-02-05,13055,12962.4145951612,92.5854048388427
2018-02-06,12585,12939.357756983,-354.357756982956
2018-02-07,12655,12916.2236026631,-261.223602663067
2018-02-08,12390,12893.0201954109,-503.020195410947
2018-02-09,12450,12869.7554904568,-419.755490456825
2018-02-12,12520,12846.4372351025,-326.437235102524
2018-02-13,12450,12823.0730031398,-373.07300313976
2018-02-14,12500,12799.6702334242,-299.670233424243
2018-02-22,12500,12776.2362105985,-276.236210598451
2018-02-23,12850,12752.7780954331,97.2219045669456
2018-02-26,12935,12729.3029345139,205.697065486127
2018-02-27,12885,12705.8178146144,179.182185385625
2018-02-28,13030,12682.3299075349,347.670092465128
2018-03-01,13010,12658.8464591424,351.153540857585
2018-03-02,12950,12635.3748590169,314.62514098314
2018-03-05,13055,12611.9226418909,443.07735810913
2018-03-06,12930,12588.4974725505,341.502527449545
2018-03-07,12865,12565.107198932,299.892801068019
2018-03-08,12910,12541.7598101353,368.240189864725
2018-03-09,12620,12518.4634192237,101.536580776258
2018-03-12,12695,12495.2262914763,199.773708523699
2018-03-13,12695,12472.0567341433,222.943265856656
2018-03-14,12775,12448.9631370535,326.036862946519
2018-03-15,12810,12425.9539821912,384.046017808793
2018-03-16,12580,12403.0378863116,176.962113688365
2018-03-19,12510,12380.2236249186,129.776375081438
2018-03-20,12240,12357.5200466656,-117.520046665618
2018-03-21,12130,12334.93605385,-204.936053849971
2018-03-22,12130,12312.4805001911,-182.480500191079
2018-03-23,11305,12290.1621546961,-985.162154696052
2018-03-26,11020,12267.9897109419,-1247.9897109419
2018-03-27,11175,12245.9714552791,-1070.97145527909
2018-03-28,11075,12224.1151581901,-1149.11515819012
2018-03-29,11100,12202.4281474595,-1102.42814745947
2018-03-30,11640,12180.9172758752,-540.917275875155
2018-04-02,11575,12159.5889405243,-584.588940524334
2018-04-03,11430,12138.449314902,-708.449314901959
2018-04-04,11340,12117.5043308567,-777.50433085668
2018-04-09,11450,12096.7596273927,-646.759627392724
2018-04-10,11580,12076.2205221252,-496.22052212516
2018-04-11,11480,12055.8920653253,-575.892065325289
2018-04-12,11480,12035.7791021464,-555.779102146382
2018-04-13,11505,12015.8862396908,-510.886239690808
2018-04-16,11135,11996.2178553254,-861.217855325431
2018-04-17,11090,11976.7781152357,-886.778115235663
2018-04-18,11190,11957.5708296152,-767.57082961522
2018-04-19,11780,11938.5994420987,-158.599442098691
2018-04-20,11555,11919.8670790377,-364.867079037695
2018-04-23,11680,11901.376801226,-221.376801225996
2018-04-24,11530,11883.1315186356,-353.13151863565
2018-04-25,11605,11865.1340497304,-260.134049730397
2018-04-26,11420,11847.3870670032,-427.387067003217
2018-04-27,11290,11829.8931354188,-539.893135418849
2018-05-02,11525,11812.6546432767,-287.654643276717
2018-05-03,11605,11795.6737557062,-190.673755706162
2018-05-04,11615,11778.9525189321,-163.952518932071
2018-05-07,11765,11762.4929003624,2.50709963757743
2018-05-08,11735,11746.2967996344,-11.2967996343848
2018-05-09,11605,11730.3661174203,-125.366117420301
2018-05-10,11680,11714.7027497236,-34.7027497236155
2018-05-11,11680,11699.3085407261,-19.3085407260945
2018-05-14,11600,11684.1853202649,-84.1853202648814
2018-05-15,11440,11669.3349101961,-229.33491019605
2018-05-16,11455,11654.7590975759,-199.759097575853
2018-05-17,11445,11640.4595746636,-195.459574663639
2018-05-18,11765,11626.4379511463,138.562048853701
2018-05-21,12230,11612.6957559154,617.304244084592
2018-05-22,12155,11599.2345751386,555.765424861433
2018-05-23,11860,11586.0562501523,273.943749847712
2018-05-24,11855,11573.162852024,281.837147976018
2018-05-25,11875,11560.5565650586,314.443434941423
2018-05-28,11720,11548.2396900605,171.760309939511
2018-05-29,11930,11536.2146578134,393.785342186604
2018-05-30,11655,11524.483970099,130.516029901045
2018-05-31,11670,11513.0502914742,156.949708525798
2018-06-01,11680,11501.9163404467,178.083659553258
2018-06-04,11695,11491.0849004005,203.915099599472
2018-06-05,11605,11480.5588283313,124.441171668682
2018-06-06,11620,11470.3410655262,149.658934473751
2018-06-07,11685,11460.4346047109,224.56539528915
2018-06-08,11415,11450.8425004739,-35.8425004738997
2018-06-11,11400,11441.5679002298,-41.5679002298468
2018-06-12,11400,11432.6139365788,-32.6139365787959
2018-06-13,10835,11423.9837249369,-588.983724936929
2018-06-14,10810,11415.68036724,-605.68036723995
2018-06-15,10790,11407.7067219606,-617.70672196056
2018-06-19,10190,11400.0653972081,-1210.06539720814
2018-06-20,10350,11392.7587457563,-1042.7587457563
2018-06-21,10340,11385.7886201872,-1045.78862018716
2018-06-22,10480,11379.1564420488,-899.156442048829
2018-06-25,10470,11372.8632006003,-902.863200600266
2018-06-26,10485,11366.9095134275,-881.90951342751
2018-06-27,10490,11361.2956249074,-871.295624907356
2018-06-28,10455,11356.0214148724,-901.021414872356
2018-06-29,10575,11351.0864029963,-776.086402996252
2018-07-02,10445,11346.4897365056,-901.489736505618
2018-07-03,10535,11342.230241825,-807.230241824999
2018-07-04,10410,11338.3063727397,-928.306372739726
2018-07-05,10405,11334.716249358,-929.71624935802
2018-07-06,10335,11331.457608063,-996.457608062997
2018-07-09,10495,11328.5278009311,-833.527800931094
2018-07-10,10335,11325.9237681437,-990.923768143734
2018-07-11,10315,11323.6421053341,-1008.64210533411
2018-07-12,10355,11321.6789985288,-966.678998528754
2018-07-13,10325,11320.0302168221,-995.03021682215
2018-07-16,10275,11318.6911297213,-1043.69112972129
2018-07-17,10335,11317.6566954285,-982.656695428538
2018-07-18,10405,11316.9214407257,-911.92144072571
2018-07-19,10305,11316.479486205,-1011.47948620502
2018-07-20,10285,11316.3245755061,-1031.32457550608
2018-07-23,10160,11316.4500341632,-1156.45003416318
2018-07-24,10110,11316.8487614037,-1206.84876140373
2018-07-25,10320,11317.5131784243,-997.513178424273
2018-07-26,10295,11318.4352075588,-1023.43520755885
2018-07-27,10285,11319.6063588095,-1034.60635880945
2018-07-30,10300,11321.0177191318,-1021.01771913177
2018-07-31,10340,11322.6599478167,-982.659947816683
2018-08-01,10220,11324.5232821067,-1104.52328210673
2018-08-02,10235,11326.5975530529,-1091.59755305286
2018-08-03,10155,11328.8721351407,-1173.87213514074
2018-08-06,10325,11331.3359516327,-1006.33595163269
2018-08-07,10485,11333.9774405601,-848.97744056005
2018-08-08,10430,11336.7846239756,-906.784623975642
2018-08-09,12580,11339.7451729987,1240.25482700128
2018-08-10,12380,11342.8463839201,1037.1536160799
2018-08-13,12475,11346.0760657025,1128.92393429745
2018-08-14,12345,11349.4224560259,995.577543974103
2018-08-15,12355,11352.874259222,1002.12574077805
2018-08-16,11890,11356.4205911543,533.579408845663
2018-08-17,11725,11360.050981925,364.949018074998
2018-08-20,11915,11363.7551821964,551.244817803571
2018-08-21,12650,11367.5230934861,1282.47690651388
2018-08-22,12580,11371.344845174,1208.65515482597
2018-08-23,12375,11375.2110967647,999.788903235344
2018-08-24,12480,11379.1130073717,1100.88699262826
2018-08-27,12515,11383.0421493817,1131.95785061827
2018-08-28,12275,11386.9905502433,888.009449756655
2018-08-29,12340,11390.9507053112,949.049294688763
2018-08-30,12455,11394.9154770074,1060.08452299255
2018-08-31,12360,11398.8781200528,961.121879947173
2018-09-03,11990,11402.8323273645,587.167672635463
2018-09-04,11975,11406.7721891489,568.227810851127
2018-09-05,12010,11410.6920383237,599.307961676348
2018-09-06,12060,11414.5864426892,645.413557310846
2018-09-07,11975,11418.4502177756,556.549782224376
2018-09-10,12040,11422.2784459012,617.721554098823
2018-09-11,11930,11426.0664394393,503.933560560713
2018-09-12,12270,11429.8097661047,840.190233895346
2018-09-13,12420,11433.5042019179,986.495798082146
2018-09-14,12330,11437.1458702003,892.854129799666
2018-09-17,12125,11440.7313020512,684.268697948847
2018-09-18,12135,11444.2573976396,690.742602360443
2018-09-19,12135,11447.7213399837,687.278660016267
2018-09-20,12570,11451.1205976272,1118.87940237276
2018-09-21,12465,11454.4529232069,1010.54707679313
2018-09-25,12515,11457.7165318594,1057.28346814063
2018-09-26,12505,11460.9100564409,1044.08994355913
2018-09-27,12285,11464.0325668459,820.967433154075
2018-09-28,12360,11467.0835645539,892.91643544615
2018-10-08,12330,11470.062890399,859.937109600972
2018-10-09,12750,11472.9707543117,1277.02924568834
2018-10-10,12585,11475.8077216852,1109.19227831477
2018-10-11,12160,11478.5748857858,681.425114214225
2018-10-12,12305,11481.2737983748,823.726201625219
2018-10-15,12205,11483.9062928876,721.093707112388
2018-10-16,12105,11486.4745432548,618.525456745223
2018-10-17,12270,11488.981021478,781.018978522037
2018-10-18,11990,11491.4284552325,498.571544767468
2018-10-19,12015,11493.8198950355,521.180104964541
2018-10-22,12060,11496.1585974931,563.841402506863
2018-10-23,11935,11498.4480346473,436.551965352747
2018-10-24,11945,11500.6919116085,444.308088391539
2018-10-25,11785,11502.8941139405,282.105886059467
2018-10-26,11835,11505.0587108665,329.94128913351
2018-10-29,11340,11507.1898882204,-167.189888220431
2018-10-30,11350,11509.291968221,-159.291968220999
