"AL0Date","AL0Close","AL0_hpft","AL0_hpfc"
2016-12-01,13355,13177.1812596114,177.81874038859
2016-12-02,13325,13186.02795984,138.972040160029
2016-12-05,13185,13194.8511000844,-9.85110008438097
2016-12-06,13165,13203.6542115766,-38.6542115766011
2016-12-07,13120,13212.4408214765,-92.4408214765297
2016-12-08,13110,13221.2144409661,-111.214440966057
2016-12-09,13320,13229.9785430157,90.0214569843435
2016-12-12,13445,13238.7365546243,206.263445375718
2016-12-13,13300,13247.4919400021,52.5080599978774
2016-12-14,13040,13256.2482486204,-216.248248620382
2016-12-15,13005,13265.009051655,-260.009051654982
2016-12-16,12915,13273.7778308935,-358.777830893529
2016-12-19,12630,13282.5579606463,-652.557960646317
2016-12-20,12665,13291.3526669193,-626.352666919307
2016-12-21,12880,13300.1649059773,-420.1649059773
2016-12-22,12800,13308.997375176,-508.997375176048
2016-12-23,12700,13317.852598192,-617.852598191975
2016-12-26,12640,13326.7328883025,-686.732888302548
2016-12-27,12790,13335.6403033897,-545.640303389692
2016-12-28,12650,13344.5766174678,-694.576617467767
2016-12-29,12720,13353.5433790052,-633.543379005221
2016-12-30,12795,13362.5418493605,-567.541849360543
2017-01-03,12630,13371.5730280108,-741.573028010761
2017-01-04,12680,13380.637679834,-700.637679833978
2017-01-05,12595,13389.7362631719,-794.736263171878
2017-01-06,12510,13398.8689467507,-888.868946750678
2017-01-09,12580,13408.0355707846,-828.035570784562
2017-01-10,12870,13417.235608065,-547.235608064999
2017-01-11,13040,13426.4681891069,-386.468189106856
2017-01-12,13280,13435.7322182198,-155.732218219837
2017-01-13,13395,13445.0264399632,-50.0264399632131
2017-01-16,13390,13454.3495345229,-64.3495345228879
2017-01-17,13320,13463.7001614058,-143.700161405795
2017-01-18,13335,13473.0769535193,-138.076953519301
2017-01-19,13355,13482.478484371,-127.478484371018
2017-01-20,13335,13491.903270393,-156.903270393026
2017-01-23,13690,13501.3497753229,188.65022467709
2017-01-24,13725,13510.8163980408,214.183601959208
2017-01-25,14050,13520.3016154072,529.698384592757
2017-01-26,13835,13529.8039928176,305.196007182352
2017-02-03,13760,13539.3223146235,220.677685376534
2017-02-06,13630,13548.8554913319,81.1445086681468
2017-02-07,13600,13558.4025246693,41.5974753307093
2017-02-08,13775,13567.9624499041,207.037550095882
2017-02-09,13810,13577.5343194994,232.465680500582
2017-02-10,13835,13587.1172714993,247.882728500741
2017-02-13,14035,13596.7105400397,438.289459960328
2017-02-14,14415,13606.3134617214,808.686538278562
2017-02-15,14345,13615.9255543166,729.074445683429
2017-02-16,14365,13625.5466698756,739.453330124403
2017-02-17,14065,13635.1769618191,429.82303818089
2017-02-20,14145,13644.8168892279,500.183110772067
2017-02-21,14225,13654.4670888545,570.532911145504
2017-02-22,13955,13664.1284042068,290.871595793228
2017-02-23,13840,13673.8019146281,166.198085371852
2017-02-24,13715,13683.4888196966,31.5111803034168
2017-02-27,13755,13693.1903876897,61.8096123103417
2017-02-28,13770,13702.9078999104,67.0921000895689
2017-03-01,14180,13712.6426632115,467.357336788453
2017-03-02,14145,13722.3960121788,422.603987821156
2017-03-03,14165,13732.1694745848,432.83052541516
2017-03-06,13830,13741.9647528896,88.0352471104185
2017-03-07,13850,13751.7837284679,98.2162715321203
2017-03-08,13805,13761.6283190847,43.3716809152709
2017-03-09,13675,13771.5004831038,-96.5004831038304
2017-03-10,13930,13781.402196817,148.597803183044
2017-03-13,13880,13791.3353966264,88.664603373566
2017-03-14,13655,13801.302080359,-146.302080359013
2017-03-15,13750,13811.3042824918,-61.3042824917919
2017-03-16,13960,13821.3439770264,138.656022973551
2017-03-17,13760,13831.423112624,-71.423112624018
2017-03-20,13770,13841.5436952602,-71.5436952602349
2017-03-21,13880,13851.7077013875,28.2922986125098
2017-03-22,13805,13861.9170778849,-56.9170778849057
2017-03-23,13835,13872.1737833265,-37.173783326463
2017-03-24,13695,13882.4797527588,-187.47975275881
2017-03-27,13715,13892.8369058625,-177.836905862525
2017-03-28,13650,13903.2470848216,-253.247084821579
2017-03-29,13835,13913.7120583095,-78.7120583094533
2017-03-30,13820,13924.2334903173,-104.233490317269
2017-03-31,13995,13934.8130122999,60.1869877001067
2017-04-05,14160,13945.4522126263,214.54778737369
2017-04-06,14095,13956.1527045441,138.847295455897
2017-04-07,14005,13966.9161899866,38.0838100134088
2017-04-10,14070,13977.7444282809,92.2555717191253
2017-04-11,13870,13988.6391944963,-118.639194496265
2017-04-12,13865,13999.6023018369,-134.60230183688
2017-04-13,14125,14010.6355144662,114.364485533821
2017-04-14,14225,14021.7405409085,203.259459091493
2017-04-17,14485,14032.9191369618,452.080863038189
2017-04-18,14495,14044.1731424434,450.826857556629
2017-04-19,14255,14055.5045840423,199.495415957661
2017-04-20,14350,14066.9156748018,283.084325198169
2017-04-21,14355,14078.4087102284,276.591289771561
2017-04-24,14330,14089.9861028439,240.013897156108
2017-04-25,14375,14101.650379502,273.349620498002
2017-04-26,14375,14113.4041662689,261.595833731139
2017-04-27,14375,14125.2502022019,249.749797798149
2017-04-28,14015,14137.1913344917,-122.191334491709
2017-05-02,13855,14149.2305135661,-294.230513566088
2017-05-03,13960,14161.3706393432,-201.370639343197
2017-05-04,13890,14173.6144901195,-283.614490119517
2017-05-05,13950,14185.9647609507,-235.964760950674
2017-05-08,13695,14198.4240296584,-503.424029658394
2017-05-09,13790,14210.9947765263,-420.994776526268
2017-05-10,13845,14223.6792737428,-378.6792737428
2017-05-11,13845,14236.479619474,-391.479619473977
2017-05-12,13855,14249.3977553551,-394.397755355089
2017-05-15,13985,14262.4354611994,-277.435461199423
2017-05-16,13965,14275.594353792,-310.594353792042
2017-05-17,14055,14288.8759352374,-233.875935237445
2017-05-18,13930,14302.2815792527,-372.281579252747
2017-05-19,14030,14315.8125628807,-285.812562880677
2017-05-22,13990,14329.4700092771,-339.470009277062
2017-05-23,13910,14343.2549234547,-433.254923454692
2017-05-24,13985,14357.1681701029,-372.168170102941
2017-05-25,14090,14371.2104348211,-281.210434821132
2017-05-26,14085,14385.3822493692,-300.382249369238
2017-05-31,13715,14399.684029266,-684.684029265999
2017-06-01,13805,14414.1160658642,-609.11606586425
2017-06-02,13790,14428.6783674961,-638.678367496145
2017-06-05,13745,14443.3706907097,-698.370690709738
2017-06-06,13675,14458.192528049,-783.19252804904
2017-06-07,13690,14473.1430833796,-783.143083379568
2017-06-08,13785,14488.2212368268,-703.22123682682
2017-06-09,13645,14503.4255447962,-858.425544796236
2017-06-12,13745,14518.7542730098,-773.754273009837
2017-06-13,13705,14534.2053323511,-829.205332351068
2017-06-14,13680,14549.7763138647,-869.776313864712
2017-06-15,13555,14565.4644658351,-1010.46446583514
2017-06-16,13595,14581.2666770162,-986.266677016232
2017-06-19,13815,14597.1794184764,-782.179418476433
2017-06-20,13995,14613.1987536013,-618.198753601333
2017-06-21,13905,14629.320422455,-724.320422454977
2017-06-22,13765,14645.539909563,-880.539909562951
2017-06-23,13935,14661.8524000457,-726.85240004573
2017-06-26,13895,14678.2527150442,-783.252715044159
2017-06-27,13930,14694.7353752475,-764.735375247539
2017-06-28,13955,14711.2945775799,-756.294577579887
2017-06-29,13985,14727.9242028544,-742.924202854426
2017-06-30,13945,14744.6178192627,-799.61781926267
2017-07-03,14130,14761.3686879011,-631.368687901136
2017-07-04,14040,14778.1697393363,-738.169739336265
2017-07-05,14170,14795.0136431523,-625.01364315232
2017-07-06,14125,14811.8927638038,-686.892763803781
2017-07-07,14225,14828.7992073896,-603.79920738959
2017-07-10,14175,14845.7247960749,-670.724796074908
2017-07-11,14185,14862.6611024386,-677.661102438558
2017-07-12,14215,14879.5994218087,-664.59942180869
2017-07-13,14320,14896.5307693956,-576.530769395614
2017-07-14,14375,14913.445885691,-538.445885690986
2017-07-17,14500,14930.3352728717,-430.33527287174
2017-07-18,14350,14947.1892105431,-597.189210543077
2017-07-19,14480,14963.9978004267,-483.997800426749
2017-07-20,14420,14980.7508973906,-560.750897390585
2017-07-21,14445,14997.4381562372,-552.438156237208
2017-07-24,14455,15014.0489999774,-559.048999977381
2017-07-25,14570,15030.5726232659,-460.572623265879
2017-07-26,14510,15046.9979896696,-536.997989669587
2017-07-27,14435,15063.3138723728,-628.313872372818
2017-07-28,14380,15079.5088225866,-699.508822586641
2017-07-31,14545,15095.571131802,-550.571131802044
2017-08-01,14425,15111.4888023621,-686.488802362127
2017-08-02,14765,15127.2496090253,-362.249609025298
2017-08-03,14590,15142.841042783,-552.841042783046
2017-08-04,14765,15158.2504448877,-393.250444887671
2017-08-07,15140,15173.4649280697,-33.4649280696869
2017-08-08,15435,15188.4714425044,246.528557495589
2017-08-09,16215,15203.2569245356,1011.74307546443
2017-08-10,16085,15217.8084124114,867.191587588601
2017-08-11,16090,15232.1133625933,857.886637406735
2017-08-14,15780,15246.1595900054,533.840409994591
2017-08-15,15810,15259.9352641877,550.064735812298
2017-08-16,16100,15273.4287753482,826.57122465185
2017-08-17,16520,15286.628741069,1233.37125893105
2017-08-18,16350,15299.5241206051,1050.47587939486
2017-08-21,16430,15312.1043830367,1117.89561696327
2017-08-22,16385,15324.3594316671,1060.64056833287
2017-08-23,16210,15336.2796318953,873.72036810468
2017-08-24,16465,15347.8557875447,1117.14421245529
2017-08-25,16620,15359.0790635991,1260.92093640087
2017-08-28,16450,15369.9410868271,1080.05891317295
2017-08-29,16340,15380.4340052099,959.565994790063
2017-08-30,16485,15390.5504131811,1094.44958681891
2017-08-31,16560,15400.283301821,1159.716698179
2017-09-01,16770,15409.626114611,1360.37388538899
2017-09-04,16585,15418.572774413,1166.42722558703
2017-09-05,16565,15427.117766413,1137.88223358701
2017-09-06,16385,15435.2560579512,949.743942048807
2017-09-07,16150,15442.9830867213,707.016913278655
2017-09-08,15870,15450.2946830043,419.705316995655
2017-09-11,16530,15457.1869693326,1072.81303066743
2017-09-12,16610,15463.6562417285,1146.34375827148
2017-09-13,16560,15469.6992396723,1090.30076032768
2017-09-14,16590,15475.3131764955,1114.68682350453
2017-09-15,16250,15480.4957162176,769.504283782427
2017-09-18,16370,15485.2449836237,884.755016376329
2017-09-19,16490,15489.5594215824,1000.44057841764
2017-09-20,17055,15493.4378386836,1561.56216131638
2017-09-21,16790,15496.8794570584,1293.12054294162
2017-09-22,16410,15499.8841443259,910.115855674099
2017-09-25,16420,15502.4523026293,917.547697370701
2017-09-26,16510,15504.5847103162,1005.41528968381
2017-09-27,16490,15506.2825250115,983.717474988538
2017-09-28,16415,15507.5473199395,907.4526800605
2017-09-29,16445,15508.3810749528,936.618925047155
2017-10-09,16685,15508.7861450086,1176.2138549914
2017-10-10,16460,15508.7652722251,951.23472777488
2017-10-11,16330,15508.3216849201,821.678315079949
2017-10-12,16450,15507.4590046126,942.540995387413
2017-10-13,16670,15506.1811924717,1163.81880752825
2017-10-16,16470,15504.4925992746,965.507400725436
2017-10-17,16350,15502.3980568735,847.601943126519
2017-10-18,16080,15499.9027962232,580.09720377683
2017-10-19,16150,15497.0123986433,652.987601356662
2017-10-20,16325,15493.7326852421,831.267314757854
2017-10-23,16240,15490.0697470462,749.930252953848
2017-10-24,16260,15486.0300186954,773.969981304592
2017-10-25,16270,15481.6202448199,788.379755180065
2017-10-26,16490,15476.847489978,1013.15251002205
2017-10-27,16265,15471.719144614,793.280855385968
2017-10-30,16275,15466.2430179668,808.756982033221
2017-10-31,16365,15460.4272471859,904.572752814079
2017-11-01,16235,15454.2803037297,780.719696270298
2017-11-02,16245,15447.8110329697,797.188967030324
2017-11-03,16240,15441.0286029958,798.97139700422
2017-11-06,16160,15433.942511423,726.057488577033
2017-11-07,16035,15426.5625861297,608.437413870256
2017-11-08,15850,15418.8989551175,431.101044882541
2017-11-09,15475,15410.9619978911,64.0380021089257
2017-11-10,15520,15402.7622721548,117.237727845223
2017-11-13,15560,15394.3103620846,165.689637915379
2017-11-14,15470,15385.6169003154,84.383099684603
2017-11-15,15475,15376.692587975,98.3074120250031
2017-11-16,15480,15367.54816107,112.451838930042
2017-11-17,15400,15358.1943962436,41.8056037564401
2017-11-20,15130,15348.642116622,-218.64211662202
2017-11-21,14910,15338.9021626116,-428.902162611569
2017-11-22,14995,15328.9852842419,-333.985284241901
2017-11-23,15005,15318.9020542503,-313.902054250346
2017-11-24,15045,15308.6629073195,-263.662907319527
2017-11-27,14930,15298.2781483768,-368.27814837684
2017-11-28,14765,15287.7579733619,-522.757973361948
2017-11-29,14615,15277.1124259837,-662.112425983692
2017-11-30,14565,15266.3513338634,-701.351333863403
2017-12-01,14600,15255.4842509317,-655.484250931744
2017-12-04,14645,15244.5204412092,-599.520441209168
2017-12-05,14620,15233.468897765,-613.468897765033
2017-12-06,14395,15222.3383658512,-827.338365851215
2017-12-07,14205,15211.1373371361,-1006.13733713613
2017-12-08,14320,15199.8739612998,-879.873961299819
2017-12-11,14240,15188.5559721257,-948.555972125665
2017-12-12,14250,15177.1907396924,-927.19073969243
2017-12-13,14250,15165.7852419841,-915.785241984136
2017-12-14,14275,15154.3460737213,-879.346073721334
2017-12-15,14450,15142.8794510757,-692.879451075718
2017-12-18,14515,15131.3912267328,-616.391226732792
2017-12-19,14480,15119.8869669695,-639.886966969506
2017-12-20,14685,15108.3719832715,-423.371983271461
2017-12-21,14665,15096.8513226207,-431.851322620732
2017-12-22,14630,15085.3298569944,-455.329856994425
2017-12-25,14715,15073.8122798597,-358.81227985969
2017-12-26,14610,15062.3030964686,-452.303096468591
2017-12-27,14745,15050.8066637547,-305.806663754689
2017-12-28,15125,15039.3271516875,85.6728483124708
2017-12-29,15225,15027.8686038286,197.131396171401
2018-01-02,15075,15016.435099153,58.564900847005
2018-01-03,15165,15005.0307981221,159.969201877939
2018-01-04,15140,14993.6598854055,146.340114594465
2018-01-05,15210,14982.3266117979,227.673388202081
2018-01-08,15040,14971.0352885849,68.964711415127
2018-01-09,15075,14959.7903211631,115.209678836908
2018-01-10,15060,14948.5961434366,111.403856563435
2018-01-11,15210,14937.4572369322,272.542763067793
2018-01-12,15090,14926.3781292269,163.621870773145
2018-01-15,15130,14915.3634605556,214.636539444444
2018-01-16,14745,14904.417938788,-159.41793878802
2018-01-17,14630,14893.5463605163,-263.54636051632
2018-01-18,14620,14882.7534564352,-262.75345643517
2018-01-19,14765,14872.0438482999,-107.043848299912
2018-01-22,14660,14861.4220492546,-201.422049254573
2018-01-23,14650,14850.8925281952,-200.892528195158
2018-01-24,14640,14840.4596707579,-200.459670757929
2018-01-25,14790,14830.1277795384,-40.1277795383741
2018-01-26,14625,14819.9010742701,-194.901074270133
2018-01-29,14670,14809.783758099,-139.78375809904
2018-01-30,14470,14799.7799536074,-329.779953607375
2018-01-31,14440,14789.8937255961,-349.893725596128
2018-02-01,14335,14780.1290025484,-445.129002548409
2018-02-02,14390,14770.4895683159,-380.489568315869
2018-02-05,14320,14760.9790227509,-440.979022750918
2018-02-06,14140,14751.6008084275,-611.600808427469
2018-02-07,14290,14742.3581856364,-452.358185636406
2018-02-08,14290,14733.254161857,-443.254161856968
2018-02-09,14270,14724.2915575822,-454.291557582177
2018-02-12,14405,14715.4730100811,-310.473010081149
2018-02-13,14380,14706.800968838,-326.800968838048
2018-02-14,14105,14698.2777549988,-593.277754998847
2018-02-22,14125,14689.9055546238,-564.905554623781
2018-02-23,14365,14681.686308536,-316.686308536016
2018-02-26,14295,14673.6217240491,-378.621724049064
2018-02-27,14285,14665.7133775713,-380.71337757126
2018-02-28,14325,14657.9626890042,-332.962689004198
2018-03-01,14390,14650.3709208774,-260.370920877353
2018-03-02,14425,14642.9391980872,-217.939198087198
2018-03-05,14295,14635.6685379033,-340.668537903279
2018-03-06,14440,14628.5598675076,-188.559867507622
2018-03-07,14260,14621.6139732638,-361.613973263842
2018-03-08,14230,14614.8315635925,-384.831563592471
2018-03-09,14075,14608.2131974371,-533.213197437103
2018-03-12,14065,14601.7592746674,-536.759274667418
2018-03-13,13860,14595.4699747449,-735.469974744852
2018-03-14,13960,14589.3452552553,-629.345255255268
2018-03-15,13995,14583.3847697712,-588.384769771209
2018-03-16,13995,14577.5879117194,-582.587911719392
2018-03-19,13960,14571.9538313116,-611.953831311633
2018-03-20,13990,14566.4814379418,-576.481437941843
2018-03-21,13935,14561.1693880459,-626.169388045857
2018-03-22,13970,14556.0160997661,-586.016099766092
2018-03-23,13765,14551.0197324114,-786.019732411367
2018-03-26,13715,14546.1782030551,-831.178203055105
2018-03-27,13825,14541.4891038619,-716.489103861888
2018-03-28,13740,14536.9496834206,-796.949683420626
2018-03-29,13820,14532.5568941524,-712.556894152382
2018-03-30,13770,14528.3073590512,-758.307359051212
2018-04-02,13990,14524.1974065686,-534.19740656858
2018-04-03,14080,14520.2230517027,-440.223051702748
2018-04-04,14010,14516.3800886357,-506.380088635713
2018-04-09,14200,14512.6641295793,-312.664129579306
2018-04-10,14350,14509.070577428,-159.070577428047
2018-04-11,14375,14505.5947058338,-130.594705833823
2018-04-12,14325,14502.231722695,-177.231722695033
2018-04-13,14580,14498.9767819273,81.0232180726867
2018-04-16,14625,14495.8249641862,129.175035813822
2018-04-17,14920,14492.7713836188,427.228616381243
2018-04-18,14930,14489.8112077678,440.188792232163
2018-04-19,15380,14486.9397807752,893.060219224751
2018-04-20,14955,14484.1526287394,470.847371260649
2018-04-23,15035,14481.4456469137,553.554353086339
2018-04-24,14385,14478.814925181,-93.8149251810389
2018-04-25,14405,14476.2567822416,-71.2567822416107
2018-04-26,14365,14473.7674980158,-108.767498015827
2018-04-27,14480,14471.3433229697,8.65667703033335
2018-05-02,14430,14468.9804626091,-38.9804626090658
2018-05-03,14645,14466.6751260182,178.324873981778
2018-05-04,14650,14464.4235061684,185.576493831619
2018-05-07,14735,14462.221869743,272.778130257021
2018-05-08,14755,14460.0665601355,294.933439864464
2018-05-09,14630,14457.954033495,172.045966505033
2018-05-10,14625,14455.8808678839,169.119132116074
2018-05-11,14670,14453.8437124817,216.156287518308
2018-05-14,14635,14451.8392863748,183.160713625169
2018-05-15,14720,14449.8643980001,270.135601999885
2018-05-16,14790,14447.9159315057,342.08406849434
2018-05-17,14885,14445.9908827027,439.00911729731
2018-05-18,14840,14444.0863888063,395.913611193716
2018-05-21,14765,14442.1997685002,322.800231499754
2018-05-22,14610,14440.3285041231,169.671495876889
2018-05-23,14600,14438.4702114461,161.529788553913
2018-05-24,14745,14436.6225763757,308.377423624268
2018-05-25,14825,14434.7833515885,390.216648411475
2018-05-28,14800,14432.9504172318,367.049582768217
2018-05-29,14725,14431.1218147527,293.878185247325
2018-05-30,14690,14429.2957373218,260.70426267824
2018-05-31,14590,14427.4704995873,162.529500412655
2018-06-01,14650,14425.6445239622,224.355476037764
2018-06-04,14640,14423.8163000424,216.18369995761
2018-06-05,14645,14421.9844101633,223.015589836695
2018-06-06,14885,14420.1475260221,464.852473977872
2018-06-07,15020,14418.3044115017,601.695588498331
2018-06-08,14910,14416.454022636,493.54597736395
2018-06-11,14915,14414.5955641762,500.404435823792
2018-06-12,14890,14412.7284448851,477.27155511493
2018-06-13,14670,14410.8522803727,259.147719627311
2018-06-14,14620,14408.966883534,211.033116466035
2018-06-15,14410,14407.072174385,2.92782561496339
2018-06-19,14105,14405.1681601747,-300.16816017466
2018-06-20,14200,14403.2548493618,-203.254849361849
2018-06-21,14185,14401.3321263281,-216.332126328135
2018-06-22,14210,14399.3997914377,-189.39979143769
2018-06-25,14140,14397.4575556317,-257.457555631688
2018-06-26,14035,14395.505051561,-360.505051561026
2018-06-27,14175,14393.541805454,-218.541805454033
2018-06-28,14175,14391.5671945207,-216.567194520735
2018-06-29,14165,14389.5805056347,-224.580505634723
2018-07-02,13975,14387.5809361495,-412.580936149472
2018-07-03,14025,14385.5675905859,-360.567590585855
2018-07-04,14030,14383.5394029204,-353.539402920409
2018-07-05,13990,14381.4951580856,-391.495158085561
2018-07-06,14080,14379.4334948747,-299.433494874688
2018-07-09,14165,14377.3528902529,-212.35289025287
2018-07-10,14185,14375.2516974114,-190.251697411418
2018-07-11,14010,14373.1281817635,-363.128181763505
2018-07-12,14125,14370.9805300798,-245.980530079811
2018-07-13,14040,14368.8067790285,-328.806779028521
2018-07-16,14000,14366.6048635994,-366.604863599389
2018-07-17,14075,14364.3725828665,-289.372582866515
2018-07-18,14025,14362.1075843645,-337.107584364479
2018-07-19,14065,14359.8073960127,-294.807396012733
2018-07-20,14055,14357.4694063841,-302.469406384105
2018-07-23,14245,14355.0908821898,-110.090882189825
2018-07-24,14335,14352.6689651125,-17.6689651124714
2018-07-25,14385,14350.2007513275,34.7992486725495
2018-07-26,14330,14347.6833297066,-17.6833297065952
2018-07-27,14400,14345.1138035063,54.8861964936852
2018-07-30,14415,14342.4892686734,72.5107313266003
2018-07-31,14540,14339.8068438424,200.193156157618
2018-08-01,14430,14337.0636776209,92.9363223791295
2018-08-02,14320,14334.2570013682,-14.2570013681954
2018-08-03,14390,14331.38408486,58.6159151400365
2018-08-06,14395,14328.4421919784,66.557808021588
2018-08-07,14430,14325.4286108351,104.571389164874
2018-08-08,14420,14322.3406570543,97.6593429457125
2018-08-09,14825,14319.1756894855,505.824310514534
2018-08-10,14620,14315.9311073468,304.068892653241
2018-08-13,14690,14312.6045189437,377.395481056343
2018-08-14,14700,14309.1936582715,390.806341728481
2018-08-15,14540,14305.696415326,234.303584674009
2018-08-16,14440,14302.110841646,137.889158354011
2018-08-17,14405,14298.4350856226,106.564914377412
2018-08-20,14455,14294.6673526442,160.33264735579
2018-08-21,14705,14290.8058921492,414.194107850806
2018-08-22,14655,14286.849019851,368.150980149042
2018-08-23,14630,14282.795222674,347.204777325974
2018-08-24,14790,14278.6431397216,511.356860278395
2018-08-27,14735,14274.3915536176,460.608446382393
2018-08-28,14970,14270.0394583604,699.960541639647
2018-08-29,14875,14265.5860383447,609.413961655301
2018-08-30,14950,14261.0307673018,688.969232698237
2018-08-31,14890,14256.3733708695,633.626629130546
2018-09-03,14845,14251.6138594778,593.38614052216
2018-09-04,14765,14246.752505473,518.247494527018
2018-09-05,14670,14241.7898264826,428.210173517378
2018-09-06,14685,14236.7265543574,448.273445642572
2018-09-07,14655,14231.563597953,423.43640204697
2018-09-10,14645,14226.3020514229,418.69794857713
2018-09-11,14720,14220.9431839522,499.056816047831
2018-09-12,14555,14215.4884377992,339.51156220084
2018-09-13,14505,14209.939461512,295.060538488049
2018-09-14,14585,14204.2980439792,380.701956020785
2018-09-17,14445,14198.5660960556,246.433903944386
2018-09-18,14485,14192.7456859627,292.254314037324
2018-09-19,14535,14186.838983788,348.16101621202
2018-09-20,14575,14180.8482804252,394.151719574813
2018-09-21,14700,14174.7760106838,525.223989316236
2018-09-25,14610,14168.6247722997,441.375227700286
2018-09-26,14540,14162.3973801152,377.602619884753
2018-09-27,14360,14156.0968314196,203.903168580428
2018-09-28,14310,14149.7262795875,160.273720412511
2018-10-08,14450,14143.2889622794,306.711037720608
2018-10-09,14560,14136.7881834063,423.211816593729
2018-10-10,14400,14130.227373661,269.772626339025
2018-10-11,14185,14123.6101386754,61.3898613246329
2018-10-12,14325,14116.9401955942,208.059804405755
2018-10-15,14180,14110.2212869387,69.7787130613363
2018-10-16,14245,14103.4572412331,141.542758766858
2018-10-17,14300,14096.6519158459,203.348084154051
2018-10-18,14140,14089.8092266534,50.1907733465942
2018-10-19,14145,14082.9331735878,62.0668264122232
2018-10-22,14175,14076.0277773282,98.9722226718191
2018-10-23,14200,14069.0970842097,130.902915790348
2018-10-24,14250,14062.1451814784,187.854818521622
2018-10-25,14255,14055.1762104905,199.823789509478
2018-10-26,14170,14048.1943902539,121.805609746085
2018-10-29,14190,14041.2040223755,148.795977624521
2018-10-30,14085,14034.2094588117,50.7905411883146
2018-10-31,13960,14027.2151130253,-67.2151130252716
2018-11-01,13870,14020.2254194738,-150.225419473753
2018-11-02,13960,14013.2447848306,-53.2447848305804
2018-11-05,13895,14006.2775536722,-111.277553672159
2018-11-06,13915,13999.3280485655,-84.3280485655433
2018-11-07,13915,13992.4005460801,-77.4005460801182
2018-11-08,13945,13985.4992879275,-40.4992879275277
2018-11-09,13900,13978.628483825,-78.6284838249676
2018-11-13,13825,13971.7923267491,-146.792326749149
2018-11-14,13720,13964.9949771747,-244.994977174657
2018-11-15,13785,13958.2405348981,-173.240534898095
2018-11-16,13760,13951.5329984451,-191.532998445117
2018-11-19,13825,13944.8762947306,-119.876294730637
2018-11-20,13710,13938.2742714975,-228.274271497516
2018-11-21,13745,13931.7307269366,-186.730726936566
2018-11-22,13805,13925.2493648792,-120.249364879227
2018-11-23,13775,13918.8338119699,-143.833811969936
2018-11-26,13805,13912.4876451468,-107.487645146847
2018-11-27,13760,13906.214381893,-146.214381893011
2018-11-28,13675,13900.0174952605,-225.0174952605
2018-11-29,13650,13893.9003978621,-243.90039786211
2018-11-30,13555,13887.8664092976,-332.866409297565
2018-12-03,13810,13881.9187483479,-71.9187483479216
2018-12-04,13800,13876.0604962008,-76.0604962007983
2018-12-05,13715,13870.2947043152,-155.294704315227
2018-12-06,13590,13864.62439271,-274.624392709956
2018-12-07,13630,13859.0525172111,-229.052517211136
2018-12-10,13665,13853.5819201264,-188.581920126373
2018-12-11,13680,13848.2153490825,-168.215349082482
2018-12-12,13615,13842.9554737535,-227.955473753483
2018-12-13,13670,13837.8048942799,-167.804894279912
2018-12-14,13640,13832.7661165752,-192.76611657516
2018-12-17,13650,13827.8415771884,-177.841577188356
2018-12-18,13740,13823.0336329874,-83.0336329873745
2018-12-19,13665,13818.3445673272,-153.34456732721
2018-12-20,13690,13813.7766292399,-123.776629239923
2018-12-21,13750,13809.3320043718,-59.3320043717799
2018-12-24,13745,13805.0128272041,-60.0128272041403
2018-12-25,13790,13800.8212076931,-10.8212076930869
2018-12-26,13790,13796.7592309877,-6.7592309876737
2018-12-27,13650,13792.8289777641,-142.828977764139
2018-12-28,13590,13789.0325259044,-199.032525904379
2019-01-02,13395,13785.371894251,-390.371894251023
2019-01-03,13295,13781.8490193744,-486.849019374401
2019-01-04,13400,13778.4656764806,-378.465676480556
2019-01-07,13460,13775.2234395322,-315.223439532196
2019-01-08,13390,13772.1237260492,-382.123726049152
2019-01-09,13475,13769.1678232504,-294.167823250402
2019-01-10,13405,13766.3568604013,-361.35686040134
2019-01-11,13385,13763.6918451692,-378.691845169168
2019-01-14,13285,13761.1736358509,-476.173635850905
2019-01-15,13315,13758.8029342078,-443.802934207755
2019-01-16,13400,13756.5802451699,-356.580245169853
2019-01-17,13395,13754.5058902173,-359.505890217284
2019-01-18,13475,13752.5800434339,-277.580043433913
2019-01-21,13535,13750.8027302985,-215.802730298484
2019-01-22,13395,13749.1738615488,-354.1738615488
2019-01-23,13520,13747.6932587192,-227.693258719212
2019-01-24,13550,13746.3605969426,-196.360596942612
2019-01-25,13520,13745.1754572325,-225.175457232509
2019-01-28,13485,13744.1373394349,-259.137339434864
2019-01-29,13410,13743.2456503173,-333.245650317346
2019-01-30,13460,13742.4996895305,-282.499689530453
2019-01-31,13510,13741.8986189742,-231.898618974216
2019-02-01,13545,13741.4414837751,-196.441483775079
2019-02-11,13315,13741.1272332016,-426.127233201587
2019-02-12,13365,13740.9547353214,-375.954735321356
2019-02-13,13350,13740.9226820581,-390.922682058092
2019-02-14,13390,13741.0296099313,-351.029609931311
2019-02-15,13385,13741.2738938683,-356.273893868304
2019-02-18,13460,13741.653763695,-281.653763695032
2019-02-19,13430,13742.1673019682,-312.167301968174
2019-02-20,13505,13742.8124748202,-237.812474820173
2019-02-21,13540,13743.5871193457,-203.587119345664
2019-02-22,13675,13744.4889743377,-69.4889743376725
2019-02-25,13755,13745.5156944341,9.4843055658524
2019-02-26,13690,13746.6649055491,-56.6649055490696
2019-02-27,13690,13747.9342375172,-57.9342375171594
2019-02-28,13680,13749.32129675,-69.3212967500434
