"L0Date","L0Close","L0_hpft","L0_hpfc"
2015-01-27,8190,9162.68067647612,-972.680676476116
2015-01-28,8270,9161.12750851656,-891.12750851656
2015-01-29,8295,9159.86135808056,-864.861358080555
2015-01-30,8165,9158.87494397312,-993.874943973124
2015-02-02,8375,9158.1606275019,-783.160627501902
2015-02-03,8630,9157.71035914605,-527.710359146055
2015-02-04,8615,9157.51576565696,-542.515765656959
2015-02-05,8545,9157.5682556524,-612.568255652399
2015-02-06,8850,9157.8590134961,-307.859013496098
2015-02-09,8805,9158.37897034096,-353.378970340959
2015-02-10,8860,9159.118930082,-299.118930081996
2015-02-11,8910,9160.06955054296,-250.069550542961
2015-02-12,8945,9161.2213659034,-216.221365903395
2015-02-13,9155,9162.56480697364,-7.56480697363671
2015-02-16,9225,9164.09021518772,60.9097848122829
2015-02-17,9270,9165.78792885201,104.212071147993
2015-02-25,9250,9167.64831145075,82.3516885492523
2015-02-26,9490,9169.66176954535,320.338230454648
2015-02-27,9405,9171.81874373804,233.181256261962
2015-03-02,9645,9174.10980704579,470.890192954206
2015-03-03,9515,9176.52562887364,338.474371126361
2015-03-04,9540,9179.05707327344,360.942926726564
2015-03-05,9370,9181.69514420919,188.30485579081
2015-03-06,9350,9184.43099484349,165.569005156506
2015-03-09,9310,9187.2558561771,122.744143822902
2015-03-10,9305,9190.16102765023,114.838972349775
2015-03-11,9125,9193.13785944062,-68.1378594406194
2015-03-12,9485,9196.17774919555,288.822250804455
2015-03-13,9425,9199.27206639705,225.727933602951
2015-03-16,9325,9202.41229991463,122.587700085366
2015-03-17,9465,9205.59003192485,259.409968075149
2015-03-18,8845,9208.79689527678,-363.796895276785
2015-03-19,8890,9212.02463004934,-322.02463004934
2015-03-20,8895,9215.26482594237,-320.264825942366
2015-03-23,9285,9218.50893954368,66.4910604563147
2015-03-24,9565,9221.74829505653,343.25170494347
2015-03-25,9525,9224.97424416885,300.025755831154
2015-03-26,9675,9228.17828045503,446.821719544971
2015-03-27,9675,9231.3520215081,443.6479784919
2015-03-30,9715,9234.48726961915,480.512730380849
2015-03-31,9650,9237.57601046557,412.423989534432
2015-04-01,9775,9240.61042834934,534.389571650662
2015-04-02,9875,9243.58287805189,631.417121948109
2015-04-03,9515,9246.48593525005,268.514064749949
2015-04-07,9515,9249.3124366228,265.687563377201
2015-04-08,9580,9252.05532984205,327.944670157945
2015-04-09,9460,9254.70767240439,205.292327595607
2015-04-10,9430,9257.26265736566,172.737342634336
2015-04-13,9465,9259.71356264113,205.28643735887
2015-04-14,9390,9262.05373754864,127.946262451356
2015-04-15,9385,9264.27661626328,120.723383736716
2015-04-16,9645,9266.37568584819,378.624314151811
2015-04-17,9665,9268.34448326846,396.655516731537
2015-04-20,9810,9270.17670199717,539.823298002826
2015-04-21,9870,9271.86619946912,598.133800530883
2015-04-22,9715,9273.40705626006,441.59294373994
2015-04-23,9880,9274.7936001909,605.206399809099
2015-04-24,10095,9276.02034161802,818.979658381985
2015-04-27,10370,9277.08204106717,1092.91795893283
2015-04-28,10280,9277.97379759608,1002.02620240392
2015-04-29,10115,9278.69116203218,836.308837967817
2015-04-30,10290,9279.23009939934,1010.76990060066
2015-05-04,10235,9279.58692041795,955.413079582046
2015-05-05,10165,9279.75835362003,885.241646379969
2015-05-06,10005,9279.74152246742,725.258477532582
2015-05-07,9805,9279.53391634466,525.466083655337
2015-05-08,9745,9279.1333244294,465.866675570602
2015-05-11,9680,9278.53775310551,401.462246894485
2015-05-12,9605,9277.74540132765,327.254598672349
2015-05-13,9680,9276.75463399845,403.245366001551
2015-05-14,9725,9275.5639512949,449.436048705102
2015-05-15,9630,9274.17202007929,355.827979920713
2015-05-18,9460,9272.57769299257,187.422307007428
2015-05-19,9315,9270.7799697609,44.220030239098
2015-05-20,9365,9268.77792758269,96.222072417315
2015-05-21,9510,9266.5706619362,243.429338063801
2015-05-22,9640,9264.15730807294,375.842691927059
2015-05-25,9560,9261.53710186927,298.462898130727
2015-05-26,9400,9258.70943455876,141.290565441243
2015-05-27,9410,9255.6738207484,154.326179251594
2015-05-28,9345,9252.42983344892,92.5701665510783
2015-05-29,9355,9248.97710946257,106.022890537428
2015-06-01,9380,9245.31532385705,134.684676142948
2015-06-02,9415,9241.4441955257,173.555804474305
2015-06-03,9430,9237.36349903487,192.636500965126
2015-06-04,9465,9233.07308069182,231.926919308183
2015-06-05,9455,9228.57286643215,226.427133567853
2015-06-08,9350,9223.86287806069,126.137121939308
2015-06-09,9355,9218.94323097818,136.056769021818
2015-06-10,9635,9213.8140927252,421.185907274802
2015-06-11,9700,9208.47568708312,491.524312916881
2015-06-12,9585,9202.92841193416,382.071588065836
2015-06-15,9725,9197.17286833735,527.827131662652
2015-06-16,9690,9191.20981528436,498.790184715645
2015-06-17,9505,9185.04022994917,319.959770050825
2015-06-18,9500,9178.66529568647,321.334704313528
2015-06-19,9570,9172.08632810874,397.913671891263
2015-06-23,9565,9165.30477565485,399.695224345154
2015-06-24,9685,9158.32225124642,526.677748753576
2015-06-25,9685,9151.1405330222,533.859466977799
2015-06-26,9870,9143.76161682866,726.238383171339
2015-06-29,9785,9136.18771918805,648.812280811952
2015-06-30,9855,9128.42135682034,726.578643179655
2015-07-01,9915,9120.46531463864,794.534685361365
2015-07-02,9915,9112.32267789463,802.677322105373
2015-07-03,9900,9103.99686026815,796.003139731853
2015-07-06,9635,9095.49160723396,539.508392766037
2015-07-07,9325,9086.81099330249,238.189006697514
2015-07-08,8885,9077.95931599495,-192.959315994953
2015-07-09,9515,9068.94097129078,446.059028709216
2015-07-10,9550,9059.76027540747,490.239724592532
2015-07-13,9480,9050.42172894513,429.578271054868
2015-07-14,9445,9040.93003514967,404.069964850335
2015-07-15,9485,9031.29007483728,453.709925162714
2015-07-16,9315,9021.50689585037,293.493104149626
2015-07-17,9290,9011.58573357679,278.414266423215
2015-07-20,9330,9001.53194472262,328.468055277379
2015-07-21,9270,8991.35100107954,278.64899892046
2015-07-22,9400,8981.04851021441,418.95148978559
2015-07-23,9365,8970.63019487622,394.369805123783
2015-07-24,9110,8960.10195099195,149.898049008053
2015-07-27,8835,8949.46983750489,-114.469837504888
2015-07-28,8860,8938.73997532048,-78.739975320485
2015-07-29,8965,8927.91843802687,37.0815619731347
2015-07-30,8920,8917.01126666402,2.98873333597953
2015-07-31,8910,8906.0245176003,3.97548239970504
2015-08-03,8750,8894.96424843931,-144.964248439311
2015-08-04,8365,8883.83651842798,-518.836518427984
2015-08-05,8480,8872.64732689078,-392.647326890783
2015-08-06,8380,8861.40245868602,-481.402458686019
2015-08-07,8495,8850.10753636745,-355.107536367449
2015-08-10,8590,8838.76798349641,-248.767983496413
2015-08-11,8810,8827.38907684709,-17.3890768470915
2015-08-12,8870,8815.97599036295,54.0240096370514
2015-08-13,8885,8804.53389079953,80.4661092004666
2015-08-14,8875,8793.06796724366,81.9320327563416
2015-08-17,8680,8781.5834420437,-101.583442043704
2015-08-18,8535,8770.08557141539,-235.085571415385
2015-08-19,8550,8758.57956958394,-208.579569583936
2015-08-20,8460,8747.07055359966,-287.070553599661
2015-08-21,8460,8735.56355429446,-275.563554294461
2015-08-24,8155,8724.06348383682,-569.063483836815
2015-08-25,8270,8712.57514048829,-442.575140488295
2015-08-26,8255,8701.10308728253,-446.10308728253
2015-08-27,8515,8689.6517043104,-174.651704310405
2015-08-28,8655,8678.22518726169,-23.225187261694
2015-08-31,8555,8666.82765963211,-111.82765963211
2015-09-01,8625,8655.4632353172,-30.4632353171987
2015-09-02,8610,8644.13598198725,-34.1359819872485
2015-09-07,8510,8632.84995472037,-122.849954720369
2015-09-08,8460,8621.60919448426,-161.609194484265
2015-09-09,8580,8610.4176914653,-30.417691465296
2015-09-10,8680,8599.27936904709,80.7206309529096
2015-09-11,8640,8588.19813803993,51.8018619600713
2015-09-14,8530,8577.17794262064,-47.1779426206377
2015-09-15,8510,8566.22274837911,-56.2227483791137
2015-09-16,8535,8555.33650140344,-20.3365014034409
2015-09-17,8455,8544.52312454195,-89.5231245419529
2015-09-18,8375,8533.78653223595,-158.78653223595
2015-09-21,8475,8523.13060192196,-48.1306019219598
2015-09-22,8420,8512.5591454005,-92.5591454005021
2015-09-23,8515,8502.0759545769,12.9240454231004
2015-09-24,8460,8491.68478309611,-31.6847830961093
2015-09-25,8345,8481.38938994552,-136.389389945517
2015-09-28,8250,8471.19352101491,-221.193521014908
2015-09-29,8230,8461.10086581661,-231.100865816607
2015-09-30,8300,8451.11502243029,-151.115022430295
2015-10-08,8410,8441.23949340807,-31.2394934080668
2015-10-09,8665,8431.4777188368,233.522281163196
2015-10-12,8630,8421.83312589035,208.166874109649
2015-10-13,8595,8412.30923827112,182.690761728879
2015-10-14,8450,8402.90966572979,47.0903342702091
2015-10-15,8450,8393.63809353331,56.3619064666852
2015-10-16,8395,8384.49822641469,10.5017735853139
2015-10-19,8350,8375.49379240414,-25.4937924041378
2015-10-20,8395,8366.62852387313,28.3714761268715
2015-10-21,8340,8357.90614265501,-17.9061426550092
2015-10-22,8435,8349.33038231079,85.6696176892083
2015-10-23,8375,8340.9049689996,34.0950310004022
2015-10-26,8240,8332.63366429279,-92.6336642927925
2015-10-27,8300,8324.52024385576,-24.5202438557587
2015-10-28,8280,8316.56844506263,-36.5684450626265
2015-10-29,8285,8308.78199515162,-23.7819951516158
2015-10-30,8245,8301.16460624525,-56.1646062452478
2015-11-02,8285,8293.71998063584,-8.71998063584449
2015-11-03,8215,8286.45179739874,-71.4517973987391
2015-11-04,8300,8279.3637320055,20.6362679945027
2015-11-05,8010,8272.45943039189,-262.459430391893
2015-11-06,8100,8265.74254702406,-165.742547024064
2015-11-09,8040,8259.21662787831,-219.216627878313
2015-11-10,8025,8252.88515041911,-227.885150419108
2015-11-11,8045,8246.75150149597,-201.751501495966
2015-11-12,8035,8240.81897375982,-205.81897375982
2015-11-13,7860,8235.0907764653,-375.090776465296
2015-11-16,7855,8229.57003379038,-374.570033790382
2015-11-17,7890,8224.25971486491,-334.259714864914
2015-11-18,7775,8219.16263398704,-444.162633987041
2015-11-19,7710,8214.28146728501,-504.281467285008
2015-11-20,7565,8209.61870728792,-644.618707287919
2015-11-23,7690,8205.17663807588,-515.176638075879
2015-11-24,7920,8200.95727726944,-280.957277269443
2015-11-25,8000,8196.96242953535,-196.962429535352
2015-11-26,7460,8193.19378340462,-733.193783404625
2015-11-27,7375,8189.65294599104,-814.652945991041
2015-11-30,7440,8186.34122133615,-746.341221336151
2015-12-01,7505,8183.25957673613,-678.259576736125
2015-12-02,7445,8180.40867098032,-735.408670980317
2015-12-03,7440,8177.78888249279,-737.788882492787
2015-12-04,7405,8175.4002857098,-770.4002857098
2015-12-07,7470,8173.24265009365,-703.242650093651
2015-12-08,7145,8171.31542665547,-1026.31542665547
2015-12-09,7295,8169.61777571402,-874.617775714021
2015-12-10,7420,8168.14843335005,-748.148433350055
2015-12-11,7470,8166.90577411356,-696.905774113557
2015-12-14,7525,8165.8878632986,-640.887863298595
2015-12-15,7450,8165.09247812671,-715.092478126715
2015-12-16,7505,8164.51713090295,-659.517130902951
2015-12-17,7465,8164.15903834155,-699.159038341546
2015-12-18,7650,8164.01514453886,-514.015144538855
2015-12-21,7710,8164.08210458708,-454.082104587082
2015-12-22,7820,8164.356361105,-344.356361104996
2015-12-23,7865,8164.83416901232,-299.834169012321
2015-12-24,7845,8165.51164088563,-320.511640885629
2015-12-25,7885,8166.38476536167,-281.384765361667
2015-12-28,7790,8167.44939859129,-377.449398591289
2015-12-29,7885,8168.70128041177,-283.701280411773
2015-12-30,8000,8170.13599463779,-170.135994637786
2015-12-31,8040,8171.74900781403,-131.749007814026
2016-01-04,8030,8173.53571615711,-143.535716157109
2016-01-05,8050,8175.49146142445,-125.491461424447
2016-01-06,7970,8177.61152604155,-207.611526041546
2016-01-07,7895,8179.89114056011,-284.891140560112
2016-01-08,7905,8182.32544971396,-277.325449713961
2016-01-11,7850,8184.90948047482,-334.90948047482
2016-01-12,7875,8187.63814517878,-312.638145178777
2016-01-13,7800,8190.5062177239,-390.506217723902
2016-01-14,7795,8193.50834277609,-398.508342776092
2016-01-15,7820,8196.6390035817,-376.639003581699
2016-01-18,8035,8199.89251866006,-164.892518660063
2016-01-19,8275,8203.26305084266,71.7369491573399
2016-01-20,8210,8206.74469480129,3.25530519871204
2016-01-21,8200,8210.33157486092,-10.3315748609246
2016-01-22,8225,8214.01781669207,10.9821833079312
2016-01-25,8205,8217.79754169451,-12.7975416945135
2016-01-26,8350,8221.66487580794,128.335124192063
2016-01-27,8470,8225.61393968168,244.386060318318
2016-01-28,8415,8229.63890701383,185.361092986173
2016-01-29,8410,8233.73405252183,176.265947478172
2016-02-01,8380,8237.89372754395,142.106272456047
2016-02-02,8465,8242.11235627964,222.887643720364
2016-02-03,8490,8246.38442166946,243.615578330537
2016-02-04,8700,8250.70449878678,449.295501213216
2016-02-05,8685,8255.06726340572,429.93273659428
2016-02-15,8625,8259.46757702128,365.532422978725
2016-02-16,8615,8263.90047884518,351.099521154819
2016-02-17,8530,8268.36115918566,261.63884081434
2016-02-18,8580,8272.84495348136,307.15504651864
2016-02-19,8845,8277.34730532182,567.652694678176
2016-02-22,8775,8281.86378526225,493.13621473775
2016-02-23,8780,8286.39019850257,493.609801497428
2016-02-24,8840,8290.92255408543,549.077445914567
2016-02-25,8885,8295.45706509189,589.542934908105
2016-02-26,8820,8299.99017156957,520.009828430427
2016-02-29,8875,8304.51855725942,570.481442740579
2016-03-01,9000,8309.03912085355,690.960879146454
2016-03-02,9035,8313.54899685814,721.451003141865
2016-03-03,9015,8318.04560539483,696.954394605168
2016-03-04,9150,8322.52666480411,827.473335195892
2016-03-07,9010,8326.99018151934,683.009818480655
2016-03-08,9020,8331.43450401813,688.565495981873
2016-03-09,9210,8335.85826310684,874.141736893164
2016-03-10,8880,8340.26037421713,539.739625782872
2016-03-11,8905,8344.64011411578,560.359885884224
2016-03-14,8720,8348.99698267612,371.003017323883
2016-03-15,8800,8353.33071140185,446.669288598147
2016-03-16,9145,8357.64118515425,787.358814845745
2016-03-17,9380,8361.92847342981,1018.07152657019
2016-03-18,9525,8366.19297118749,1158.80702881251
2016-03-21,9535,8370.43549421607,1164.56450578393
2016-03-22,9230,8374.65733730851,855.342662691492
2016-03-23,9235,8378.86027664198,856.139723358016
2016-03-24,9240,8383.0464419579,856.953558042104
2016-03-25,8725,8387.21831689137,337.781683108631
2016-03-28,8565,8391.3787393077,173.621260692297
2016-03-29,8435,8395.53068669753,39.469313302473
2016-03-30,8475,8399.67720831954,75.3227916804609
2016-03-31,8575,8403.82136974746,171.178630252544
2016-04-01,8775,8407.96626769041,367.033732309588
2016-04-06,8395,8412.11506961593,-17.1150696159278
2016-04-07,8295,8416.27109470847,-121.27109470847
2016-04-08,8335,8420.43765507782,-85.4376550778154
2016-04-11,8340,8424.6180127052,-84.6180127051981
2016-04-12,8375,8428.81539425529,-53.815394255294
2016-04-13,8245,8433.03299141516,-188.032991415163
2016-04-14,8355,8437.2739736267,-82.2739736266951
2016-04-15,8335,8441.5414326065,-106.541432606498
2016-04-18,8325,8445.83842606252,-120.838426062515
2016-04-19,8225,8450.16796766267,-225.167967662667
2016-04-20,8210,8454.53302112509,-244.533021125089
2016-04-21,8600,8458.93645709265,141.063542907349
2016-04-22,8475,8463.38104512806,11.6189548719393
2016-04-25,8730,8467.86961310399,262.130386896011
2016-04-26,8770,8472.40499369592,297.595006304081
2016-04-27,8685,8476.99012793346,208.009872066537
2016-04-28,8635,8481.62807986009,153.371920139907
2016-04-29,8595,8486.32199950219,108.678000497806
2016-05-03,8335,8491.07510028402,-156.075100284022
2016-05-04,8290,8495.89064055274,-205.890640552738
2016-05-05,8210,8500.77181414046,-290.77181414046
2016-05-06,8145,8505.72172977248,-360.721729772482
2016-05-09,8070,8510.74337598058,-440.743375980577
2016-05-10,8165,8515.83959218864,-350.839592188644
2016-05-11,8175,8521.01303563519,-346.013035635192
2016-05-12,8205,8526.26621853554,-321.26621853554
2016-05-13,8155,8531.60151007734,-376.60151007734
2016-05-16,7905,8537.02114664945,-632.021146649449
2016-05-17,7970,8542.52720896888,-572.527208968875
2016-05-18,7935,8548.12151650055,-613.12151650055
2016-05-19,7915,8553.80565204978,-638.805652049784
2016-05-20,7965,8559.58094498202,-594.580944982017
2016-05-23,7850,8565.44846060599,-715.448460605986
2016-05-24,7940,8571.40901845495,-631.40901845495
2016-05-25,8000,8577.46314232401,-577.463142324014
2016-05-26,7995,8583.61109500958,-588.61109500958
2016-05-27,7835,8589.85290060793,-754.852900607931
2016-05-30,8025,8596.18833990708,-571.188339907079
2016-05-31,8105,8602.61688166945,-497.616881669448
2016-06-01,8035,8609.13775855077,-574.137758550765
2016-06-02,7960,8615.74999751234,-655.749997512337
2016-06-03,8135,8622.45238818992,-487.452388189921
2016-06-06,8160,8629.24344915834,-469.243449158343
2016-06-07,8145,8636.12149749931,-491.121497499308
2016-06-08,8175,8643.08465632861,-468.084656328608
2016-06-13,8340,8650.13084575131,-310.130845751313
2016-06-14,8255,8657.25779238583,-402.257792385834
2016-06-15,8390,8664.46309465477,-274.463094654773
2016-06-16,8470,8671.74418470336,-201.744184703361
2016-06-17,8650,8679.09838122503,-29.0983812250255
2016-06-20,8780,8686.52291952012,93.4770804798816
2016-06-21,8755,8694.01502286108,60.984977138924
2016-06-22,8855,8701.57195315978,153.42804684022
2016-06-23,8835,8709.19099753697,125.809002463025
2016-06-24,8875,8716.86950653433,158.130493465674
2016-06-27,9080,8724.60488269791,355.39511730209
2016-06-28,9215,8732.39459393857,482.605406061427
2016-06-29,8905,8740.23625507331,164.763744926687
2016-06-30,8915,8748.12768040862,166.872319591376
2016-07-01,9055,8756.0667523579,298.9332476421
2016-07-04,9435,8764.05142231268,670.948577687321
2016-07-05,9515,8772.07976523155,742.920234768445
2016-07-06,9405,8780.15013341627,624.849866583725
2016-07-07,9400,8788.26118626198,611.738813738025
2016-07-08,9010,8796.41184145152,213.588158548482
2016-07-11,9095,8804.60126953596,290.398730464042
2016-07-12,9315,8812.82872935525,502.171270644745
2016-07-13,9115,8821.09359978841,293.906400211589
2016-07-14,9190,8829.39546729193,360.604532708066
2016-07-15,9130,8837.73403981139,292.265960188609
2016-07-18,9010,8846.10917435174,163.890825648257
2016-07-19,8845,8854.52084872888,-9.52084872888079
2016-07-20,8875,8862.96910850457,12.0308914954331
2016-07-21,9020,8871.45399530526,148.546004694736
2016-07-22,9020,8879.97555573022,140.024444269779
2016-07-25,8575,8888.53389778181,-313.533897781808
2016-07-26,8415,8897.12918734283,-482.12918734283
2016-07-27,8425,8905.76146069381,-480.761460693808
2016-07-28,8805,8914.43055482239,-109.430554822394
2016-07-29,8750,8923.13610798882,-173.136107988822
2016-08-01,9060,8931.87771321909,128.122286780906
2016-08-02,8885,8940.65489197177,-55.6548919717693
2016-08-03,8975,8949.4672186659,25.5327813340976
2016-08-04,8900,8958.31424471507,-58.3142447150713
2016-08-05,9085,8967.19553208725,117.804467912753
2016-08-08,9070,8976.11061864548,93.8893813545159
2016-08-09,9050,8985.05909094848,64.9409090515198
2016-08-10,8905,8994.04057436512,-89.0405743651176
2016-08-11,8890,9003.05472110812,-113.054721108124
2016-08-12,8900,9012.10114658452,-112.101146584525
2016-08-15,8970,9021.17941946902,-51.1794194690199
2016-08-16,8910,9030.28906209817,-120.289062098168
2016-08-17,8840,9039.42957565309,-199.429575653088
2016-08-18,8950,9048.60041159224,-98.6004115922412
2016-08-19,9025,9057.80093893783,-32.8009389378273
2016-08-22,8915,9067.03048595468,-152.030485954682
2016-08-23,9105,9076.28836734904,28.7116326509563
2016-08-24,9060,9085.57383498385,-25.5738349838505
2016-08-25,9080,9094.88615259026,-14.8861525902552
2016-08-26,9110,9104.22457332824,5.77542667176139
2016-08-29,8795,9113.58834420445,-318.588344204453
2016-08-30,8755,9122.97671461285,-367.976714612855
2016-08-31,8795,9132.3888022558,-337.388802255796
2016-09-01,8735,9141.82357272885,-406.823572728854
2016-09-02,8730,9151.27985216466,-421.279852164664
2016-09-05,8655,9160.75629853133,-505.756298531325
2016-09-06,8835,9170.25139565679,-335.251395656791
2016-09-07,8865,9179.76341830971,-314.763418309714
2016-09-08,9005,9189.29050267928,-184.290502679279
2016-09-09,8980,9198.83065484416,-218.830654844162
2016-09-12,8740,9208.38180470472,-468.381804704717
2016-09-13,8745,9217.94179170553,-472.941791705533
2016-09-14,8750,9227.50826168098,-477.508261680978
2016-09-19,8730,9237.07866497033,-507.078664970325
2016-09-20,8715,9246.65025453011,-531.650254530114
2016-09-21,8705,9256.22007371095,-551.220073710953
2016-09-22,8625,9265.78494610063,-640.784946100631
2016-09-23,8585,9275.3414674347,-690.341467434704
2016-09-26,8590,9284.88596857401,-694.885968574014
2016-09-27,8635,9294.41449501999,-659.414495019987
2016-09-28,8660,9303.92280503614,-643.92280503614
2016-09-29,8745,9313.40638431059,-568.40638431059
2016-09-30,8800,9322.86045235956,-522.860452359556
2016-10-10,9170,9332.27999374308,-162.279993743082
2016-10-11,9285,9341.6597768915,-56.6597768914966
2016-10-12,9330,9350.99450315529,-20.9945031552919
2016-10-13,9265,9360.278850464,-95.2788504639967
2016-10-14,9285,9369.50748806891,-84.5074880689141
2016-10-17,9245,9378.67504583676,-133.675045836763
2016-10-18,9495,9387.77611870242,107.223881297585
2016-10-19,9460,9396.80524634499,63.1947536550111
2016-10-20,9435,9405.75701276536,29.2429872346402
2016-10-21,9485,9414.62602808667,70.3739719133292
2016-10-24,9610,9423.4069145199,186.593085480099
2016-10-25,9675,9432.09432336587,242.905676634133
2016-10-26,9625,9440.68298305558,184.317016944424
2016-10-27,9565,9449.16772242729,115.832277572715
2016-10-28,9870,9457.54344650833,412.456553491669
2016-10-31,10045,9465.80510820696,579.194891793041
2016-11-01,10110,9473.94783092414,636.05216907586
2016-11-02,9945,9481.96697747636,463.033022523646
2016-11-03,10035,9489.85817359924,545.141826400763
2016-11-04,9865,9497.61723642665,367.382763573345
2016-11-07,9790,9505.24020843317,284.759791566827
2016-11-08,9990,9512.72328395436,477.276716045637
2016-11-09,10240,9520.06277503325,719.937224966746
2016-11-10,10260,9527.25519100096,732.744808999035
2016-11-11,10275,9534.29733878099,740.702661219006
2016-11-14,9875,9541.18632818464,333.813671815356
2016-11-15,9665,9547.91957519901,117.080424800994
2016-11-16,9720,9554.49463379735,165.505366202655
2016-11-17,9655,9560.90910634883,94.0908936511676
2016-11-18,9420,9567.16066363575,-147.160663635753
2016-11-21,9610,9573.24701533372,36.7529846662791
2016-11-22,9775,9579.16581028882,195.834189711181
2016-11-23,9525,9584.91471253817,-59.9147125381709
2016-11-24,9325,9590.49146706975,-265.491467069748
2016-11-25,9335,9595.89379410514,-260.893794105143
2016-11-28,9655,9601.11930412179,53.8806958782139
2016-11-29,9540,9606.16549975526,-66.1654997552578
2016-11-30,9265,9611.02990591169,-346.029905911686
2016-12-01,9375,9615.71002014855,-240.71002014855
2016-12-02,9545,9620.2031969874,-75.2031969873951
2016-12-05,9930,9624.50669145065,305.493308549347
2016-12-06,9920,9628.61772747446,291.382272525545
2016-12-07,10155,9632.53365527352,522.466344726475
2016-12-08,10180,9636.25194550837,543.748054491629
2016-12-09,10355,9639.77028480605,715.229715193955
2016-12-12,10400,9643.08658455743,756.913415442572
2016-12-13,10450,9646.19905180005,803.800948199953
2016-12-14,10345,9649.10620644937,695.893793550631
2016-12-15,10220,9651.80690067983,568.193099320168
2016-12-16,10150,9654.3002743205,495.699725679498
2016-12-19,10025,9656.58570206856,368.414297931443
2016-12-20,9845,9658.6627635233,186.3372364767
2016-12-21,9865,9660.5311905721,204.468809427896
2016-12-22,9890,9662.19079212622,227.809207873784
2016-12-23,9845,9663.64146161647,181.358538383532
2016-12-26,10045,9664.88318664049,380.116813359512
2016-12-27,10190,9665.91602976243,524.083970237565
2016-12-28,10140,9666.74021067165,473.259789328354
2016-12-29,10175,9667.356165692,507.643834307998
2016-12-30,9880,9667.7645267745,212.235473225505
2017-01-03,9710,9667.96613571009,42.0338642899068
2017-01-04,9695,9667.9619220184,27.0380779816008
2017-01-05,9700,9667.75283259495,32.2471674050536
2017-01-06,9525,9667.33982551069,-142.339825510688
2017-01-09,9795,9666.72387216772,128.27612783228
2017-01-10,9860,9665.9058851293,194.094114870698
2017-01-11,9815,9664.88682998361,150.11317001639
2017-01-12,9825,9663.66775254918,161.332247450818
2017-01-13,10105,9662.24976069604,442.750239303963
2017-01-16,10270,9660.63402898147,609.365971018529
2017-01-17,10130,9658.8219149784,471.1780850216
2017-01-18,10220,9656.81502814683,563.18497185317
2017-01-19,10140,9654.61517271286,485.384827287143
2017-01-20,10265,9652.22438570111,612.775614298889
2017-01-23,10325,9649.64490477478,675.355095225218
2017-01-24,10230,9646.87922089328,583.120779106724
2017-01-25,10405,9643.93010418083,761.069895819172
2017-01-26,10260,9640.80056580047,619.19943419953
2017-02-03,10240,9637.49393151092,602.506068489078
2017-02-06,10390,9634.01378302278,755.986216977222
2017-02-07,10310,9630.36395109917,679.636048900835
2017-02-08,10225,9626.5485789965,598.451421003503
2017-02-09,10220,9622.57209090607,597.427909093935
2017-02-10,10250,9618.43915839501,631.560841604994
2017-02-13,10605,9614.15469998273,990.84530001727
2017-02-14,10590,9609.72389525043,980.276104749572
2017-02-15,10015,9605.15233335543,409.847666644566
2017-02-16,9910,9600.44600866151,309.553991338495
2017-02-17,9885,9595.61108494684,289.388915053166
2017-02-20,9925,9590.65385394679,334.346146053212
2017-02-21,9830,9585.58072701868,244.41927298132
2017-02-22,9850,9580.39825372488,269.601746275119
2017-02-23,9645,9575.11308466095,69.886915339054
2017-02-24,9675,9569.73198186492,105.268018135084
2017-02-27,9675,9564.26173626347,110.738263736529
2017-02-28,9620,9558.70918229647,61.2908177035267
2017-03-01,9585,9553.08120017878,31.9187998212201
2017-03-02,9625,9547.38469546049,77.6153045395061
2017-03-03,9660,9541.62658688543,118.373413114573
2017-03-06,9720,9535.8138252807,184.186174719303
2017-03-07,9655,9529.953410404,125.046589596
2017-03-08,9305,9524.05241814827,-219.052418148272
2017-03-09,9260,9518.11797609568,-258.117976095682
2017-03-10,9115,9512.15712128098,-397.157121280978
2017-03-13,9210,9506.17678404326,-296.176784043258
2017-03-14,9195,9500.18373055285,-305.183730552853
2017-03-15,9250,9494.18460455255,-244.184604552547
2017-03-16,9390,9488.18592363441,-98.1859236344127
2017-03-17,9405,9482.19410445443,-77.1941044544352
2017-03-20,9445,9476.21552308248,-31.215523082478
2017-03-21,9400,9470.25652367953,-70.2565236795252
2017-03-22,9245,9464.32343750328,-219.32343750328
2017-03-23,9345,9458.42256677016,-113.422566770157
2017-03-24,9260,9452.56012303716,-192.560123037157
2017-03-27,9195,9446.74227097689,-251.74227097689
2017-03-28,9145,9440.97509566538,-295.97509566538
2017-03-29,9305,9435.26457811853,-130.264578118527
2017-03-30,9180,9429.61657700813,-249.616577008134
2017-03-31,9140,9424.03689715969,-284.036897159695
2017-04-05,9475,9418.53124021757,56.4687597824328
2017-04-06,9530,9413.10519041617,116.894809583833
2017-04-07,9485,9407.76435533214,77.2356446678579
2017-04-10,9140,9402.51439086186,-262.51439086186
2017-04-11,9160,9397.36098482753,-237.360984827531
2017-04-12,9075,9392.30971653857,-317.309716538566
2017-04-13,9040,9387.36606718881,-347.366067188806
2017-04-14,8840,9382.53538680916,-542.535386809158
2017-04-17,8805,9377.82288184347,-572.822881843468
2017-04-18,8820,9373.23353447309,-553.233534473094
2017-04-19,8785,9368.77209009719,-583.772090097189
2017-04-20,8830,9364.44306543105,-534.443065431055
2017-04-21,8745,9360.25073588163,-615.250735881629
2017-04-24,8640,9356.19915593861,-716.199155938608
2017-04-25,8580,9352.29212577171,-772.292125771713
