"GBPUSDDate","GBPUSDClose","GBPUSD_hpft","GBPUSD_hpfc"
2020-03-09,1.3119,1.26587776466274,0.0460222353372587
2020-03-10,1.2914,1.26548571938965,0.0259142806103497
2020-03-11,1.2819,1.26509591242538,0.0168040875746204
2020-03-12,1.2566,1.26470891495918,-0.00810891495918064
2020-03-13,1.2285,1.26432530512645,-0.0358253051264452
2020-03-16,1.2275,1.26394565771066,-0.0364456577106615
2020-03-17,1.2053,1.26357053268659,-0.0582705326865876
2020-03-18,1.163,1.26320047496381,-0.100200474963807
2020-03-19,1.1481,1.26283600536521,-0.114736005365206
2020-03-20,1.1648,1.26247760329481,-0.0976776032948106
2020-03-23,1.1543,1.26212570072942,-0.107825700729422
2020-03-24,1.1759,1.26178068926983,-0.0858806892698295
2020-03-25,1.1885,1.26144291594602,-0.0729429159460224
2020-03-26,1.2199,1.26111269228837,-0.0412126922883694
2020-03-27,1.2454,1.26079029967556,-0.0153902996755636
2020-03-30,1.2421,1.26047600245062,-0.0183760024506188
2020-03-31,1.2414,1.26017005859483,-0.0187700585948282
2020-04-01,1.2366,1.2598727184936,-0.0232727184935995
2020-04-02,1.2397,1.25958422477354,-0.0198842247735365
2020-04-03,1.227,1.25930481044125,-0.0323048104412469
2020-04-06,1.2236,1.25903470028398,-0.0354347002839829
2020-04-07,1.2339,1.25877410573548,-0.0248741057354809
2020-04-08,1.2383,1.25852322358222,-0.0202232235822218
2020-04-09,1.2467,1.25828224032872,-0.0115822403287205
2020-04-10,1.2454,1.25805133412004,-0.0126513341200363
2020-04-13,1.2505,1.25783067831357,-0.00733067831357366
2020-04-14,1.2625,1.25762044103721,0.00487955896278807
2020-04-15,1.2523,1.25742078738858,-0.00512078738858172
2020-04-16,1.2457,1.25723188448239,-0.0115318844823866
2020-04-17,1.25,1.25705389731656,-0.0070538973165557
2020-04-20,1.2433,1.25688698612219,-0.0135869861221905
2020-04-21,1.2294,1.25673130821465,-0.0273313082146527
2020-04-22,1.2334,1.25658701529292,-0.0231870152929225
2020-04-23,1.2345,1.25645424775838,-0.0219542477583829
2020-04-24,1.2366,1.25633313642778,-0.0197331364277752
2020-04-27,1.243,1.25622380304289,-0.0132238030428921
2020-04-28,1.2423,1.25612636118858,-0.0138263611885828
2020-04-29,1.2471,1.25604091898356,-0.00894091898355721
2020-04-30,1.2593,1.25596757883125,0.00333242116874999
2020-05-01,1.2494,1.25590643943926,-0.00650643943926447
2020-05-04,1.2443,1.25585760089274,-0.0115576008927409
2020-05-05,1.2435,1.25582116058726,-0.012321160587257
2020-05-06,1.2342,1.25579721114097,-0.0215972111409656
2020-05-07,1.2361,1.25578584007895,-0.0196858400789474
2020-05-08,1.2406,1.25578712599886,-0.0151871259988631
2020-05-11,1.2334,1.25580113936106,-0.0224011393610562
2020-05-12,1.2259,1.2558279443481,-0.0299279443481033
2020-05-13,1.2237,1.25586759588285,-0.0321675958828466
2020-05-14,1.2232,1.25592013651715,-0.0327201365171467
2020-05-15,1.2104,1.25598559550604,-0.0455855955060413
2020-05-18,1.2196,1.25606398857941,-0.0364639885794067
2020-05-19,1.2252,1.25615531262387,-0.0309553126238692
2020-05-20,1.2238,1.25625954945327,-0.0324595494532661
2020-05-21,1.2222,1.25637666808579,-0.0341766680857857
2020-05-22,1.2166,1.25650662412216,-0.0399066241221607
2020-05-25,1.2185,1.25664935903582,-0.0381493590358179
2020-05-26,1.2338,1.25680479780443,-0.0230047978044284
2020-05-27,1.2261,1.25697284963624,-0.0308728496362373
2020-05-28,1.2322,1.25715341423025,-0.0249534142302475
2020-05-29,1.2351,1.25734637852385,-0.0222463785238457
2020-06-01,1.2488,1.2575516191397,-0.00875161913970449
2020-06-02,1.2552,1.2577690035047,-0.00256900350469533
2020-06-03,1.2576,1.25799839542814,-0.000398395428139234
2020-06-04,1.2596,1.25823965765746,0.00136034234253745
2020-06-05,1.2667,1.2584926527754,0.00820734722459737
2020-06-08,1.2724,1.25875724392699,0.0136427560730126
2020-06-09,1.2728,1.25903329764984,0.0137667023501552
2020-06-10,1.2746,1.25932068612097,0.0152793138790347
2020-06-11,1.2602,1.25961928720794,0.000580712792057282
2020-06-12,1.2541,1.25992898509421,-0.00582898509421121
2020-06-15,1.2606,1.26024966420328,0.000350335796720771
2020-06-16,1.2572,1.26058120654914,-0.00338120654914363
2020-06-17,1.2555,1.26092349429068,-0.00542349429068162
2020-06-18,1.2422,1.26127640818904,-0.0190764081890438
2020-06-19,1.2349,1.26163982676357,-0.0267398267635698
2020-06-22,1.247,1.26201362064818,-0.0150136206481803
2020-06-23,1.2521,1.26239764942358,-0.010297649423585
2020-06-24,1.242,1.26279176646453,-0.0207917664645257
2020-06-25,1.2419,1.26319582088907,-0.0212958208890731
2020-06-26,1.2337,1.26360965322079,-0.029909653220789
2020-06-29,1.23,1.26403309518048,-0.0340330951804811
2020-06-30,1.2402,1.26446596612544,-0.024265966125436
2020-07-01,1.2475,1.26490807134506,-0.0174080713450627
2020-07-02,1.2468,1.26535920609818,-0.0185592060981774
2020-07-03,1.2488,1.26581915844781,-0.0170191584478076
2020-07-06,1.2492,1.26628770878538,-0.0170877087853773
2020-07-07,1.2544,1.26676463046722,-0.0123646304672249
2020-07-08,1.261,1.26724968978636,-0.00624968978636354
2020-07-09,1.2606,1.26774264792473,-0.00714264792472875
2020-07-10,1.2621,1.2682432634809,-0.00614326348090088
2020-07-13,1.2554,1.26875129210098,-0.0133512921009812
2020-07-14,1.2554,1.26926648689169,-0.0138664868916947
2020-07-15,1.2588,1.26978859544086,-0.0109885954408582
2020-07-16,1.2555,1.27031735960446,-0.0148173596044632
2020-07-17,1.2567,1.27085251669625,-0.0141525166962453
2020-07-20,1.2662,1.27139379790505,-0.00519379790504955
2020-07-21,1.2733,1.27194092856963,0.00135907143036624
2020-07-22,1.2735,1.27249363188185,0.0010063681181542
2020-07-23,1.2741,1.27305163159533,0.00104836840467115
2020-07-24,1.2793,1.2736146518797,0.00568534812030046
2020-07-27,1.2882,1.27418241733795,0.0140175826620511
2020-07-28,1.2932,1.27475465492315,0.0184453450768487
2020-07-29,1.2996,1.27533109738269,0.0242689026173093
2020-07-30,1.3098,1.2759114850885,0.0338885149114963
2020-07-31,1.3086,1.27649556844433,0.0321044315556652
2020-08-03,1.3075,1.27708311186206,0.0304168881379401
2020-08-04,1.3071,1.27767389302425,0.0294261069757543
2020-08-05,1.3114,1.27826770218657,0.0331322978134272
2020-08-06,1.3142,1.27886434176829,0.0353356582317128
2020-08-07,1.3051,1.27946362788421,0.0256363721157918
2020-08-10,1.3073,1.28006539125549,0.0272346087445131
2020-08-11,1.3048,1.28066947320032,0.0241305267996822
2020-08-12,1.3032,1.28127572629459,0.0219242737054054
2020-08-13,1.3068,1.28188401308879,0.0249159869112099
2020-08-14,1.3086,1.282494205196,0.0261057948040004
2020-08-17,1.3105,1.28310618452858,0.027393815471417
2020-08-18,1.3238,1.28371984378998,0.0400801562100174
2020-08-19,1.31,1.28433508700714,0.0256649129928564
2020-08-20,1.3214,1.28495183477454,0.0364481652254605
2020-08-21,1.3089,1.28557001829548,0.0233299817045218
2020-08-24,1.3064,1.28618958383949,0.0202104161605129
2020-08-25,1.3152,1.28681048731976,0.0283895126802387
2020-08-26,1.3211,1.28743269300367,0.0336673069963317
2020-08-27,1.32,1.28805617689366,0.0319438231063369
2020-08-28,1.3351,1.28868092890891,0.0464190710910934
