"CT00YDate","CT00YClose","CT00Y_hpft","CT00Y_hpfc"
2013-07-23,85.66,84.8887861488707,0.771213851129293
2013-07-24,85.65,84.8659113901805,0.784088609819462
2013-07-25,85.66,84.8429854890882,0.81701451091181
2013-07-26,84.93,84.8200065732122,0.109993426787813
2013-07-29,84.42,84.7969731078922,-0.376973107892214
2013-07-30,84.81,84.7738836039345,0.0361163960655001
2013-07-31,84.9,84.7507364163201,0.149263583679916
2013-08-01,85.14,84.7275299149588,0.412470085041173
2013-08-02,84.77,84.7042625314601,0.0657374685399083
2013-08-05,84.93,84.6809328679322,0.249067132067817
2013-08-06,85.47,84.6575395536562,0.812460446343838
2013-08-07,85.54,84.6340813208677,0.905918679132277
2013-08-08,88.87,84.6105572376409,4.25944276235908
2013-08-09,88.48,84.5869667465202,3.89303325347976
2013-08-12,89.65,84.5633110507326,5.08668894926744
2013-08-13,91.25,84.5395929627281,6.71040703727192
2013-08-14,91,84.5158173975896,6.48418260241044
2013-08-15,91.18,84.4919920442124,6.68800795578765
2013-08-16,92.58,84.4681272717922,8.11187272820784
2013-08-19,92.07,84.4442362140781,7.62576378592189
2013-08-20,88.29,84.4203353579414,3.86966464205856
2013-08-21,84.04,84.3964443424374,-0.356444342437415
2013-08-22,84.04,84.3725844061852,-0.332584406185159
2013-08-23,84.03,84.3487766404638,-0.31877664046382
2013-08-26,84.67,84.325041999076,0.344958000924004
2013-08-27,83.87,84.3014013040544,-0.43140130405435
2013-08-28,83.51,84.2778755200233,-0.767875520023312
2013-08-29,83.07,84.2544854332837,-1.18448543328367
2013-08-30,83.37,84.2312515127277,-0.861251512727646
2013-09-03,82.59,84.2081937376279,-1.61819373762786
2013-09-04,82.56,84.1853317312508,-1.62533173125075
2013-09-05,82.32,84.1626844479662,-1.8426844479662
2013-09-06,83.04,84.140270170298,-1.10027017029801
2013-09-09,83.38,84.1181064190781,-0.738106419078088
2013-09-10,84.13,84.0962102603304,0.0337897396695763
2013-09-11,84.06,84.0745984549754,-0.0145984549754362
2013-09-12,84.6,84.0532877779017,0.546712222098309
2013-09-13,84.28,84.032294997963,0.247705002036981
2013-09-16,84.02,84.0116371100019,0.00836288999811613
2013-09-17,84.22,83.9913312112519,0.228668788748058
2013-09-18,85.34,83.9713944024044,1.36860559759562
2013-09-19,84.52,83.9518438786719,0.568156121328071
2013-09-20,84.51,83.9326974009938,0.577302599006223
2013-09-23,84.16,83.9139729651637,0.24602703483632
2013-09-24,84.51,83.8956888056025,0.614311194397539
2013-09-25,84.57,83.8778632584387,0.692136741561261
2013-09-26,85.41,83.8605149137282,1.54948508627184
2013-09-27,86.57,83.8436626476279,2.72633735237206
2013-09-30,87.02,83.8273259767896,3.19267402321045
2013-10-01,86.51,83.8115255448234,2.69847445517665
2013-10-02,86.92,83.7962833150628,3.12371668493722
2013-10-03,87.54,83.7816223662808,3.75837763371916
2013-10-04,86.9,83.767567068472,3.13243293152805
2013-10-07,84.18,83.7541433451891,0.425856654810887
2013-10-08,83.82,83.74137841481,0.0786215851900182
2013-10-09,83.49,83.7292996717438,-0.239299671743799
2013-10-10,83.52,83.7179345428977,-0.19793454289771
2013-10-11,83.64,83.707310356262,-0.0673103562619543
2013-10-14,84.09,83.6974543580104,0.392545641989636
2013-10-15,84.15,83.6883937664943,0.461606233505706
2013-10-16,83.67,83.6801559623242,-0.0101559623241584
2013-10-17,84.38,83.6727685169216,0.707231483078341
2013-10-18,83.65,83.66625899751,-0.0162589975100311
2013-10-21,83.59,83.6606552636559,-0.0706552636558444
2013-10-22,83.07,83.6559851682003,-0.585985168200304
2013-10-23,81.43,83.6522765347821,-2.22227653478212
2013-10-24,80.03,83.6495569448153,-3.61955694481529
2013-10-25,79.69,83.6478530611149,-3.95785306111494
2013-10-28,79.74,83.6471900503159,-3.9071900503159
2013-10-29,79.25,83.6475914430377,-4.39759144303772
2013-10-30,78.86,83.6490791548211,-4.78907915482112
2013-10-31,78.24,83.6516732834245,-5.41167328342449
2013-11-01,77.74,83.655391946991,-5.91539194699099
2013-11-04,77.16,83.6602510266965,-6.50025102669652
2013-11-05,77.15,83.6662639585293,-6.51626395852931
2013-11-06,78.41,83.6734414915375,-5.26344149153751
2013-11-07,78.06,83.6817916812043,-5.62179168120432
2013-11-08,78,83.6913204073235,-5.69132040732354
2013-11-11,77.79,83.702031225863,-5.91203122586296
2013-11-12,78.28,83.7139253402247,-5.43392534022472
2013-11-13,78.36,83.7270015100231,-5.36700151002307
2013-11-14,77.56,83.7412562486971,-6.18125624869711
2013-11-15,78.16,83.7566838511878,-5.59668385118782
2013-11-18,77.68,83.7732760573565,-6.09327605735645
2013-11-19,77.56,83.7910222936103,-6.23102229361026
2013-11-20,78.14,83.8099094676532,-5.66990946765316
2013-11-21,78.51,83.8299219115263,-5.31992191152629
2013-11-22,77.43,83.8510416135635,-6.42104161356349
2013-11-25,78.54,83.8732483630517,-5.33324836305167
2013-11-26,79.28,83.8965192950828,-4.6165192950828
2013-11-27,78.74,83.9208293401947,-5.18082934019473
2013-11-29,78.9,83.9461515206434,-5.04615152064343
2013-12-02,78.77,83.9724567171395,-5.20245671713946
2013-12-03,78.77,83.9997137245137,-5.22971372451369
2013-12-04,79.03,84.0278891871129,-4.99788918711294
2013-12-05,78.92,84.0569475875299,-5.13694758752988
2013-12-06,80.46,84.086851342432,-3.62685134243199
2013-12-09,80.16,84.1175607450784,-3.95756074507835
2013-12-10,80.53,84.149034589533,-3.61903458953302
2013-12-11,82.09,84.1812300339644,-2.09123003396435
2013-12-12,82.6,84.214102740578,-1.61410274057798
2013-12-13,82.73,84.2476075071474,-1.5176075071474
2013-12-16,82.88,84.2816984642429,-1.40169846424285
2013-12-17,82.5,84.3163291151156,-1.81632911511555
2013-12-18,82.63,84.3514523836103,-1.72145238361029
2013-12-19,82.85,84.3870204427764,-1.53702044277641
2013-12-20,82.78,84.4229847540825,-1.64298475408249
2013-12-23,82.11,84.4592961436545,-2.34929614365453
2013-12-24,81.85,84.4959047584751,-2.64590475847515
2013-12-26,82.58,84.5327597744227,-1.95275977442268
2013-12-27,83.59,84.5698092736647,-0.979809273664688
2013-12-30,84.23,84.6070005311766,-0.377000531176599
2013-12-31,84.26,84.6442804169195,-0.384280416919534
2014-01-02,83.9,84.681595645018,-0.78159564501797
2014-01-03,83.01,84.7188927707504,-1.70889277075041
2014-01-06,83.44,84.7561180263151,-1.31611802631506
2014-01-07,84.2,84.7932169375223,-0.593216937522293
2014-01-08,82.86,84.8301344861531,-1.97013448615306
2014-01-09,82.57,84.8668154087754,-2.29681540877537
2014-01-10,82.57,84.9032036275838,-2.33320362758384
2014-01-13,83.56,84.9392421153608,-1.37924211536075
2014-01-14,83.44,84.9748728804364,-1.53487288043644
2014-01-15,84.07,85.010037361018,-0.940037361018055
2014-01-16,85.55,85.0446763608568,0.505323639143208
2014-01-17,86.44,85.0787302951336,1.36126970486636
2014-01-21,87.49,85.1121397879062,2.37786021209375
2014-01-22,87.35,85.1448460259283,2.20515397407174
2014-01-23,86.49,85.1767911788652,1.31320882113477
2014-01-24,86.35,85.2079183279039,1.14208167209611
2014-01-27,83.74,85.2381710970602,-1.49817109706024
2014-01-28,83.81,85.2674935824365,-1.45749358243648
2014-01-29,84.83,85.2958292608574,-0.465829260857406
2014-01-30,85.36,85.3231210066749,0.0368789933250624
2014-01-31,85.04,85.3493115016847,-0.309311501684648
2014-02-03,84.3,85.3743434429304,-1.07434344293039
2014-02-04,84.75,85.3981593995961,-0.648159399596121
2014-02-05,84.78,85.4207014967793,-0.640701496779261
2014-02-06,85.5,85.4419115916474,0.058088408352569
2014-02-07,86.47,85.4617312765368,1.00826872346319
2014-02-10,86.35,85.4801021677852,0.869897832214797
2014-02-11,87.53,85.4969662985131,2.03303370148688
2014-02-12,87.22,85.5122660614255,1.70773393857446
2014-02-13,86.93,85.5259446895929,1.40405531040713
2014-02-14,87.16,85.5379461219999,1.6220538780001
2014-02-18,87.62,85.5482148780122,2.07178512198778
2014-02-19,86.37,85.556696147483,0.813303852517053
2014-02-20,86.11,85.5633359766629,0.546664023337146
2014-02-21,86.71,85.5680807479906,1.14191925200934
2014-02-24,87.37,85.5708770698683,1.79912293013167
2014-02-25,85.74,85.5716720227209,0.168327977279137
2014-02-26,84.75,85.5704134306641,-0.82041343066413
2014-02-27,86.07,85.567049187391,0.502950812608938
2014-02-28,85.56,85.5615268474715,-0.00152684747150578
2014-03-03,86.56,85.5537941733649,1.00620582663513
2014-03-04,87.3,85.5437989269177,1.75620107308225
2014-03-05,86.81,85.5314892858857,1.27851071411433
2014-03-06,89.25,85.5168141539707,3.73318584602934
2014-03-07,89.05,85.499722963363,3.55027703663701
2014-03-10,89.18,85.4801666894076,3.69983331059243
2014-03-11,89.14,85.4580977749747,3.68190222502532
2014-03-12,89.46,85.4334701923055,4.02652980769446
2014-03-13,89.04,85.4062394355975,3.63376056440253
2014-03-14,89.46,85.3763626634448,4.0836373365552
2014-03-17,89.34,85.3437985364936,3.99620146350643
2014-03-18,90.11,85.3085074034017,4.80149259659829
2014-03-19,89.81,85.2704512647041,4.53954873529591
2014-03-20,89.48,85.2295941056691,4.25040589433091
2014-03-21,90.35,85.1859017880354,5.16409821196462
2014-03-24,88.2,85.1393419304892,3.0606580695108
2014-03-25,90.8,85.0898842863485,5.71011571365145
2014-03-26,88.79,85.0374998740773,3.75250012592268
2014-03-27,89.53,84.9821620724875,4.54783792751249
2014-03-28,90.53,84.9238458115073,5.60615418849268
2014-03-31,90.28,84.8625279009668,5.41747209903318
2014-04-01,89.31,84.7981874680531,4.5118125319469
2014-04-02,88.79,84.7308058793133,4.05919412068669
2014-04-03,88.25,84.6603663663045,3.58963363369554
2014-04-04,89.41,84.5868538384854,4.82314616151461
2014-04-07,88.08,84.5102546891245,3.56974531087552
2014-04-08,89,84.4305573052005,4.56944269479948
2014-04-09,88.13,84.3477515492585,3.78224845074153
2014-04-10,87.39,84.2618291726806,3.1281708273194
2014-04-11,88.14,84.1727834902724,3.96721650972766
2014-04-14,88.67,84.0806091099036,4.58939089009643
2014-04-15,87.87,83.9853022793324,3.88469772066756
2014-04-16,88.87,83.8868611433833,4.98313885661668
2014-04-17,88.81,83.7852854526641,5.02471454733589
2014-04-21,88.7,83.6805770176037,5.01942298239627
2014-04-22,89.53,83.572739725652,5.95726027434803
2014-04-23,89.12,83.46177953908,5.65822046091997
2014-04-24,89.49,83.3477048826588,6.14229511734118
2014-04-25,89.53,83.2305265200347,6.29947347996533
2014-04-28,89.03,83.1102577538382,5.91974224616179
2014-04-29,90.18,82.9869144906371,7.19308550936295
2014-04-30,90.46,82.860515083997,7.59948491600297
2014-05-01,90.57,82.7310808608086,7.8389191391914
2014-05-02,90.63,82.5986362892753,8.03136371072464
2014-05-05,91.1,82.4632090779087,8.63679092209129
2014-05-06,90.43,82.3248302550567,8.10516974494334
2014-05-07,89.36,82.1835344191693,7.17646558083074
2014-05-08,89.46,82.0393595190561,7.42064048094393
2014-05-09,89.1,81.8923464699738,7.2076535300262
2014-05-12,88.37,81.7425392545839,6.62746074541607
2014-05-13,88.04,81.5899848349043,6.45001516509567
2014-05-14,87.64,81.4347329124695,6.20526708753053
2014-05-15,87.27,81.276835854996,5.99316414500398
2014-05-16,86.75,81.1163485952085,5.63365140479149
2014-05-19,86.27,80.9533285431607,5.31667145683933
2014-05-20,86.1,80.7878354376385,5.31216456236152
2014-05-21,86.25,80.619931215119,5.630068784881
2014-05-22,84.87,80.4496800079152,4.42031999208481
2014-05-23,83.44,80.2771482755912,3.16285172440878
2014-05-27,81.89,80.1024043048906,1.78759569510941
2014-05-28,81.81,79.9255176899464,1.8844823100536
2014-05-29,82.67,79.7465587638167,2.92344123618328
2014-05-30,82.02,79.5655986385268,2.45440136147322
2014-06-02,82.6,79.3827096345372,3.21729036546282
2014-06-03,83.06,79.1979650868601,3.86203491313992
2014-06-04,82.1,79.0114396604048,3.08856033959515
2014-06-05,81.36,78.8232096164925,2.53679038350752
2014-06-06,81.28,78.6333524931232,2.64664750687681
2014-06-09,80.62,78.441946876914,2.17805312308603
2014-06-10,81.18,78.2490724484943,2.93092755150571
2014-06-11,80.3,78.0548097888142,2.2451902111858
2014-06-12,80.48,77.8592406903511,2.62075930964886
2014-06-13,80.44,77.6624478736519,2.77755212634812
2014-06-16,79.87,77.464515142586,2.40548485741397
2014-06-17,79.64,77.2655274491456,2.37447255085445
2014-06-18,79.91,77.0655707396539,2.84442926034615
2014-06-19,79.01,76.864731941951,2.14526805804897
2014-06-20,78.49,76.6630991596424,1.82690084035756
2014-06-23,78.4,76.4607613831049,1.93923861689512
2014-06-24,76.78,76.2578083578827,0.522191642117298
2014-06-25,75.45,76.0543306311223,-0.604330631122253
2014-06-26,75.11,75.8504189658232,-0.740418965823161
2014-06-27,75.14,75.6461638751805,-0.506163875180506
2014-06-30,73.8,75.4416555663279,-1.64165556632792
2014-07-01,73.62,75.2369840371726,-1.61698403717257
2014-07-02,72.68,75.0322386070265,-2.35223860702653
2014-07-03,72.26,74.8275079268063,-2.56750792680633
2014-07-07,70.44,74.6228796751072,-4.18287967510717
2014-07-08,70.33,74.4184404692198,-4.08844046921979
2014-07-09,69.88,74.2142751974002,-4.33427519740025
2014-07-10,68.73,74.0104670579086,-5.28046705790863
2014-07-11,68.33,73.8070974573899,-5.47709745738987
2014-07-14,68.5,73.6042456197552,-5.10424561975516
2014-07-15,67.97,73.4019885049044,-5.43198850490443
2014-07-16,67.82,73.200400962848,-5.38040096284802
2014-07-17,67.81,72.9995555982298,-5.18955559822977
2014-07-18,67.92,72.7995227916523,-4.87952279165233
2014-07-21,67.89,72.6003707785688,-4.7103707785688
2014-07-22,68.09,72.4021657774271,-4.31216577742708
2014-07-23,68.26,72.2049720596005,-3.9449720596005
2014-07-24,66.3,72.0088521139857,-5.70885211398575
2014-07-25,65.55,71.8138667987892,-6.26386679878923
2014-07-28,66.1,71.6200746124043,-5.5200746124043
2014-07-29,65.26,71.4275314639927,-6.16753146399265
2014-07-30,64.24,71.2362909809445,-6.99629098094446
2014-07-31,62.97,71.0464042412352,-8.07640424123518
2014-08-01,63.39,70.8579194308578,-7.46791943085776
2014-08-04,64.48,70.6708813973433,-6.19088139734332
2014-08-05,63.99,70.485331901286,-6.49533190128599
2014-08-06,64.71,70.3013101442173,-5.59131014421734
2014-08-07,64.33,70.1188526427608,-5.78885264276082
2014-08-08,64.49,69.9379936023173,-5.44799360231731
2014-08-11,64.7,69.7587648354072,-5.0587648354072
2014-08-12,63.67,69.5811959025713,-5.91119590257127
2014-08-13,65.06,69.4053142732616,-4.3453142732616
2014-08-14,64.98,69.2311449734737,-4.25114497347367
2014-08-15,64.68,69.0587112330287,-4.3787112330287
2014-08-18,64.23,68.8880345244999,-4.65803452449987
2014-08-19,64.48,68.7191345104703,-4.23913451047025
2014-08-20,66.08,68.5520289280827,-2.47202892808274
2014-08-21,66.14,68.3867337621915,-2.24673376219151
2014-08-22,66.37,68.2232639758123,-1.85326397581231
2014-08-25,66.38,68.0616336032507,-1.68163360325071
2014-08-26,66.97,67.9018559127503,-0.931855912750329
2014-08-27,67.55,67.7439434774333,-0.193943477433345
2014-08-28,66.87,67.587908485231,-0.71790848523102
2014-08-29,66.8,67.4337630439077,-0.633763043907659
2014-09-02,65.41,67.2815189644677,-1.87151896446774
2014-09-03,65.93,67.1311877959467,-1.20118779594667
2014-09-04,65.45,66.9827803137723,-1.53278031377229
2014-09-05,64.37,66.8363067968462,-2.46630679684617
2014-09-08,65,66.6917768904778,-1.69177689047779
2014-09-09,65.61,66.5491992205102,-0.939199220510195
2014-09-10,66.89,66.4085817134687,0.481418286531315
2014-09-11,67.67,66.2699319076583,1.40006809234169
2014-09-12,67.82,66.133257540377,1.68674245962299
2014-09-15,65.88,65.9985669276548,-0.118566927654845
2014-09-16,65.56,65.8658690827572,-0.30586908275721
2014-09-17,65.75,65.7351729699358,0.014827030064174
2014-09-18,65.08,65.6064874270084,-0.526487427008404
2014-09-19,64.42,65.479821297924,-1.05982129792396
2014-09-22,62.41,65.3551832089955,-2.94518320899548
2014-09-23,62.77,65.2325813484596,-2.46258134845961
2014-09-24,61.43,65.1120226871278,-3.68202268712777
2014-09-25,61.33,64.9935131778769,-3.66351317787686
2014-09-26,61.78,64.8770572515857,-3.09705725158573
2014-09-29,61.39,64.7626578247813,-3.37265782478126
2014-09-30,61.07,64.6503165337926,-3.5803165337926
2014-10-01,61.75,64.54003362083,-2.79003362082996
2014-10-02,61.35,64.4318078481467,-3.08180784814668
2014-10-03,61.93,64.325636824704,-2.39563682470402
2014-10-06,63.53,64.2215168855696,-0.691516885569626
2014-10-07,64.09,64.1194433755525,-0.0294433755524626
2014-10-08,64.01,64.019411353614,-0.0094113536139806
2014-10-09,63.28,63.9214158665448,-0.641415866544753
2014-10-10,63.21,63.8254519572481,-0.615451957248109
2014-10-13,64,63.7315144034864,0.268485596513607
2014-10-14,63.32,63.6395977286224,-0.319597728622439
2014-10-15,62.94,63.5496965669981,-0.609696566998075
2014-10-16,62.81,63.4618054208525,-0.65180542085253
2014-10-17,62.53,63.3759185403937,-0.845918540393736
2014-10-20,62.14,63.2920299064062,-1.15202990640615
2014-10-21,62.5,63.2101331499954,-0.710133149995434
2014-10-22,62.44,63.1302214260738,-0.6902214260738
2014-10-23,62.6,63.0522875960086,-0.452287596008621
2014-10-24,63.14,62.9763242358583,0.163675764141663
2014-10-27,63.08,62.9023237347282,0.177676265271817
2014-10-28,63.79,62.8302785493741,0.959721450625928
2014-10-29,64.42,62.760181209999,1.65981879000098
2014-10-30,63.88,62.6920246435157,1.18797535648431
2014-10-31,63.8,62.6258024629382,1.17419753706181
2014-11-03,63.86,62.5615087723388,1.29849122766118
2014-11-04,62.49,62.4991381611669,-0.00913816116691613
2014-11-05,62.53,62.4386857556072,0.0913142443927539
2014-11-06,62.79,62.3801466780652,0.409853321934794
2014-11-07,63.38,62.3235160886974,1.05648391130258
2014-11-10,61.91,62.2687893170762,-0.358789317076197
2014-11-11,62.21,62.2159621294784,-0.00596212947839569
2014-11-12,60.97,62.1650301438816,-1.19503014388158
2014-11-13,59.17,62.115988975784,-2.94598897578405
2014-11-14,59.83,62.0688337467189,-2.23883374671891
2014-11-17,59.48,62.0235583604591,-2.54355836045914
2014-11-18,60.13,61.9801557953408,-1.85015579534081
2014-11-19,59.32,61.9386179782854,-2.61861797828538
2014-11-20,59.37,61.8989360714416,-2.52893607144158
2014-11-21,59.77,61.8611001545249,-2.09110015452491
2014-11-24,59.06,61.8250992618902,-2.76509926189016
2014-11-25,59.55,61.7909215635144,-2.24092156351441
2014-11-26,60.26,61.7585540863975,-1.49855408639754
2014-11-28,60.33,61.7279829312233,-1.39798293122335
2014-12-01,59.37,61.6991935792416,-2.32919357924156
2014-12-02,59.64,61.6721709338326,-2.03217093383261
2014-12-03,59.89,61.6468989355785,-1.75689893557846
2014-12-04,60.67,61.62336068505,-0.953360685050025
2014-12-05,59.9,61.6015385565744,-1.70153855657444
2014-12-08,59.55,61.5814145304102,-2.03141453041024
2014-12-09,60.38,61.5629698834626,-1.18296988346262
2014-12-10,60.03,61.54618505293,-1.51618505292999
2014-12-11,60.91,61.5310399870212,-0.621039987021166
2014-12-12,60.98,61.5175140072155,-0.537514007215487
2014-12-15,61.07,61.505586178278,-0.435586178277969
2014-12-16,60.28,61.4952353427871,-1.2152353427871
2014-12-17,61.08,61.4864401632705,-0.406440163270494
2014-12-18,61.26,61.4791787999229,-0.219178799922928
2014-12-19,61.3,61.4734292449342,-0.173429244934206
2014-12-22,62.48,61.4691693998934,1.01083060010659
2014-12-23,62.27,61.4663770947012,0.803622905298781
2014-12-24,62.19,61.4650305770964,0.724969422903599
2014-12-26,62.1,61.4651084270036,0.634891572996388
2014-12-29,62.49,61.4665895240183,1.02341047598169
2014-12-30,62.42,61.469453010176,0.950546989823964
2014-12-31,60.82,61.4736784505467,-0.653678450546699
2015-01-02,60.11,61.4792458031228,-1.36924580312283
2015-01-05,61.12,61.4861347556894,-0.366134755689432
2015-01-06,60.71,61.4943244300381,-0.784324430038125
2015-01-07,60.92,61.5037937966208,-0.583793796620832
2015-01-08,61,61.5145215016802,-0.51452150168021
2015-01-09,61.26,61.5264859501354,-0.266485950135401
2015-01-12,60.27,61.5396653342309,-1.26966533423093
2015-01-13,60.68,61.5540377360528,-0.874037736052838
2015-01-14,59.6,61.5695807128594,-1.96958071285943
2015-01-15,60.13,61.5862714606138,-1.45627146061376
2015-01-16,59.83,61.6040863611393,-1.77408636113927
2015-01-20,58.43,61.6230011942939,-3.19300119429395
2015-01-21,58.66,61.6429910065975,-2.98299100659749
2015-01-22,58.43,61.6640295247117,-3.23402952471165
2015-01-23,58.1,61.6860892422494,-3.58608924224944
2015-01-26,59.26,61.7091413160076,-2.44914131600758
2015-01-27,59.39,61.7331554204371,-2.34315542043708
2015-01-28,59.92,61.7581002176143,-1.83810021761431
2015-01-29,60.19,61.7839434010458,-1.59394340104578
2015-01-30,59.96,61.8106519044422,-1.85065190444222
2015-02-02,60.37,61.8381920026442,-1.46819200264421
2015-02-03,61.82,61.8665292055053,-0.046529205505344
2015-02-04,61.45,61.89562841599,-0.445628415990013
2015-02-05,62.01,61.9254545178271,0.0845454821728944
2015-02-06,61.82,61.9559722105409,-0.135972210540895
2015-02-09,62.76,61.9871462286034,0.77285377139663
2015-02-10,62.81,62.0189412502828,0.791058749717215
2015-02-11,62.33,62.051322273311,0.278677726689042
2015-02-12,62.94,62.084254622414,0.85574537758599
2015-02-13,63.32,62.1177037375113,1.2022962624887
2015-02-17,64.52,62.1516354122531,2.36836458774686
2015-02-18,65.32,62.1860159372704,3.13398406272955
2015-02-19,64.78,62.2208125821816,2.55918741781836
2015-02-20,64.84,62.255993912068,2.58400608793206
2015-02-23,64.48,62.2915295498747,2.18847045012535
2015-02-24,65.12,62.3273901866722,2.79260981332778
2015-02-25,65.72,62.3635474181563,3.35645258184371
2015-02-26,65.38,62.3999739943763,2.98002600562371
2015-02-27,65.04,62.4366440528036,2.60335594719643
2015-03-02,65.14,62.4735329627311,2.66646703726892
2015-03-03,63.96,62.510617169576,1.44938283042405
2015-03-04,63.91,62.5478742209653,1.36212577903466
2015-03-05,63.43,62.5852822636426,0.84471773635742
2015-03-06,63.31,62.6228200073991,0.687179992600867
2015-03-09,62.64,62.6604665111993,-0.0204665111993315
2015-03-10,61.34,62.6982011180593,-1.35820111805926
2015-03-11,60.85,62.7360031625355,-1.88600316253546
2015-03-12,61.76,62.7738514177587,-1.01385141775867
2015-03-13,61.06,62.8117238772617,-1.75172387726171
2015-03-16,61.05,62.849598115492,-1.799598115492
2015-03-17,60.76,62.8874509828047,-2.12745098280475
2015-03-18,62.87,62.9252585856737,-0.0552585856736546
2015-03-19,63.17,62.9629961511698,0.207003848830202
2015-03-20,63.11,63.0006388835225,0.109361116477451
2015-03-23,64.23,63.0381620725282,1.1918379274718
2015-03-24,64.12,63.0755410531891,1.0444589468109
2015-03-25,63.53,63.1127516531646,0.417248346835377
2015-03-26,63.47,63.149770131852,0.320229868148036
2015-03-27,63.89,63.1865729211222,0.703427078877828
2015-03-30,62.93,63.2231365852159,-0.293136585215859
2015-03-31,63.46,63.2594379791427,0.200562020857277
2015-04-01,63,63.2954538367411,-0.295453836741109
2015-04-02,63.93,63.3311609747541,0.598839025245851
2015-04-06,64.89,63.3665360877956,1.52346391220439
2015-04-07,66.12,63.4015561180154,2.7184438819846
2015-04-08,66.53,63.4361986373027,3.09380136269731
2015-04-09,66.12,63.4704423412415,2.64955765875853
2015-04-10,65.28,63.5042672042691,1.77573279573085
2015-04-13,65.43,63.5376542960436,1.89234570395643
2015-04-14,65,63.5705854202391,1.42941457976092
2015-04-15,65.09,63.6030431627488,1.48695683725119
2015-04-16,64.72,63.6350107003297,1.0849892996703
2015-04-17,63.4,63.6664718243876,-0.266471824387604
2015-04-20,63.42,63.6974107748173,-0.277410774817277
2015-04-21,63.14,63.7278116813654,-0.587811681365406
2015-04-22,63.16,63.7576585591088,-0.597658559108835
2015-04-23,65.33,63.7869351801459,1.54306481985405
2015-04-24,66.06,63.8156250695271,2.24437493047292
2015-04-27,66.01,63.8437123901454,2.16628760985465
2015-04-28,66.19,63.8711822326246,2.31881776737541
2015-04-29,66.9,63.8980205830492,3.00197941695078
2015-04-30,67.19,63.9242143860061,3.26578561399388
2015-05-01,66.38,63.9497518269817,2.43024817301828
2015-05-04,66.65,63.974622441405,2.67537755859496
2015-05-05,66.5,63.9988167692713,2.50118323072867
2015-05-06,65.83,64.0223264564739,1.80767354352609
2015-05-07,65.52,64.0451441827931,1.47485581720693
2015-05-08,66.07,64.0672633752261,2.00273662477385
2015-05-11,65.47,64.0886780704187,1.38132192958132
2015-05-12,64.95,64.1093831328646,0.84061686713538
2015-05-13,65.78,64.1293739980437,1.65062600195634
2015-05-14,66.51,64.1486464489119,2.36135355108815
2015-05-15,66.82,64.1671969507271,2.65280304927293
2015-05-18,65.03,64.1850229448364,0.844977055163559
2015-05-19,64.63,64.2021229691482,0.427877030851742
2015-05-20,64.54,64.2184959108504,0.321504089149589
2015-05-21,64.21,64.2341408339989,-0.0241408339989577
2015-05-22,63.8,64.2490569355471,-0.449056935547071
2015-05-26,63.68,64.2632434024675,-0.583243402467454
2015-05-27,63.52,64.2766992361107,-0.756699236110694
2015-05-28,64.68,64.2894231967397,0.390576803260262
2015-05-29,64.49,64.3014137318283,0.188586268171667
2015-06-01,63.92,64.3126694502977,-0.392669450297729
2015-06-02,63.85,64.3231890390238,-0.473189039023761
2015-06-03,65.27,64.3329710225695,0.937028977430523
2015-06-04,65.3,64.3420137298978,0.95798627010215
2015-06-05,64.62,64.3503158773036,0.269684122696444
2015-06-08,65.13,64.3578765770749,0.772123422925117
2015-06-09,65.07,64.3646950529775,0.705304947022468
2015-06-10,65.48,64.3707708479398,1.10922915206021
2015-06-11,64.14,64.3761037964351,-0.236103796435119
2015-06-12,64.62,64.3806941914497,0.23930580855025
2015-06-15,63.59,64.3845422283706,-0.794542228370584
2015-06-16,64.92,64.3876482015062,0.532351798493849
2015-06-17,64.84,64.390012076734,0.449987923266038
2015-06-18,64.68,64.3916340399826,0.288365960017441
2015-06-19,63.89,64.3925144631881,-0.502514463188129
2015-06-22,64.77,64.392653837487,0.377346162513013
2015-06-23,64.55,64.3920524462922,0.157947553707802
2015-06-24,64.59,64.390710729001,0.199289270998972
2015-06-25,65.36,64.3886291902972,0.971370809702847
2015-06-26,67.45,64.3858084172439,3.06419158275614
2015-06-29,67.19,64.3822493984303,2.8077506015697
2015-06-30,67.8,64.377954389057,3.42204561094297
2015-07-01,67.53,64.3729268049391,3.15707319506091
2015-07-02,67.39,64.367171476425,3.02282852357505
2015-07-06,66.93,64.3606945388698,2.5693054611302
2015-07-07,65.95,64.3535033771472,1.59649662285284
2015-07-08,65.3,64.3456064381773,0.954393561822724
2015-07-09,65.85,64.3370128288068,1.51298717119317
2015-07-10,65.53,64.3277320503891,1.2022679496109
2015-07-13,65.53,64.3177742296895,1.21222577031053
2015-07-14,66.13,64.307149990439,1.82285000956102
2015-07-15,64.88,64.2958704574573,0.584129542542684
2015-07-16,65.2,64.2839475090533,0.916052490946683
2015-07-17,65.19,64.2713932649941,0.918606735005893
2015-07-20,64.95,64.2582202237035,0.691779776296451
2015-07-21,64.24,64.2444412633246,-0.00444126332456857
2015-07-22,64.53,64.2300695479498,0.299930452050205
2015-07-23,64.72,64.2151182398403,0.504881760159705
2015-07-24,64.73,64.1996006252329,0.530399374767144
2015-07-27,63.78,64.183530199064,-0.40353019906397
2015-07-28,64.41,64.1669206755149,0.243079324485074
2015-07-29,63.91,64.1497856019636,-0.239785601963599
