"ZN0Date","ZN0Close","ZN0_hpft","ZN0_hpfc"
2016-09-08,18045,18410.5709265807,-365.570926580666
2016-09-09,18155,18456.8491373728,-301.849137372829
2016-09-12,17720,18503.2042855443,-783.204285544282
2016-09-13,17770,18549.6337217997,-779.633721799682
2016-09-14,17570,18596.1344730989,-1026.1344730989
2016-09-19,17525,18642.7032441325,-1117.70324413245
2016-09-20,17915,18689.3363154283,-774.336315428348
2016-09-21,17935,18736.0295055008,-801.029505500802
2016-09-22,17910,18782.7783127844,-872.778312784434
2016-09-23,17950,18829.5779046007,-879.577904600706
2016-09-26,17660,18876.4230874996,-1216.42308749958
2016-09-27,18020,18923.3083044488,-903.308304448801
2016-09-28,18040,18970.2274955957,-930.227495595676
2016-09-29,18180,19017.1742276963,-837.17422769632
2016-09-30,18255,19064.1416829881,-809.141682988148
2016-10-10,18390,19111.1226976544,-721.122697654429
2016-10-11,18170,19158.1097734118,-988.109773411778
2016-10-12,17790,19205.0951138937,-1415.0951138937
2016-10-13,17750,19252.0705142888,-1502.07051428881
2016-10-14,17825,19299.0271848424,-1474.02718484238
2016-10-17,17990,19345.955714904,-1355.95571490405
2016-10-18,18210,19392.8460845199,-1182.84608451995
2016-10-19,18160,19439.6877132387,-1279.68771323866
2016-10-20,18275,19486.469531668,-1211.46953166798
2016-10-21,18200,19533.1799414437,-1333.17994144367
2016-10-24,18175,19579.806843429,-1404.80684342904
2016-10-25,19010,19626.3375874043,-616.337587404308
2016-10-26,18885,19672.7589424595,-787.758942459491
2016-10-27,18875,19719.0574229149,-844.057422914894
2016-10-28,19095,19765.2192174629,-670.219217462949
2016-10-31,19320,19811.2301658974,-491.230165897378
2016-11-01,19755,19857.0758309694,-102.07583096935
2016-11-02,19380,19902.7415723757,-522.741572375732
2016-11-03,19640,19948.2127076194,-308.212707619416
2016-11-04,19760,19993.4743381224,-233.474338122366
2016-11-07,20070,20038.5114379048,31.4885620951785
2016-11-08,19865,20083.3088844773,-218.308884477307
2016-11-09,19840,20127.8515683665,-287.851568366546
2016-11-10,20845,20172.124289859,672.875710141012
2016-11-11,20910,20216.1117302552,693.88826974477
2016-11-14,21275,20259.7988489958,1015.20115100421
2016-11-15,21115,20303.1708923458,811.829107654163
2016-11-16,21255,20346.2135262151,908.786473784902
2016-11-17,20570,20388.9127520899,181.08724791015
2016-11-18,20890,20431.2549471125,458.745052887514
2016-11-21,21365,20473.2265632794,891.773436720642
2016-11-22,21800,20514.8142422142,1285.18575778575
2016-11-23,21590,20556.0049941634,1033.99500583661
2016-11-24,22570,20596.786360617,1973.21363938296
2016-11-25,23045,20637.1463104791,2407.85368952093
2016-11-28,24410,20677.0736282983,3732.92637170165
2016-11-29,23780,20716.5580939355,3063.44190606452
2016-11-30,22590,20755.5910302896,1834.40896971041
2016-12-01,22940,20794.1650265683,2145.83497343168
2016-12-02,22350,20832.2734302462,1517.72656975381
2016-12-05,22710,20869.9104758028,1840.08952419719
2016-12-06,22905,20907.0710250805,1997.92897491948
2016-12-07,23310,20943.7507005452,2366.24929945479
2016-12-08,22850,20979.9459505242,1870.05404947577
2016-12-09,22615,21015.6542014564,1599.3457985436
2016-12-12,22370,21050.8736527871,1319.12634721291
2016-12-13,22600,21085.6031650667,1514.39683493332
2016-12-14,22485,21119.8421441194,1365.15785588058
2016-12-15,22930,21153.5906217592,1776.40937824077
2016-12-16,22615,21186.8491941025,1428.15080589746
2016-12-19,21550,21219.6191915613,330.380808438658
2016-12-20,20990,21251.9025348884,-261.902534888386
2016-12-21,21320,21283.7012814024,36.2987185975946
2016-12-22,20830,21315.0173801615,-485.017380161498
2016-12-23,21260,21345.8527952299,-85.8527952298608
2016-12-26,19805,21376.2092901827,-1571.20929018275
2016-12-27,20265,21406.0885931088,-1141.08859310882
2016-12-28,20650,21435.4917826222,-785.491782622207
2016-12-29,21095,21464.4194656555,-369.419465655474
2016-12-30,21045,21492.8719244506,-447.87192445064
2017-01-03,21045,21520.8492885482,-475.849288548212
2017-01-04,21180,21548.3515023551,-368.35150235512
2017-01-05,21355,21575.3783135814,-220.378313581367
2017-01-06,21215,21601.9293176753,-386.929317675335
2017-01-09,21775,21628.0040189904,146.995981009619
2017-01-10,22555,21653.6017619383,901.398238061654
2017-01-11,22485,21678.721951694,806.278048305965
2017-01-12,22430,21703.3643660327,726.635633967258
2017-01-13,22405,21727.5291160145,677.470883985487
2017-01-16,22770,21751.2166130597,1018.7833869403
2017-01-17,22050,21774.4275486284,275.572451371555
2017-01-18,22395,21797.1630353053,597.836964694658
2017-01-19,22300,21819.4242995846,480.575700415383
2017-01-20,22145,21841.2128150829,303.787184917083
2017-01-23,22815,21862.5302540678,952.469745932202
2017-01-24,22760,21883.3784143801,876.621585619932
2017-01-25,22830,21903.7594875727,926.240512427329
2017-01-26,23205,21923.6760275599,1281.32397244014
2017-02-03,22645,21943.1309711242,701.869028875815
2017-02-06,22420,21962.127784699,457.872215300955
2017-02-07,22675,21980.6702248397,694.32977516035
2017-02-08,22945,21998.762237368,946.237762631952
2017-02-09,22980,22016.4080551162,963.591944883843
2017-02-10,23415,22033.6123020495,1381.38769795055
2017-02-13,24000,22050.3800004445,1949.61999955545
2017-02-14,23890,22066.7167435896,1823.28325641039
2017-02-15,23655,22082.6289306662,1572.37106933376
2017-02-16,23340,22098.1237145282,1241.87628547184
2017-02-17,23280,22113.2088979835,1166.79110201654
2017-02-20,23005,22127.8927971827,877.107202817292
2017-02-21,23440,22142.1842105817,1297.8157894183
2017-02-22,23170,22156.0922991947,1013.9077008053
2017-02-23,22985,22169.6267605028,815.373239497161
2017-02-24,22925,22182.7977110954,742.202288904591
2017-02-27,22780,22195.6156046048,584.384395395228
2017-02-28,22860,22208.0912014582,651.90879854178
2017-03-01,23290,22220.235503645,1069.76449635497
2017-03-02,23270,22232.0597826282,1037.94021737177
2017-03-03,22880,22243.5757520673,636.424247932679
2017-03-06,22295,22254.7955546652,40.2044453348374
2017-03-07,22240,22265.7315961966,-25.7315961965908
2017-03-08,22000,22276.3962990552,-276.396299055212
2017-03-09,21610,22286.802074998,-676.802074998025
2017-03-10,21950,22296.9612215313,-346.961221531285
2017-03-13,22550,22306.8857563987,243.114243601318
2017-03-14,22555,22316.5875539237,238.412446076299
2017-03-15,22770,22326.0785889236,443.921411076435
2017-03-16,23360,22335.3709347657,1024.62906523435
2017-03-17,23365,22344.4768483164,1020.52315168358
2017-03-20,23780,22353.4090099834,1426.59099001665
2017-03-21,23445,22362.1805220162,1082.8194779838
2017-03-22,23255,22370.8050763608,884.194923639176
2017-03-23,23415,22379.296812557,1035.70318744303
2017-03-24,23305,22387.6702356352,917.329764364837
2017-03-27,22665,22395.9402787438,269.059721256248
2017-03-28,22570,22404.1222542184,165.877745781598
2017-03-29,23380,22412.231585613,967.768414386993
2017-03-30,23425,22420.283765049,1004.71623495096
2017-03-31,23380,22428.2946846841,951.705315315858
2017-04-05,23115,22436.2806519854,678.719348014556
2017-04-06,23090,22444.2583678168,645.74163218321
2017-04-07,22195,22452.2448135973,-257.244813597297
2017-04-10,22035,22460.2572376697,-425.257237669668
2017-04-11,21325,22468.312782042,-1143.31278204198
2017-04-12,21275,22476.4284129381,-1201.42841293813
2017-04-13,21725,22484.6206239823,-759.620623982289
2017-04-14,21425,22492.9054121765,-1067.90541217648
2017-04-17,21860,22501.2984605264,-641.2984605264
2017-04-18,21400,22509.8150106082,-1109.81501060823
2017-04-19,21025,22518.4700389114,-1493.47003891136
2017-04-20,21660,22527.2780631722,-867.278063172179
2017-04-21,21860,22536.2529837868,-676.252983786771
2017-04-24,21525,22545.4083426533,-1020.40834265331
2017-04-25,21555,22554.7574021338,-999.757402133788
2017-04-26,21645,22564.313002795,-919.313002795046
2017-04-27,21750,22574.0875719439,-824.087571943867
2017-04-28,21900,22584.0931568805,-684.093156880486
2017-05-02,22230,22594.3414642599,-364.341464259913
2017-05-03,21895,22604.8439179612,-709.843917961214
2017-05-04,21380,22615.6117912605,-1235.61179126052
2017-05-05,21305,22626.6560640102,-1321.65606401015
2017-05-08,21470,22637.9872053106,-1167.98720531055
2017-05-09,21655,22649.6151379451,-994.615137945063
2017-05-10,21690,22661.5493018956,-971.549301895638
2017-05-11,21945,22673.7987260122,-728.798726012151
2017-05-12,21610,22686.3720375443,-1076.37203754429
2017-05-15,21600,22699.2775624852,-1099.2775624852
2017-05-16,21310,22712.5231819001,-1402.52318190011
2017-05-17,21520,22726.1163224564,-1206.11632245639
2017-05-18,21330,22740.0638310749,-1410.06383107485
2017-05-19,21430,22754.3720561163,-1324.37205611635
2017-05-22,22195,22769.0467630789,-574.046763078901
2017-05-23,22370,22784.0931700168,-414.093170016752
2017-05-24,22385,22799.5162576968,-414.516257696766
2017-05-25,22245,22815.3208357174,-570.320835717417
2017-05-26,22315,22831.5115423315,-516.511542331538
2017-05-31,21875,22848.0927800446,-973.092780044622
2017-06-01,21805,22865.0687378584,-1060.06873785837
2017-06-02,21770,22882.4432025347,-1112.44320253468
2017-06-05,21430,22900.2195226474,-1470.21952264744
2017-06-06,21160,22918.4005869317,-1758.40058693172
2017-06-07,21115,22936.9886763911,-1821.9886763911
2017-06-08,21060,22955.9853451783,-1895.98534517835
2017-06-09,21075,22975.3913943094,-1900.39139430941
2017-06-12,21405,22995.2068410744,-1590.2068410744
2017-06-13,20720,23015.4309172201,-2295.43091722012
2017-06-14,21040,23036.062197165,-1996.06219716504
2017-06-15,21135,23057.0983064879,-1922.09830648785
2017-06-16,21140,23078.5360456773,-1938.53604567725
2017-06-19,21260,23100.3714207027,-1840.37142070268
2017-06-20,21420,23122.5996362206,-1702.59963622061
2017-06-21,21450,23145.2151361524,-1695.21513615239
2017-06-22,21990,23168.2116606336,-1178.21166063356
2017-06-23,22260,23191.5822490644,-931.582249064375
2017-06-26,22110,23215.3194538216,-1105.31945382156
2017-06-27,22455,23239.4154422021,-784.415442202062
2017-06-28,22580,23263.8619246083,-683.86192460827
2017-06-29,22635,23288.6502871975,-653.650287197527
2017-06-30,22745,23313.7716334459,-568.771633445907
2017-07-03,23070,23339.2167966364,-269.21679663642
2017-07-04,22940,23364.9763749445,-424.976374944455
2017-07-05,22915,23391.0408552631,-476.040855263093
2017-07-06,22800,23417.4005488164,-617.400548816378
2017-07-07,22925,23444.0455700518,-519.045570051842
2017-07-10,22640,23470.9657782094,-830.965778209394
2017-07-11,22990,23498.1508179764,-508.15081797643
2017-07-12,23330,23525.5899905514,-195.589990551408
2017-07-13,23325,23553.2723870846,-228.272387084635
2017-07-14,22920,23581.187017877,-661.187017877032
2017-07-17,23320,23609.3227988709,-289.322798870923
2017-07-18,22980,23637.6683727005,-657.668372700478
2017-07-19,23030,23666.212262406,-636.212262405998
2017-07-20,22820,23694.942719173,-874.942719172955
2017-07-21,22840,23723.8477312031,-883.847731203082
2017-07-24,22955,23752.9149250319,-797.914925031925
2017-07-25,23250,23782.1315618481,-532.131561848054
2017-07-26,23265,23811.4845730136,-546.484573013604
2017-07-27,23335,23840.9606699292,-505.960669929154
2017-07-28,23075,23870.5463381006,-795.546338100566
2017-07-31,23360,23900.2278538902,-540.227853890203
2017-08-01,22955,23929.9911648129,-974.991164812875
2017-08-02,23055,23959.8219950756,-904.821995075556
2017-08-03,23390,23989.7056658627,-599.705665862699
2017-08-04,23570,24019.6271243419,-449.627124341905
2017-08-07,23490,24049.5710697865,-559.571069786467
2017-08-08,23845,24079.522015612,-234.522015612005
2017-08-09,24730,24109.4642439299,620.53575607011
2017-08-10,24280,24139.3819399096,140.618060090399
2017-08-11,23955,24169.259545225,-214.259545225021
2017-08-14,24065,24199.0815596759,-134.081559675904
2017-08-15,24260,24228.8323944959,31.1676055040996
2017-08-16,24745,24258.4964054945,486.503594505533
2017-08-17,25975,24288.0579613648,1686.9420386352
2017-08-18,26150,24317.5016319008,1832.49836809916
2017-08-21,26400,24346.8126842107,2053.1873157893
2017-08-22,26310,24375.9771428835,1934.02285711648
2017-08-23,25965,24404.9818812135,1560.01811878645
2017-08-24,25930,24433.8145719424,1496.18542805758
2017-08-25,26200,24462.4635326603,1737.53646733969
2017-08-28,25830,24490.9176994208,1339.08230057919
2017-08-29,25680,24519.1667265044,1160.83327349563
2017-08-30,25900,24547.2008217151,1352.79917828492
2017-08-31,25640,24575.0106726981,1064.98932730191
2017-09-01,26015,24602.5875262918,1412.4124737082
2017-09-04,26085,24629.9230695586,1455.07693044138
2017-09-05,26160,24657.0095733944,1502.99042660563
2017-09-06,25045,24683.8399101666,361.160089833385
2017-09-07,24860,24710.4075735176,149.592426482406
2017-09-08,24575,24736.7062063789,-161.70620637894
2017-09-11,24905,24762.729513518,142.270486482015
2017-09-12,25150,24788.4711328591,361.528867140905
2017-09-13,24825,24813.9247611353,11.0752388647242
2017-09-14,24645,24839.0842445217,-194.084244521661
2017-09-15,24620,24863.9434337704,-243.943433770424
2017-09-18,25165,24888.496099408,276.50390059199
2017-09-19,25425,24912.7359111246,512.264088875354
2017-09-20,25620,24936.6566529052,683.34334709484
2017-09-21,25205,24960.2523204845,244.747679515491
2017-09-22,24675,24983.5171920647,-308.517192064724
2017-09-25,25175,25006.4456470153,168.554352984675
2017-09-26,25610,25029.0319371783,580.96806282172
2017-09-27,25890,25051.2703840683,838.72961593172
2017-09-28,25680,25073.1555493504,606.84445064961
2017-09-29,26070,25094.6823413851,975.317658614915
2017-10-09,26735,25115.8459193786,1619.15408062143
2017-10-10,26240,25136.6418456944,1103.35815430565
2017-10-11,26450,25157.0663519897,1292.93364801034
2017-10-12,26070,25177.1161260045,892.883873995484
2017-10-13,26275,25196.7883899256,1078.21161007439
2017-10-16,26285,25216.0807350236,1068.91926497641
2017-10-17,25560,25234.9911982561,325.008801743893
2017-10-18,25295,25253.5182584312,41.4817415688283
2017-10-19,25195,25271.6605287006,-76.6605287006179
2017-10-20,25505,25289.4166393647,215.583360635297
2017-10-23,25430,25306.785189034,123.214810965965
2017-10-24,25745,25323.7648654331,421.235134566894
2017-10-25,25615,25340.3544072191,274.645592780909
2017-10-26,26005,25356.5527271697,648.447272830298
2017-10-27,25570,25372.3588515914,197.641148408594
2017-10-30,25825,25387.7720748323,437.227925167669
2017-10-31,26135,25402.7917729364,732.208227063578
2017-11-01,26155,25417.4175026813,737.582497318684
2017-11-02,26000,25431.6491235096,568.350876490383
2017-11-03,25935,25445.4867997512,489.513200248783
2017-11-06,25995,25458.9309306688,536.069069331202
2017-11-07,25705,25471.9821178702,233.017882129788
2017-11-08,25385,25484.6411845528,-99.6411845527987
2017-11-09,25495,25496.9090502346,-1.9090502345982
2017-11-10,25605,25508.7865932455,96.2134067544781
2017-11-13,25820,25520.2746911268,299.725308873223
2017-11-14,25760,25531.3742611881,228.625738811905
2017-11-15,25010,25542.086344637,-532.086344637028
2017-11-16,25025,25552.4120771845,-527.412077184512
2017-11-17,25115,25562.3523745977,-447.352374597715
2017-11-20,25165,25571.9079346338,-406.907934633811
2017-11-21,25160,25581.0792701314,-421.07927013136
2017-11-22,25680,25589.8667257308,90.1332742692475
2017-11-23,25550,25598.2704720141,-48.2704720141371
2017-11-24,25585,25606.2907168211,-21.2907168210741
2017-11-27,25020,25613.9276480395,-593.927648039516
2017-11-28,24870,25621.1814447553,-751.181444755328
2017-11-29,24810,25628.0520405488,-818.052040548849
2017-11-30,24960,25634.5390584925,-674.539058492509
2017-12-01,25185,25640.6417835083,-455.641783508332
2017-12-04,25555,25646.3592216918,-91.3592216917955
2017-12-05,25200,25651.6901907936,-451.690190793596
2017-12-06,24505,25656.6334708008,-1151.63347080082
2017-12-07,24495,25661.1876549893,-1166.18765498932
2017-12-08,24705,25665.3508605969,-960.350860596873
2017-12-11,24640,25669.1207228055,-1029.1207228055
2017-12-12,24965,25672.4944798277,-707.494479827655
2017-12-13,25190,25675.4689444772,-485.468944477191
2017-12-14,25105,25678.0406371204,-573.040637120392
2017-12-15,25355,25680.2058774475,-325.205877447547
2017-12-18,25615,25681.9607482787,-66.9607482787164
2017-12-19,25285,25683.3011980058,-398.301198005773
2017-12-20,25525,25684.2231473429,-159.223147342853
2017-12-21,25460,25684.7223523631,-224.722352363067
2017-12-22,25565,25684.7945033216,-119.794503321567
2017-12-25,25300,25684.4351975819,-384.435197581853
2017-12-26,25525,25683.6399829906,-158.639982990621
2017-12-27,25375,25682.4042484839,-307.404248483891
2017-12-28,25710,25680.723317423,29.2766825769917
2017-12-29,25725,25678.5923860995,46.4076139005215
2018-01-02,25850,25676.0066629074,173.993337092637
2018-01-03,25775,25672.9613754233,102.038624576679
2018-01-04,25980,25669.451823147,310.54817685297
2018-01-05,26105,25665.4733477554,439.526652244562
2018-01-08,26060,25661.0214192949,398.978580705139
2018-01-09,26350,25656.0916894926,693.908310507387
2018-01-10,26040,25650.6799749988,389.320025001162
2018-01-11,26255,25644.7823792972,610.217620702789
2018-01-12,26375,25638.3951668018,736.604833198156
2018-01-15,26360,25631.5148541644,728.485145835587
2018-01-16,26065,25624.1382625207,440.861737479344
2018-01-17,26055,25616.2625141322,438.737485867841
2018-01-18,25995,25607.8849134956,387.115086504403
2018-01-19,26100,25599.0029464631,500.997053536861
2018-01-22,26210,25589.6142589048,620.385741095201
2018-01-23,26215,25579.7167037839,635.283296216099
2018-01-24,25875,25569.3083905056,305.691609494359
2018-01-25,26290,25558.3876910754,731.612308924622
2018-01-26,26185,25546.9531038593,638.046896140722
2018-01-29,27055,25535.0034296426,1519.99657035738
2018-01-30,26825,25522.5377329542,1302.46226704578
2018-01-31,26780,25509.5557066274,1270.44429337264
2018-02-01,26670,25496.0575818809,1173.94241811905
2018-02-02,26850,25482.0441150858,1367.95588491424
2018-02-05,26805,25467.516547871,1337.48345212904
2018-02-06,26555,25452.4766873258,1102.52331267415
2018-02-07,26470,25436.9268934005,1033.07310659953
2018-02-08,26270,25420.8699817836,849.130018216387
2018-02-09,26120,25404.3091951965,715.690804803511
2018-02-12,25940,25387.2481273547,552.751872645299
2018-02-13,26230,25369.6906678112,860.309332188754
2018-02-14,26650,25351.6409346063,1298.35906539374
2018-02-22,26330,25333.1034013968,996.896598603242
2018-02-23,26560,25314.0830785282,1245.91692147175
2018-02-26,26670,25294.5853884232,1375.41461157679
2018-02-27,26660,25274.6162685177,1385.38373148227
2018-02-28,26400,25254.1822247877,1145.81777521229
2018-03-01,26430,25233.2903358704,1196.70966412956
2018-03-02,26260,25211.9481540391,1048.05184596093
2018-03-05,25660,25190.1637262386,469.836273761427
2018-03-06,25395,25167.9455326361,227.054467363874
2018-03-07,25300,25145.3022476099,154.697752390098
2018-03-08,25100,25122.2426393936,-22.2426393935535
2018-03-09,24615,25098.7755401673,-483.775540167275
2018-03-12,24985,25074.9097729161,-89.909772916117
2018-03-13,25130,25050.6539606529,79.3460393470674
2018-03-14,25195,25026.0166892237,168.983310776273
2018-03-15,24860,25001.0065772743,-141.006577274341
2018-03-16,24910,24975.6323133004,-65.6323133004463
2018-03-19,24805,24949.902527513,-144.902527513048
2018-03-20,24770,24923.8258229908,-153.825822990799
2018-03-21,24405,24897.4107429182,-492.410742918167
2018-03-22,24845,24870.6657668928,-25.6657668928035
2018-03-23,24670,24843.5991709694,-173.599170969414
2018-03-26,24640,24816.2192205935,-176.219220593488
2018-03-27,24950,24788.5341094525,161.465890547545
2018-03-28,24805,24760.551958391,44.4480416090045
2018-03-29,24955,24732.2809549975,222.719045002474
2018-03-30,24945,24703.7293052338,241.27069476624
2018-04-02,24970,24674.9053071241,295.094692875868
2018-04-03,24765,24645.8173584251,119.182641574923
2018-04-04,24535,24616.4739788729,-81.4739788729181
2018-04-09,24355,24586.8837374696,-231.883737469598
2018-04-10,24500,24557.0551695387,-57.0551695387223
2018-04-11,24580,24526.9967145526,53.0032854473721
2018-04-12,23625,24496.7167883992,-871.71678839921
2018-04-13,23515,24466.2238288759,-951.223828875906
2018-04-16,23690,24435.5259134473,-745.52591344733
2018-04-17,23690,24404.6307263807,-714.630726380691
2018-04-18,23890,24373.5456437724,-483.545643772416
2018-04-19,24530,24342.2777463198,187.722253680169
2018-04-20,24395,24310.8339148418,84.1660851582155
2018-04-23,24500,24279.2211077534,220.778892246587
2018-04-24,24430,24247.4463182616,182.553681738429
2018-04-25,24165,24215.5166308336,-50.5166308335582
2018-04-26,23685,24183.4392053971,-498.439205397147
2018-04-27,23950,24151.2211809989,-201.22118099885
2018-05-02,23900,24118.8694906504,-218.869490650435
2018-05-03,23730,24086.3909841865,-356.390984186471
2018-05-04,23300,24053.7924209701,-753.792420970091
2018-05-07,23830,24021.0804130467,-191.080413046725
2018-05-08,23815,23988.261260874,-173.261260873983
2018-05-09,23700,23955.341185925,-255.341185924999
2018-05-10,23740,23922.3263380533,-182.326338053287
2018-05-11,23695,23889.2227615647,-194.222761564724
2018-05-14,23555,23856.0364253988,-301.036425398803
2018-05-15,23780,23822.7732182112,-42.7732182112491
2018-05-16,23780,23789.4389042211,-9.43890422111986
2018-05-17,23570,23756.0392299672,-186.039229967177
2018-05-18,23725,23722.5799380862,2.42006191378357
2018-05-21,23955,23689.066694314,265.933305685994
2018-05-22,23585,23655.5051653867,-70.5051653866614
2018-05-23,23605,23621.9011279664,-16.9011279663503
2018-05-24,23435,23588.2603295713,-153.260329571317
2018-05-25,23690,23554.5885107336,135.411489266441
2018-05-28,23900,23520.8913486333,379.108651366663
2018-05-29,24110,23487.1745764247,622.825423575322
2018-05-30,23960,23453.4440839696,506.555916030391
2018-05-31,24420,23419.7060185816,1000.29398141839
2018-06-01,24260,23385.9667369638,874.033263036239
2018-06-04,24105,23352.2330093005,752.766990699536
2018-06-05,24285,23318.5119670664,966.488032933643
2018-06-06,24635,23284.8110528996,1350.18894710043
2018-06-07,24455,23251.1381089456,1203.86189105437
2018-06-08,24440,23217.5015354639,1222.4984645361
2018-06-11,24445,23183.9102303417,1261.08976965834
2018-06-12,24550,23150.3735967982,1399.62640320179
2018-06-13,24270,23116.9015593364,1153.09844066361
2018-06-14,24300,23083.5046210083,1216.49537899167
2018-06-15,24095,23050.1937615108,1044.80623848919
2018-06-19,23545,23016.9804633908,528.019536609239
2018-06-20,23505,22983.8766410761,521.123358923884
2018-06-21,23315,22950.8944272568,364.105572743196
2018-06-22,23085,22918.0461700342,166.953829965782
2018-06-25,22545,22885.3443680161,-340.344368016054
2018-06-26,22645,22852.8015888226,-207.801588822586
2018-06-27,22915,22820.4302593889,94.5697406111329
2018-06-28,23110,22788.2427207532,321.757279246756
2018-06-29,23305,22756.2513530458,548.748646954214
2018-07-02,23060,22724.4686693977,335.531330602263
2018-07-03,23200,22692.9074097713,507.092590228671
2018-07-04,22370,22661.5804528236,-291.580452823583
2018-07-05,21750,22630.5008868228,-880.500886822787
2018-07-06,22050,22599.6816795108,-549.68167951079
2018-07-09,21995,22569.1354346645,-574.13543466452
2018-07-10,21615,22538.8745288456,-923.874528845571
2018-07-11,20545,22508.9111012904,-1963.91110129036
2018-07-12,20970,22479.2569093431,-1509.25690934313
2018-07-13,20595,22449.9228985461,-1854.92289854606
2018-07-16,20345,22420.9193905749,-2075.91939057495
2018-07-17,20230,22392.2559403562,-2162.2559403562
2018-07-18,20725,22363.9412447134,-1638.94124471343
2018-07-19,21125,22335.9831066809,-1210.98310668092
2018-07-20,21240,22308.388651821,-1068.38865182099
2018-07-23,21475,22281.1645051228,-806.164505122834
2018-07-24,21315,22254.3168499484,-939.316849948406
2018-07-25,21445,22227.8515364226,-782.851536422553
2018-07-26,21380,22201.7740263953,-821.774026395263
2018-07-27,21325,22176.0894581161,-851.089458116104
2018-07-30,20940,22150.8026301469,-1210.80263014693
2018-07-31,21405,22125.9179892441,-720.917989244106
2018-08-01,21485,22101.439481665,-616.439481664993
2018-08-02,21455,22077.3707556706,-622.370755670607
2018-08-03,21475,22053.7152047102,-578.715204710196
2018-08-06,21480,22030.4759649679,-550.475964967858
2018-08-07,21585,22007.6559334123,-422.65593341226
2018-08-08,21525,21985.257779468,-460.257779468045
2018-08-09,21595,21963.2839978484,-368.283997848393
2018-08-10,21285,21941.7368930162,-656.736893016175
2018-08-13,21240,21920.6186172013,-680.618617201289
2018-08-14,20820,21899.9310511622,-1079.93105116223
2018-08-15,20500,21879.6757943183,-1379.67579431829
2018-08-16,19860,21859.8539996902,-1999.85399969015
2018-08-17,19680,21840.4662499938,-2160.46624999379
2018-08-20,20105,21821.5123012876,-1716.51230128764
2018-08-21,20580,21802.9910165798,-1222.99101657983
2018-08-22,20355,21784.9005493408,-1429.90054934078
2018-08-23,20610,21767.2385475061,-1157.23854750612
2018-08-24,21070,21750.0020679478,-680.002067947801
2018-08-27,21305,21733.1876891823,-428.187689182305
2018-08-28,21495,21716.791708641,-221.791708641007
2018-08-29,21095,21700.8102467581,-605.810246758131
2018-08-30,21310,21685.2393322895,-375.23933228953
2018-08-31,21565,21670.0747435725,-105.074743572484
2018-09-03,21195,21655.3121038364,-460.312103836377
2018-09-04,21135,21640.9469928761,-505.946992876128
2018-09-05,20715,21626.9748002128,-911.974800212753
2018-09-06,21130,21613.390706229,-483.390706229017
2018-09-07,20605,21600.189514333,-995.189514333
2018-09-10,20750,21587.3658281199,-837.365828119906
2018-09-11,20510,21574.913839813,-1064.91383981296
2018-09-12,20425,21562.8273955023,-1137.8273955023
2018-09-13,20860,21551.0999010848,-691.099901084841
2018-09-14,20735,21539.7242921259,-804.724292125896
2018-09-17,20440,21528.6932185179,-1088.69321851786
2018-09-18,21045,21517.998997513,-472.998997513049
2018-09-19,21585,21507.6334963404,77.3665036595581
2018-09-20,21720,21497.5883867115,222.411613288538
2018-09-21,21570,21487.8553723171,82.1446276828539
2018-09-25,21725,21478.4262487843,246.573751215722
2018-09-26,21560,21469.2928456954,90.7071543045674
2018-09-27,21570,21460.4470945574,109.552905442596
2018-09-28,21915,21451.8809643704,463.11903562964
2018-10-08,21930,21443.5864694204,486.413530579577
2018-10-09,22620,21435.555815427,1184.44418457303
2018-10-10,22935,21427.7814091752,1507.21859082483
2018-10-11,22615,21420.25614705,1194.74385295004
2018-10-12,22850,21412.9735484611,1437.02645153885
2018-10-15,22555,21405.9276266771,1149.07237332294
2018-10-16,22240,21399.1129889748,840.887011025235
2018-10-17,22385,21392.5247176122,992.47528238779
2018-10-18,22460,21386.1582424357,1073.84175756433
2018-10-19,22475,21380.0094035413,1094.99059645872
2018-10-22,22035,21374.074484908,660.925515092048
2018-10-23,21890,21368.3502231395,521.649776860514
2018-10-24,22540,21362.83362804,1177.16637196002
2018-10-25,22165,21357.5219250426,807.478074957351
2018-10-26,21980,21352.4128261734,627.587173826552
2018-10-29,22030,21347.5043772379,682.495622762061
2018-10-30,21800,21342.7948834601,457.205116539869
2018-10-31,21740,21338.2829321811,401.717067818946
2018-11-01,21525,21333.9672997318,191.032700268178
2018-11-02,21885,21329.846928497,555.153071502968
2018-11-05,20940,21325.920839827,-385.92083982702
2018-11-06,21210,21322.1882845496,-112.188284549569
2018-11-07,20760,21318.6483539681,-558.648353968092
2018-11-08,20780,21315.3000930123,-535.300093012306
2018-11-09,20930,21312.142315689,-382.142315689021
2018-11-13,21010,21309.1736147335,-299.173614733542
2018-11-14,20765,21306.3924249189,-541.392424918863
2018-11-15,21340,21303.7970573515,36.202942648471
2018-11-16,21515,21301.3855993485,213.614400651464
2018-11-19,21575,21299.1561531916,275.843846808418
2018-11-20,21485,21297.1069094623,187.893090537738
2018-11-21,21140,21295.2361727645,-155.236172764547
2018-11-22,21025,21293.5423253697,-268.542325369707
2018-11-23,20890,21292.0236853808,-402.023685380776
2018-11-26,20600,21290.6784598964,-690.678459896417
2018-11-27,20055,21289.5046898346,-1234.50468983458
2018-11-28,20225,21288.5001306145,-1063.50013061451
2018-11-29,20275,21287.6620273614,-1012.66202736138
2018-11-30,20685,21286.9871855916,-601.987185591574
